------------------------------------------------------------------------------------------------------------------
time (s)	 T (K)	 R1 (Ohm)	 Theta1 (deg.)	 X1 (Ohm)	 R2 (Ohm)	 Theta2 (deg.)	 X2 (Ohm)	 Vgate (V) 	 Ileak (nA)
------------------------------------------------------------------------------------------------------------------

1656034064.5521300	9.99200	10.921450000	-9.34	10.776598694	0.021843100	-2.59	0.021820752	 38.000	 1.027
1656034069.8031321	9.99000	27.303850000	-9.34	26.941718750	0.054609500	-2.59	0.054553629	 38.000	 0.977
1656034075.1119781	9.98200	54.607500000	-9.34	53.883240153	0.109219000	-2.59	0.109107774	 38.000	 -1.067
1656034080.9075279	9.97000	109.215500000	-9.32	107.774390378	0.218438000	-2.60	0.218213479	 38.000	 -0.767
1656034086.7961850	9.95800	273.047500000	-9.32	269.444610488	0.268465000	-2.59	0.268190332	 38.000	 -0.657
1656034090.5278840	9.94900	546.095000000	-9.32	538.889220976	0.268465000	-2.59	0.268191602	 38.000	 -0.466
1656034093.7812109	9.94000	1092.190000000	-9.32	1077.778441951	0.268465000	-2.59	0.268190332	 38.000	 1.467
1656034097.0026219	9.93200	1347.360000000	-9.32	1329.581447869	0.268435000	-2.59	0.268161632	 38.000	 -0.118
1656034098.2506430	9.92800	1347.360000000	-9.32	1329.581447869	0.268435000	-2.59	0.268160363	 38.000	 -0.321
1656034099.4570780	9.92200	1347.360000000	-9.32	1329.581447869	0.268404000	-2.59	0.268130664	 38.000	 0.359
1656034101.1605361	9.91900	1347.360000000	-9.32	1329.581447869	0.268404000	-2.59	0.268129394	 38.000	 0.788
1656034102.3683200	9.91500	1347.360000000	-9.32	1329.581447869	0.268404000	-2.59	0.268130664	 38.000	 -0.945
1656034103.5571470	9.91200	1347.210000000	-9.32	1329.433427134	0.268404000	-2.59	0.268130664	 38.000	 0.271
1656034104.7599411	9.90600	1347.210000000	-9.32	1329.433427134	0.268404000	-2.59	0.268130664	 38.000	 -0.848
1656034106.4627659	9.90400	1347.055000000	-9.32	1329.280472375	0.268373000	-2.59	0.268098426	 38.000	 -0.869
1656034107.6595559	9.89800	1347.055000000	-9.32	1329.280472375	0.268373000	-2.59	0.268098426	 38.000	 0.738
1656034109.8666980	9.89400	1347.055000000	-9.32	1329.280472375	0.268373000	-2.59	0.268098426	 38.000	 -0.591
1656034111.0611470	9.88600	1347.055000000	-9.32	1329.280472375	0.268343000	-2.59	0.268068457	 38.000	 -0.423
1656034112.7639511	9.88200	1346.905000000	-9.32	1329.132451640	0.268343000	-2.59	0.268068457	 38.000	 1.425
1656034113.9567780	9.87600	1346.905000000	-9.32	1329.132451640	0.268373000	-2.59	0.268098426	 38.000	 0.277
1656034115.6618791	9.87200	1346.905000000	-9.32	1329.132451640	0.268312000	-2.59	0.268037488	 38.000	 -1.084
1656034116.8660150	9.86700	1346.750000000	-9.32	1328.979496881	0.268312000	-2.59	0.268038758	 38.000	 0.519
1656034118.5651391	9.86200	1346.750000000	-9.32	1328.979496881	0.268312000	-2.59	0.268037488	 38.000	 -1.094
1656034119.7633090	9.85500	1346.750000000	-9.32	1328.979496881	0.268312000	-2.59	0.268037488	 38.000	 -0.876
