------------------------------------------------------------------------------------------------------------------
time (s)	 T (K)	 R1 (Ohm)	 Theta1 (deg.)	 X1 (Ohm)	 R2 (Ohm)	 Theta2 (deg.)	 X2 (Ohm)	 Vgate (V) 	 Ileak (nA)
------------------------------------------------------------------------------------------------------------------

1656002419.6893129	9.98900	2889.120000000	-10.90	2836.977484152	0.575809000	-4.16	0.574289035	 -170.000	 0.547
1656002420.9310009	9.98900	2889.120000000	-10.91	2836.920247789	0.575809000	-4.17	0.574284654	 -170.000	 -0.008
1656002422.1291840	9.98900	2889.120000000	-10.90	2836.977484152	0.575809000	-4.17	0.574284654	 -170.000	 -1.689
1656002423.3219869	9.98800	2889.120000000	-10.90	2836.977484152	0.575809000	-4.17	0.574284654	 -170.000	 -0.926
1656002425.0201089	9.98800	2889.120000000	-10.90	2836.977484152	0.575809000	-4.17	0.574284654	 -170.000	 -1.217
1656002426.2209110	9.98600	2889.120000000	-10.90	2836.977484152	0.575809000	-4.16	0.574289035	 -170.000	 -1.471
1656002427.9173901	9.98500	2889.120000000	-10.91	2836.920247789	0.575871000	-4.16	0.574350872	 -170.000	 -1.733
1656002429.1355000	9.98000	2889.120000000	-10.91	2836.920247789	0.575871000	-4.16	0.574350872	 -170.000	 -0.251
1656002431.5440950	9.97800	2889.425000000	-10.90	2837.276979546	0.575871000	-4.17	0.574346490	 -170.000	 -0.426
1656002432.7378881	9.97600	2889.425000000	-10.91	2837.219737141	0.575871000	-4.17	0.574346490	 -170.000	 0.023
1656002433.9313710	9.97300	2889.730000000	-10.90	2837.576474940	0.575871000	-4.17	0.574346490	 -170.000	 -1.191
1656002435.1261859	9.97000	2889.730000000	-10.90	2837.576474940	0.575932000	-4.17	0.574407328	 -170.000	 -1.375
1656002437.4958730	9.96600	2889.730000000	-10.90	2837.576474940	0.575932000	-4.17	0.574407328	 -170.000	 -0.605
1656002438.7255960	9.96300	2889.730000000	-10.90	2837.576474940	0.575932000	-4.17	0.574407328	 -170.000	 0.221
1656002439.9244020	9.96000	2889.730000000	-10.90	2837.576474940	0.575932000	-4.17	0.574407328	 -170.000	 0.816
1656002441.1301880	9.95600	2889.730000000	-10.91	2837.519226493	0.575993000	-4.17	0.574468167	 -170.000	 -1.511
1656002442.8246760	9.95400	2889.730000000	-10.90	2837.576474940	0.575993000	-4.17	0.574468167	 -170.000	 0.226
1656002444.0278299	9.94900	2890.035000000	-10.91	2837.818715844	0.575993000	-4.17	0.574468167	 -170.000	 0.363
1656002446.5929980	9.94400	2890.035000000	-10.91	2837.818715844	0.575993000	-4.18	0.574463778	 -170.000	 0.406
1656002447.8685920	9.94100	2890.035000000	-10.91	2837.818715844	0.576054000	-4.18	0.574524616	 -170.000	 -0.949
1656002449.0614121	9.93800	2890.340000000	-10.91	2838.118205196	0.576054000	-4.17	0.574529005	 -170.000	 0.304
1656002450.2512469	9.93300	2890.340000000	-10.90	2838.175465728	0.576054000	-4.17	0.574529005	 -170.000	 -1.786
1656002451.9447279	9.93000	2890.340000000	-10.90	2838.175465728	0.576115000	-4.17	0.574589844	 -170.000	 -1.672
