------------------------------------------------------------------------------------------------------------------
time (s)	 T (K)	 R1 (Ohm)	 Theta1 (deg.)	 X1 (Ohm)	 R2 (Ohm)	 Theta2 (deg.)	 X2 (Ohm)	 Vgate (V) 	 Ileak (nA)
------------------------------------------------------------------------------------------------------------------

1656009721.9733729	9.99000	2374.275000000	-10.40	2335.284113478	0.473177000	-3.65	0.472218237	 -122.000	 -0.694
1656009727.3852980	9.98800	2373.970000000	-10.40	2334.984122258	0.473207000	-3.65	0.472248176	 -122.000	 -0.281
1656009729.3131640	9.98500	2373.970000000	-10.40	2334.984122258	0.473207000	-3.65	0.472248176	 -122.000	 0.459
1656009730.5209360	9.98300	2373.970000000	-10.40	2334.984122258	0.473207000	-3.65	0.472248176	 -122.000	 0.886
1656009732.2419920	9.98200	2373.970000000	-10.40	2334.984122258	0.473207000	-3.65	0.472248176	 -122.000	 0.539
1656009733.4318211	9.97700	2373.970000000	-10.40	2334.984122258	0.473207000	-3.65	0.472248176	 -122.000	 0.339
1656009735.6239760	9.97600	2373.970000000	-10.40	2334.984122258	0.473146000	-3.65	0.472187300	 -122.000	 0.475
1656009736.8277659	9.97300	2373.970000000	-10.40	2334.984122258	0.473207000	-3.65	0.472248176	 -122.000	 -1.609
1656009738.5282309	9.97000	2374.275000000	-10.40	2335.284113478	0.473207000	-3.65	0.472248176	 -122.000	 0.011
1656009739.7273910	9.96700	2374.275000000	-10.40	2335.284113478	0.473207000	-3.65	0.472248176	 -122.000	 -0.561
1656009741.4328411	9.96400	2374.275000000	-10.40	2335.284113478	0.473207000	-3.65	0.472248176	 -122.000	 -1.342
1656009742.6292930	9.95900	2374.275000000	-10.40	2335.284113478	0.473207000	-3.65	0.472248176	 -122.000	 -1.521
1656009744.3307581	9.95600	2374.275000000	-10.40	2335.284113478	0.473207000	-3.65	0.472248176	 -122.000	 -0.199
1656009745.5365429	9.95200	2374.275000000	-10.40	2335.284113478	0.473207000	-3.65	0.472248176	 -122.000	 0.097
1656009747.4374771	9.94900	2374.275000000	-10.40	2335.284113478	0.473207000	-3.65	0.472248176	 -122.000	 0.461
1656009748.6312900	9.94500	2374.275000000	-10.40	2335.239226104	0.473207000	-3.65	0.472245021	 -122.000	 -0.489
1656009750.3327529	9.94100	2374.275000000	-10.40	2335.284113478	0.473207000	-3.65	0.472248176	 -122.000	 0.553
1656009751.5395329	9.93800	2374.275000000	-10.40	2335.284113478	0.473207000	-3.65	0.472248176	 -122.000	 0.419
1656009753.2473440	9.93500	2374.275000000	-10.40	2335.284113478	0.473207000	-3.65	0.472248176	 -122.000	 -1.002
1656009754.4381599	9.92900	2374.275000000	-10.40	2335.284113478	0.473207000	-3.65	0.472248176	 -122.000	 -0.757
1656009756.2613060	9.92500	2374.580000000	-10.40	2335.584104698	0.473207000	-3.65	0.472248176	 -122.000	 -1.395
1656009757.4517710	9.92000	2374.580000000	-10.40	2335.584104698	0.473207000	-3.65	0.472248176	 -122.000	 -0.017
1656009759.3369131	9.91600	2374.580000000	-10.40	2335.584104698	0.473207000	-3.65	0.472248176	 -122.000	 0.448
