------------------------------------------------------------------------------------------------------------------
time (s)	 T (K)	 R1 (Ohm)	 Theta1 (deg.)	 X1 (Ohm)	 R2 (Ohm)	 Theta2 (deg.)	 X2 (Ohm)	 Vgate (V) 	 Ileak (nA)
------------------------------------------------------------------------------------------------------------------

1656012157.7812130	9.99100	2234.965000000	-10.26	2199.227072993	0.445406000	-3.51	0.444570475	 -106.000	 -1.409
1656012159.0318749	9.99000	2234.965000000	-10.25	2199.268747926	0.445406000	-3.51	0.444570475	 -106.000	 -1.520
1656012160.7324269	9.99000	2234.965000000	-10.26	2199.227072993	0.445436000	-3.50	0.444603273	 -106.000	 -1.341
1656012161.9245191	9.98900	2234.965000000	-10.26	2199.227072993	0.445406000	-3.51	0.444570475	 -106.000	 -1.505
1656012164.1292820	9.98800	2234.965000000	-10.26	2199.227072993	0.445406000	-3.51	0.444570475	 -106.000	 -0.333
1656012165.4850099	9.98700	2234.965000000	-10.26	2199.227072993	0.445436000	-3.51	0.444600419	 -106.000	 -1.510
1656012166.7287030	9.98400	2234.965000000	-10.26	2199.227072993	0.445406000	-3.51	0.444570475	 -106.000	 -1.426
1656012167.9295061	9.98100	2234.965000000	-10.26	2199.227072993	0.445406000	-3.51	0.444570475	 -106.000	 0.958
1656012170.1256540	9.97900	2234.965000000	-10.26	2199.227072993	0.445406000	-3.51	0.444570475	 -106.000	 -1.234
1656012171.4357929	9.97500	2234.965000000	-10.26	2199.227072993	0.445406000	-3.51	0.444570475	 -106.000	 1.055
1656012173.1246440	9.97300	2234.965000000	-10.26	2199.227072993	0.445406000	-3.51	0.444570475	 -106.000	 -0.217
1656012174.5883839	9.97000	2234.965000000	-10.26	2199.227072993	0.445406000	-3.51	0.444570475	 -106.000	 -0.018
1656012175.8280780	9.96700	2234.965000000	-10.26	2199.227072993	0.445406000	-3.51	0.444570475	 -106.000	 -0.165
1656012177.0268810	9.96300	2234.965000000	-10.25	2199.268747926	0.445406000	-3.51	0.444570475	 -106.000	 -0.557
1656012178.7356789	9.96100	2234.965000000	-10.26	2199.227072993	0.445406000	-3.51	0.444570475	 -106.000	 0.944
1656012179.9341259	9.95500	2234.965000000	-10.26	2199.227072993	0.445406000	-3.51	0.444570475	 -106.000	 -0.823
1656012182.1296101	9.95200	2234.965000000	-10.26	2199.227072993	0.445406000	-3.50	0.444573329	 -106.000	 -0.739
1656012183.5145760	9.94800	2234.965000000	-10.26	2199.227072993	0.445406000	-3.51	0.444570475	 -106.000	 0.422
1656012184.7293379	9.94500	2234.965000000	-10.26	2199.227072993	0.445406000	-3.51	0.444570475	 -106.000	 0.961
1656012185.9301360	9.93900	2234.965000000	-10.26	2199.227072993	0.445406000	-3.51	0.444570475	 -106.000	 -1.278
1656012188.1302681	9.93600	2234.965000000	-10.25	2199.268747926	0.445406000	-3.51	0.444570475	 -106.000	 -0.247
1656012189.4969690	9.93200	2234.965000000	-10.26	2199.227072993	0.445406000	-3.51	0.444570475	 -106.000	 -1.398
1656012190.7423010	9.92800	2234.965000000	-10.25	2199.268747926	0.445406000	-3.51	0.444570475	 -106.000	 -1.186
