----------------------------------------------------------------------------------------------------------------------
time (s)	T (K)	B (T)	R1 (Ohm)	Theta1 (deg.)	 X1 (Ohm)	 R2 (Ohm)	 Theta2 (deg.)	 X2 (Ohm)
----------------------------------------------------------------------------------------------------------------------

1657311914.9860401	1.93300	0.000000	692.755000000	-8.49	685.163545410	4.368740000	170.83	-4.312931119	-0.829488600
1657311918.2423589	1.93100	0.000000	683.750000000	-8.47	676.288905344	10.921440000	170.44	-10.769638824	-0.548658100
1657311921.5372241	1.92800	0.000000	672.460000000	-8.47	665.132473098	13.058260000	170.66	-12.885290065	-0.567981500
1657311923.8135130	1.93100	0.000000	693.365000000	-8.50	685.756137292	14.256320000	170.65	-14.066995860	-1.099071000
1657311925.0309131	1.93100	0.000000	658.270000000	-8.44	651.137633181	15.601000000	170.72	-15.396990751	1.537148000
1657311926.9461660	1.92800	0.000000	675.815000000	-8.47	668.450915009	14.251540000	170.75	-14.066378094	0.247636400
1657311928.1698971	1.92700	0.000000	685.580000000	-8.48	678.077767285	14.193140000	170.69	-14.006341074	-1.068911000
1657311929.9541500	1.92900	0.000000	692.755000000	-8.50	685.152831323	13.845040000	170.38	-13.650186217	1.193048000
1657311931.2084529	1.92400	0.000000	684.360000000	-8.48	676.881687028	13.414700000	170.62	-13.235409872	0.645997000
1657311932.9501750	1.92600	0.000000	681.005000000	-8.47	673.573858843	14.201480000	170.81	-14.019112818	1.435179000
1657311934.1575921	1.92300	0.000000	679.935000000	-8.48	672.505041015	13.687680000	170.64	-13.505441465	0.990509300
1657311935.9188991	1.93300	0.000000	695.655000000	-8.48	688.042517577	12.732820000	170.54	-12.559588053	-1.083538000
1657311937.1336639	1.92800	0.000000	686.345000000	-8.47	678.855588649	11.972260000	170.19	-11.797203725	-0.229098200
1657311938.9162691	1.92300	0.000000	682.380000000	-8.48	674.923323388	14.023860000	170.54	-13.833063258	1.186455000
1657311940.1246951	1.92700	0.000000	684.970000000	-8.48	677.485021280	14.875000000	170.55	-14.673135201	-0.252830500
1657311941.9169180	1.92900	0.001438	688.940000000	-8.50	681.369033889	12.838920000	170.37	-12.658001412	-0.783918900
1657311944.9488370	1.92400	0.010066	667.425000000	-8.47	660.152337474	15.236220000	170.73	-15.037237964	-0.948972600
1657311946.1506381	1.93800	0.012942	689.090000000	-8.48	681.549357709	16.688180000	171.01	-16.482994103	-0.245125700
1657311948.0249960	1.93100	0.020132	665.595000000	-8.45	658.373030402	18.446520000	170.93	-18.215772102	-1.279985000
1657311951.2650101	1.93500	0.030198	702.975000000	-8.50	695.249799108	9.672680000	170.00	-9.525847494	-0.002489339
1657311952.4688039	1.93400	0.034512	709.690000000	-8.51	701.869015489	8.099120000	169.63	-7.966726006	-0.915394000
1657311953.7347839	1.93900	0.038826	715.490000000	-8.51	707.605097849	5.626720000	168.32	-5.510170765	-0.965535800
1657311954.9491899	1.93400	0.043140	723.880000000	-8.53	715.868933520	3.345040000	166.61	-3.254163545	0.866044400
1657311958.9498880	1.93600	0.056082	737.460000000	-8.55	729.264237364	0.380280000	48.41	0.252438152	0.299753900
1657311962.1859090	1.93700	0.067586	748.295000000	-8.56	739.955506027	2.786540000	-0.98	2.786134064	1.118352000
1657311963.4375751	1.94100	0.070462	750.890000000	-8.56	742.521585633	3.107800000	-1.98	3.105944483	-0.528757400
1657311964.7789979	1.93700	0.076214	761.875000000	-8.58	753.348490024	4.609240000	-3.53	4.600475050	0.830035800
1657311966.0340121	1.93800	0.080528	761.875000000	-8.58	753.348490024	4.766600000	-4.18	4.753945000	1.137303000
1657311967.2477760	1.92900	0.083404	763.095000000	-8.58	754.554836417	5.316780000	-4.02	5.303698807	-0.348541700
1657311969.0360110	1.93500	0.089156	769.355000000	-8.59	760.720721544	5.946800000	-4.32	5.929904548	-1.002164000
1657311970.2544100	1.93400	0.093470	777.900000000	-8.60	769.157648806	6.942780000	-5.02	6.916191380	-1.006160000
1657311971.9728310	1.93200	0.099222	778.355000000	-8.60	769.607535334	7.483400000	-5.03	7.454603778	-0.747826400
1657311973.1786189	1.93000	0.103536	781.255000000	-8.60	772.474943974	7.458960000	-4.84	7.432340855	-0.984736300
1657311974.9422820	1.93600	0.109288	796.210000000	-8.62	787.211943772	8.371500000	-5.43	8.333933339	-0.453111300
1657311976.1546879	1.93000	0.113602	790.255000000	-8.61	781.349037264	8.928220000	-5.32	8.889818517	-0.562460700
1657311977.8701749	1.93300	0.119354	798.040000000	-8.62	789.021262742	9.056360000	-5.87	9.008905327	1.677763000
1657311981.1054959	1.93400	0.130858	810.705000000	-8.63	801.517661999	10.372480000	-6.16	10.312551682	0.992940200
1657311982.3465519	1.93300	0.133734	816.655000000	-8.65	807.374538893	10.466660000	-5.93	10.410575906	-0.371367400
1657311984.0735879	1.93600	0.139486	813.910000000	-8.65	804.660733052	10.740840000	-6.19	10.678178303	0.307623100
1657311985.2853560	1.93100	0.143800	819.095000000	-8.65	809.773911767	10.962560000	-6.13	10.899959624	1.612791000
1657311987.0476589	1.93700	0.149552	830.845000000	-8.66	821.364004754	11.617020000	-5.99	11.553634820	-0.902003100
1657311988.2677720	1.93900	0.153866	831.455000000	-8.66	821.967043881	11.881660000	-6.13	11.813811214	1.490303000
1657311990.0466750	1.93300	0.159618	833.900000000	-8.66	824.384143330	12.233340000	-6.24	12.160861423	0.532450300
1657311991.2667811	1.93400	0.163932	833.900000000	-8.66	824.384143330	12.325120000	-5.99	12.257736549	0.461998900
1657311993.0476720	1.93400	0.169684	841.375000000	-8.68	831.747280554	12.854420000	-6.12	12.781159966	1.220403000
1657311994.2568040	1.92900	0.173998	844.275000000	-8.68	834.614096319	13.166740000	-6.37	13.085552448	1.113861000
1657311995.9752281	1.93800	0.179750	850.680000000	-8.69	840.905449788	13.330060000	-6.27	13.250323260	1.429780000
1657311997.1816580	1.93200	0.184064	844.730000000	-8.68	835.050541357	13.467140000	-6.25	13.387198197	-0.508280100
1657311998.9443140	1.93500	0.189816	854.495000000	-8.69	844.676614375	13.936840000	-6.15	13.856631153	-1.050205000
1657312000.1587250	1.93300	0.194130	857.245000000	-8.69	847.395016108	14.126380000	-6.13	14.045555069	1.356282000
1657312001.9493110	1.93400	0.199882	863.650000000	-8.71	853.699060449	14.431560000	-6.22	14.346549769	0.348369800
1657312003.1707029	1.93600	0.204196	864.875000000	-8.71	854.909946049	14.609180000	-6.23	14.522791548	-1.106157000
1657312004.8874781	1.92600	0.209948	866.400000000	-8.71	856.417375063	14.878580000	-6.34	14.787698824	-0.722611200
1657312006.0909150	1.93600	0.212824	867.465000000	-8.71	857.470104177	14.904820000	-6.38	14.812395337	-0.024243730
1657312007.8884799	1.94000	0.220014	875.555000000	-8.71	865.453008507	15.376880000	-6.18	15.287518835	-0.952763000
1657312009.0999041	1.93200	0.222890	875.250000000	-8.72	865.137639865	15.460320000	-6.50	15.360999914	0.903001300
1657312010.8595641	1.92900	0.228642	878.455000000	-8.72	868.291662263	15.666560000	-6.43	15.567946966	1.216161000
1657312012.0773220	1.93100	0.232956	877.995000000	-8.72	867.836984261	15.715440000	-6.27	15.621434575	1.590749000
1657312013.8685501	1.93200	0.240146	881.350000000	-8.73	871.139164816	16.098100000	-6.27	16.001805608	-0.166801400
1657312015.0803239	1.93100	0.243022	888.220000000	-8.73	877.929572784	16.350820000	-6.43	16.247899897	-1.136852000
1657312016.8582511	1.93800	0.248774	891.425000000	-8.74	881.083268107	16.493880000	-6.43	16.390252809	1.390436000
1657312018.0729909	1.93400	0.253088	891.425000000	-8.74	881.083268107	16.579700000	-6.28	16.480335100	1.199351000
1657312019.8003969	1.92700	0.258840	893.710000000	-8.74	883.327539696	16.871760000	-6.31	16.769482563	1.583498000
1657312021.0593870	1.92900	0.263154	895.695000000	-8.74	885.289479437	16.875340000	-6.38	16.770892562	-0.633368600
1657312022.9529891	1.93700	0.270344	901.950000000	-8.75	891.457453275	17.230580000	-6.42	17.122526148	-0.649520000
1657312024.1687469	1.92200	0.273220	903.480000000	-8.75	892.955260149	17.461860000	-6.40	17.353172123	0.268277500
1657312025.8845370	1.92600	0.278972	905.920000000	-8.75	895.366836315	17.470200000	-6.34	17.363286725	-0.695006100
1657312027.0913200	1.93400	0.283286	906.225000000	-8.76	895.653835419	17.702660000	-6.34	17.594324128	1.224977000
1657312028.8915241	1.93600	0.289038	910.345000000	-8.76	899.725775392	17.871940000	-6.31	17.763805088	1.358176000
1657312030.0973110	1.93100	0.293352	912.025000000	-8.76	901.386178099	18.112740000	-6.31	18.003148118	-0.687590700
1657312033.8882010	1.92800	0.306294	914.920000000	-8.77	904.232811308	18.367840000	-6.33	18.255857937	-0.805838600
1657312035.1029711	1.93200	0.310608	919.650000000	-8.77	908.892878250	18.484660000	-6.32	18.372179048	-0.414711200
1657312036.3695979	1.93600	0.314922	922.705000000	-8.77	911.912143995	18.677780000	-6.54	18.556235893	0.403495200
1657312037.5983059	1.93100	0.317798	922.095000000	-8.77	911.309279149	18.777920000	-6.26	18.666024775	-0.994830400
1657312038.8140860	1.93100	0.322112	925.300000000	-8.78	914.462008234	18.849440000	-6.22	18.738405902	0.211586500
1657312040.7725050	1.93200	0.329302	926.975000000	-8.78	916.117389045	19.059260000	-6.31	18.943941159	1.420923000
1657312041.9786420	1.92900	0.333616	929.265000000	-8.78	918.365710863	19.199920000	-6.40	19.080189828	1.498174000
1657312043.8961821	1.93100	0.339368	929.875000000	-8.78	918.968556212	19.311980000	-6.61	19.183762434	-0.023955350
1657312045.0989749	1.92900	0.343682	931.555000000	-8.78	920.628851601	19.428800000	-6.43	19.306505577	0.856363500
1657312046.9620090	1.93200	0.349434	936.130000000	-8.79	925.135216302	19.626760000	-6.53	19.499508243	1.490839000
1657312048.1677999	1.93000	0.353748	937.350000000	-8.80	926.325882389	19.734060000	-6.55	19.605171063	1.368271000
1657312049.9005370	1.92800	0.359500	938.115000000	-8.79	927.096902611	19.834200000	-6.55	19.704657019	1.053010000
1657312051.1119540	1.93700	0.363814	940.405000000	-8.80	929.344952716	19.946240000	-6.40	19.822088593	-0.176937000
1657312053.0112569	1.93200	0.369566	942.695000000	-8.80	931.592919288	20.203800000	-6.40	20.078045462	-1.153168000
1657312054.2146859	1.93100	0.373880	942.540000000	-8.80	931.439744717	20.230000000	-6.40	20.103846277	-0.684212500
1657312055.9710071	1.93100	0.379632	945.895000000	-8.81	934.740070633	20.408800000	-6.34	20.284139196	0.373666300
1657312057.1897600	1.93300	0.383946	947.120000000	-8.80	935.965806243	20.456400000	-6.34	20.331211925	-0.033802610
1657312058.9025509	1.93500	0.389698	949.405000000	-8.81	938.208677242	20.571000000	-6.37	20.444156975	1.226131000
1657312060.1179571	1.93300	0.394012	950.475000000	-8.81	939.266058743	20.678200000	-6.35	20.551175717	-0.209651100
1657312061.8732791	1.93300	0.399764	951.695000000	-8.81	940.471671297	20.809400000	-6.53	20.674480497	1.415279000
1657312063.0890410	1.92900	0.404078	951.850000000	-8.81	940.624843383	20.871400000	-6.43	20.740025143	-1.024620000
1657312064.9115410	1.93100	0.409830	955.815000000	-8.81	944.527752425	21.097800000	-6.41	20.965741538	1.200092000
1657312066.1738191	1.93700	0.414144	955.815000000	-8.81	944.527752425	21.143200000	-6.26	21.017210374	1.281915000
1657312067.9012151	1.92900	0.419896	957.950000000	-8.82	946.622163762	21.267000000	-6.55	21.128352986	-0.919390100
1657312069.1010201	1.92800	0.424210	959.785000000	-8.82	948.435464738	21.322000000	-6.56	21.182229741	-1.020458000
1657312070.9165440	1.92900	0.429962	961.765000000	-8.82	950.392051078	21.486400000	-6.43	21.351405973	-0.089960410
1657312072.1732020	1.93700	0.434276	962.530000000	-8.82	951.148004891	21.624800000	-6.34	21.492711638	1.236760000
1657312074.0149260	1.93000	0.440028	965.275000000	-8.83	953.845040623	21.710600000	-6.32	21.578739202	0.362830900
1657312075.2745669	1.92700	0.444342	965.735000000	-8.83	954.299593697	21.801200000	-6.28	21.670541782	1.286694000
1657312076.9943421	1.92900	0.450094	966.650000000	-8.83	955.188222070	21.913200000	-6.44	21.774752931	-0.518045400
1657312078.2207191	1.93600	0.454408	967.410000000	-8.83	955.954759783	22.006200000	-6.21	21.877069806	-0.842961300
1657312079.9843810	1.93100	0.460160	970.160000000	-8.83	958.656603241	22.158800000	-6.34	22.023193661	0.177555600
1657312081.1957920	1.93000	0.464474	970.770000000	-8.83	959.259370339	22.170600000	-6.42	22.031567028	-0.925488100
1657312082.9125900	1.92300	0.470226	971.835000000	-8.83	960.311742404	22.332800000	-6.39	22.194054332	0.221763000
1657312084.1209970	1.92400	0.473102	973.515000000	-8.84	961.956164409	22.366200000	-6.38	22.227767691	-0.230911000
1657312085.9804020	1.93000	0.480292	974.585000000	-8.84	963.013459978	22.490200000	-6.58	22.342232998	1.006454000
1657312087.1921740	1.93100	0.483168	975.955000000	-8.84	964.367193557	22.597400000	-6.39	22.457010467	1.374656000
1657312088.9883859	1.93000	0.490358	976.260000000	-8.84	964.652859600	22.633200000	-6.46	22.489404861	0.470733000
1657312090.2031360	1.93000	0.493234	978.400000000	-8.84	966.767416295	22.745200000	-6.36	22.605214598	-0.724217400
1657312091.9212120	1.93000	0.498986	979.315000000	-8.84	967.671537499	22.850200000	-6.51	22.702863804	0.683612400
1657312093.1243660	1.92700	0.503300	980.535000000	-8.85	968.861240407	22.962200000	-6.50	22.814686387	-0.883792200
1657312094.8903019	1.92800	0.509052	981.295000000	-8.84	969.627996498	23.045600000	-6.31	22.905896443	-0.401897900
1657312096.1030669	1.92900	0.513366	983.890000000	-8.85	972.176297454	23.136200000	-6.45	22.989754003	-1.159143000
1657312097.8966460	1.91900	0.519118	982.520000000	-8.85	970.822607989	23.205400000	-6.42	23.059877744	-0.472805900
1657312099.1044259	1.92900	0.523432	985.110000000	-8.85	973.381772744	23.298400000	-6.55	23.146509578	0.640723500
1657312100.8414450	1.92700	0.529184	984.655000000	-8.85	972.932189746	23.422400000	-6.49	23.272207424	-0.668843200
1657312102.0894790	1.92700	0.533498	986.030000000	-8.85	974.290819684	23.491600000	-6.35	23.347293259	1.401189000
1657312103.9295690	1.93100	0.539250	988.315000000	-8.86	976.532687575	23.551200000	-6.54	23.397942516	1.321179000
1657312105.1369951	1.92200	0.543564	990.150000000	-8.86	978.345811409	23.739400000	-6.43	23.589972541	1.406710000
