T [K]	T [K]	T_avg [K]	T_err [K]	A_I [A]	A_I [A]	A_V [V]	A_V [V]	A_R [ohm]	B_I [A]	B_I [A]	B_V [V]	B_V [V]	B_R [ohm]	A_Vg [V]	A_Ileak [A]	B_Vg [V]	B_Ileak [A]	B [T]	B1 [T]	B2 [T]	Time	Day
4.9538E+0	4.9404E+0	4.9471E+0	6.7000E-3	10.0000E-6	-10.0000E-6	921.0905E-6	-911.0580E-6	91.6074E+0	10.0000E-6	-10.0000E-6	-1.2731E-3	1.2695E-3	-127.1282E+0	200.0000E+0	352.2810E-12	200.0000E+0	-235.0816E-12	11.8727E+0	11.8771E+0	11.8683E+0	20:51:38	14/03/2023
5.0247E+0	5.0222E+0	5.0235E+0	1.2500E-3	10.0000E-6	-10.0000E-6	919.7436E-6	-910.1395E-6	91.4942E+0	10.0000E-6	-10.0000E-6	-1.2712E-3	1.2675E-3	-126.9363E+0	200.0000E+0	1.7785E-9	200.0000E+0	2.1311E-9	11.8566E+0	11.8599E+0	11.8534E+0	20:51:41	14/03/2023
4.9840E+0	5.0045E+0	4.9943E+0	-10.2500E-3	10.0000E-6	-10.0000E-6	918.2369E-6	-909.1473E-6	91.3692E+0	10.0000E-6	-10.0000E-6	-1.2695E-3	1.2660E-3	-126.7758E+0	200.0000E+0	2.7234E-9	200.0000E+0	454.7206E-12	11.8396E+0	11.8432E+0	11.8361E+0	20:51:44	14/03/2023
5.0127E+0	4.9959E+0	5.0043E+0	8.4000E-3	10.0000E-6	-10.0000E-6	917.1473E-6	-907.3356E-6	91.2241E+0	10.0000E-6	-10.0000E-6	-1.2676E-3	1.2638E-3	-126.5711E+0	200.0000E+0	3.4284E-9	200.0000E+0	878.9610E-12	11.8229E+0	11.8278E+0	11.8180E+0	20:51:48	14/03/2023
5.0176E+0	5.0235E+0	5.0206E+0	-2.9500E-3	10.0000E-6	-10.0000E-6	916.0600E-6	-906.2719E-6	91.1166E+0	10.0000E-6	-10.0000E-6	-1.2659E-3	1.2625E-3	-126.4176E+0	200.0000E+0	1.4282E-9	200.0000E+0	-44.9038E-12	11.8074E+0	11.8109E+0	11.8038E+0	20:51:51	14/03/2023
5.0184E+0	4.9738E+0	4.9961E+0	22.3000E-3	10.0000E-6	-10.0000E-6	914.6386E-6	-905.5120E-6	91.0075E+0	10.0000E-6	-10.0000E-6	-1.2640E-3	1.2602E-3	-126.2103E+0	200.0000E+0	-616.7955E-12	200.0000E+0	-107.7212E-12	11.7906E+0	11.7939E+0	11.7872E+0	20:51:54	14/03/2023
4.9949E+0	5.0309E+0	5.0129E+0	-18.0000E-3	10.0000E-6	-10.0000E-6	912.9972E-6	-903.7042E-6	90.8351E+0	10.0000E-6	-10.0000E-6	-1.2625E-3	1.2584E-3	-126.0452E+0	200.0000E+0	2.9868E-9	200.0000E+0	-483.1470E-12	11.7724E+0	11.7766E+0	11.7683E+0	20:51:58	14/03/2023
4.9900E+0	4.9887E+0	4.9893E+0	650.0000E-6	10.0000E-6	-10.0000E-6	911.8317E-6	-902.1967E-6	90.7014E+0	10.0000E-6	-10.0000E-6	-1.2605E-3	1.2571E-3	-125.8776E+0	200.0000E+0	1.5118E-9	200.0000E+0	339.4071E-12	11.7577E+0	11.7612E+0	11.7543E+0	20:52:01	14/03/2023
5.0295E+0	4.9992E+0	5.0144E+0	15.1500E-3	10.0000E-6	-10.0000E-6	910.8604E-6	-900.7515E-6	90.5806E+0	10.0000E-6	-10.0000E-6	-1.2588E-3	1.2552E-3	-125.7004E+0	200.0000E+0	3.0337E-9	200.0000E+0	1.5620E-9	11.7400E+0	11.7444E+0	11.7355E+0	20:52:04	14/03/2023
4.9806E+0	4.9997E+0	4.9901E+0	-9.5500E-3	10.0000E-6	-10.0000E-6	909.7389E-6	-899.7577E-6	90.4748E+0	10.0000E-6	-10.0000E-6	-1.2566E-3	1.2534E-3	-125.4961E+0	200.0000E+0	14.1155E-12	200.0000E+0	-424.8077E-12	11.7238E+0	11.7290E+0	11.7185E+0	20:52:08	14/03/2023
4.9904E+0	5.0288E+0	5.0096E+0	-19.2000E-3	10.0000E-6	-10.0000E-6	908.0507E-6	-898.8869E-6	90.3469E+0	10.0000E-6	-10.0000E-6	-1.2555E-3	1.2517E-3	-125.3614E+0	200.0000E+0	1.0956E-9	200.0000E+0	2.5705E-9	11.7074E+0	11.7116E+0	11.7031E+0	20:52:11	14/03/2023
5.0372E+0	5.0465E+0	5.0419E+0	-4.6500E-3	10.0000E-6	-10.0000E-6	906.3509E-6	-897.2836E-6	90.1817E+0	10.0000E-6	-10.0000E-6	-1.2535E-3	1.2498E-3	-125.1676E+0	200.0000E+0	3.2920E-9	200.0000E+0	2.5815E-9	11.6901E+0	11.6938E+0	11.6863E+0	20:52:14	14/03/2023
5.0493E+0	5.0328E+0	5.0411E+0	8.2500E-3	10.0000E-6	-10.0000E-6	905.3844E-6	-895.5052E-6	90.0445E+0	10.0000E-6	-10.0000E-6	-1.2512E-3	1.2485E-3	-124.9834E+0	200.0000E+0	1.9691E-9	200.0000E+0	940.1301E-12	11.6724E+0	11.6759E+0	11.6689E+0	20:52:18	14/03/2023
5.0163E+0	4.9475E+0	4.9819E+0	34.4000E-3	10.0000E-6	-10.0000E-6	904.1599E-6	-894.8688E-6	89.9514E+0	10.0000E-6	-10.0000E-6	-1.2501E-3	1.2463E-3	-124.8189E+0	200.0000E+0	2.3942E-9	200.0000E+0	-239.4778E-12	11.6580E+0	11.6624E+0	11.6535E+0	20:52:21	14/03/2023
5.0091E+0	5.0505E+0	5.0298E+0	-20.7000E-3	10.0000E-6	-10.0000E-6	902.7903E-6	-893.5997E-6	89.8195E+0	10.0000E-6	-10.0000E-6	-1.2476E-3	1.2445E-3	-124.6061E+0	200.0000E+0	-68.6735E-12	200.0000E+0	688.0998E-12	11.6408E+0	11.6452E+0	11.6365E+0	20:52:24	14/03/2023
5.0200E+0	5.0083E+0	5.0141E+0	5.8500E-3	10.0000E-6	-10.0000E-6	901.3938E-6	-892.4063E-6	89.6900E+0	10.0000E-6	-10.0000E-6	-1.2460E-3	1.2429E-3	-124.4458E+0	200.0000E+0	2.7727E-9	200.0000E+0	-282.7800E-12	11.6228E+0	11.6262E+0	11.6194E+0	20:52:28	14/03/2023
5.0396E+0	4.9854E+0	5.0125E+0	27.1000E-3	10.0000E-6	-10.0000E-6	900.1486E-6	-890.5049E-6	89.5327E+0	10.0000E-6	-10.0000E-6	-1.2443E-3	1.2409E-3	-124.2622E+0	200.0000E+0	3.8020E-9	200.0000E+0	-335.8198E-12	11.6085E+0	11.6127E+0	11.6042E+0	20:52:31	14/03/2023
4.9462E+0	5.0190E+0	4.9826E+0	-36.4000E-3	10.0000E-6	-10.0000E-6	898.8738E-6	-889.4041E-6	89.4139E+0	10.0000E-6	-10.0000E-6	-1.2425E-3	1.2392E-3	-124.0831E+0	200.0000E+0	2.7408E-9	200.0000E+0	1.9555E-9	11.5903E+0	11.5938E+0	11.5868E+0	20:52:34	14/03/2023
5.0118E+0	5.0766E+0	5.0442E+0	-32.4000E-3	10.0000E-6	-10.0000E-6	898.1143E-6	-888.3074E-6	89.3211E+0	10.0000E-6	-10.0000E-6	-1.2408E-3	1.2374E-3	-123.9070E+0	200.0000E+0	-397.6457E-12	200.0000E+0	-488.7342E-12	11.5734E+0	11.5768E+0	11.5701E+0	20:52:38	14/03/2023
5.0295E+0	4.9806E+0	5.0050E+0	24.4500E-3	10.0000E-6	-10.0000E-6	896.4321E-6	-886.5112E-6	89.1472E+0	10.0000E-6	-10.0000E-6	-1.2391E-3	1.2359E-3	-123.7503E+0	200.0000E+0	3.3105E-9	200.0000E+0	318.1273E-12	11.5588E+0	11.5629E+0	11.5546E+0	20:52:41	14/03/2023
5.0379E+0	5.0748E+0	5.0564E+0	-18.4500E-3	10.0000E-6	-10.0000E-6	894.9612E-6	-885.6002E-6	89.0281E+0	10.0000E-6	-10.0000E-6	-1.2373E-3	1.2341E-3	-123.5708E+0	200.0000E+0	-694.1043E-12	200.0000E+0	-300.8163E-12	11.5411E+0	11.5451E+0	11.5370E+0	20:52:44	14/03/2023
5.0610E+0	5.0368E+0	5.0489E+0	12.1000E-3	10.0000E-6	-10.0000E-6	894.2128E-6	-884.0582E-6	88.9135E+0	10.0000E-6	-10.0000E-6	-1.2354E-3	1.2316E-3	-123.3502E+0	200.0000E+0	27.6733E-12	200.0000E+0	-112.4049E-12	11.5255E+0	11.5307E+0	11.5202E+0	20:52:48	14/03/2023
5.0461E+0	5.0417E+0	5.0439E+0	2.2000E-3	10.0000E-6	-10.0000E-6	892.6131E-6	-883.1701E-6	88.7892E+0	10.0000E-6	-10.0000E-6	-1.2338E-3	1.2301E-3	-123.1936E+0	200.0000E+0	1.7221E-9	200.0000E+0	410.5998E-12	11.5080E+0	11.5125E+0	11.5035E+0	20:52:51	14/03/2023
5.0180E+0	5.0370E+0	5.0275E+0	-9.5000E-3	10.0000E-6	-10.0000E-6	891.1544E-6	-881.9874E-6	88.6571E+0	10.0000E-6	-10.0000E-6	-1.2319E-3	1.2284E-3	-123.0134E+0	200.0000E+0	256.5922E-12	200.0000E+0	2.3907E-9	11.4915E+0	11.4950E+0	11.4881E+0	20:52:54	14/03/2023
5.0264E+0	5.0617E+0	5.0441E+0	-17.6500E-3	10.0000E-6	-10.0000E-6	889.4702E-6	-880.0679E-6	88.4769E+0	10.0000E-6	-10.0000E-6	-1.2299E-3	1.2265E-3	-122.8215E+0	200.0000E+0	2.7178E-9	200.0000E+0	-616.7939E-12	11.4742E+0	11.4774E+0	11.4710E+0	20:52:58	14/03/2023
5.0134E+0	4.9874E+0	5.0004E+0	13.0000E-3	10.0000E-6	-10.0000E-6	888.5220E-6	-878.9440E-6	88.3733E+0	10.0000E-6	-10.0000E-6	-1.2281E-3	1.2247E-3	-122.6388E+0	200.0000E+0	951.9625E-12	200.0000E+0	177.2616E-12	11.4593E+0	11.4629E+0	11.4556E+0	20:53:01	14/03/2023
5.0719E+0	5.0747E+0	5.0733E+0	-1.4000E-3	10.0000E-6	-10.0000E-6	887.3615E-6	-877.8365E-6	88.2599E+0	10.0000E-6	-10.0000E-6	-1.2265E-3	1.2229E-3	-122.4730E+0	200.0000E+0	1.7681E-9	200.0000E+0	-480.2301E-12	11.4428E+0	11.4453E+0	11.4402E+0	20:53:04	14/03/2023
4.9902E+0	4.9902E+0	4.9902E+0	0.0000E+0	10.0000E-6	-10.0000E-6	885.7830E-6	-876.3185E-6	88.1051E+0	10.0000E-6	-10.0000E-6	-1.2244E-3	1.2212E-3	-122.2808E+0	200.0000E+0	947.3058E-12	200.0000E+0	2.6559E-9	11.4255E+0	11.4283E+0	11.4228E+0	20:53:08	14/03/2023
5.0630E+0	5.0526E+0	5.0578E+0	5.2000E-3	10.0000E-6	-10.0000E-6	884.4602E-6	-875.0407E-6	87.9750E+0	10.0000E-6	-10.0000E-6	-1.2227E-3	1.2198E-3	-122.1286E+0	200.0000E+0	655.2123E-12	200.0000E+0	-351.2671E-12	11.4093E+0	11.4129E+0	11.4057E+0	20:53:11	14/03/2023
5.0310E+0	5.0741E+0	5.0526E+0	-21.5500E-3	10.0000E-6	-10.0000E-6	883.4887E-6	-873.4027E-6	87.8446E+0	10.0000E-6	-10.0000E-6	-1.2216E-3	1.2176E-3	-121.9603E+0	200.0000E+0	2.1754E-9	200.0000E+0	1.6370E-9	11.3920E+0	11.3955E+0	11.3885E+0	20:53:14	14/03/2023
5.0690E+0	5.0077E+0	5.0383E+0	30.6500E-3	10.0000E-6	-10.0000E-6	881.8765E-6	-872.6973E-6	87.7287E+0	10.0000E-6	-10.0000E-6	-1.2194E-3	1.2158E-3	-121.7614E+0	200.0000E+0	856.4806E-12	200.0000E+0	-291.1204E-12	11.3762E+0	11.3810E+0	11.3715E+0	20:53:18	14/03/2023
4.9992E+0	5.0403E+0	5.0198E+0	-20.5500E-3	10.0000E-6	-10.0000E-6	880.4564E-6	-871.4526E-6	87.5955E+0	10.0000E-6	-10.0000E-6	-1.2175E-3	1.2140E-3	-121.5758E+0	200.0000E+0	-527.7426E-12	200.0000E+0	861.1730E-12	11.3599E+0	11.3638E+0	11.3561E+0	20:53:21	14/03/2023
5.0472E+0	5.0226E+0	5.0349E+0	12.3000E-3	10.0000E-6	-10.0000E-6	879.1306E-6	-869.6000E-6	87.4365E+0	10.0000E-6	-10.0000E-6	-1.2157E-3	1.2123E-3	-121.4030E+0	200.0000E+0	2.7977E-9	200.0000E+0	2.1319E-9	11.3422E+0	11.3458E+0	11.3387E+0	20:53:24	14/03/2023
5.0404E+0	5.0291E+0	5.0347E+0	5.6500E-3	10.0000E-6	-10.0000E-6	877.9772E-6	-868.3472E-6	87.3162E+0	10.0000E-6	-10.0000E-6	-1.2140E-3	1.2106E-3	-121.2298E+0	200.0000E+0	2.8162E-9	200.0000E+0	1.7664E-9	11.3260E+0	11.3288E+0	11.3232E+0	20:53:28	14/03/2023
5.0373E+0	5.0677E+0	5.0525E+0	-15.2000E-3	10.0000E-6	-10.0000E-6	876.8203E-6	-867.3948E-6	87.2108E+0	10.0000E-6	-10.0000E-6	-1.2123E-3	1.2083E-3	-121.0306E+0	200.0000E+0	-510.0640E-12	200.0000E+0	2.5829E-9	11.3099E+0	11.3133E+0	11.3064E+0	20:53:31	14/03/2023
5.0566E+0	5.0235E+0	5.0401E+0	16.5500E-3	10.0000E-6	-10.0000E-6	875.4394E-6	-866.3501E-6	87.0895E+0	10.0000E-6	-10.0000E-6	-1.2106E-3	1.2071E-3	-120.8845E+0	200.0000E+0	2.0494E-9	200.0000E+0	1.0673E-9	11.2928E+0	11.2959E+0	11.2896E+0	20:53:34	14/03/2023
5.0400E+0	5.0388E+0	5.0394E+0	600.0000E-6	10.0000E-6	-10.0000E-6	873.6022E-6	-864.4473E-6	86.9025E+0	10.0000E-6	-10.0000E-6	-1.2086E-3	1.2052E-3	-120.6927E+0	200.0000E+0	1.2143E-9	200.0000E+0	-536.3922E-12	11.2756E+0	11.2789E+0	11.2722E+0	20:53:38	14/03/2023
4.9618E+0	5.0030E+0	4.9824E+0	-20.6000E-3	10.0000E-6	-10.0000E-6	873.0164E-6	-863.1936E-6	86.8105E+0	10.0000E-6	-10.0000E-6	-1.2070E-3	1.2032E-3	-120.5113E+0	200.0000E+0	3.5602E-9	200.0000E+0	-549.5802E-12	11.2602E+0	11.2635E+0	11.2568E+0	20:53:41	14/03/2023
5.0670E+0	5.0250E+0	5.0460E+0	21.0000E-3	10.0000E-6	-10.0000E-6	871.5536E-6	-862.0764E-6	86.6815E+0	10.0000E-6	-10.0000E-6	-1.2052E-3	1.2016E-3	-120.3419E+0	200.0000E+0	-623.9242E-12	200.0000E+0	706.7090E-12	11.2434E+0	11.2469E+0	11.2398E+0	20:53:44	14/03/2023
4.9946E+0	4.9982E+0	4.9964E+0	-1.8000E-3	10.0000E-6	-10.0000E-6	870.1652E-6	-861.0354E-6	86.5600E+0	10.0000E-6	-10.0000E-6	-1.2034E-3	1.1996E-3	-120.1545E+0	200.0000E+0	3.8343E-9	200.0000E+0	828.5551E-12	11.2274E+0	11.2321E+0	11.2228E+0	20:53:48	14/03/2023
5.0333E+0	5.0376E+0	5.0354E+0	-2.1500E-3	10.0000E-6	-10.0000E-6	869.0959E-6	-859.2423E-6	86.4169E+0	10.0000E-6	-10.0000E-6	-1.2016E-3	1.1978E-3	-119.9675E+0	200.0000E+0	231.4132E-12	200.0000E+0	110.5056E-12	11.2104E+0	11.2139E+0	11.2070E+0	20:53:51	14/03/2023
4.9821E+0	4.9865E+0	4.9843E+0	-2.2000E-3	10.0000E-6	-10.0000E-6	867.6843E-6	-857.9129E-6	86.2799E+0	10.0000E-6	-10.0000E-6	-1.1999E-3	1.1966E-3	-119.8261E+0	200.0000E+0	3.6129E-9	200.0000E+0	-6.6155E-12	11.1936E+0	11.1971E+0	11.1900E+0	20:53:54	14/03/2023
5.0008E+0	5.0551E+0	5.0280E+0	-27.1500E-3	10.0000E-6	-10.0000E-6	866.7890E-6	-857.1657E-6	86.1977E+0	10.0000E-6	-10.0000E-6	-1.1978E-3	1.1944E-3	-119.6104E+0	200.0000E+0	785.9706E-12	200.0000E+0	-85.4126E-12	11.1774E+0	11.1817E+0	11.1732E+0	20:53:58	14/03/2023
5.0508E+0	5.0303E+0	5.0405E+0	10.2500E-3	10.0000E-6	-10.0000E-6	864.9564E-6	-855.8361E-6	86.0396E+0	10.0000E-6	-10.0000E-6	-1.1959E-3	1.1924E-3	-119.4139E+0	200.0000E+0	2.8216E-9	200.0000E+0	2.3091E-9	11.1612E+0	11.1647E+0	11.1577E+0	20:54:01	14/03/2023
5.0616E+0	5.0496E+0	5.0556E+0	6.0000E-3	10.0000E-6	-10.0000E-6	863.4867E-6	-854.0271E-6	85.8757E+0	10.0000E-6	-10.0000E-6	-1.1943E-3	1.1910E-3	-119.2640E+0	200.0000E+0	-47.9866E-12	200.0000E+0	2.4835E-9	11.1440E+0	11.1472E+0	11.1407E+0	20:54:04	14/03/2023
4.9711E+0	5.0153E+0	4.9932E+0	-22.1000E-3	10.0000E-6	-10.0000E-6	862.6158E-6	-852.7635E-6	85.7690E+0	10.0000E-6	-10.0000E-6	-1.1923E-3	1.1892E-3	-119.0774E+0	200.0000E+0	21.2447E-12	200.0000E+0	2.6323E-9	11.1276E+0	11.1320E+0	11.1233E+0	20:54:08	14/03/2023
5.0531E+0	5.0384E+0	5.0457E+0	7.3500E-3	10.0000E-6	-10.0000E-6	861.4107E-6	-851.7502E-6	85.6580E+0	10.0000E-6	-10.0000E-6	-1.1908E-3	1.1873E-3	-118.9047E+0	200.0000E+0	-711.4118E-12	200.0000E+0	2.2073E-9	11.1114E+0	11.1149E+0	11.1078E+0	20:54:11	14/03/2023
5.0290E+0	5.0657E+0	5.0473E+0	-18.3500E-3	10.0000E-6	-10.0000E-6	859.8154E-6	-850.6168E-6	85.5216E+0	10.0000E-6	-10.0000E-6	-1.1889E-3	1.1853E-3	-118.7065E+0	200.0000E+0	1.4938E-9	200.0000E+0	368.0812E-12	11.0942E+0	11.0975E+0	11.0908E+0	20:54:14	14/03/2023
5.0263E+0	5.0016E+0	5.0139E+0	12.3500E-3	10.0000E-6	-10.0000E-6	858.3967E-6	-848.9918E-6	85.3694E+0	10.0000E-6	-10.0000E-6	-1.1869E-3	1.1836E-3	-118.5292E+0	200.0000E+0	2.6842E-9	200.0000E+0	235.5963E-12	11.0779E+0	11.0821E+0	11.0738E+0	20:54:18	14/03/2023
4.9977E+0	4.9638E+0	4.9808E+0	16.9500E-3	10.0000E-6	-10.0000E-6	857.2738E-6	-847.6314E-6	85.2453E+0	10.0000E-6	-10.0000E-6	-1.1855E-3	1.1816E-3	-118.3578E+0	200.0000E+0	179.3655E-12	200.0000E+0	2.0097E-9	11.0617E+0	11.0651E+0	11.0583E+0	20:54:21	14/03/2023
5.0344E+0	5.0429E+0	5.0387E+0	-4.2500E-3	10.0000E-6	-10.0000E-6	856.0208E-6	-846.4921E-6	85.1256E+0	10.0000E-6	-10.0000E-6	-1.1835E-3	1.1799E-3	-118.1688E+0	200.0000E+0	1.6241E-9	200.0000E+0	-332.1222E-12	11.0448E+0	11.0483E+0	11.0413E+0	20:54:24	14/03/2023
5.0345E+0	5.0651E+0	5.0498E+0	-15.3000E-3	10.0000E-6	-10.0000E-6	854.7258E-6	-845.3854E-6	85.0056E+0	10.0000E-6	-10.0000E-6	-1.1817E-3	1.1784E-3	-118.0069E+0	200.0000E+0	-184.0589E-12	200.0000E+0	2.4629E-9	11.0271E+0	11.0308E+0	11.0233E+0	20:54:28	14/03/2023
4.9907E+0	4.9857E+0	4.9882E+0	2.5000E-3	10.0000E-6	-10.0000E-6	853.1179E-6	-844.2419E-6	84.8680E+0	10.0000E-6	-10.0000E-6	-1.1795E-3	1.1762E-3	-117.7882E+0	200.0000E+0	3.3263E-9	200.0000E+0	83.6387E-12	11.0130E+0	11.0154E+0	11.0105E+0	20:54:31	14/03/2023
4.9968E+0	5.0591E+0	5.0280E+0	-31.1500E-3	10.0000E-6	-10.0000E-6	852.1053E-6	-842.5550E-6	84.7330E+0	10.0000E-6	-10.0000E-6	-1.1782E-3	1.1746E-3	-117.6412E+0	200.0000E+0	851.7815E-12	200.0000E+0	2.6630E-9	10.9950E+0	10.9985E+0	10.9915E+0	20:54:34	14/03/2023
5.0104E+0	4.9930E+0	5.0017E+0	8.7000E-3	10.0000E-6	-10.0000E-6	850.8502E-6	-841.0094E-6	84.5930E+0	10.0000E-6	-10.0000E-6	-1.1764E-3	1.1725E-3	-117.4440E+0	200.0000E+0	785.9290E-12	200.0000E+0	2.2686E-9	10.9769E+0	10.9811E+0	10.9728E+0	20:54:38	14/03/2023
5.0493E+0	5.0447E+0	5.0470E+0	2.3000E-3	10.0000E-6	-10.0000E-6	849.4395E-6	-840.0558E-6	84.4748E+0	10.0000E-6	-10.0000E-6	-1.1745E-3	1.1711E-3	-117.2822E+0	200.0000E+0	-54.8273E-12	200.0000E+0	619.1666E-12	10.9610E+0	10.9662E+0	10.9558E+0	20:54:41	14/03/2023
5.0573E+0	5.0465E+0	5.0519E+0	5.4000E-3	10.0000E-6	-10.0000E-6	847.7291E-6	-838.7346E-6	84.3232E+0	10.0000E-6	-10.0000E-6	-1.1729E-3	1.1696E-3	-117.1248E+0	200.0000E+0	2.2990E-9	200.0000E+0	394.0855E-12	10.9454E+0	10.9488E+0	10.9419E+0	20:54:44	14/03/2023
5.0202E+0	5.0260E+0	5.0231E+0	-2.9000E-3	10.0000E-6	-10.0000E-6	846.7373E-6	-837.6169E-6	84.2177E+0	10.0000E-6	-10.0000E-6	-1.1708E-3	1.1678E-3	-116.9284E+0	200.0000E+0	3.0487E-9	200.0000E+0	1.1238E-9	10.9277E+0	10.9320E+0	10.9234E+0	20:54:48	14/03/2023
4.9932E+0	5.0438E+0	5.0185E+0	-25.3000E-3	10.0000E-6	-10.0000E-6	844.9622E-6	-836.0080E-6	84.0485E+0	10.0000E-6	-10.0000E-6	-1.1689E-3	1.1655E-3	-116.7201E+0	200.0000E+0	3.7695E-9	200.0000E+0	464.7029E-12	10.9104E+0	10.9140E+0	10.9067E+0	20:54:51	14/03/2023
5.0486E+0	4.9927E+0	5.0206E+0	27.9500E-3	10.0000E-6	-10.0000E-6	844.4971E-6	-834.7546E-6	83.9626E+0	10.0000E-6	-10.0000E-6	-1.1671E-3	1.1641E-3	-116.5591E+0	200.0000E+0	-195.6388E-12	200.0000E+0	1.4819E-9	10.8954E+0	10.8996E+0	10.8913E+0	20:54:54	14/03/2023
5.0104E+0	5.0185E+0	5.0145E+0	-4.0500E-3	10.0000E-6	-10.0000E-6	842.9539E-6	-833.6872E-6	83.8321E+0	10.0000E-6	-10.0000E-6	-1.1655E-3	1.1624E-3	-116.3931E+0	200.0000E+0	739.1983E-12	200.0000E+0	-503.5665E-12	10.8780E+0	10.8822E+0	10.8738E+0	20:54:58	14/03/2023
5.0239E+0	5.0436E+0	5.0337E+0	-9.8500E-3	10.0000E-6	-10.0000E-6	841.3846E-6	-832.1219E-6	83.6753E+0	10.0000E-6	-10.0000E-6	-1.1637E-3	1.1604E-3	-116.2066E+0	200.0000E+0	77.5367E-12	200.0000E+0	2.4011E-9	10.8628E+0	10.8687E+0	10.8568E+0	20:55:01	14/03/2023
5.0297E+0	5.0010E+0	5.0153E+0	14.3500E-3	10.0000E-6	-10.0000E-6	840.4362E-6	-830.5274E-6	83.5482E+0	10.0000E-6	-10.0000E-6	-1.1619E-3	1.1587E-3	-116.0322E+0	200.0000E+0	217.4845E-12	200.0000E+0	-306.4853E-12	10.8456E+0	10.8497E+0	10.8414E+0	20:55:04	14/03/2023
