T [K]	T [K]	T_avg [K]	T_err [K]	A_I [A]	A_I [A]	A_V [V]	A_V [V]	A_R [ohm]	B_I [A]	B_I [A]	B_V [V]	B_V [V]	B_R [ohm]	A_Vg [V]	A_Ileak [A]	B_Vg [V]	B_Ileak [A]	B [T]	B1 [T]	B2 [T]	Time	Day
5.0293E+0	5.0002E+0	5.0148E+0	14.5500E-3	10.0000E-6	-10.0000E-6	877.4279E-6	-868.2719E-6	87.2850E+0	10.0000E-6	-10.0000E-6	-1.4101E-3	1.4054E-3	-140.7737E+0	50.0000E+0	1.1631E-9	50.0000E+0	-516.0644E-12	11.8543E+0	11.8586E+0	11.8501E+0	09:46:46	14/03/2023
5.0229E+0	5.0005E+0	5.0117E+0	11.2000E-3	10.0000E-6	-10.0000E-6	876.2115E-6	-867.0437E-6	87.1628E+0	10.0000E-6	-10.0000E-6	-1.4081E-3	1.4038E-3	-140.5976E+0	50.0000E+0	-394.8495E-12	50.0000E+0	-567.1739E-12	11.8404E+0	11.8448E+0	11.8360E+0	09:46:49	14/03/2023
4.9972E+0	4.9747E+0	4.9860E+0	11.2500E-3	10.0000E-6	-10.0000E-6	875.5994E-6	-865.8474E-6	87.0723E+0	10.0000E-6	-10.0000E-6	-1.4061E-3	1.4015E-3	-140.3836E+0	50.0000E+0	2.1859E-9	50.0000E+0	-781.8015E-12	11.8235E+0	11.8269E+0	11.8200E+0	09:46:53	14/03/2023
4.9617E+0	5.0214E+0	4.9916E+0	-29.8500E-3	10.0000E-6	-10.0000E-6	873.6966E-6	-864.9796E-6	86.9338E+0	10.0000E-6	-10.0000E-6	-1.4042E-3	1.3998E-3	-140.2020E+0	50.0000E+0	2.0756E-9	50.0000E+0	1.2875E-9	11.8076E+0	11.8131E+0	11.8021E+0	09:46:56	14/03/2023
5.0331E+0	5.0528E+0	5.0430E+0	-9.8500E-3	10.0000E-6	-10.0000E-6	872.9944E-6	-864.4776E-6	86.8736E+0	10.0000E-6	-10.0000E-6	-1.4019E-3	1.3976E-3	-139.9730E+0	50.0000E+0	1.0479E-9	50.0000E+0	105.9482E-12	11.7918E+0	11.7954E+0	11.7883E+0	09:46:59	14/03/2023
4.9939E+0	4.9964E+0	4.9952E+0	-1.2500E-3	10.0000E-6	-10.0000E-6	872.0129E-6	-861.7763E-6	86.6895E+0	10.0000E-6	-10.0000E-6	-1.4001E-3	1.3951E-3	-139.7627E+0	50.0000E+0	-1.9469E-9	50.0000E+0	-1.3986E-9	11.7729E+0	11.7772E+0	11.7686E+0	09:47:03	14/03/2023
5.0581E+0	5.0497E+0	5.0539E+0	4.2000E-3	10.0000E-6	-10.0000E-6	870.2510E-6	-860.7893E-6	86.5520E+0	10.0000E-6	-10.0000E-6	-1.3985E-3	1.3936E-3	-139.6046E+0	50.0000E+0	527.7582E-12	50.0000E+0	1.5229E-9	11.7585E+0	11.7611E+0	11.7559E+0	09:47:06	14/03/2023
4.9441E+0	4.9842E+0	4.9642E+0	-20.0500E-3	10.0000E-6	-10.0000E-6	868.8945E-6	-860.2120E-6	86.4553E+0	10.0000E-6	-10.0000E-6	-1.3958E-3	1.3919E-3	-139.3822E+0	50.0000E+0	2.2791E-9	50.0000E+0	-1.0303E-9	11.7407E+0	11.7447E+0	11.7368E+0	09:47:09	14/03/2023
5.0260E+0	4.9688E+0	4.9974E+0	28.6000E-3	10.0000E-6	-10.0000E-6	867.7346E-6	-857.3908E-6	86.2563E+0	10.0000E-6	-10.0000E-6	-1.3945E-3	1.3898E-3	-139.2177E+0	50.0000E+0	2.2419E-9	50.0000E+0	20.0057E-12	11.7260E+0	11.7287E+0	11.7234E+0	09:47:12	14/03/2023
5.0195E+0	5.0277E+0	5.0236E+0	-4.1000E-3	10.0000E-6	-10.0000E-6	865.8040E-6	-856.3372E-6	86.1071E+0	10.0000E-6	-10.0000E-6	-1.3923E-3	1.3878E-3	-139.0085E+0	50.0000E+0	17.6592E-12	50.0000E+0	614.7818E-12	11.7086E+0	11.7123E+0	11.7050E+0	09:47:16	14/03/2023
5.0355E+0	5.0416E+0	5.0385E+0	-3.0500E-3	10.0000E-6	-10.0000E-6	865.2122E-6	-855.8910E-6	86.0552E+0	10.0000E-6	-10.0000E-6	-1.3902E-3	1.3858E-3	-138.8019E+0	50.0000E+0	2.2569E-9	50.0000E+0	1.7738E-9	11.6916E+0	11.6961E+0	11.6870E+0	09:47:19	14/03/2023
5.0109E+0	5.0169E+0	5.0139E+0	-3.0000E-3	10.0000E-6	-10.0000E-6	864.1191E-6	-853.7844E-6	85.8952E+0	10.0000E-6	-10.0000E-6	-1.3877E-3	1.3841E-3	-138.5913E+0	50.0000E+0	-1.8055E-9	50.0000E+0	-1.1074E-9	11.6775E+0	11.6815E+0	11.6736E+0	09:47:22	14/03/2023
4.9886E+0	4.9905E+0	4.9895E+0	-950.0000E-6	10.0000E-6	-10.0000E-6	861.9986E-6	-853.5242E-6	85.7761E+0	10.0000E-6	-10.0000E-6	-1.3860E-3	1.3816E-3	-138.3814E+0	50.0000E+0	1.6054E-9	50.0000E+0	1.7565E-9	11.6599E+0	11.6637E+0	11.6562E+0	09:47:26	14/03/2023
5.0660E+0	5.0348E+0	5.0504E+0	15.6000E-3	10.0000E-6	-10.0000E-6	861.4223E-6	-851.5965E-6	85.6509E+0	10.0000E-6	-10.0000E-6	-1.3841E-3	1.3797E-3	-138.1859E+0	50.0000E+0	1.9082E-9	50.0000E+0	671.5994E-12	11.6438E+0	11.6492E+0	11.6383E+0	09:47:29	14/03/2023
5.0136E+0	4.9950E+0	5.0043E+0	9.3000E-3	10.0000E-6	-10.0000E-6	858.9138E-6	-850.4762E-6	85.4695E+0	10.0000E-6	-10.0000E-6	-1.3819E-3	1.3778E-3	-137.9833E+0	50.0000E+0	-1.0728E-9	50.0000E+0	1.8291E-9	11.6274E+0	11.6312E+0	11.6237E+0	09:47:32	14/03/2023
5.0090E+0	5.0676E+0	5.0383E+0	-29.3000E-3	10.0000E-6	-10.0000E-6	857.8030E-6	-848.9103E-6	85.3357E+0	10.0000E-6	-10.0000E-6	-1.3800E-3	1.3758E-3	-137.7938E+0	50.0000E+0	-776.7401E-12	50.0000E+0	-38.1661E-12	11.6094E+0	11.6130E+0	11.6059E+0	09:47:36	14/03/2023
4.9904E+0	5.0062E+0	4.9983E+0	-7.9000E-3	10.0000E-6	-10.0000E-6	856.9354E-6	-847.5286E-6	85.2232E+0	10.0000E-6	-10.0000E-6	-1.3777E-3	1.3740E-3	-137.5834E+0	50.0000E+0	2.2084E-9	50.0000E+0	-502.5477E-12	11.5950E+0	11.5984E+0	11.5917E+0	09:47:39	14/03/2023
5.0279E+0	5.0141E+0	5.0210E+0	6.9000E-3	10.0000E-6	-10.0000E-6	855.6814E-6	-847.0851E-6	85.1383E+0	10.0000E-6	-10.0000E-6	-1.3758E-3	1.3714E-3	-137.3605E+0	50.0000E+0	-989.4225E-12	50.0000E+0	-1.3903E-9	11.5781E+0	11.5822E+0	11.5740E+0	09:47:42	14/03/2023
5.0535E+0	5.0711E+0	5.0623E+0	-8.8000E-3	10.0000E-6	-10.0000E-6	854.3956E-6	-844.5544E-6	84.9475E+0	10.0000E-6	-10.0000E-6	-1.3740E-3	1.3698E-3	-137.1888E+0	50.0000E+0	1.9498E-9	50.0000E+0	-802.8365E-12	11.5625E+0	11.5661E+0	11.5588E+0	09:47:46	14/03/2023
4.9834E+0	4.9899E+0	4.9866E+0	-3.2500E-3	10.0000E-6	-10.0000E-6	852.7566E-6	-843.5026E-6	84.8130E+0	10.0000E-6	-10.0000E-6	-1.3717E-3	1.3680E-3	-136.9889E+0	50.0000E+0	715.2236E-12	50.0000E+0	-1.0958E-9	11.5463E+0	11.5497E+0	11.5428E+0	09:47:49	14/03/2023
5.0584E+0	5.0165E+0	5.0374E+0	20.9500E-3	10.0000E-6	-10.0000E-6	850.4310E-6	-842.1368E-6	84.6284E+0	10.0000E-6	-10.0000E-6	-1.3695E-3	1.3658E-3	-136.7669E+0	50.0000E+0	-1.8474E-9	50.0000E+0	1.5603E-9	11.5282E+0	11.5320E+0	11.5244E+0	09:47:52	14/03/2023
5.0508E+0	5.0484E+0	5.0496E+0	1.2000E-3	10.0000E-6	-10.0000E-6	849.2943E-6	-840.6726E-6	84.4983E+0	10.0000E-6	-10.0000E-6	-1.3681E-3	1.3640E-3	-136.6063E+0	50.0000E+0	671.5407E-12	50.0000E+0	-976.6252E-12	11.5138E+0	11.5175E+0	11.5100E+0	09:47:55	14/03/2023
5.0261E+0	5.0539E+0	5.0400E+0	-13.9000E-3	10.0000E-6	-10.0000E-6	848.6476E-6	-839.4671E-6	84.4057E+0	10.0000E-6	-10.0000E-6	-1.3657E-3	1.3617E-3	-136.3747E+0	50.0000E+0	222.1438E-12	50.0000E+0	1.9570E-9	11.4957E+0	11.4992E+0	11.4922E+0	09:47:59	14/03/2023
5.0375E+0	5.0463E+0	5.0419E+0	-4.4000E-3	10.0000E-6	-10.0000E-6	847.4466E-6	-838.9628E-6	84.3205E+0	10.0000E-6	-10.0000E-6	-1.3637E-3	1.3595E-3	-136.1588E+0	50.0000E+0	-5.4182E-12	50.0000E+0	1.3485E-9	11.4812E+0	11.4847E+0	11.4776E+0	09:48:02	14/03/2023
5.0318E+0	5.0154E+0	5.0236E+0	8.2000E-3	10.0000E-6	-10.0000E-6	845.4783E-6	-836.3309E-6	84.0905E+0	10.0000E-6	-10.0000E-6	-1.3620E-3	1.3577E-3	-135.9858E+0	50.0000E+0	1.6409E-9	50.0000E+0	684.6622E-12	11.4632E+0	11.4669E+0	11.4594E+0	09:48:05	14/03/2023
5.0544E+0	5.0233E+0	5.0389E+0	15.5500E-3	10.0000E-6	-10.0000E-6	844.8293E-6	-835.4561E-6	84.0143E+0	10.0000E-6	-10.0000E-6	-1.3597E-3	1.3557E-3	-135.7741E+0	50.0000E+0	1.7258E-9	50.0000E+0	1.4649E-9	11.4475E+0	11.4523E+0	11.4428E+0	09:48:09	14/03/2023
5.0392E+0	5.0514E+0	5.0453E+0	-6.1000E-3	10.0000E-6	-10.0000E-6	843.0497E-6	-834.3195E-6	83.8685E+0	10.0000E-6	-10.0000E-6	-1.3580E-3	1.3536E-3	-135.5808E+0	50.0000E+0	1.9364E-9	50.0000E+0	-248.3556E-12	11.4315E+0	11.4361E+0	11.4270E+0	09:48:12	14/03/2023
4.9856E+0	5.0081E+0	4.9969E+0	-11.2500E-3	10.0000E-6	-10.0000E-6	842.5967E-6	-833.2833E-6	83.7940E+0	10.0000E-6	-10.0000E-6	-1.3556E-3	1.3512E-3	-135.3401E+0	50.0000E+0	2.1319E-9	50.0000E+0	1.8353E-9	11.4135E+0	11.4161E+0	11.4108E+0	09:48:15	14/03/2023
5.0720E+0	5.0384E+0	5.0552E+0	16.8000E-3	10.0000E-6	-10.0000E-6	840.4619E-6	-831.3129E-6	83.5887E+0	10.0000E-6	-10.0000E-6	-1.3539E-3	1.3494E-3	-135.1653E+0	50.0000E+0	1.7920E-9	50.0000E+0	244.2691E-12	11.3961E+0	11.3997E+0	11.3925E+0	09:48:19	14/03/2023
5.0378E+0	5.0277E+0	5.0328E+0	5.0500E-3	10.0000E-6	-10.0000E-6	839.3348E-6	-831.2324E-6	83.5284E+0	10.0000E-6	-10.0000E-6	-1.3517E-3	1.3481E-3	-134.9920E+0	50.0000E+0	-1.0373E-9	50.0000E+0	1.7415E-9	11.3808E+0	11.3852E+0	11.3763E+0	09:48:22	14/03/2023
5.0423E+0	5.0291E+0	5.0357E+0	6.6000E-3	10.0000E-6	-10.0000E-6	837.7852E-6	-828.6417E-6	83.3213E+0	10.0000E-6	-10.0000E-6	-1.3499E-3	1.3458E-3	-134.7842E+0	50.0000E+0	-190.9027E-12	50.0000E+0	-858.8755E-12	11.3640E+0	11.3680E+0	11.3599E+0	09:48:25	14/03/2023
4.9909E+0	4.9841E+0	4.9875E+0	3.4000E-3	10.0000E-6	-10.0000E-6	836.5803E-6	-827.1292E-6	83.1855E+0	10.0000E-6	-10.0000E-6	-1.3481E-3	1.3434E-3	-134.5770E+0	50.0000E+0	2.1944E-9	50.0000E+0	1.8973E-9	11.3489E+0	11.3524E+0	11.3455E+0	09:48:28	14/03/2023
5.0325E+0	5.0223E+0	5.0274E+0	5.1000E-3	10.0000E-6	-10.0000E-6	835.3539E-6	-826.6542E-6	83.1004E+0	10.0000E-6	-10.0000E-6	-1.3457E-3	1.3412E-3	-134.3473E+0	50.0000E+0	1.9818E-9	50.0000E+0	1.4380E-9	11.3320E+0	11.3366E+0	11.3275E+0	09:48:32	14/03/2023
5.0343E+0	5.0557E+0	5.0450E+0	-10.7000E-3	10.0000E-6	-10.0000E-6	834.7393E-6	-825.4942E-6	83.0117E+0	10.0000E-6	-10.0000E-6	-1.3435E-3	1.3396E-3	-134.1524E+0	50.0000E+0	1.4524E-9	50.0000E+0	-1.1683E-9	11.3157E+0	11.3202E+0	11.3112E+0	09:48:35	14/03/2023
5.0233E+0	5.0043E+0	5.0138E+0	9.5000E-3	10.0000E-6	-10.0000E-6	831.7964E-6	-822.8752E-6	82.7336E+0	10.0000E-6	-10.0000E-6	-1.3422E-3	1.3376E-3	-133.9866E+0	50.0000E+0	993.3500E-12	50.0000E+0	1.9643E-9	11.2984E+0	11.3022E+0	11.2946E+0	09:48:38	14/03/2023
5.0001E+0	5.0121E+0	5.0061E+0	-6.0000E-3	10.0000E-6	-10.0000E-6	832.3030E-6	-822.7780E-6	82.7541E+0	10.0000E-6	-10.0000E-6	-1.3398E-3	1.3360E-3	-133.7887E+0	50.0000E+0	1.5885E-9	50.0000E+0	-641.8250E-12	11.2820E+0	11.2863E+0	11.2776E+0	09:48:42	14/03/2023
4.9893E+0	4.9891E+0	4.9892E+0	100.0000E-6	10.0000E-6	-10.0000E-6	829.6043E-6	-822.1291E-6	82.5867E+0	10.0000E-6	-10.0000E-6	-1.3378E-3	1.3335E-3	-133.5633E+0	50.0000E+0	-1.6370E-9	50.0000E+0	1.5063E-9	11.2664E+0	11.2709E+0	11.2618E+0	09:48:45	14/03/2023
5.0465E+0	5.0111E+0	5.0288E+0	17.7000E-3	10.0000E-6	-10.0000E-6	828.5231E-6	-819.4587E-6	82.3991E+0	10.0000E-6	-10.0000E-6	-1.3356E-3	1.3320E-3	-133.3816E+0	50.0000E+0	-1.1209E-9	50.0000E+0	1.4112E-9	11.2492E+0	11.2519E+0	11.2464E+0	09:48:48	14/03/2023
4.9960E+0	5.0257E+0	5.0108E+0	-14.8500E-3	10.0000E-6	-10.0000E-6	828.1508E-6	-818.2758E-6	82.3213E+0	10.0000E-6	-10.0000E-6	-1.3336E-3	1.3297E-3	-133.1666E+0	50.0000E+0	1.7660E-9	50.0000E+0	-449.0965E-12	11.2342E+0	11.2389E+0	11.2296E+0	09:48:52	14/03/2023
5.0504E+0	5.0377E+0	5.0441E+0	6.3500E-3	10.0000E-6	-10.0000E-6	826.3553E-6	-817.1876E-6	82.1771E+0	10.0000E-6	-10.0000E-6	-1.3321E-3	1.3272E-3	-132.9627E+0	50.0000E+0	551.6603E-12	50.0000E+0	-1.2423E-9	11.2175E+0	11.2209E+0	11.2142E+0	09:48:55	14/03/2023
5.0032E+0	5.0201E+0	5.0116E+0	-8.4500E-3	10.0000E-6	-10.0000E-6	824.2213E-6	-816.4432E-6	82.0332E+0	10.0000E-6	-10.0000E-6	-1.3300E-3	1.3259E-3	-132.7928E+0	50.0000E+0	1.7454E-9	50.0000E+0	-175.5948E-12	11.1989E+0	11.2023E+0	11.1954E+0	09:48:58	14/03/2023
5.0517E+0	5.0559E+0	5.0538E+0	-2.1000E-3	10.0000E-6	-10.0000E-6	823.3905E-6	-813.9043E-6	81.8647E+0	10.0000E-6	-10.0000E-6	-1.3276E-3	1.3237E-3	-132.5664E+0	50.0000E+0	366.0912E-12	50.0000E+0	489.1147E-12	11.1852E+0	11.1885E+0	11.1819E+0	09:49:01	14/03/2023
4.9512E+0	4.9925E+0	4.9718E+0	-20.6500E-3	10.0000E-6	-10.0000E-6	822.1328E-6	-812.9821E-6	81.7557E+0	10.0000E-6	-10.0000E-6	-1.3259E-3	1.3214E-3	-132.3663E+0	50.0000E+0	259.8922E-12	50.0000E+0	-491.4548E-12	11.1682E+0	11.1715E+0	11.1650E+0	09:49:05	14/03/2023
5.0472E+0	4.9964E+0	5.0218E+0	25.4000E-3	10.0000E-6	-10.0000E-6	820.4843E-6	-812.1653E-6	81.6325E+0	10.0000E-6	-10.0000E-6	-1.3233E-3	1.3201E-3	-132.1687E+0	50.0000E+0	2.5617E-9	50.0000E+0	286.9940E-12	11.1529E+0	11.1562E+0	11.1495E+0	09:49:08	14/03/2023
5.0088E+0	4.9931E+0	5.0009E+0	7.8500E-3	10.0000E-6	-10.0000E-6	819.5424E-6	-809.6422E-6	81.4592E+0	10.0000E-6	-10.0000E-6	-1.3223E-3	1.3177E-3	-131.9985E+0	50.0000E+0	138.2400E-12	50.0000E+0	-266.1456E-12	11.1356E+0	11.1390E+0	11.1322E+0	09:49:11	14/03/2023
5.0183E+0	4.9611E+0	4.9897E+0	28.6000E-3	10.0000E-6	-10.0000E-6	819.0669E-6	-809.2318E-6	81.4149E+0	10.0000E-6	-10.0000E-6	-1.3199E-3	1.3159E-3	-131.7912E+0	50.0000E+0	1.7368E-9	50.0000E+0	1.9086E-9	11.1188E+0	11.1239E+0	11.1136E+0	09:49:15	14/03/2023
5.0044E+0	5.0507E+0	5.0275E+0	-23.1500E-3	10.0000E-6	-10.0000E-6	816.7567E-6	-808.2418E-6	81.2499E+0	10.0000E-6	-10.0000E-6	-1.3181E-3	1.3132E-3	-131.5620E+0	50.0000E+0	-1.7397E-9	50.0000E+0	1.5964E-9	11.1034E+0	11.1067E+0	11.1002E+0	09:49:18	14/03/2023
5.0237E+0	4.9956E+0	5.0096E+0	14.0500E-3	10.0000E-6	-10.0000E-6	815.0655E-6	-805.4758E-6	81.0271E+0	10.0000E-6	-10.0000E-6	-1.3163E-3	1.3117E-3	-131.4001E+0	50.0000E+0	-552.8469E-12	50.0000E+0	-1.0758E-9	11.0858E+0	11.0903E+0	11.0812E+0	09:49:21	14/03/2023
4.9957E+0	5.0234E+0	5.0095E+0	-13.8500E-3	10.0000E-6	-10.0000E-6	814.1665E-6	-806.1517E-6	81.0159E+0	10.0000E-6	-10.0000E-6	-1.3141E-3	1.3091E-3	-131.1598E+0	50.0000E+0	-319.0235E-12	50.0000E+0	-1.0234E-9	11.0701E+0	11.0733E+0	11.0670E+0	09:49:24	14/03/2023
5.0331E+0	5.0651E+0	5.0491E+0	-16.0000E-3	10.0000E-6	-10.0000E-6	812.4158E-6	-803.6835E-6	80.8050E+0	10.0000E-6	-10.0000E-6	-1.3119E-3	1.3073E-3	-130.9610E+0	50.0000E+0	1.7334E-9	50.0000E+0	-1.4517E-9	11.0538E+0	11.0571E+0	11.0505E+0	09:49:28	14/03/2023
5.0393E+0	5.0273E+0	5.0333E+0	6.0000E-3	10.0000E-6	-10.0000E-6	811.3009E-6	-801.7754E-6	80.6538E+0	10.0000E-6	-10.0000E-6	-1.3099E-3	1.3058E-3	-130.7841E+0	50.0000E+0	1.5875E-9	50.0000E+0	249.3223E-12	11.0380E+0	11.0421E+0	11.0339E+0	09:49:31	14/03/2023
5.0179E+0	5.0115E+0	5.0147E+0	3.2000E-3	10.0000E-6	-10.0000E-6	809.7594E-6	-801.7490E-6	80.5754E+0	10.0000E-6	-10.0000E-6	-1.3076E-3	1.3035E-3	-130.5539E+0	50.0000E+0	30.3106E-12	50.0000E+0	-127.9774E-12	11.0206E+0	11.0241E+0	11.0171E+0	09:49:34	14/03/2023
5.0267E+0	5.0432E+0	5.0350E+0	-8.2500E-3	10.0000E-6	-10.0000E-6	808.4720E-6	-799.6083E-6	80.4040E+0	10.0000E-6	-10.0000E-6	-1.3057E-3	1.3018E-3	-130.3766E+0	50.0000E+0	2.1554E-9	50.0000E+0	1.5882E-9	11.0059E+0	11.0108E+0	11.0009E+0	09:49:37	14/03/2023
4.9961E+0	5.0204E+0	5.0083E+0	-12.1500E-3	10.0000E-6	-10.0000E-6	807.5995E-6	-798.8671E-6	80.3233E+0	10.0000E-6	-10.0000E-6	-1.3042E-3	1.2996E-3	-130.1883E+0	50.0000E+0	-1.8971E-9	50.0000E+0	-92.3569E-12	10.9892E+0	10.9924E+0	10.9859E+0	09:49:41	14/03/2023
5.0474E+0	5.0160E+0	5.0317E+0	15.7000E-3	10.0000E-6	-10.0000E-6	805.8552E-6	-797.2439E-6	80.1550E+0	10.0000E-6	-10.0000E-6	-1.3015E-3	1.2980E-3	-129.9727E+0	50.0000E+0	1.8464E-9	50.0000E+0	-368.8989E-12	10.9720E+0	10.9766E+0	10.9675E+0	09:49:44	14/03/2023
4.9919E+0	5.0050E+0	4.9985E+0	-6.5500E-3	10.0000E-6	-10.0000E-6	804.5404E-6	-796.0144E-6	80.0277E+0	10.0000E-6	-10.0000E-6	-1.2996E-3	1.2958E-3	-129.7699E+0	50.0000E+0	652.2538E-12	50.0000E+0	1.8708E-9	10.9558E+0	10.9592E+0	10.9525E+0	09:49:47	14/03/2023
5.0408E+0	4.9730E+0	5.0069E+0	33.9000E-3	10.0000E-6	-10.0000E-6	803.8512E-6	-794.7768E-6	79.9314E+0	10.0000E-6	-10.0000E-6	-1.2981E-3	1.2936E-3	-129.5869E+0	50.0000E+0	1.9939E-9	50.0000E+0	1.6963E-9	10.9386E+0	10.9426E+0	10.9347E+0	09:49:51	14/03/2023
5.0223E+0	5.0417E+0	5.0320E+0	-9.7000E-3	10.0000E-6	-10.0000E-6	802.4291E-6	-794.0395E-6	79.8234E+0	10.0000E-6	-10.0000E-6	-1.2956E-3	1.2913E-3	-129.3453E+0	50.0000E+0	2.1009E-9	50.0000E+0	1.6331E-9	10.9230E+0	10.9263E+0	10.9196E+0	09:49:54	14/03/2023
5.0240E+0	5.0635E+0	5.0438E+0	-19.7500E-3	10.0000E-6	-10.0000E-6	800.6608E-6	-791.6126E-6	79.6137E+0	10.0000E-6	-10.0000E-6	-1.2938E-3	1.2896E-3	-129.1702E+0	50.0000E+0	425.7224E-12	50.0000E+0	1.0314E-9	10.9072E+0	10.9113E+0	10.9032E+0	09:49:57	14/03/2023
5.0287E+0	4.9857E+0	5.0072E+0	21.5000E-3	10.0000E-6	-10.0000E-6	799.7062E-6	-790.6498E-6	79.5178E+0	10.0000E-6	-10.0000E-6	-1.2920E-3	1.2878E-3	-128.9876E+0	50.0000E+0	-197.5786E-12	50.0000E+0	-239.6460E-12	10.8918E+0	10.8962E+0	10.8873E+0	09:50:00	14/03/2023
5.0157E+0	5.0349E+0	5.0253E+0	-9.6000E-3	10.0000E-6	-10.0000E-6	798.3011E-6	-789.5370E-6	79.3919E+0	10.0000E-6	-10.0000E-6	-1.2896E-3	1.2857E-3	-128.7635E+0	50.0000E+0	2.2303E-9	50.0000E+0	-1.1712E-9	10.8742E+0	10.8782E+0	10.8701E+0	09:50:04	14/03/2023
5.0147E+0	4.9685E+0	4.9916E+0	23.1000E-3	10.0000E-6	-10.0000E-6	796.7055E-6	-787.6588E-6	79.2182E+0	10.0000E-6	-10.0000E-6	-1.2880E-3	1.2840E-3	-128.6023E+0	50.0000E+0	1.7404E-9	50.0000E+0	936.9012E-12	10.8582E+0	10.8632E+0	10.8533E+0	09:50:07	14/03/2023
5.0073E+0	5.0710E+0	5.0391E+0	-31.8500E-3	10.0000E-6	-10.0000E-6	795.8530E-6	-786.8614E-6	79.1357E+0	10.0000E-6	-10.0000E-6	-1.2859E-3	1.2814E-3	-128.3629E+0	50.0000E+0	2.2202E-9	50.0000E+0	-390.0983E-12	10.8423E+0	10.8466E+0	10.8380E+0	09:50:10	14/03/2023
