----------------------------------------------------------------------------------------------------------------------
time (s)	T (K)	B (T)	R1 (Ohm)	Theta1 (deg.)	 X1 (Ohm)	 R2 (Ohm)	 Theta2 (deg.)	 X2 (Ohm)
----------------------------------------------------------------------------------------------------------------------

1656444047.7873111	2.11200	0.000000	109.215500000	-8.98	107.878023075	2.184380000	9.60	2.153790023	0.398426500
1656444053.1679549	2.10700	0.000000	273.047500000	-9.00	269.685832179	4.368740000	10.39	4.297160601	-1.181965000
1656444058.5689111	2.10900	0.000000	546.095000000	-8.92	539.487462613	10.921440000	9.37	10.775845273	0.033520900
1656444063.8727610	2.10500	0.000000	1041.530000000	-8.92	1028.927891548	11.532380000	9.25	11.382546546	-1.523031000
1656444067.6443410	2.11900	0.000000	1115.270000000	-9.00	1101.539175616	11.904320000	8.65	11.769039400	-1.455131000
1656444068.8620911	2.10700	0.000000	1014.105000000	-8.87	1001.966132111	11.944840000	8.78	11.804739744	0.241909200
1656444070.1167419	2.11300	0.000000	1030.430000000	-8.90	1018.012352512	10.867200000	9.41	10.720842986	-0.637940000
1656444071.3474629	2.11200	0.000000	1106.265000000	-8.98	1092.717436603	12.073600000	8.74	11.933529961	-0.773040000
1656444072.6212959	2.09600	0.000000	1067.815000000	-8.95	1054.807996966	12.258360000	8.67	12.118283123	0.008717579
1656444074.3448441	2.11400	0.000000	1121.375000000	-9.01	1107.550636745	11.298740000	9.01	11.159263330	0.945310700
1656444075.6124339	2.11100	0.002876	1106.570000000	-8.99	1092.982518251	12.937860000	8.13	12.807831225	-1.228936000
1656444077.3528249	2.10900	0.008628	1018.530000000	-8.92	1006.206182615	11.673040000	9.47	11.514025503	-0.480838300
1656444078.5572331	2.11000	0.011504	1010.290000000	-8.87	998.196797777	9.305520000	14.05	9.027059436	0.809640500
1656444080.3248730	2.12000	0.018694	1128.695000000	-9.03	1114.706288619	7.607980000	19.90	7.153874035	0.784673400
1656444081.5306470	2.12000	0.021570	1071.170000000	-8.96	1058.087196972	9.610700000	14.12	9.320167434	-1.333339000
1656444083.7503810	2.12100	0.030198	1177.375000000	-9.08	1162.627745048	13.818820000	7.48	13.701352417	0.719495900
1656444084.9585180	2.12400	0.033074	1100.620000000	-8.98	1087.123578121	15.248140000	5.85	15.168729848	-1.557724000
1656444086.6695919	2.11900	0.038826	1166.080000000	-9.06	1151.531964086	18.092460000	3.94	18.049656007	-0.492292600
1656444089.9472070	2.12300	0.050330	1256.875000000	-9.14	1240.902706565	20.325400000	2.48	20.306301511	-0.934055700
1656444091.1609759	2.12400	0.054644	1259.775000000	-9.14	1243.765853536	21.648600000	2.11	21.633977474	1.037969000
1656444092.3767259	2.10400	0.058958	1163.180000000	-9.04	1148.725630656	22.371000000	1.85	22.359289061	-1.470870000
1656444093.6320219	2.11700	0.061834	1312.725000000	-9.20	1295.845778974	22.986000000	1.66	22.976330150	-1.552285000
1656444095.3574221	2.11300	0.067586	1276.865000000	-9.18	1260.510930949	23.770400000	1.23	23.764922848	0.809928700
1656444096.5761709	2.12700	0.071900	1310.740000000	-9.21	1293.842392790	24.814800000	1.27	24.808742614	0.760983400
1656444098.3255041	2.11200	0.077652	1328.895000000	-9.23	1311.696460198	25.890000000	0.94	25.886545392	-0.893595500
1656444099.5482421	2.10600	0.081966	1337.290000000	-9.23	1319.982812230	25.785200000	0.79	25.782773761	-0.486070500
1656444101.7563529	2.13000	0.089156	1437.080000000	-9.35	1417.995556353	27.351600000	0.82	27.348826166	0.518029100
1656444102.9614930	2.10900	0.093470	1411.140000000	-9.31	1392.543783346	28.121600000	0.74	28.119267232	0.560918100
1656444104.7304161	2.11300	0.099222	1413.280000000	-9.31	1394.679522140	28.035800000	0.41	28.035089186	-1.398109000
1656444105.9385519	2.10800	0.103536	1446.850000000	-9.35	1427.635810609	28.853600000	0.45	28.852710087	0.841158700
1656444107.6606040	2.11800	0.109288	1448.220000000	-9.35	1428.962975390	29.208800000	0.32	29.208332989	-0.647582000
1656444108.8623991	2.11100	0.113602	1504.680000000	-9.41	1484.415306951	29.933600000	0.43	29.932772628	-0.762863900
1656444110.5818090	2.11100	0.119354	1469.125000000	-9.37	1449.539958692	30.329400000	0.23	30.329147059	-1.561019000
1656444111.8294849	2.11300	0.123668	1540.080000000	-9.46	1519.153482533	30.718000000	0.22	30.717781715	0.432540100
1656444113.5618670	2.11500	0.129420	1516.430000000	-9.42	1495.981077909	31.388000000	0.22	31.387764390	0.776721800
1656444114.7636571	2.10400	0.132296	1534.280000000	-9.45	1513.458680701	31.528600000	0.13	31.528523762	1.000107000
1656444116.4830711	2.11400	0.138048	1559.915000000	-9.47	1538.638377460	31.728800000	-0.07	31.728774948	-0.608440000
1656444117.7357290	2.11400	0.142362	1589.825000000	-9.50	1568.030664885	32.556200000	0.22	32.555968652	0.746728100
1656444119.4654701	2.11800	0.148114	1591.195000000	-9.50	1569.354379375	32.892400000	0.05	32.892388457	0.570846800
1656444120.6858599	2.11100	0.152428	1594.860000000	-9.51	1572.941488588	33.457400000	0.17	33.457245718	-0.263871600
1656444122.4485099	2.11400	0.158180	1621.255000000	-9.54	1598.833264212	33.746000000	0.13	33.745910444	0.003567403
1656444123.6572919	2.10800	0.162494	1635.905000000	-9.55	1613.223836294	34.106000000	0.16	34.105873583	-1.616353000
1656444125.3783431	2.12500	0.168246	1668.710000000	-9.59	1645.399695577	34.365800000	0.00	34.365800000	0.948977800
1656444126.6649120	2.11200	0.172560	1646.890000000	-9.56	1623.999260496	34.826000000	0.04	34.825993126	-1.426083000
