----------------------------------------------------------------------------------------------------------------------
time (s)	T (K)	B (T)	R1 (Ohm)	Theta1 (deg.)	 X1 (Ohm)	 R2 (Ohm)	 Theta2 (deg.)	 X2 (Ohm)
1656507067.1927700	1.51900	4.312562	3649.005000000	-11.54	3575.190416721	94.805400000	6.50	94.195227722
1656507068.2964711	1.51900	4.319752	3649.005000000	-11.54	3575.190416721	94.938800000	6.52	94.324386042
1656507069.3955400	1.51900	4.328380	3649.310000000	-11.54	3575.489246971	95.034200000	6.55	94.414638798
1656507070.9922791	1.51900	4.338446	3649.920000000	-11.55	3576.010398097	95.101000000	6.47	94.494552655
1656507072.0933461	1.51900	4.345636	3649.920000000	-11.55	3576.010398097	95.177200000	6.44	94.575872748
1656507073.2961371	1.51900	4.354264	3649.920000000	-11.55	3576.010398097	95.186800000	6.46	94.582051261
1656507074.3975310	1.51900	4.361454	3650.530000000	-11.55	3576.608045811	95.415800000	6.46	94.810720372
1656507076.0956709	1.52000	4.372958	3651.445000000	-11.55	3577.504517381	95.444400000	6.44	94.841384585
1656507077.1947401	1.52000	4.380148	3652.365000000	-11.55	3578.405887704	95.511000000	6.46	94.905316661
1656507078.2987919	1.52000	4.387338	3652.365000000	-11.55	3578.405887704	95.520600000	6.45	94.915979989
1656507079.3988581	1.52000	4.394528	3652.975000000	-11.55	3579.003535417	95.597000000	6.45	94.991896398
1656507081.0065739	1.52000	4.404594	3652.975000000	-11.55	3579.003535417	95.720800000	6.44	95.116038297
1656507082.2442710	1.52000	4.413222	3653.280000000	-11.55	3579.302359274	95.759000000	6.41	95.160730850
1656507083.8110931	1.52000	4.423288	3653.890000000	-11.55	3579.900006988	95.892600000	6.38	95.297970794
1656507085.1255851	1.52000	4.431916	3654.195000000	-11.55	3580.198830844	95.978400000	6.43	95.375390157
1656507086.2096951	1.52000	4.440544	3654.195000000	-11.55	3580.198830844	96.121400000	6.38	95.525352007
1656507087.3117521	1.52000	4.447734	3654.500000000	-11.55	3580.497654701	96.178600000	6.35	95.588897828
1656507088.9114890	1.52000	4.457800	3654.805000000	-11.55	3580.796478558	96.293000000	6.38	95.695887917
1656507091.0311890	1.52000	4.472180	3655.110000000	-11.55	3581.095302415	96.340800000	6.37	95.745632982
1656507092.1179371	1.52000	4.479370	3655.110000000	-11.55	3581.095302415	96.436200000	6.32	95.849376355
1656507093.2183549	1.52100	4.486560	3655.110000000	-11.55	3581.095302415	96.512400000	6.31	95.928447733
1656507094.3170710	1.52100	4.493750	3655.415000000	-11.55	3581.394126272	96.598200000	6.31	96.013728597
1656507095.9168050	1.52100	4.505254	3656.330000000	-11.56	3582.213914818	96.646000000	6.31	96.060127208
1656507097.1099660	1.52100	4.512444	3656.635000000	-11.56	3582.512732278	96.731800000	6.31	96.146520245
1656507098.2096901	1.52100	4.519634	3656.940000000	-11.55	3582.888245556	96.827200000	6.30	96.242456226
1656507099.3127489	1.52100	4.526824	3657.245000000	-11.56	3583.110367198	96.846200000	6.31	96.259113586
1656507100.9487369	1.52100	4.538328	3658.160000000	-11.56	3584.006819578	96.913000000	6.29	96.328851209
1656507102.0208781	1.52100	4.545518	3658.465000000	-11.55	3584.382364840	96.998800000	6.29	96.415247106
1656507103.8220761	1.52100	4.557022	3659.075000000	-11.56	3584.903271959	97.180000000	6.28	96.597584095
1656507104.9217870	1.52100	4.564212	3659.075000000	-11.56	3584.903271959	97.246800000	6.24	96.670644212
1656507106.5218639	1.52100	4.575716	3659.075000000	-11.56	3584.903271959	97.285000000	6.23	96.710830431
1656507108.1226120	1.52100	4.585782	3659.990000000	-11.56	3585.799724339	97.428000000	6.26	96.847439004
1656507109.2273040	1.52100	4.592972	3660.295000000	-11.56	3586.098541799	97.513800000	6.25	96.934951856
1656507110.8224030	1.52100	4.604476	3659.685000000	-11.56	3585.500906879	97.590000000	6.24	97.011810863
1656507112.0850430	1.52100	4.611666	3659.990000000	-11.56	3585.799724339	97.637800000	6.25	97.058215784
1656507113.1538329	1.52100	4.618856	3660.295000000	-11.56	3586.098541799	97.733200000	6.24	97.154162449
1656507114.2249711	1.52100	4.626046	3661.215000000	-11.56	3586.999892827	97.790400000	6.18	97.222101094
1656507115.8336830	1.52200	4.637550	3661.215000000	-11.56	3586.999892827	97.904800000	6.21	97.330304364
1656507116.9247730	1.52200	4.644740	3661.825000000	-11.56	3587.597527747	97.971600000	6.20	97.397821661
1656507118.5258610	1.52200	4.654806	3662.130000000	-11.56	3587.896345207	98.076400000	6.15	97.511953903
1656507119.6285620	1.52200	4.661996	3662.130000000	-11.56	3587.896345207	98.086000000	6.16	97.520397711
1656507120.7296250	1.52200	4.670624	3661.825000000	-11.56	3587.597527747	98.133600000	6.19	97.562199795
1656507121.8300450	1.52200	4.677814	3662.740000000	-11.56	3588.417123316	98.257600000	6.14	97.693212865
1656507123.4287810	1.52200	4.687880	3663.350000000	-11.56	3589.091615048	98.372200000	6.10	97.814846155
1656507124.5308411	1.52200	4.695070	3663.350000000	-11.56	3589.091615048	98.410200000	6.12	97.849339643
1656507125.6318951	1.52200	4.702260	3663.350000000	-11.56	3589.091615048	98.572400000	6.08	98.018292337
1656507126.7309721	1.52300	4.709450	3663.655000000	-11.56	3589.390432508	98.553200000	6.08	97.999200266
1656507128.3303530	1.52300	4.720954	3664.265000000	-11.56	3589.988067428	98.629600000	6.13	98.066387569
1656507129.4264281	1.52300	4.728144	3663.960000000	-11.56	3589.689249968	98.715400000	6.11	98.153901794
1656507131.0321469	1.52300	4.738210	3664.875000000	-11.56	3590.508800737	98.820400000	6.08	98.264898248
1656507132.1292191	1.52300	4.746838	3664.875000000	-11.56	3590.508800737	98.877600000	6.09	98.319581849
1656507133.2375469	1.52300	4.754028	3664.875000000	-11.56	3590.508800737	98.963400000	6.10	98.403797634
1656507134.3386829	1.52300	4.761218	3664.875000000	-11.56	3590.508800737	99.020600000	6.08	98.463972858
1656507136.0298171	1.52300	4.772722	3665.485000000	-11.56	3591.183337269	99.125600000	6.02	98.578230750
1656507137.1398540	1.52300	4.779912	3665.790000000	-11.56	3591.405233918	99.268600000	6.02	98.720441108
1656507138.2372930	1.52300	4.787102	3665.790000000	-11.56	3591.405233918	99.306800000	6.01	98.760610730
1656507139.3363531	1.52300	4.794292	3666.095000000	-11.56	3591.704044978	99.325800000	6.02	98.778416282
1656507140.9390740	1.52300	4.804358	3666.400000000	-11.56	3592.002856038	99.573800000	5.99	99.029413716
1656507142.1448491	1.52300	4.812986	3667.315000000	-11.56	3592.899289219	99.611800000	5.98	99.070468927
1656507143.2409370	1.52300	4.820176	3667.315000000	-11.56	3592.899289219	99.640400000	5.98	99.097826623
1656507144.3426490	1.52300	4.827366	3667.620000000	-11.56	3593.198100279	99.726400000	5.95	99.188786538
1656507145.9403851	1.52300	4.838870	3667.925000000	-11.56	3593.496911339	99.831200000	5.96	99.291936968
1656507147.0394530	1.52300	4.846060	3667.925000000	-11.56	3593.496911339	99.840800000	5.96	99.301485111
1656507148.4327350	1.52400	4.854688	3668.535000000	-11.56	3594.094533459	99.907600000	5.97	99.365750134
1656507149.5361459	1.52400	4.861878	3668.840000000	-11.56	3594.393344520	100.031400000	5.97	99.488878703
1656507150.6352010	1.52400	4.869068	3668.840000000	-11.56	3594.393344520	100.069600000	5.96	99.527960904
1656507151.7399161	1.52400	4.877696	3668.840000000	-11.56	3594.393344520	100.165000000	5.95	99.626109236
1656507153.3436379	1.52400	4.887762	3668.840000000	-11.56	3594.393344520	100.298600000	5.89	99.769816190
1656507154.4450560	1.52400	4.894952	3669.145000000	-11.56	3594.692155580	100.327200000	5.90	99.796108400
1656507156.0484331	1.52400	4.906456	3669.145000000	-11.56	3594.692155580	100.451200000	5.87	99.923766959
1656507157.2944560	1.52400	4.913646	3669.145000000	-11.56	3594.692155580	100.537000000	5.93	99.999374817
1656507158.8523009	1.52400	4.925150	3669.455000000	-11.56	3594.995865182	100.594200000	5.87	100.067093651
1656507160.1408529	1.52400	4.933778	3670.370000000	-11.56	3595.892298363	100.699000000	5.86	100.173498523
1656507161.2405729	1.52400	4.939530	3670.675000000	-11.57	3596.114046671	100.832600000	5.88	100.302083178
1656507162.3436339	1.52400	4.948158	3670.980000000	-11.57	3596.412851328	100.889800000	5.86	100.363302826
1656507163.9712911	1.52400	4.958224	3671.285000000	-11.57	3596.711655985	100.908800000	5.84	100.384357775
1656507166.2452281	1.52400	4.974042	3671.590000000	-11.57	3597.010460642	101.071000000	5.83	100.547867943
1656507167.3462911	1.52400	4.981232	3672.200000000	-11.57	3597.608069956	101.080600000	5.81	100.561711737
1656507169.1588120	1.52400	4.992736	3672.200000000	-11.57	3597.608069956	101.204600000	5.79	100.688287663
1656507170.7532060	1.52400	5.004240	3672.810000000	-11.57	3598.205679270	101.299800000	5.82	100.777637307
1656507171.9882641	1.52500	5.011430	3672.505000000	-11.57	3597.906874613	101.385800000	5.77	100.871771505
1656507173.5560889	1.52500	5.022934	3672.810000000	-11.57	3598.205679270	101.433400000	5.75	100.922329983
1656507174.6567919	1.52500	5.030124	3673.115000000	-11.57	3598.504483927	101.509600000	5.75	100.999211240
1656507176.2535350	1.52500	5.040190	3673.115000000	-11.57	3598.504483927	101.624200000	5.74	101.114300317
1656507177.3555951	1.52500	5.047380	3673.725000000	-11.57	3599.102093241	101.719400000	5.75	101.207956369
1656507178.9553299	1.52500	5.058884	3673.725000000	-11.57	3599.102093241	101.843400000	5.70	101.339842434
1656507181.1857350	1.52500	5.073264	3674.030000000	-11.57	3599.400897898	102.062800000	5.72	101.554968028
1656507182.2585189	1.52500	5.080454	3674.030000000	-11.57	3599.400897898	102.053200000	5.71	101.546480008
1656507184.0686879	1.52600	5.091958	3674.335000000	-11.57	3599.699702555	102.053200000	5.72	101.545415795
1656507185.6607881	1.52600	5.103462	3674.640000000	-11.57	3599.998507212	102.158200000	5.71	101.650958656
1656507186.7556479	1.52600	5.110652	3674.945000000	-11.57	3600.297311869	102.196400000	5.71	101.690033574
1656507188.3552580	1.52600	5.120718	3675.250000000	-11.57	3600.596116526	102.291800000	5.67	101.791330951
1656507189.4493380	1.52600	5.127908	3675.860000000	-11.57	3601.193725840	102.387000000	5.65	101.890293497
1656507191.0580471	1.52600	5.139412	3676.470000000	-11.57	3601.791335154	102.511000000	5.63	102.015801947
1656507192.1601090	1.52600	5.146602	3676.165000000	-11.57	3601.492530497	102.558800000	5.68	102.054900215
1656507193.2605331	1.52600	5.153792	3676.165000000	-11.57	3601.492530497	102.625400000	5.66	102.125420113
1656507194.3612390	1.52600	5.160982	3676.470000000	-11.57	3601.791335154	102.625400000	5.63	102.130703818
1656507196.1109290	1.52600	5.172486	3676.775000000	-11.57	3602.090139811	102.806600000	5.61	102.314192717
1656507197.1647601	1.52600	5.179676	3677.080000000	-11.57	3602.388944468	102.892600000	5.59	102.402935704
1656507198.2568519	1.52600	5.186866	3677.690000000	-11.57	3602.986553782	103.007000000	5.60	102.515739599
1656507199.3589089	1.52600	5.194056	3677.690000000	-11.57	3602.986553782	103.073800000	5.60	102.582221017
1656507200.9606380	1.52600	5.205560	3677.690000000	-11.57	3602.986553782	103.178600000	5.58	102.689678114
1656507202.1973410	1.52600	5.214188	3678.305000000	-11.57	3603.511799078	103.159600000	5.58	102.670768147
1656507203.2684801	1.52600	5.221378	3678.000000000	-11.57	3603.213000827	103.245400000	5.54	102.762449055
1656507204.3655550	1.52600	5.228568	3678.305000000	-11.57	3603.511799078	103.302600000	5.56	102.816241083
1656507205.9812469	1.52600	5.238634	3678.000000000	-11.57	3603.213000827	103.398000000	5.52	102.918510515
1656507207.0673490	1.52600	5.245824	3678.305000000	-11.57	3603.511799078	103.502800000	5.51	103.024907500
1656507208.8725350	1.52700	5.258766	3678.915000000	-11.57	3604.109395579	103.617400000	5.50	103.140019315
1656507209.9719479	1.52700	5.265956	3678.915000000	-11.57	3604.109395579	103.646000000	5.48	103.172641164
1656507211.5693440	1.52700	5.276022	3678.915000000	-11.57	3604.109395579	103.750800000	5.50	103.272804721
1656507213.1694300	1.52700	5.287526	3678.915000000	-11.57	3604.109395579	103.913000000	5.49	103.436341867
1656507214.2665019	1.52700	5.293278	3679.220000000	-11.57	3604.485475503	103.998800000	5.48	103.522789665
1656507215.8668799	1.52700	5.304782	3678.915000000	-11.57	3604.109395579	103.979800000	5.47	103.505955585
1656507217.1217489	1.52700	5.313410	3679.220000000	-11.57	3604.408193829	104.065600000	5.45	103.594477073
1656507218.1800640	1.52700	5.320600	3680.135000000	-11.57	3605.304588581	104.141800000	5.42	103.675500640
1656507219.2678111	1.52700	5.327790	3680.440000000	-11.57	3605.603386831	104.199000000	5.44	103.729345111
1656507220.8705320	1.52700	5.337856	3680.135000000	-11.57	3605.304588581	104.370800000	5.46	103.897255982
1656507221.9696021	1.52700	5.345046	3679.830000000	-11.57	3605.005790330	104.389800000	5.41	103.924454570
1656507223.5743229	1.52700	5.356550	3680.135000000	-11.57	3605.304588581	104.466000000	5.37	104.007509499
1656507224.6723950	1.52700	5.363740	3680.135000000	-11.57	3605.304588581	104.513800000	5.37	104.055099710
1656507225.7715340	1.52700	5.370930	3681.355000000	-11.57	3606.499781582	104.637800000	5.39	104.175473866
1656507226.8705299	1.52700	5.378120	3681.355000000	-11.57	3606.499781582	104.733200000	5.38	104.272509786
1656507228.4712629	1.52700	5.388186	3680.745000000	-11.57	3605.902185081	104.752200000	5.37	104.292453397
1656507229.5696919	1.52700	5.396814	3681.050000000	-11.57	3606.200983332	104.809400000	5.38	104.348374605
1656507230.6713941	1.52700	5.404004	3681.660000000	-11.57	3606.798579833	104.866600000	5.38	104.405322999
1656507231.7694659	1.52700	5.411194	3681.660000000	-11.57	3606.798579833	104.962000000	5.37	104.501332607
1656507233.3695540	1.52700	5.421260	3681.660000000	-11.57	3606.798579833	105.038200000	5.35	104.580281264
1656507234.4706120	1.52800	5.428450	3681.965000000	-11.57	3607.097378083	105.019200000	5.32	104.567498204
1656507236.0729880	1.52800	5.439954	3682.270000000	-11.57	3607.396176334	105.190800000	5.32	104.738360129
1656507237.1740510	1.52800	5.447144	3681.965000000	-11.57	3607.097378083	105.286200000	5.29	104.837426611
1656507238.2694819	1.52800	5.454334	3681.965000000	-11.57	3607.097378083	105.295800000	5.25	104.854076493
1656507239.3705480	1.52800	5.461524	3681.660000000	-11.57	3606.798579833	105.391200000	5.29	104.942996399
1656507241.1624100	1.52800	5.473028	3682.575000000	-11.57	3607.694974584	105.524600000	5.26	105.079892077
1656507242.2175980	1.52800	5.480218	3682.575000000	-11.57	3607.694974584	105.505600000	5.27	105.058943320
1656507243.2757750	1.52800	5.487408	3682.575000000	-11.57	3607.694974584	105.591400000	5.25	105.148436430
1656507244.3732059	1.52800	5.494598	3683.185000000	-11.57	3608.292571085	105.658200000	5.26	105.212929052
1656507245.9739361	1.52800	5.506102	3683.490000000	-11.57	3608.591369336	105.791600000	5.23	105.350832471
1656507247.1873429	1.52800	5.513292	3682.575000000	-11.57	3607.694974584	105.925200000	5.26	105.479820558
1656507248.2738190	1.52800	5.520482	3683.490000000	-11.57	3608.591369336	105.963400000	5.21	105.524947099
1656507249.3745091	1.52800	5.527672	3683.185000000	-11.57	3608.292571085	106.020600000	5.26	105.574819433
1656507250.9722459	1.52800	5.539176	3683.490000000	-11.57	3608.591369336	106.087400000	5.23	105.646412535
1656507252.0733099	1.52800	5.546366	3683.795000000	-11.57	3608.890167586	106.192200000	5.20	105.754819213
1656507253.4685919	1.52800	5.554994	3683.795000000	-11.58	3608.812750239	106.192200000	5.22	105.751789217
1656507254.5786309	1.52800	5.563622	3683.795000000	-11.58	3608.812750239	106.259000000	5.18	105.825370369
1656507255.6796939	1.52900	5.570812	3684.405000000	-11.57	3609.487764087	106.316200000	5.15	105.886346821
1656507256.7767651	1.52900	5.578002	3684.405000000	-11.57	3609.487764087	106.373400000	5.17	105.941311858
1656507258.3765011	1.52900	5.588068	3684.710000000	-11.58	3609.709125761	106.516400000	5.17	106.082726054
1656507259.4745729	1.52900	5.595258	3684.405000000	-11.57	3609.487764087	106.602400000	5.17	106.168375911
1656507261.0756710	1.52900	5.606762	3685.015000000	-11.57	3610.085360588	106.669000000	5.13	106.241724940
1656507262.3741851	1.52900	5.615390	3685.320000000	-11.58	3610.306709442	106.812200000	5.12	106.386349296
1656507263.9769139	1.52900	5.625456	3685.625000000	-11.58	3610.605501283	106.945600000	5.09	106.523204336
1656507266.0783141	1.52900	5.639836	3685.625000000	-11.57	3610.682957089	107.060000000	5.11	106.634160883
1656507267.1790240	1.52900	5.647026	3685.625000000	-11.57	3610.682957089	107.079200000	5.12	106.651283898
1656507268.3781800	1.52900	5.655654	3685.930000000	-11.58	3610.904293123	107.079200000	5.06	106.661240193
1656507269.4778919	1.52900	5.662844	3685.930000000	-11.58	3610.904293123	107.174600000	5.06	106.757257898
1656507271.2701111	1.52900	5.674348	3686.235000000	-11.58	3611.203084964	107.279400000	5.05	106.863628378
1656507272.3795080	1.52900	5.681538	3685.930000000	-11.58	3610.904293123	107.384400000	5.04	106.969209938
1656507274.1913171	1.52900	5.693042	3686.235000000	-11.58	3611.203084964	107.517800000	5.01	107.107025167
1656507275.7790871	1.53000	5.704546	3686.235000000	-11.58	3611.203084964	107.565600000	5.01	107.154642546
1656507277.0257599	1.53000	5.713174	3685.930000000	-11.58	3610.904293123	107.718200000	5.00	107.308627375
1656507278.5989161	1.53000	5.723240	3686.545000000	-11.58	3611.506775032	107.746800000	5.00	107.336135037
1656507279.6846671	1.53000	5.730430	3686.545000000	-11.58	3611.506775032	107.804000000	4.99	107.396065839
1656507280.7811010	1.53000	5.737620	3686.545000000	-11.58	3611.506775032	107.861200000	4.94	107.459892365
1656507281.8808160	1.53000	5.744810	3686.545000000	-11.58	3611.506775032	107.956600000	4.98	107.549070366
1656507283.4828961	1.53000	5.754876	3686.545000000	-11.58	3611.506775032	107.975600000	4.96	107.570937994
1656507284.5845990	1.53000	5.763504	3687.155000000	-11.58	3612.104358713	108.071000000	4.97	107.664020343
1656507285.6916449	1.53000	5.770694	3686.850000000	-11.58	3611.805566872	108.166400000	4.96	107.761022930
1656507286.7870810	1.53000	5.777884	3687.155000000	-11.58	3612.104358713	108.195000000	4.96	107.789515745
1656507288.3878019	1.53000	5.787950	3687.460000000	-11.58	3612.403150554	108.252200000	4.91	107.854307689
1656507289.4875209	1.53000	5.796578	3687.765000000	-11.58	3612.701942395	108.366600000	4.91	107.969258693
1656507291.0906010	1.53000	5.806644	3687.765000000	-11.58	3612.701942395	108.500200000	4.90	108.104310654
1656507292.3179741	1.53000	5.815272	3688.070000000	-11.58	3613.000734235	108.576400000	4.90	108.180232619
1656507293.8951290	1.53000	5.825338	3687.765000000	-11.58	3612.701942395	108.671800000	4.84	108.283977781
1656507295.9881840	1.53100	5.839718	3687.765000000	-11.58	3612.701942395	108.738600000	4.85	108.349577631
1656507297.0886049	1.53100	5.846908	3688.375000000	-11.58	3613.299526076	108.853000000	4.87	108.459705381
1656507298.7890861	1.53100	5.858412	3687.765000000	-11.58	3612.701942395	109.024600000	4.82	108.638404442
1656507299.8877859	1.53100	5.865602	3688.070000000	-11.58	3613.000734235	108.967400000	4.82	108.582366079
1656507301.4885130	1.53100	5.875668	3688.985000000	-11.58	3613.897109757	109.072400000	4.81	108.687953815
1656507303.5889399	1.53100	5.890048	3688.985000000	-11.58	3613.897109757	109.225000000	4.77	108.846703174
1656507304.6919730	1.53100	5.897238	3688.985000000	-11.58	3613.897109757	109.329800000	4.80	108.946365003
1656507305.7904029	1.53100	5.904428	3688.985000000	-11.58	3613.897109757	109.339400000	4.79	108.957845167
1656507307.0905781	1.53100	5.913056	3688.985000000	-11.58	3613.897109757	109.415600000	4.80	109.031864091
1656507308.1956260	1.53100	5.920246	3688.985000000	-11.58	3613.897109757	109.511000000	4.75	109.134568130
1656507309.2910359	1.53100	5.927436	3688.680000000	-11.58	3613.598317917	109.539600000	4.73	109.165915300
1656507311.0180950	1.53100	5.938940	3688.680000000	-11.58	3613.598317917	109.682600000	4.73	109.308427468
1656507312.0974979	1.53100	5.946130	3688.680000000	-11.58	3613.598317917	109.816200000	4.73	109.442520191
1656507313.8957789	1.53100	5.959072	3689.290000000	-11.58	3614.195901598	109.844800000	4.67	109.480444191
1656507316.2032700	1.53100	5.973452	3689.595000000	-11.58	3614.494693439	109.968800000	4.72	109.596496934
1656507317.3013380	1.53100	5.980642	3689.290000000	-11.58	3614.195901598	109.968800000	4.69	109.600274523
1656507319.0546610	1.53200	5.993584	3689.595000000	-11.58	3614.494693439	110.054600000	4.71	109.682953393
1656507321.1075461	1.53200	6.006526	3690.205000000	-11.58	3615.092277120	110.283400000	4.65	109.920403529
1656507322.3029971	1.53200	6.015154	3690.205000000	-11.58	3615.092277120	110.350200000	4.64	109.988854882
1656507323.9047251	1.53200	6.025220	3690.205000000	-11.58	3615.092277120	110.464600000	4.67	110.097246296
1656507326.0081179	1.53200	6.039600	3690.205000000	-11.58	3615.092277120	110.550600000	4.64	110.188598666
1656507327.1091809	1.53200	6.046790	3690.205000000	-11.59	3615.014685418	110.636400000	4.63	110.275988951
1656507328.5277591	1.53200	6.056856	3690.510000000	-11.58	3615.391068961	110.779400000	4.62	110.419458124
1656507329.6088679	1.53200	6.064046	3690.510000000	-11.58	3615.391068961	110.750800000	4.61	110.391884611
1656507330.7115700	1.53200	6.071236	3690.205000000	-11.58	3615.092277120	110.779400000	4.57	110.426894634
1656507331.8139839	1.53200	6.078426	3690.205000000	-11.58	3615.092277120	110.884400000	4.58	110.529706902
1656507333.4153631	1.53200	6.088492	3689.900000000	-11.58	3614.793485280	111.075000000	4.56	110.723405967
1656507334.5097959	1.53200	6.095682	3690.205000000	-11.58	3615.092277120	111.132200000	4.58	110.777643735
1656507336.1201530	1.53200	6.107186	3691.120000000	-11.58	3615.988652642	111.189400000	4.55	110.838368952
1656507337.3319130	1.53200	6.114376	3691.120000000	-11.59	3615.911041701	111.208600000	4.60	110.850072190
1656507338.9210320	1.53200	6.125880	3690.815000000	-11.58	3615.689860802	111.361200000	4.57	111.006843318
1656507341.0200760	1.53200	6.138822	3691.425000000	-11.58	3616.287444483	111.485200000	4.54	111.136010477
1656507342.1201451	1.53200	6.147450	3691.425000000	-11.58	3616.287444483	111.571000000	4.53	111.222465137
1656507343.3189459	1.53200	6.154640	3691.425000000	-11.58	3616.287444483	111.561400000	4.53	111.212895127
1656507344.4210081	1.53300	6.161830	3691.730000000	-11.59	3616.508612557	111.618600000	4.52	111.270839014
1656507346.2142220	1.53300	6.174772	3691.425000000	-11.58	3616.287444483	111.704400000	4.51	111.358214597
1656507347.3206370	1.53300	6.181962	3692.035000000	-11.59	3616.807397984	111.752200000	4.47	111.412280893
1656507349.1108551	1.53300	6.193466	3691.425000000	-11.58	3616.287444483	111.866600000	4.46	111.528156484
1656507350.7251971	1.53300	6.204970	3691.425000000	-11.58	3616.287444483	112.038200000	4.45	111.700148666
1656507351.8255780	1.53300	6.212160	3691.730000000	-11.59	3616.508612557	112.152600000	4.45	111.814203488
1656507353.4243510	1.53300	6.222226	3692.035000000	-11.59	3616.807397984	112.257600000	4.44	111.920709248
1656507354.5263970	1.53300	6.229416	3692.340000000	-11.58	3617.183820005	112.314800000	4.43	111.979556179
1656507356.1257901	1.53300	6.240920	3691.730000000	-11.59	3616.508612557	112.486400000	4.43	112.149733907
1656507357.2308421	1.53300	6.248110	3692.035000000	-11.59	3616.807397984	112.467400000	4.41	112.134423060
1656507358.3502121	1.53300	6.255300	3692.340000000	-11.58	3617.183820005	112.524600000	4.37	112.196868002
1656507359.4273419	1.53300	6.262490	3692.035000000	-11.59	3616.807397984	112.639000000	4.37	112.310934808
1656507361.1493919	1.53300	6.273994	3692.035000000	-11.59	3616.807397984	112.791600000	4.36	112.465787275
1656507362.2318599	1.53300	6.281184	3692.035000000	-11.59	3616.807397984	112.858400000	4.35	112.533291352
1656507363.9439390	1.53300	6.292688	3692.950000000	-11.58	3617.781403687	112.906000000	4.33	112.583439072
1656507366.0327251	1.53300	6.307068	3692.950000000	-11.59	3617.703754267	113.077800000	4.36	112.751160550
1656507367.2265420	1.53300	6.314258	3692.950000000	-11.59	3617.703754267	113.173200000	4.33	112.850770299
1656507368.2833631	1.53300	6.321448	3692.950000000	-11.59	3617.703754267	113.278000000	4.31	112.957950546
1656507369.3385470	1.53300	6.328638	3692.950000000	-11.59	3617.703754267	113.297200000	4.30	112.978876289
1656507370.9372859	1.53300	6.338704	3693.255000000	-11.59	3618.002539695	113.373400000	4.28	113.056638422
1656507372.0377059	1.53300	6.345894	3693.255000000	-11.59	3618.002539695	113.411600000	4.27	113.096503558
1656507373.2614260	1.53300	6.354522	3693.255000000	-11.59	3618.002539695	113.459200000	4.28	113.143085625
1656507374.3481910	1.53400	6.361712	3693.255000000	-11.59	3618.002539695	113.526000000	4.28	113.209699510
1656507376.2464869	1.53400	6.374654	3693.255000000	-11.59	3618.002539695	113.650000000	4.28	113.333354027
1656507377.3405609	1.53400	6.381844	3693.865000000	-11.59	3618.600110550	113.735800000	4.26	113.421574774
1656507379.2225461	1.53400	6.394786	3692.950000000	-11.59	3617.703754267	113.821600000	4.21	113.514181105
1656507380.7783830	1.53400	6.404852	3692.950000000	-11.59	3617.703754267	113.955200000	4.22	113.645664833
1656507382.0416660	1.53400	6.413480	3693.255000000	-11.59	3618.002539695	113.993200000	4.23	113.682681735
1656507383.1407371	1.53400	6.420670	3693.865000000	-11.59	3618.600110550	114.050600000	4.26	113.735505056
1656507384.2358141	1.53400	6.427860	3693.255000000	-11.59	3618.002539695	114.184000000	4.21	113.876479910
1656507385.9446149	1.53400	6.439364	3693.865000000	-11.59	3618.600110550	114.298400000	4.20	113.991449044
1656507387.0443270	1.53400	6.446554	3693.865000000	-11.59	3618.600110550	114.413000000	4.19	114.106618146
1656507388.3412211	1.53400	6.455182	3693.865000000	-11.59	3618.600110550	114.498800000	4.18	114.193939671
1656507389.4452541	1.53400	6.462372	3693.560000000	-11.59	3618.301325122	114.489200000	4.16	114.187852481
1656507391.3019731	1.53400	6.475314	3693.865000000	-11.59	3618.600110550	114.651400000	4.12	114.354826220
1656507392.3681500	1.53400	6.482504	3693.865000000	-11.59	3618.600110550	114.718000000	4.12	114.421253943
1656507394.1038511	1.53500	6.494008	3693.560000000	-11.59	3618.301325122	114.718000000	4.09	114.425555842
1656507395.6726661	1.53500	6.504074	3694.475000000	-11.59	3619.197681405	114.870600000	4.07	114.580336323
1656507396.7508030	1.53500	6.511264	3694.170000000	-11.59	3618.898895978	114.966000000	4.06	114.677203391
1656507398.3491740	1.53500	6.521330	3693.865000000	-11.59	3618.600110550	115.042400000	4.10	114.747407017
1656507399.4495940	1.53500	6.529958	3693.865000000	-11.59	3618.600110550	115.042400000	4.07	114.751702206
1656507401.0509679	1.53500	6.540024	3694.170000000	-11.59	3618.898895978	115.223600000	4.05	114.935863213
1656507402.1470439	1.53500	6.547214	3694.475000000	-11.59	3619.197681405	115.204400000	4.07	114.914149319
1656507403.3452041	1.53500	6.555842	3694.170000000	-11.59	3618.898895978	115.271200000	4.05	114.983344346
1656507404.4462681	1.53500	6.563032	3694.475000000	-11.59	3619.197681405	115.309400000	4.04	115.022301155
1656507406.2391300	1.53500	6.574536	3694.780000000	-11.59	3619.496466833	115.471400000	4.04	115.183897806
1656507407.3495250	1.53500	6.581726	3694.780000000	-11.59	3619.496466833	115.538200000	4.04	115.251384116
1656507409.1557131	1.53500	6.594668	3694.780000000	-11.59	3619.496466833	115.624000000	4.03	115.337823121
1656507410.7570801	1.53500	6.604734	3694.780000000	-11.59	3619.496466833	115.738600000	4.03	115.452139478
1656507411.8485341	1.53500	6.611924	3694.780000000	-11.59	3619.496466833	115.738600000	3.99	115.458073923
