----------------------------------------------------------------------------------------------------------------------
time (s)	T (K)	B (T)	R1 (Ohm)	Theta1 (deg.)	 X1 (Ohm)	 R2 (Ohm)	 Theta2 (deg.)	 X2 (Ohm)
1656492709.9216461	1.98700	11.886508	3581.865000000	-11.50	3509.933072871	159.379200000	-1.78	159.302639012
1656492711.0133801	1.98700	11.892260	3582.170000000	-11.50	3510.231947783	159.236200000	-1.75	159.162269879
1656492712.1463621	1.99000	11.898012	3580.950000000	-11.50	3509.111203940	159.283800000	-1.73	159.210860734
1656492713.2168620	1.99100	11.902326	3580.645000000	-11.50	3508.812322661	159.484200000	-1.78	159.407588573
1656492714.8285749	1.99200	11.910954	3581.255000000	-11.50	3509.410085219	159.322000000	-1.79	159.244428842
1656492715.9166770	1.98900	11.916706	3580.950000000	-11.50	3509.111203940	159.655800000	-1.75	159.581675068
1656492717.0167379	1.99200	11.922458	3580.950000000	-11.50	3509.036448134	159.808400000	-1.79	159.730592022
1656492718.1254289	1.98900	11.926772	3581.255000000	-11.50	3509.335323047	159.808400000	-1.79	159.730592022
1656492719.7225320	1.99400	11.935400	3580.645000000	-11.50	3508.812322661	159.798800000	-1.85	159.715687846
1656492720.8272300	1.99600	11.941152	3580.035000000	-11.50	3508.214560102	159.722600000	-1.84	159.640602747
1656492721.9233091	1.98500	11.946904	3582.480000000	-11.50	3510.535722284	159.818000000	-1.84	159.735416692
1656492723.0243740	1.98700	11.951218	3579.730000000	-11.50	3507.915678823	160.008600000	-1.81	159.928589266
1656492724.6234691	1.99800	11.959846	3579.120000000	-11.50	3507.317916264	160.085000000	-1.81	160.004951063
1656492725.7225380	1.98700	11.965598	3580.645000000	-11.50	3508.737573222	160.037200000	-1.80	159.958231303
1656492727.3279071	1.98500	11.974226	3582.170000000	-11.50	3510.231947783	159.827400000	-1.85	159.744272971
1656492728.4259801	1.98700	11.978540	3581.560000000	-11.50	3509.708966499	159.856000000	-1.79	159.778168847
1656492729.5270460	1.99400	11.984292	3580.340000000	-11.50	3508.513441381	160.333000000	-1.90	160.244665816
1656492730.6281090	1.98500	11.990044	3580.340000000	-11.50	3508.513441381	160.285200000	-1.78	160.208203796
1656492732.2278509	1.99300	11.998672	3580.340000000	-11.50	3508.513441381	160.209000000	-1.84	160.126753043
1656492733.3392479	1.98400	12.000110	3582.170000000	-11.50	3510.231947783	160.209000000	-1.78	160.131519567
1656492734.4289839	1.99600	12.000110	3579.425000000	-11.50	3507.616797543	160.294800000	-1.90	160.206486862
1656492735.5280559	1.99100	12.000110	3582.785000000	-11.50	3510.834597196	160.123200000	-1.87	160.038289012
1656492737.1291461	1.99100	12.000110	3580.950000000	-11.50	3509.111203940	160.476000000	-1.92	160.385905839
1656492738.2298620	1.99000	12.000110	3579.120000000	-11.50	3507.317916264	160.275600000	-1.91	160.186179801
1656492739.8319521	1.98800	11.995796	3580.645000000	-11.50	3508.812322661	160.189800000	-1.93	160.099303607
1656492742.3272901	1.99300	11.987168	3580.645000000	-11.50	3508.812322661	160.495000000	-1.79	160.416857729
1656492743.4299991	1.98500	11.981416	3581.255000000	-11.50	3509.335323047	160.418800000	-1.87	160.333184370
1656492744.5314200	1.98700	11.975664	3581.255000000	-11.50	3509.335323047	160.428200000	-1.90	160.340370080
1656492745.6301351	1.98700	11.969912	3580.340000000	-11.50	3508.513441381	160.294800000	-1.88	160.208701325
1656492747.2292199	1.99500	11.962722	3580.645000000	-11.50	3508.812322661	160.209000000	-1.85	160.125132593
1656492748.4300201	1.99600	11.956970	3580.645000000	-11.50	3508.737573222	160.275600000	-1.84	160.192780234
1656492749.5307419	1.98200	11.951218	3582.170000000	-11.50	3510.231947783	159.942000000	-1.81	159.862022569
1656492750.6321609	1.99600	11.945466	3580.340000000	-11.50	3508.513441381	160.075400000	-1.88	159.988868945
1656492752.2315471	1.99600	11.938276	3579.425000000	-11.50	3507.616797543	159.703400000	-1.95	159.610916086
1656492753.3346069	1.98600	11.932524	3581.560000000	-11.50	3509.708966499	159.760800000	-1.91	159.671667016
1656492754.9327061	1.99000	11.923896	3581.865000000	-11.50	3509.933072871	159.942000000	-1.79	159.864126975
1656492756.0307770	1.98700	11.918144	3580.950000000	-11.50	3509.111203940	159.770200000	-1.84	159.688178311
1656492757.6314659	1.98600	11.910954	3582.785000000	-11.50	3510.834597196	159.589000000	-1.75	159.514906082
1656492758.7332189	1.98900	11.905202	3580.645000000	-11.50	3508.737573222	159.808400000	-1.79	159.730068988
1656492760.3382940	1.99600	11.896574	3580.035000000	-11.50	3508.214560102	159.560400000	-1.78	159.483233243
1656492761.9356861	1.98400	11.889384	3582.785000000	-11.50	3510.834597196	159.455600000	-1.85	159.372666346
1656492763.2275879	1.98600	11.882194	3580.950000000	-11.50	3509.111203940	159.417400000	-1.83	159.336093415
1656492764.8289759	1.99400	11.875004	3580.645000000	-11.50	3508.737573222	159.226600000	-1.70	159.156187862
1656492766.1787429	1.98800	11.867814	3581.560000000	-11.50	3509.708966499	159.341000000	-1.75	159.266511944
1656492767.2425430	1.98200	11.862062	3583.090000000	-11.50	3511.133472108	159.093200000	-1.80	159.014697110
1656492768.3399601	1.99600	11.857748	3581.865000000	-11.50	3510.007847778	159.217200000	-1.81	159.137584998
1656492769.9373629	1.99400	11.849120	3580.340000000	-11.50	3508.513441381	159.217200000	-1.78	159.140199222
1656492771.0384300	1.99500	11.843368	3582.785000000	-11.50	3510.834597196	159.159800000	-1.76	159.084374017
1656492772.6365290	1.99400	11.836178	3580.950000000	-11.50	3509.111203940	158.940600000	-1.72	158.869320985
1656492773.7386100	1.99400	11.830426	3583.700000000	-11.50	3511.731221932	159.102600000	-1.76	159.027201124
1656492775.3439569	1.99600	11.821798	3580.340000000	-11.50	3508.513441381	158.950000000	-1.76	158.875184955
1656492776.9377100	1.98600	11.814608	3581.865000000	-11.50	3509.933072871	158.845200000	-1.76	158.770434283
1656492778.1438589	1.99400	11.808856	3582.785000000	-11.50	3510.834597196	158.854800000	-1.77	158.779005608
1656492779.7382469	1.98700	11.800228	3581.865000000	-11.50	3509.933072871	158.673600000	-1.65	158.607808879
1656492780.8433030	1.99400	11.794476	3580.950000000	-11.50	3509.111203940	158.597200000	-1.79	158.519462665
1656492781.9397359	1.99100	11.788724	3580.950000000	-11.50	3509.111203940	158.635400000	-1.74	158.562254104
1656492783.0408070	1.98700	11.782972	3581.865000000	-11.50	3509.933072871	158.606800000	-1.69	158.538135803
1656492784.6405380	1.98400	11.775782	3582.785000000	-11.50	3510.834597196	158.339800000	-1.79	158.262188831
1656492785.7376130	1.99800	11.770030	3581.865000000	-11.50	3509.933072871	158.397000000	-1.73	158.324967871
1656492787.3543069	1.98900	11.761402	3580.950000000	-11.50	3509.111203940	158.254000000	-1.78	158.177979524
1656492788.4404099	1.98900	11.757088	3581.560000000	-11.50	3509.708966499	158.215800000	-1.75	158.141837947
1656492789.5401249	1.98700	11.751336	3582.785000000	-11.50	3510.834597196	158.311200000	-1.68	158.243150674
1656492790.6401939	1.98900	11.745584	3580.340000000	-11.50	3508.513441381	158.463800000	-1.74	158.390733227
1656492792.2429259	1.99400	11.736956	3580.950000000	-11.50	3509.036448134	158.330200000	-1.77	158.254655910
1656492793.3828881	1.99100	11.731204	3581.865000000	-11.50	3509.933072871	158.416000000	-1.82	158.336260207
1656492794.9520690	1.98400	11.724014	3581.255000000	-11.50	3509.335323047	158.044000000	-1.66	157.977992515
1656492796.1738210	1.99000	11.718262	3580.035000000	-11.50	3508.214560102	158.063200000	-1.67	157.996224351
1656492797.7506161	1.98900	11.709634	3581.865000000	-11.50	3510.007847778	157.977400000	-1.75	157.904054315
1656492799.8510139	1.99200	11.699568	3580.950000000	-11.50	3509.111203940	157.758000000	-1.78	157.682217787
1656492800.9497271	1.98800	11.693816	3582.480000000	-11.50	3510.610510030	157.615000000	-1.70	157.545300533
1656492802.1465361	1.98700	11.688064	3581.865000000	-11.50	3509.933072871	157.719800000	-1.63	157.655823290
1656492803.2495980	1.98600	11.682312	3582.480000000	-11.50	3510.610510030	157.729400000	-1.70	157.660140241
1656492804.8546820	1.99100	11.673684	3580.950000000	-11.50	3509.036448134	157.662600000	-1.76	157.588390912
1656492805.9503980	1.98600	11.669370	3582.480000000	-11.50	3510.610510030	157.519600000	-1.70	157.450432365
1656492807.0517340	1.98800	11.663618	3582.170000000	-11.50	3510.231947783	157.481400000	-1.71	157.411268361
1656492808.2552569	1.98700	11.657866	3582.170000000	-11.50	3510.231947783	157.510000000	-1.64	157.445637769
1656492809.8523550	1.99200	11.649238	3580.340000000	-11.50	3508.513441381	157.443200000	-1.67	157.376487062
1656492811.1848080	1.98600	11.639172	3582.785000000	-11.50	3510.834597196	157.224000000	-1.66	157.157858328
1656492813.0484850	1.98800	11.633420	3581.560000000	-11.50	3509.708966499	157.357400000	-1.70	157.288303588
1656492814.6492169	1.98600	11.624792	3582.170000000	-11.50	3510.231947783	157.100000000	-1.65	157.034861343
1656492815.7496400	1.98200	11.620478	3581.560000000	-11.50	3509.708966499	157.338400000	-1.63	157.274577999
1656492817.3553629	1.98900	11.611850	3581.865000000	-11.50	3510.007847778	157.128600000	-1.64	157.064393618
1656492818.4550741	1.99100	11.606098	3580.950000000	-11.50	3509.111203940	156.852000000	-1.61	156.790232733
1656492819.5495160	1.99700	11.600346	3579.730000000	-11.50	3507.915678823	156.813800000	-1.70	156.744454835
1656492820.6565659	1.98500	11.596032	3580.950000000	-11.50	3509.111203940	156.833000000	-1.68	156.765586071
1656492822.2619331	1.99300	11.587404	3580.645000000	-11.50	3508.737573222	156.737600000	-1.58	156.678159223
1656492823.3663521	1.99000	11.581652	3581.865000000	-11.50	3510.007847778	156.556400000	-1.59	156.496121568
1656492824.4580829	1.98700	11.575900	3581.865000000	-11.50	3509.933072871	156.794800000	-1.57	156.736238408
1656492825.5571489	1.98900	11.570148	3581.255000000	-11.50	3509.335323047	156.632600000	-1.63	156.569530581
1656492827.1572421	1.98800	11.562958	3581.865000000	-11.50	3509.933072871	156.604000000	-1.63	156.540475898
1656492828.2559619	1.99100	11.557206	3582.785000000	-11.50	3510.834597196	156.642200000	-1.58	156.582342826
1656492829.9557829	1.98900	11.548578	3581.255000000	-11.50	3509.335323047	156.356000000	-1.55	156.298493797
1656492831.0568509	1.98700	11.542826	3580.950000000	-11.50	3509.111203940	156.040800000	-1.61	155.978892787
1656492832.6572320	1.99000	11.535636	3580.950000000	-11.50	3509.111203940	156.356000000	-1.67	156.289270280
1656492833.7546620	1.98200	11.529884	3583.090000000	-11.50	3511.133472108	156.442000000	-1.61	156.379933616
1656492835.3630221	1.99100	11.521256	3580.950000000	-11.50	3509.111203940	156.308400000	-1.58	156.249121992
1656492836.9621119	1.99200	11.514066	3580.950000000	-11.50	3509.111203940	156.145600000	-1.58	156.085932590
1656492838.1485980	1.99300	11.508314	3583.395000000	-11.50	3511.432347020	155.888200000	-1.58	155.828630950
1656492839.7583129	1.99200	11.499686	3581.255000000	-11.50	3509.335323047	156.136200000	-1.66	156.070989313
1656492840.8557410	1.98900	11.493934	3581.255000000	-11.50	3509.335323047	156.088400000	-1.61	156.026933434
1656492841.9617970	1.98300	11.488182	3583.090000000	-11.50	3511.133472108	155.983600000	-1.63	155.920791906
1656492843.0654969	1.98800	11.483868	3581.255000000	-11.50	3509.335323047	155.983600000	-1.58	155.923994495
1656492844.6683841	1.98300	11.475240	3582.785000000	-11.50	3510.834597196	155.859600000	-1.58	155.800492194
1656492845.7676561	1.99000	11.469488	3581.865000000	-11.50	3510.007847778	155.983600000	-1.51	155.929719872
1656492847.3973091	1.98900	11.460860	3581.560000000	-11.50	3509.708966499	155.630800000	-1.59	155.570877949
1656492848.4681001	1.98400	11.456546	3582.785000000	-11.50	3510.834597196	155.859600000	-1.52	155.804468142
1656492849.5685041	1.98900	11.450794	3581.865000000	-11.50	3510.007847778	155.487600000	-1.54	155.431730225
1656492850.6662440	1.99500	11.445042	3580.645000000	-11.50	3508.812322661	155.573400000	-1.54	155.517499396
1656492852.2679751	1.98200	11.436414	3582.170000000	-11.50	3510.231947783	155.516200000	-1.54	155.460319949
1656492853.4667809	1.98900	11.430662	3581.255000000	-11.50	3509.335323047	155.487600000	-1.49	155.434743660
1656492854.5678461	1.98600	11.426348	3583.395000000	-11.50	3511.432347020	155.497200000	-1.53	155.441762407
1656492855.6692660	1.98000	11.420596	3581.865000000	-11.50	3510.007847778	155.535400000	-1.63	155.472772378
1656492857.2686510	1.98500	11.411968	3582.480000000	-11.50	3510.535722284	155.268400000	-1.46	155.218131094
1656492858.3707120	1.98400	11.406216	3582.785000000	-11.50	3510.834597196	155.115800000	-1.42	155.068431986
1656492859.9724431	1.98600	11.399026	3582.480000000	-11.50	3510.610510030	154.944000000	-1.48	154.892589929
1656492861.0688760	1.98800	11.393274	3581.255000000	-11.50	3509.335323047	154.829600000	-1.46	154.779059765
1656492862.6686230	1.99600	11.384646	3580.035000000	-11.50	3508.214560102	155.001200000	-1.55	154.944192079
1656492863.7696810	1.98700	11.380332	3581.865000000	-11.50	3509.933072871	154.982200000	-1.56	154.924758083
1656492865.4677999	1.98900	11.371704	3581.865000000	-11.50	3509.933072871	155.163400000	-1.51	155.109803187
1656492867.0718720	1.99300	11.363076	3580.950000000	-11.50	3509.111203940	155.001200000	-1.48	154.949770951
1656492868.3012519	1.98400	11.357324	3582.170000000	-11.50	3510.231947783	154.677000000	-1.44	154.628151346
1656492869.8744230	1.98600	11.348696	3582.480000000	-11.50	3510.535722284	154.591200000	-1.49	154.539069612
1656492871.2138431	1.98300	11.342944	3583.700000000	-11.50	3511.731221932	154.705600000	-1.41	154.658756743
1656492872.2736650	1.99100	11.337192	3581.255000000	-11.50	3509.335323047	154.572200000	-1.52	154.517953182
1656492873.3747301	1.98800	11.331440	3580.950000000	-11.50	3509.111203940	154.534000000	-1.55	154.477601925
1656492874.9874330	1.98200	11.324250	3583.090000000	-11.50	3511.133472108	154.381400000	-1.54	154.325493507
1656492876.0715420	1.98100	11.318498	3584.310000000	-11.50	3512.328971757	154.295600000	-1.49	154.243148868
1656492877.2706950	1.99000	11.312746	3581.255000000	-11.50	3509.335323047	154.219200000	-1.49	154.167195055
1656492878.3773999	1.98600	11.306994	3583.090000000	-11.50	3511.133472108	154.190600000	-1.52	154.136487104
1656492879.4748340	1.98200	11.301242	3583.700000000	-11.50	3511.731221932	154.095200000	-1.51	154.041547220
1656492880.5758741	1.99100	11.295490	3582.480000000	-11.50	3510.610510030	154.152600000	-1.52	154.098071956
1656492882.1752789	1.98400	11.286862	3582.480000000	-11.50	3510.610510030	154.076200000	-1.46	154.026317075
1656492883.3794150	1.99500	11.281110	3580.950000000	-11.50	3509.111203940	154.209800000	-1.46	154.159873821
1656492884.4761469	1.98800	11.275358	3582.785000000	-11.50	3510.834597196	154.162000000	-1.46	154.111677686
1656492885.5772140	1.98400	11.271044	3580.645000000	-11.50	3508.737573222	154.257400000	-1.43	154.209492371
1656492887.1789470	1.98800	11.262416	3582.785000000	-11.50	3510.834597196	154.009400000	-1.38	153.964730700
1656492888.2783599	1.98000	11.256664	3583.700000000	-11.50	3511.731221932	153.828200000	-1.41	153.781622411
1656492889.9934480	1.98100	11.248036	3584.920000000	-11.50	3512.926721581	153.876000000	-1.45	153.826998524
1656492891.0808871	1.98500	11.242284	3582.170000000	-11.50	3510.231947783	153.771000000	-1.47	153.720393066
1656492892.2813511	1.99200	11.236532	3580.645000000	-11.50	3508.812322661	153.532600000	-1.50	153.479988213
1656492893.3837731	1.99200	11.230780	3581.255000000	-11.50	3509.335323047	153.780600000	-1.42	153.733240927
1656492894.4814849	1.99000	11.226466	3583.090000000	-11.50	3511.133472108	153.856800000	-1.39	153.811395537
1656492895.5849061	1.98800	11.220714	3582.785000000	-11.50	3510.834597196	153.408600000	-1.35	153.366018408
1656492897.1826439	1.97700	11.212086	3584.005000000	-11.50	3512.030096845	153.418200000	-1.45	153.368938049
1656492898.3974020	1.99300	11.206334	3580.950000000	-11.50	3509.111203940	153.494400000	-1.47	153.443884097
1656492899.4855051	1.98100	11.200582	3584.005000000	-11.50	3512.030096845	153.389600000	-1.51	153.336192895
1656492900.5865691	1.98500	11.194830	3584.310000000	-11.50	3512.328971757	153.256000000	-1.38	153.211549218
1656492902.1863101	1.97600	11.187640	3584.310000000	-11.50	3512.328971757	153.370400000	-1.34	153.328206562
1656492903.2850289	1.98200	11.181888	3583.700000000	-11.50	3511.731221932	153.284600000	-1.27	153.247182652
1656492904.8960969	1.98100	11.174698	3584.005000000	-11.50	3512.030096845	153.399200000	-1.32	153.358492307
1656492905.9838369	1.98700	11.168946	3581.865000000	-11.50	3509.933072871	153.189400000	-1.39	153.144581353
1656492907.1849940	1.98700	11.161756	3583.700000000	-11.50	3511.731221932	153.027200000	-1.40	152.981650232
1656492908.2860470	1.98400	11.157442	3582.480000000	-11.50	3510.535722284	153.094000000	-1.34	153.051882602
1656492909.8894250	1.98200	11.148814	3584.005000000	-11.50	3512.030096845	152.941400000	-1.37	152.897425344
1656492910.9855039	1.98800	11.143062	3582.480000000	-11.50	3510.610510030	152.836400000	-1.45	152.787729582
1656492912.0889220	1.98600	11.137310	3583.090000000	-11.50	3511.133472108	152.807800000	-1.43	152.760342572
1656492913.2877171	1.98300	11.131558	3582.785000000	-11.50	3510.834597196	152.827000000	-1.41	152.780725564
1656492914.8902431	1.98900	11.124368	3581.865000000	-11.50	3509.933072871	152.655200000	-1.35	152.612827529
1656492916.2229061	1.99100	11.117178	3581.560000000	-11.50	3509.708966499	152.760200000	-1.39	152.715506925
1656492917.2867169	1.98400	11.111426	3582.785000000	-11.50	3510.834597196	152.636200000	-1.36	152.593455387
1656492918.3911340	1.98300	11.105674	3582.480000000	-11.50	3510.610510030	152.416800000	-1.33	152.375984489
1656492919.9954970	1.98500	11.098484	3583.090000000	-11.50	3511.133472108	152.455000000	-1.33	152.414174259
1656492921.0875871	1.98100	11.092732	3584.005000000	-11.50	3512.030096845	152.674400000	-1.37	152.630884646
1656492922.2169459	1.98700	11.086980	3583.090000000	-11.50	3511.133472108	152.502600000	-1.25	152.466075883
1656492923.2877250	1.98200	11.081228	3584.615000000	-11.50	3512.627846669	152.416800000	-1.27	152.379241005
1656492924.8928220	1.98800	11.074038	3582.170000000	-11.50	3510.231947783	152.140200000	-1.37	152.096455710
1656492925.9908731	1.99100	11.068286	3581.865000000	-11.50	3509.933072871	152.035400000	-1.30	151.996147010
1656492927.0905941	1.98300	11.062534	3584.310000000	-11.50	3512.328971757	152.054400000	-1.30	152.015142105
1656492928.1956470	1.98700	11.056782	3581.560000000	-11.50	3509.708966499	152.254800000	-1.31	152.214762456
1656492929.7907569	1.99200	11.049592	3582.170000000	-11.50	3510.231947783	151.987600000	-1.34	151.945786982
1656492930.8944559	1.97800	11.043840	3584.615000000	-11.50	3512.627846669	151.997200000	-1.36	151.954256831
1656492932.4941909	1.98700	11.035212	3582.480000000	-11.50	3510.610510030	151.730200000	-1.32	151.689935211
1656492933.5916231	1.98300	11.030898	3583.395000000	-11.50	3511.432347020	151.730200000	-1.31	151.690300407
1656492934.6926911	1.98200	11.025146	3584.005000000	-11.50	3512.030096845	151.625200000	-1.34	151.583858273
1656492935.7927680	1.98600	11.019394	3584.615000000	-11.50	3512.627846669	151.520400000	-1.35	151.478342516
1656492937.3994780	1.98600	11.010766	3583.700000000	-11.50	3511.731221932	151.816000000	-1.28	151.778235305
1656492938.4942060	1.98400	11.005014	3583.700000000	-11.50	3511.731221932	151.730200000	-1.27	151.693162087
1656492939.5942719	1.98500	11.000700	3582.785000000	-11.50	3510.834597196	151.501200000	-1.33	151.460261710
1656492940.6943450	1.98200	10.994948	3583.700000000	-11.50	3511.731221932	151.415400000	-1.34	151.373744398
1656492942.2950771	1.98700	10.986320	3582.785000000	-11.50	3510.834597196	151.530000000	-1.23	151.495084609
1656492943.4101009	1.98600	10.980568	3582.480000000	-11.50	3510.610510030	151.549000000	-1.22	151.514420068
1656492944.5001979	1.98400	10.976254	3583.090000000	-11.50	3511.133472108	151.434600000	-1.27	151.397283042
1656492945.5996239	1.98200	10.970502	3584.310000000	-11.50	3512.328971757	151.472600000	-1.22	151.438037501
1656492947.1990080	1.98400	10.961874	3584.005000000	-11.50	3512.030096845	151.310600000	-1.22	151.276074465
1656492948.2994211	1.98600	10.956122	3581.255000000	-11.50	3509.335323047	151.291400000	-1.20	151.258219296
1656492949.9031560	1.98600	10.948932	3582.785000000	-11.50	3510.834597196	151.148400000	-1.20	151.115250658
1656492950.9982340	1.98200	10.943180	3584.005000000	-11.50	3512.030096845	151.177000000	-1.18	151.145157302
1656492952.2934289	1.98600	10.937428	3583.700000000	-11.50	3511.731221932	151.081600000	-1.21	151.048133145
1656492953.4048250	1.98600	10.931676	3582.170000000	-11.50	3510.231947783	150.976800000	-1.32	150.936735142
1656492955.2355931	1.98400	10.921610	3583.700000000	-11.50	3511.731221932	151.110200000	-1.32	151.070099741
1656492956.3027451	1.97900	10.917296	3583.395000000	-11.50	3511.432347020	150.728800000	-1.28	150.691305749
1656492957.9044800	1.98800	10.908668	3581.865000000	-11.50	3509.933072871	150.738400000	-1.07	150.712213433
1656492960.0012591	1.98200	10.898602	3583.700000000	-11.50	3511.731221932	150.862400000	-1.15	150.831907286
1656492961.1987021	1.98700	10.892850	3582.170000000	-11.50	3510.231947783	150.776600000	-1.18	150.744841639
1656492962.8027880	1.98500	10.884222	3583.700000000	-11.50	3511.731221932	150.442800000	-1.19	150.410461977
1656492964.9118049	1.98200	10.874156	3583.700000000	-11.50	3511.731221932	150.442800000	-1.19	150.410461977
1656492966.0068879	1.98100	10.868404	3584.310000000	-11.50	3512.328971757	150.490400000	-1.22	150.456397429
1656492967.2080410	1.98700	10.862652	3583.090000000	-11.50	3511.133472108	150.347400000	-1.17	150.316054349
1656492968.3100951	1.98000	10.856900	3582.785000000	-11.50	3510.834597196	150.309200000	-1.23	150.274565905
1656492969.9134760	1.98700	10.848272	3582.785000000	-11.50	3510.834597196	150.156600000	-1.17	150.125294129
1656492971.0095530	1.98500	10.842520	3583.090000000	-11.50	3511.133472108	150.175600000	-1.21	150.142002021
1656492972.1149650	1.98400	10.838206	3584.310000000	-11.50	3512.328971757	150.166200000	-1.25	150.130235447
1656492973.3343661	1.98500	10.831016	3583.700000000	-11.50	3511.731221932	149.956400000	-1.26	149.920141208
1656492974.9164319	1.98400	10.823826	3584.310000000	-11.50	3512.328971757	150.070800000	-1.19	150.038215289
1656492976.2475979	1.98200	10.816636	3584.920000000	-11.50	3512.926721581	150.032600000	-1.18	150.000675072
1656492977.3157499	1.97800	10.812322	3584.310000000	-11.50	3512.328971757	150.013600000	-1.18	149.981679115
1656492978.4159009	1.98300	10.806570	3584.920000000	-11.50	3512.926721581	149.956400000	-1.11	149.928260128
1656492980.0129361	1.98400	10.797942	3584.310000000	-11.50	3512.328971757	149.689400000	-1.14	149.659771398
1656492981.1129739	1.98200	10.792190	3584.005000000	-11.50	3512.030096845	149.641600000	-1.08	149.615016526
1656492982.3104680	1.98700	10.786438	3582.480000000	-11.50	3510.535722284	149.679800000	-1.09	149.652913481
1656492983.4098790	1.98400	10.780686	3582.170000000	-11.50	3510.231947783	149.718000000	-1.16	149.687422562
1656492985.1728101	1.97500	10.772058	3585.530000000	-11.50	3513.524471405	149.708400000	-1.22	149.674574118
1656492986.2250090	1.98500	10.767744	3584.005000000	-11.50	3512.030096845	149.670200000	-1.16	149.639632325
1656492987.8220999	1.98500	10.759116	3582.480000000	-11.50	3510.610510030	149.450800000	-1.16	149.420277133
1656492989.9321301	1.97900	10.749050	3584.310000000	-11.50	3512.328971757	149.374600000	-1.22	149.340849538
1656492991.1279471	1.98600	10.741860	3582.785000000	-11.50	3510.834597196	149.374600000	-1.14	149.345033707
1656492992.2230260	1.98700	10.737546	3583.700000000	-11.50	3511.731221932	149.288800000	-1.13	149.259560907
1656492993.3243251	1.98300	10.731794	3584.310000000	-11.50	3512.328971757	149.269800000	-1.15	149.239942637
1656492995.0299020	1.98400	10.723166	3583.700000000	-11.50	3511.731221932	149.260200000	-1.15	149.230031127
1656492996.1266241	1.97900	10.717414	3584.310000000	-11.50	3512.328971757	149.183800000	-1.09	149.157002576
1656492997.7273560	1.98500	10.708786	3583.700000000	-11.50	3511.731221932	149.136200000	-1.04	149.111726807
1656492998.8274240	1.98300	10.704472	3584.310000000	-11.50	3512.328971757	148.983600000	-1.16	148.953172551
1656493000.4335010	1.98300	10.695844	3583.700000000	-11.50	3511.731221932	148.945400000	-1.18	148.914027348
1656493002.0302479	1.98300	10.684340	3584.005000000	-11.50	3512.030096845	148.897800000	-1.12	148.869555904
1656493004.8726709	1.98200	10.674274	3584.310000000	-11.50	3512.328971757	148.859600000	-1.05	148.834604143
1656493005.9348321	1.98000	10.668522	3583.090000000	-11.50	3511.133472108	148.754800000	-1.13	148.725972970
1656493007.5425529	1.97900	10.659894	3584.920000000	-11.50	3512.926721581	148.592600000	-1.10	148.565315669
1656493008.6346431	1.98400	10.655580	3584.005000000	-11.50	3512.030096845	148.564000000	-1.06	148.538480338
1656493010.2350280	1.97900	10.646952	3585.225000000	-11.50	3513.225596493	148.497200000	-1.09	148.470525908
1656493011.3344519	1.98200	10.641200	3584.920000000	-11.50	3512.926721581	148.487600000	-1.00	148.464894070
1656493013.0624900	1.98400	10.632572	3584.005000000	-11.50	3512.030096845	148.449600000	-1.07	148.423520479
1656493014.6436391	1.97900	10.625382	3584.615000000	-11.50	3512.627846669	148.201600000	-1.10	148.174387464
1656493015.7466900	1.98000	10.619630	3583.700000000	-11.50	3511.731221932	148.306400000	-0.98	148.284795123
1656493017.3450789	1.98200	10.611002	3584.310000000	-11.50	3512.328971757	148.182600000	-1.10	148.155390952
1656493018.5448811	1.97900	10.605250	3584.920000000	-11.50	3512.926721581	147.972800000	-1.02	147.949352556
1656493019.6479430	1.98500	10.599498	3582.785000000	-11.50	3510.834597196	147.982200000	-1.01	147.959026118
1656493020.7470140	1.98300	10.593746	3582.170000000	-11.50	3510.231947783	148.010800000	-1.02	147.987346535
1656493022.3471119	1.98700	10.586556	3583.090000000	-11.50	3511.133472108	148.077600000	-1.00	148.055227122
1656493023.4501569	1.98000	10.580804	3585.225000000	-11.50	3513.225596493	148.115800000	-1.03	148.091774425
1656493025.0469069	1.98300	10.572176	3583.395000000	-11.50	3511.432347020	147.886800000	-0.94	147.867066860
1656493026.1476231	1.98000	10.567862	3584.310000000	-11.50	3512.328971757	147.677000000	-0.99	147.654955656
1656493027.7467120	1.98100	10.559234	3583.090000000	-11.50	3511.133472108	147.658000000	-1.03	147.634326371
1656493028.8474269	1.98100	10.553482	3584.920000000	-11.50	3512.926721581	147.562600000	-1.00	147.540035516
1656493030.4531479	1.98600	10.546292	3582.785000000	-11.50	3510.834597196	147.562600000	-0.97	147.541366423
1656493032.0472620	1.97900	10.537664	3584.310000000	-11.50	3512.328971757	147.610400000	-1.01	147.587284341
1656493033.3424489	1.98300	10.530474	3584.615000000	-11.50	3512.627846669	147.696200000	-1.01	147.673070905
1656493034.9415431	1.98300	10.523284	3584.005000000	-11.50	3512.030096845	147.515000000	-1.02	147.491625098
1656493036.2975750	1.98400	10.516094	3583.700000000	-11.50	3511.731221932	147.352800000	-0.90	147.334621451
1656493037.3627369	1.98500	10.511780	3583.090000000	-11.50	3511.133472108	147.295600000	-0.95	147.275438572
1656493038.4601669	1.98300	10.506028	3583.090000000	-11.50	3511.133472108	147.295600000	-1.01	147.272533639
1656493040.0525680	1.98400	10.497400	3582.785000000	-11.50	3510.834597196	147.257400000	-1.00	147.234882185
1656493041.1506481	1.97900	10.491648	3584.920000000	-11.50	3512.926721581	147.333800000	-1.03	147.309901272
