------------------------------------------------------------------------------------------------------------------
time (s)	 T (K)	 R1 (Ohm)	 Theta1 (deg.)	 X1 (Ohm)	 R2 (Ohm)	 Theta2 (deg.)	 X2 (Ohm)	 Vgate (V) 	 Ileak (nA)
1655839524.2498360	9.81400	1462.715000000	-9.53	1442.536592490	1456.920000000	-2.77	1455.215244175	 -28.000	 -0.749
1655839525.4376690	9.80900	1462.715000000	-9.53	1442.536592490	1456.765000000	-2.77	1455.067795235	 -28.000	 0.968
1655839526.6358581	9.80200	1462.565000000	-9.53	1442.388661766	1456.765000000	-2.77	1455.060425542	 -28.000	 0.109
1655839528.3359449	9.79700	1462.565000000	-9.53	1442.388661766	1456.765000000	-2.77	1455.060425542	 -28.000	 -1.347
1655839529.5387399	9.78800	1462.565000000	-9.53	1442.388661766	1456.765000000	-2.77	1455.067795235	 -28.000	 -0.795
1655839531.7372241	9.78400	1462.565000000	-9.53	1442.388661766	1456.615000000	-2.77	1454.910601058	 -28.000	 -0.685
1655839533.1843770	9.77900	1462.565000000	-9.52	1442.414006276	1456.615000000	-2.77	1454.917969992	 -28.000	 1.383
1655839534.3728530	9.77400	1462.565000000	-9.53	1442.388661766	1456.615000000	-2.77	1454.910601058	 -28.000	 0.887
1655839535.5650380	9.76300	1462.410000000	-9.52	1442.261141842	1456.615000000	-2.77	1454.910601058	 -28.000	 1.355
1655839537.7548399	9.75800	1462.410000000	-9.53	1442.235800018	1456.460000000	-2.77	1454.755782425	 -28.000	 -1.057
1655839539.1202021	9.75300	1462.410000000	-9.53	1442.235800018	1456.460000000	-2.77	1454.755782425	 -28.000	 1.214
1655839540.3409460	9.75000	1462.260000000	-9.53	1442.087869294	1456.460000000	-2.77	1454.763150575	 -28.000	 -0.342
1655839541.5437369	9.73900	1462.260000000	-9.53	1442.087869294	1456.310000000	-2.77	1454.605957942	 -28.000	 -0.858
1655839543.7482090	9.73400	1462.260000000	-9.53	1442.087869294	1456.310000000	-2.77	1454.605957942	 -28.000	 1.224
1655839545.2757931	9.72800	1462.260000000	-9.53	1442.087869294	1456.310000000	-2.77	1454.613325333	 -28.000	 -0.681
1655839546.4669731	9.72400	1462.260000000	-9.53	1442.087869294	1456.310000000	-2.77	1454.605957942	 -28.000	 -0.402
1655839548.0244670	9.71600	1462.260000000	-9.53	1442.087869294	1456.310000000	-2.77	1454.613325333	 -28.000	 0.997
1655839549.7432301	9.71000	1462.105000000	-9.53	1441.935007546	1456.155000000	-2.77	1454.458505915	 -28.000	 -0.053
1655839551.1943679	9.70500	1462.105000000	-9.53	1441.935007546	1456.155000000	-2.77	1454.451139309	 -28.000	 -1.001
1655839552.4370589	9.69800	1462.105000000	-9.53	1441.935007546	1456.155000000	-2.77	1454.451139309	 -28.000	 0.331
1655839553.6987009	9.69000	1462.105000000	-9.53	1441.935007546	1456.155000000	-2.77	1454.451139309	 -28.000	 -0.812
1655839555.4480400	9.68500	1461.955000000	-9.53	1441.787076822	1456.155000000	-2.77	1454.451139309	 -28.000	 -0.280
1655839556.7053289	9.67800	1461.955000000	-9.53	1441.787076822	1456.155000000	-2.77	1454.451139309	 -28.000	 -1.243
1655839558.4516709	9.67300	1461.955000000	-9.52	1441.812410761	1456.005000000	-2.77	1454.308680673	 -28.000	 0.357
1655839559.7891090	9.66400	1461.800000000	-9.53	1441.634215074	1456.005000000	-2.77	1454.308680673	 -28.000	 1.137
1655839561.4796021	9.65900	1461.800000000	-9.53	1441.634215074	1456.005000000	-2.77	1454.301314825	 -28.000	 0.105
1655839562.9111509	9.65100	1461.800000000	-9.53	1441.634215074	1455.850000000	-2.77	1454.146496192	 -28.000	 -0.861
1655839564.6611221	9.64600	1461.650000000	-9.53	1441.486284350	1455.850000000	-2.77	1454.146496192	 -28.000	 1.137
1655839565.9739690	9.63700	1461.650000000	-9.53	1441.486284350	1455.850000000	-2.77	1454.153861256	 -28.000	 -1.040
1655839567.6661129	9.63100	1461.650000000	-9.53	1441.486284350	1455.850000000	-2.77	1454.153861256	 -28.000	 -1.008
1655839569.1265669	9.62400	1461.650000000	-9.53	1441.486284350	1455.850000000	-2.77	1454.146496192	 -28.000	 -0.106
1655839570.3473270	9.62000	1461.650000000	-9.53	1441.486284350	1455.850000000	-2.77	1454.146496192	 -28.000	 -0.006
1655839571.5491071	9.60900	1461.650000000	-9.53	1441.486284350	1455.700000000	-2.77	1453.996671709	 -28.000	 1.196
1655839573.7508919	9.60400	1461.495000000	-9.53	1441.333422602	1455.700000000	-2.76	1454.011384373	 -28.000	 -0.964
1655839575.2020280	9.59700	1461.495000000	-9.53	1441.333422602	1455.700000000	-2.77	1454.004036013	 -28.000	 -0.991
1655839576.4556880	9.59100	1461.495000000	-9.53	1441.333422602	1455.700000000	-2.77	1454.004036013	 -28.000	 0.688
1655839577.7695270	9.58200	1461.495000000	-9.53	1441.333422602	1455.545000000	-2.77	1453.849216596	 -28.000	 -1.353
1655839579.4606810	9.57600	1461.345000000	-9.53	1441.185491878	1455.700000000	-2.77	1454.004036013	 -28.000	 -1.134
1655839580.7964599	9.57000	1461.495000000	-9.53	1441.333422602	1455.545000000	-2.77	1453.849216596	 -28.000	 1.414
1655839582.5428190	9.56200	1461.345000000	-9.53	1441.185491878	1455.395000000	-2.77	1453.699391354	 -28.000	 -0.597
1655839584.0923281	9.55400	1461.345000000	-9.53	1441.185491878	1455.395000000	-2.77	1453.692028592	 -28.000	 0.452
1655839585.7878101	9.54700	1461.190000000	-9.53	1441.032630130	1455.395000000	-2.77	1453.699391354	 -28.000	 1.346
1655839587.2908010	9.54100	1461.190000000	-9.53	1441.032630130	1455.395000000	-2.77	1453.699391354	 -28.000	 1.533
1655839588.4799941	9.53600	1461.190000000	-9.53	1441.032630130	1455.395000000	-2.77	1453.699391354	 -28.000	 -1.385
1655839590.0374811	9.52800	1461.190000000	-9.53	1441.032630130	1455.240000000	-2.77	1453.544571937	 -28.000	 1.450
1655839591.7578950	9.52100	1461.190000000	-9.53	1441.032630130	1455.240000000	-2.77	1453.537209959	 -28.000	 -1.150
1655839593.2113650	9.51400	1461.190000000	-9.53	1441.032630130	1455.090000000	-2.77	1453.387385475	 -28.000	 -1.009
1655839594.4650431	9.50700	1461.040000000	-9.52	1440.910017489	1455.240000000	-2.77	1453.537209959	 -28.000	 -1.041
1655839595.9869790	9.49700	1460.885000000	-9.52	1440.757153055	1455.090000000	-2.77	1453.394746694	 -28.000	 -0.342
1655839597.6771200	9.49100	1460.885000000	-9.53	1440.731837658	1455.090000000	-2.77	1453.387385475	 -28.000	 -0.232
1655839599.0607860	9.48200	1460.885000000	-9.53	1440.731837658	1455.090000000	-2.77	1453.387385475	 -28.000	 0.877
1655839600.7602479	9.47700	1460.885000000	-9.53	1440.731837658	1455.090000000	-2.77	1453.387385475	 -28.000	 0.885
1655839602.1392300	9.47000	1460.885000000	-9.52	1440.757153055	1455.090000000	-2.77	1453.387385475	 -28.000	 -0.665
1655839603.3603311	9.46500	1460.735000000	-9.53	1440.583906934	1454.935000000	-2.77	1453.239927277	 -28.000	 0.032
1655839604.5581341	9.45600	1460.735000000	-9.52	1440.609219732	1454.935000000	-2.77	1453.232566842	 -28.000	 1.212
1655839606.7559230	9.45000	1460.735000000	-9.52	1440.609219732	1454.780000000	-2.77	1453.085107860	 -28.000	 -0.025
1655839608.2968121	9.44200	1460.580000000	-9.52	1440.456355298	1454.780000000	-2.77	1453.077748209	 -28.000	 -0.003
1655839609.4860070	9.43600	1460.580000000	-9.52	1440.456355298	1454.780000000	-2.77	1453.085107860	 -28.000	 -1.212
1655839611.0428560	9.42500	1460.580000000	-9.52	1440.456355298	1454.780000000	-2.77	1453.085107860	 -28.000	 -1.148
1655839612.7602620	9.41900	1460.580000000	-9.52	1440.456355298	1454.630000000	-2.77	1452.935282617	 -28.000	 0.119
1655839614.2170310	9.41400	1460.580000000	-9.52	1440.456355298	1454.630000000	-2.77	1452.935282617	 -28.000	 -0.184
1655839615.4640729	9.40900	1460.580000000	-9.52	1440.456355298	1454.630000000	-2.77	1452.935282617	 -28.000	 1.265
1655839616.6585231	9.40000	1460.580000000	-9.52	1440.456355298	1454.630000000	-2.77	1452.935282617	 -28.000	 0.436
1655839618.3570001	9.39400	1460.580000000	-9.52	1440.456355298	1454.630000000	-2.77	1452.935282617	 -28.000	 -0.892
1655839619.5611539	9.38300	1460.430000000	-9.53	1440.283114462	1454.475000000	-2.77	1452.780463200	 -28.000	 -1.349
1655839621.7622781	9.37800	1460.430000000	-9.53	1440.283114462	1454.475000000	-2.77	1452.780463200	 -28.000	 0.980
1655839623.1502230	9.36900	1460.275000000	-9.53	1440.130252714	1454.475000000	-2.77	1452.780463200	 -28.000	 1.452
1655839624.3679769	9.36300	1460.275000000	-9.53	1440.130252714	1454.475000000	-2.77	1452.780463200	 -28.000	 -0.389
1655839625.5681319	9.35300	1460.275000000	-9.53	1440.130252714	1454.325000000	-2.77	1452.630637958	 -28.000	 -1.265
1655839627.7692649	9.34600	1460.275000000	-9.53	1440.130252714	1454.325000000	-2.77	1452.630637958	 -28.000	 0.913
1655839629.0937481	9.33500	1460.125000000	-9.53	1439.982321990	1454.325000000	-2.77	1452.630637958	 -28.000	 -1.078
1655839630.7802401	9.32900	1459.970000000	-9.52	1439.854759783	1454.170000000	-2.77	1452.475818541	 -28.000	 0.658
1655839632.2463269	9.32300	1459.970000000	-9.53	1439.829460242	1454.170000000	-2.77	1452.475818541	 -28.000	 0.517
1655839633.4757011	9.31500	1459.970000000	-9.52	1439.854759783	1454.170000000	-2.77	1452.475818541	 -28.000	 -0.574
1655839635.0319090	9.30400	1459.970000000	-9.52	1439.854759783	1454.170000000	-2.77	1452.475818541	 -28.000	 0.338
