------------------------------------------------------------------------------------------------------------------
time (s)	 T (K)	 R1 (Ohm)	 Theta1 (deg.)	 X1 (Ohm)	 R2 (Ohm)	 Theta2 (deg.)	 X2 (Ohm)	 Vgate (V) 	 Ileak (nA)
1655863619.2904880	9.82000	957.950000000	-8.98	946.218734565	953.525000000	-2.26	952.782005471	 112.000	 -1.083
1655863620.5727179	9.81400	957.950000000	-8.98	946.218734565	953.525000000	-2.27	952.778059143	 112.000	 -1.042
1655863622.2715549	9.80900	957.800000000	-8.98	946.070571498	953.525000000	-2.26	952.782005471	 112.000	 -0.140
1655863623.5767150	9.80200	957.800000000	-8.98	946.070571498	953.525000000	-2.26	952.782005471	 112.000	 -0.863
1655863625.2751889	9.79600	957.800000000	-8.98	946.070571498	953.525000000	-2.26	952.782005471	 112.000	 1.138
1655863626.5747230	9.78900	957.800000000	-8.98	946.070571498	953.375000000	-2.26	952.636057613	 112.000	 -0.313
1655863628.2771890	9.78500	957.645000000	-8.98	945.917469662	953.525000000	-2.26	952.785941351	 112.000	 0.307
1655863629.5062740	9.77900	957.645000000	-8.98	945.901818038	953.375000000	-2.26	952.632122352	 112.000	 -0.397
1655863631.1967621	9.77400	957.495000000	-8.98	945.769306595	953.220000000	-2.26	952.477243130	 112.000	 1.274
1655863632.5697470	9.76600	957.495000000	-8.98	945.753657423	953.220000000	-2.26	952.477243130	 112.000	 0.070
1655863634.2772000	9.76100	957.495000000	-8.98	945.769306595	953.220000000	-2.26	952.481177750	 112.000	 -0.732
1655863635.4943130	9.75400	957.340000000	-8.98	945.616204759	953.070000000	-2.26	952.327360011	 112.000	 -0.437
1655863637.1905880	9.74900	957.340000000	-8.98	945.616204759	953.070000000	-2.26	952.327360011	 112.000	 1.296
1655863638.5777409	9.74200	957.340000000	-8.98	945.616204759	953.070000000	-2.26	952.327360011	 112.000	 -0.521
1655863640.2775750	9.73700	957.340000000	-8.98	945.616204759	953.070000000	-2.26	952.327360011	 112.000	 -0.401
1655863641.5771041	9.73000	957.340000000	-8.98	945.616204759	953.070000000	-2.26	952.327360011	 112.000	 0.716
1655863643.2795680	9.72400	957.340000000	-8.98	945.616204759	952.915000000	-2.26	952.172480788	 112.000	 -0.308
1655863644.5827401	9.71700	957.340000000	-8.98	945.616204759	952.915000000	-2.26	952.172480788	 112.000	 -0.311
1655863646.2812150	9.71200	957.190000000	-8.98	945.468041692	952.915000000	-2.26	952.172480788	 112.000	 1.093
1655863647.5821040	9.70300	957.190000000	-8.98	945.452397504	952.765000000	-2.26	952.022597669	 112.000	 0.009
1655863649.2875669	9.69700	957.190000000	-8.98	945.468041692	952.765000000	-2.26	952.022597669	 112.000	 1.157
1655863650.5143061	9.69000	957.035000000	-8.98	945.314939856	952.765000000	-2.27	952.018654487	 112.000	 0.613
1655863652.2014420	9.68500	957.035000000	-8.98	945.314939856	952.610000000	-2.26	951.867718447	 112.000	 -0.826
1655863653.4122109	9.67800	957.035000000	-8.98	945.314939856	952.610000000	-2.26	951.867718447	 112.000	 0.956
1655863655.1017101	9.67200	957.035000000	-8.98	945.314939856	952.610000000	-2.26	951.867718447	 112.000	 -0.221
1655863656.3287950	9.66600	956.885000000	-8.98	945.166776789	952.610000000	-2.27	951.863775906	 112.000	 -1.058
1655863658.0781331	9.65900	956.885000000	-8.98	945.166776789	952.610000000	-2.26	951.867718447	 112.000	 0.736
1655863659.4950011	9.65200	956.885000000	-8.98	945.166776789	952.610000000	-2.26	951.867718447	 112.000	 -1.042
1655863661.1888511	9.64600	956.885000000	-8.98	945.166776789	952.610000000	-2.27	951.863775906	 112.000	 -0.676
1655863662.5099721	9.63700	956.730000000	-8.98	945.013674953	952.460000000	-2.26	951.717835328	 112.000	 0.566
1655863664.2088039	9.63200	956.730000000	-8.98	945.013674953	952.460000000	-2.27	951.713893408	 112.000	 0.787
1655863665.5901170	9.62500	956.580000000	-8.98	944.865511885	952.460000000	-2.26	951.721766811	 112.000	 -1.150
1655863667.2926021	9.61900	956.580000000	-8.98	944.865511885	952.460000000	-2.26	951.717835328	 112.000	 0.798
1655863668.5990989	9.61000	956.580000000	-8.98	944.865511885	952.305000000	-2.26	951.562956105	 112.000	 -0.820
1655863670.3071940	9.60500	956.580000000	-8.98	944.865511885	952.155000000	-2.27	951.409132329	 112.000	 1.167
1655863671.5249479	9.59600	956.425000000	-8.98	944.712410049	952.155000000	-2.26	951.417003211	 112.000	 -0.117
1655863673.2177920	9.59000	956.425000000	-8.98	944.712410049	952.155000000	-2.26	951.413072986	 112.000	 -1.106
1655863674.4920430	9.58300	956.425000000	-8.98	944.712410049	952.155000000	-2.26	951.417003211	 112.000	 1.162
1655863676.1958570	9.57700	956.425000000	-8.98	944.712410049	952.000000000	-2.25	951.266042501	 112.000	 1.297
1655863677.4162490	9.57100	956.275000000	-8.98	944.564246982	952.000000000	-2.26	951.262123348	 112.000	 -1.222
1655863679.1107340	9.56600	956.275000000	-8.98	944.564246982	952.000000000	-2.26	951.258193764	 112.000	 -0.007
