------------------------------------------------------------------------------------------------------------------
time (s)	 T (K)	 R1 (Ohm)	 Theta1 (deg.)	 X1 (Ohm)	 R2 (Ohm)	 Theta2 (deg.)	 X2 (Ohm)	 Vgate (V) 	 Ileak (nA)
1655820216.2886829	9.88700	1990.215000000	-10.17	1958.945128831	1982.430000000	-3.42	1978.899421579	 -140.000	 -1.353
1655820218.0051069	9.88300	1990.215000000	-10.17	1958.945128831	1982.585000000	-3.41	1979.066519968	 -140.000	 -1.307
1655820219.1949320	9.87700	1990.215000000	-10.17	1958.945128831	1982.430000000	-3.41	1978.911795045	 -140.000	 0.289
1655820220.9921350	9.87300	1990.215000000	-10.17	1958.945128831	1982.430000000	-3.42	1978.899421579	 -140.000	 0.339
1655820222.1889410	9.86800	1990.215000000	-10.17	1958.945128831	1982.430000000	-3.42	1978.899421579	 -140.000	 0.396
1655820223.9904850	9.86300	1990.215000000	-10.17	1958.945128831	1982.585000000	-3.41	1979.066519968	 -140.000	 0.759
1655820225.1902871	9.85800	1990.215000000	-10.17	1958.945128831	1982.585000000	-3.42	1979.054145535	 -140.000	 1.040
1655820226.9984670	9.85400	1990.215000000	-10.17	1958.945128831	1982.585000000	-3.42	1979.054145535	 -140.000	 -1.014
1655820228.1969111	9.84800	1990.215000000	-10.17	1958.945128831	1982.430000000	-3.42	1978.899421579	 -140.000	 0.219
1655820230.0872271	9.84300	1990.215000000	-10.17	1958.945128831	1982.585000000	-3.41	1979.066519968	 -140.000	 -1.283
1655820231.2896581	9.83600	1990.215000000	-10.17	1958.945128831	1982.585000000	-3.42	1979.054145535	 -140.000	 -1.024
1655820233.0902090	9.83000	1990.215000000	-10.17	1958.945128831	1982.585000000	-3.41	1979.066519968	 -140.000	 0.618
1655820234.2920010	9.82300	1990.215000000	-10.17	1958.945128831	1982.430000000	-3.42	1978.899421579	 -140.000	 -0.058
1655820236.0988269	9.81900	1990.365000000	-10.18	1959.055958866	1982.585000000	-3.42	1979.054145535	 -140.000	 -1.468
1655820237.2896481	9.81300	1990.215000000	-10.17	1958.945128831	1982.585000000	-3.42	1979.054145535	 -140.000	 0.274
1655820239.0094049	9.80700	1990.215000000	-10.17	1958.945128831	1982.585000000	-3.41	1979.066519968	 -140.000	 0.003
1655820240.2012351	9.80100	1990.215000000	-10.17	1958.945128831	1982.585000000	-3.41	1979.066519968	 -140.000	 0.168
1655820241.9984479	9.79700	1990.215000000	-10.17	1958.945128831	1982.585000000	-3.42	1979.054145535	 -140.000	 -0.260
1655820243.1932530	9.79000	1990.215000000	-10.17	1958.945128831	1982.430000000	-3.42	1978.899421579	 -140.000	 0.808
1655820244.9980819	9.78500	1990.215000000	-10.17	1958.945128831	1982.585000000	-3.41	1979.066519968	 -140.000	 -0.473
1655820246.1958859	9.77700	1990.215000000	-10.17	1958.945128831	1982.585000000	-3.42	1979.054145535	 -140.000	 -1.347
1655820248.0094039	9.77300	1990.215000000	-10.17	1958.945128831	1982.430000000	-3.41	1978.911795045	 -140.000	 0.658
1655820249.2018659	9.76600	1990.215000000	-10.17	1958.945128831	1982.585000000	-3.41	1979.066519968	 -140.000	 1.074
1655820251.0941710	9.76100	1990.215000000	-10.17	1958.945128831	1982.430000000	-3.42	1978.899421579	 -140.000	 -0.930
1655820252.2939630	9.75200	1990.215000000	-10.17	1958.945128831	1982.430000000	-3.42	1978.899421579	 -140.000	 -1.458
1655820254.0961609	9.74700	1990.215000000	-10.17	1958.945128831	1982.585000000	-3.41	1979.066519968	 -140.000	 -0.993
1655820255.2979641	9.74000	1990.215000000	-10.17	1958.945128831	1982.585000000	-3.42	1979.054145535	 -140.000	 0.842
1655820257.1057780	9.73600	1990.215000000	-10.17	1958.945128831	1982.585000000	-3.41	1979.066519968	 -140.000	 0.335
1655820258.3039410	9.72900	1990.215000000	-10.17	1958.945128831	1982.585000000	-3.41	1979.066519968	 -140.000	 0.308
1655820260.0213070	9.72500	1990.215000000	-10.17	1958.945128831	1982.585000000	-3.41	1979.066519968	 -140.000	 -0.544
1655820261.2128201	9.71600	1990.365000000	-10.18	1959.055958866	1982.585000000	-3.42	1979.054145535	 -140.000	 -0.714
1655820263.0000510	9.71100	1990.215000000	-10.17	1958.945128831	1982.585000000	-3.41	1979.066519968	 -140.000	 0.728
1655820264.2001939	9.70400	1990.215000000	-10.17	1958.945128831	1982.585000000	-3.41	1979.066519968	 -140.000	 -1.157
1655820266.0003991	9.69900	1990.215000000	-10.17	1958.945128831	1982.430000000	-3.42	1978.899421579	 -140.000	 -1.313
1655820267.1982031	9.69000	1990.215000000	-10.17	1958.945128831	1982.585000000	-3.42	1979.054145535	 -140.000	 0.686
1655820269.0030360	9.68300	1990.215000000	-10.17	1958.945128831	1982.585000000	-3.41	1979.066519968	 -140.000	 1.064
1655820270.1978490	9.67600	1990.215000000	-10.17	1958.945128831	1982.585000000	-3.42	1979.054145535	 -140.000	 0.882
1655820272.0173450	9.67200	1990.215000000	-10.17	1958.945128831	1982.585000000	-3.42	1979.054145535	 -140.000	 -1.447
1655820273.2078149	9.66300	1990.215000000	-10.17	1958.945128831	1982.585000000	-3.42	1979.054145535	 -140.000	 0.065
1655820275.0977719	9.65800	1990.215000000	-10.17	1958.945128831	1982.585000000	-3.42	1979.054145535	 -140.000	 1.018
1655820276.2999220	9.65000	1990.365000000	-10.18	1959.055958866	1982.585000000	-3.41	1979.066519968	 -140.000	 0.851
1655820278.0997601	9.64300	1990.215000000	-10.17	1958.945128831	1982.430000000	-3.42	1978.899421579	 -140.000	 0.252
1655820279.2989199	9.63600	1990.365000000	-10.18	1959.055958866	1982.585000000	-3.42	1979.054145535	 -140.000	 -0.256
1655820281.0319369	9.63100	1990.215000000	-10.17	1958.945128831	1982.585000000	-3.42	1979.054145535	 -140.000	 -1.255
1655820282.2187741	9.62300	1990.215000000	-10.17	1958.945128831	1982.585000000	-3.41	1979.066519968	 -140.000	 -0.506
1655820284.0030119	9.61700	1990.215000000	-10.17	1958.945128831	1982.430000000	-3.42	1978.899421579	 -140.000	 0.855
1655820285.2018130	9.61000	1990.215000000	-10.17	1958.945128831	1982.585000000	-3.41	1979.066519968	 -140.000	 -1.256
1655820287.0083389	9.60400	1990.215000000	-10.17	1958.945128831	1982.585000000	-3.42	1979.054145535	 -140.000	 0.065
1655820288.2097890	9.59500	1990.365000000	-10.18	1959.055958866	1982.585000000	-3.42	1979.054145535	 -140.000	 -1.290
1655820290.0049970	9.59000	1990.215000000	-10.17	1958.945128831	1982.585000000	-3.41	1979.066519968	 -140.000	 -0.944
1655820291.2021580	9.58100	1990.215000000	-10.17	1958.945128831	1982.585000000	-3.42	1979.054145535	 -140.000	 -0.223
1655820293.0039980	9.57600	1990.215000000	-10.17	1958.945128831	1982.585000000	-3.41	1979.066519968	 -140.000	 -1.044
1655820294.2048781	9.56700	1990.215000000	-10.17	1958.945128831	1982.585000000	-3.41	1979.066519968	 -140.000	 -0.986
1655820296.1080179	9.56100	1990.215000000	-10.17	1958.945128831	1982.430000000	-3.42	1978.899421579	 -140.000	 -0.719
1655820297.3045180	9.55400	1990.215000000	-10.17	1958.945128831	1982.585000000	-3.41	1979.066519968	 -140.000	 -1.248
1655820299.1040740	9.55000	1990.215000000	-10.17	1958.945128831	1982.585000000	-3.42	1979.054145535	 -140.000	 -0.505
1655820300.3045170	9.54000	1990.215000000	-10.17	1958.945128831	1982.585000000	-3.42	1979.054145535	 -140.000	 1.085
1655820302.0432529	9.53400	1990.215000000	-10.17	1958.945128831	1982.585000000	-3.41	1979.066519968	 -140.000	 -0.600
1655820303.2347009	9.52500	1990.215000000	-10.17	1958.945128831	1982.585000000	-3.41	1979.066519968	 -140.000	 0.449
1655820305.0069730	9.52100	1990.215000000	-10.17	1958.945128831	1982.585000000	-3.42	1979.054145535	 -140.000	 -0.807
1655820306.2081110	9.51400	1990.060000000	-10.17	1958.792564161	1982.430000000	-3.41	1978.911795045	 -140.000	 -0.575
1655820308.0093050	9.50800	1990.215000000	-10.17	1958.945128831	1982.585000000	-3.41	1979.066519968	 -140.000	 0.836
1655820309.2081230	9.49800	1990.365000000	-10.18	1959.055958866	1982.585000000	-3.41	1979.066519968	 -140.000	 0.166
1655820311.0119481	9.49200	1990.215000000	-10.17	1958.945128831	1982.585000000	-3.42	1979.054145535	 -140.000	 0.826
1655820312.2071159	9.48400	1990.215000000	-10.17	1958.945128831	1982.430000000	-3.42	1978.899421579	 -140.000	 -0.725
1655820314.0123050	9.47700	1990.215000000	-10.17	1958.945128831	1982.430000000	-3.41	1978.911795045	 -140.000	 0.841
1655820315.2107439	9.47000	1990.215000000	-10.17	1958.945128831	1982.585000000	-3.41	1979.066519968	 -140.000	 0.850
1655820317.1096771	9.46300	1990.215000000	-10.17	1958.945128831	1982.430000000	-3.41	1978.911795045	 -140.000	 0.080
1655820318.3134661	9.45500	1990.215000000	-10.17	1958.945128831	1982.430000000	-3.41	1978.911795045	 -140.000	 -1.186
1655820320.1180129	9.44900	1990.215000000	-10.17	1958.945128831	1982.430000000	-3.42	1978.899421579	 -140.000	 0.874
1655820321.3204420	9.44100	1990.215000000	-10.17	1958.945128831	1982.585000000	-3.41	1979.066519968	 -140.000	 0.065
