------------------------------------------------------------------------------------------------------------------
time (s)	 T (K)	 R1 (Ohm)	 Theta1 (deg.)	 X1 (Ohm)	 R2 (Ohm)	 Theta2 (deg.)	 X2 (Ohm)	 Vgate (V) 	 Ileak (nA)
1655849164.9169190	9.81000	1212.775000000	-9.25	1196.997712877	1207.585000000	-2.52	1206.417186423	 28.000	 1.159
1655849166.1180689	9.80400	1212.775000000	-9.26	1196.977287391	1207.585000000	-2.51	1206.422739929	 28.000	 -1.137
1655849167.8155420	9.79900	1212.620000000	-9.25	1196.844729310	1207.435000000	-2.52	1206.267331483	 28.000	 -0.785
1655849169.0153489	9.79300	1212.620000000	-9.25	1196.844729310	1207.585000000	-2.52	1206.417186423	 28.000	 1.315
1655849170.7204370	9.78700	1212.620000000	-9.25	1196.844729310	1207.435000000	-2.52	1206.267331483	 28.000	 -1.236
1655849171.9176049	9.77900	1212.470000000	-9.25	1196.696680697	1207.435000000	-2.52	1206.267331483	 28.000	 0.055
1655849174.3411300	9.77300	1212.470000000	-9.25	1196.696680697	1207.280000000	-2.52	1206.112481378	 28.000	 -1.213
1655849175.5355930	9.76900	1212.470000000	-9.25	1196.696680697	1207.435000000	-2.51	1206.272884299	 28.000	 0.864
1655849176.7267699	9.76300	1212.315000000	-9.25	1196.543697130	1207.280000000	-2.51	1206.118033481	 28.000	 -0.576
1655849177.9312029	9.75700	1212.315000000	-9.25	1196.543697130	1207.280000000	-2.52	1206.112481378	 28.000	 0.344
1655849179.6200471	9.75100	1212.315000000	-9.25	1196.543697130	1207.280000000	-2.52	1206.112481378	 28.000	 0.221
1655849180.8228500	9.74100	1212.165000000	-9.25	1196.395648516	1207.130000000	-2.51	1205.968177851	 28.000	 -1.052
1655849183.0266149	9.73600	1212.165000000	-9.25	1196.395648516	1207.130000000	-2.51	1205.968177851	 28.000	 -1.099
1655849184.2357140	9.73000	1212.165000000	-9.25	1196.395648516	1207.130000000	-2.52	1205.962626438	 28.000	 1.013
1655849185.9262490	9.72400	1212.165000000	-9.25	1196.395648516	1206.975000000	-2.51	1205.813327033	 28.000	 0.863
1655849187.1346550	9.71800	1212.165000000	-9.25	1196.395648516	1206.975000000	-2.52	1205.807776333	 28.000	 1.196
1655849188.8271379	9.71200	1212.010000000	-9.25	1196.242664949	1206.975000000	-2.53	1205.802212410	 28.000	 0.896
1655849190.0282850	9.70600	1212.010000000	-9.25	1196.242664949	1206.820000000	-2.51	1205.658476216	 28.000	 1.130
1655849191.7437160	9.70100	1212.010000000	-9.25	1196.242664949	1206.820000000	-2.51	1205.658476216	 28.000	 0.769
1655849192.9345500	9.69400	1211.860000000	-9.25	1196.094616336	1206.820000000	-2.52	1205.652926228	 28.000	 1.421
1655849194.6290021	9.68800	1211.860000000	-9.25	1196.094616336	1206.820000000	-2.51	1205.658476216	 28.000	 -0.381
1655849195.8304591	9.67800	1211.860000000	-9.25	1196.094616336	1206.670000000	-2.52	1205.503071288	 28.000	 -1.176
1655849198.0335791	9.67200	1211.860000000	-9.25	1196.094616336	1206.670000000	-2.51	1205.508620586	 28.000	 -0.708
1655849199.2307391	9.66500	1211.860000000	-9.25	1196.094616336	1206.670000000	-2.51	1205.508620586	 28.000	 1.528
1655849200.9258659	9.66000	1211.705000000	-9.25	1195.941632769	1206.670000000	-2.51	1205.508620586	 28.000	 1.102
1655849202.1290100	9.65300	1211.705000000	-9.25	1195.941632769	1206.515000000	-2.51	1205.353769768	 28.000	 -0.421
1655849203.8301139	9.64700	1211.705000000	-9.25	1195.941632769	1206.515000000	-2.51	1205.353769768	 28.000	 -0.411
1655849205.0272779	9.64000	1211.555000000	-9.25	1195.793584156	1206.515000000	-2.51	1205.353769768	 28.000	 -1.109
1655849206.7353661	9.63500	1211.555000000	-9.25	1195.793584156	1206.515000000	-2.51	1205.353769768	 28.000	 0.576
1655849207.9301791	9.62400	1211.400000000	-9.25	1195.640600589	1206.365000000	-2.52	1205.198366243	 28.000	 -0.023
1655849210.4025829	9.61700	1211.400000000	-9.25	1195.640600589	1206.365000000	-2.51	1205.203914138	 28.000	 0.548
1655849211.6721971	9.61300	1211.400000000	-9.25	1195.640600589	1206.365000000	-2.52	1205.198366243	 28.000	 -0.737
1655849212.8620231	9.60600	1211.245000000	-9.25	1195.487617022	1206.365000000	-2.52	1205.198366243	 28.000	 0.255
1655849214.0532010	9.59900	1211.245000000	-9.25	1195.487617022	1206.210000000	-2.51	1205.049063320	 28.000	 1.110
1655849215.7443340	9.59400	1211.245000000	-9.25	1195.487617022	1206.060000000	-2.52	1204.893661198	 28.000	 -0.184
1655849216.9381509	9.58200	1211.245000000	-9.25	1195.487617022	1206.060000000	-2.51	1204.899207690	 28.000	 1.091
1655849219.5066590	9.57500	1211.095000000	-9.25	1195.339568408	1206.060000000	-2.51	1204.899207690	 28.000	 -0.179
1655849220.7559659	9.57000	1211.095000000	-9.25	1195.339568408	1206.060000000	-2.52	1204.893661198	 28.000	 -1.048
