T [K]	T [K]	T_avg [K]	T_err [K]	A_I [A]	A_I [A]	A_V [V]	A_V [V]	A_R [ohm]	B_I [A]	B_I [A]	B_V [V]	B_V [V]	B_R [ohm]	A_Vg [V]	A_Ileak [A]	B_Vg [V]	B_Ileak [A]	B [T]	B1 [T]	B2 [T]	Time	Day
5.0595E+0	4.9739E+0	5.0167E+0	42.8000E-3	10.0000E-6	-10.0000E-6	880.0308E-6	-870.1883E-6	87.5110E+0	10.0000E-6	-10.0000E-6	-1.3499E-3	1.3465E-3	-134.8171E+0	100.0000E+0	3.1286E-9	100.0000E+0	1.9289E-9	11.8746E+0	11.8788E+0	11.8705E+0	13:28:17	14/03/2023
5.0498E+0	5.0622E+0	5.0560E+0	-6.2000E-3	10.0000E-6	-10.0000E-6	877.9469E-6	-868.4214E-6	87.3184E+0	10.0000E-6	-10.0000E-6	-1.3481E-3	1.3446E-3	-134.6367E+0	100.0000E+0	-494.7756E-12	100.0000E+0	-769.9159E-12	11.8585E+0	11.8635E+0	11.8535E+0	13:28:20	14/03/2023
4.9420E+0	4.9307E+0	4.9364E+0	5.6500E-3	10.0000E-6	-10.0000E-6	876.2977E-6	-868.0541E-6	87.2176E+0	10.0000E-6	-10.0000E-6	-1.3463E-3	1.3426E-3	-134.4437E+0	100.0000E+0	1.8669E-9	100.0000E+0	1.3333E-9	11.8431E+0	11.8464E+0	11.8399E+0	13:28:23	14/03/2023
5.1081E+0	5.0632E+0	5.0857E+0	22.4500E-3	10.0000E-6	-10.0000E-6	875.2273E-6	-865.5126E-6	87.0370E+0	10.0000E-6	-10.0000E-6	-1.3444E-3	1.3408E-3	-134.2579E+0	100.0000E+0	578.3161E-12	100.0000E+0	1.7112E-9	11.8255E+0	11.8297E+0	11.8212E+0	13:28:27	14/03/2023
4.8921E+0	5.0109E+0	4.9515E+0	-59.4000E-3	10.0000E-6	-10.0000E-6	875.0413E-6	-864.5079E-6	86.9775E+0	10.0000E-6	-10.0000E-6	-1.3430E-3	1.3388E-3	-134.0916E+0	100.0000E+0	1.9124E-9	100.0000E+0	424.5272E-12	11.8092E+0	11.8143E+0	11.8041E+0	13:28:30	14/03/2023
5.0320E+0	4.9744E+0	5.0032E+0	28.8000E-3	10.0000E-6	-10.0000E-6	872.8218E-6	-864.1131E-6	86.8467E+0	10.0000E-6	-10.0000E-6	-1.3410E-3	1.3372E-3	-133.9106E+0	100.0000E+0	121.8783E-12	100.0000E+0	-95.7660E-12	11.7931E+0	11.7990E+0	11.7873E+0	13:28:33	14/03/2023
5.0029E+0	5.0292E+0	5.0160E+0	-13.1500E-3	10.0000E-6	-10.0000E-6	872.2172E-6	-862.0113E-6	86.7114E+0	10.0000E-6	-10.0000E-6	-1.3391E-3	1.3351E-3	-133.7119E+0	100.0000E+0	-1.3244E-9	100.0000E+0	1.6571E-9	11.7769E+0	11.7804E+0	11.7733E+0	13:28:37	14/03/2023
4.9888E+0	5.0053E+0	4.9970E+0	-8.2500E-3	10.0000E-6	-10.0000E-6	869.7776E-6	-860.9068E-6	86.5342E+0	10.0000E-6	-10.0000E-6	-1.3372E-3	1.3333E-3	-133.5248E+0	100.0000E+0	371.5260E-12	100.0000E+0	211.6880E-12	11.7590E+0	11.7633E+0	11.7548E+0	13:28:40	14/03/2023
5.0129E+0	5.0266E+0	5.0198E+0	-6.8500E-3	10.0000E-6	-10.0000E-6	869.4048E-6	-860.1636E-6	86.4784E+0	10.0000E-6	-10.0000E-6	-1.3352E-3	1.3313E-3	-133.3206E+0	100.0000E+0	2.9353E-9	100.0000E+0	887.8779E-12	11.7427E+0	11.7479E+0	11.7376E+0	13:28:43	14/03/2023
4.9990E+0	4.9697E+0	4.9843E+0	14.6500E-3	10.0000E-6	-10.0000E-6	867.4266E-6	-858.4071E-6	86.2917E+0	10.0000E-6	-10.0000E-6	-1.3334E-3	1.3296E-3	-133.1503E+0	100.0000E+0	-145.3637E-12	100.0000E+0	-883.1849E-12	11.7270E+0	11.7311E+0	11.7230E+0	13:28:47	14/03/2023
5.0530E+0	5.0437E+0	5.0484E+0	4.6500E-3	10.0000E-6	-10.0000E-6	866.3711E-6	-856.8104E-6	86.1591E+0	10.0000E-6	-10.0000E-6	-1.3312E-3	1.3278E-3	-132.9509E+0	100.0000E+0	668.9354E-12	100.0000E+0	1.3029E-9	11.7094E+0	11.7139E+0	11.7050E+0	13:28:50	14/03/2023
4.9962E+0	5.0232E+0	5.0097E+0	-13.5000E-3	10.0000E-6	-10.0000E-6	865.1718E-6	-855.6565E-6	86.0414E+0	10.0000E-6	-10.0000E-6	-1.3293E-3	1.3261E-3	-132.7695E+0	100.0000E+0	830.2297E-12	100.0000E+0	-877.1866E-12	11.6948E+0	11.6983E+0	11.6914E+0	13:28:53	14/03/2023
5.0263E+0	4.9563E+0	4.9913E+0	35.0000E-3	10.0000E-6	-10.0000E-6	863.7175E-6	-854.8214E-6	85.9269E+0	10.0000E-6	-10.0000E-6	-1.3276E-3	1.3241E-3	-132.5817E+0	100.0000E+0	-1.0203E-9	100.0000E+0	1.6432E-9	11.6774E+0	11.6809E+0	11.6740E+0	13:28:56	14/03/2023
4.9773E+0	5.0334E+0	5.0053E+0	-28.0500E-3	10.0000E-6	-10.0000E-6	862.5595E-6	-852.1224E-6	85.7341E+0	10.0000E-6	-10.0000E-6	-1.3255E-3	1.3223E-3	-132.3904E+0	100.0000E+0	125.5458E-12	100.0000E+0	886.0697E-12	11.6619E+0	11.6655E+0	11.6583E+0	13:29:00	14/03/2023
5.0294E+0	5.0183E+0	5.0238E+0	5.5500E-3	10.0000E-6	-10.0000E-6	861.9357E-6	-851.5158E-6	85.6726E+0	10.0000E-6	-10.0000E-6	-1.3239E-3	1.3201E-3	-132.1981E+0	100.0000E+0	68.5531E-12	100.0000E+0	165.4311E-12	11.6437E+0	11.6474E+0	11.6399E+0	13:29:03	14/03/2023
5.0274E+0	5.0124E+0	5.0199E+0	7.5000E-3	10.0000E-6	-10.0000E-6	860.1665E-6	-850.4209E-6	85.5294E+0	10.0000E-6	-10.0000E-6	-1.3220E-3	1.3183E-3	-132.0149E+0	100.0000E+0	1.9668E-9	100.0000E+0	-915.6824E-12	11.6291E+0	11.6326E+0	11.6257E+0	13:29:06	14/03/2023
5.0418E+0	5.0309E+0	5.0364E+0	5.4500E-3	10.0000E-6	-10.0000E-6	858.0154E-6	-848.5552E-6	85.3285E+0	10.0000E-6	-10.0000E-6	-1.3201E-3	1.3162E-3	-131.8165E+0	100.0000E+0	-1.1786E-9	100.0000E+0	-1.0451E-9	11.6111E+0	11.6154E+0	11.6069E+0	13:29:10	14/03/2023
5.0151E+0	5.0115E+0	5.0133E+0	1.8000E-3	10.0000E-6	-10.0000E-6	857.3732E-6	-847.3687E-6	85.2371E+0	10.0000E-6	-10.0000E-6	-1.3183E-3	1.3144E-3	-131.6348E+0	100.0000E+0	-737.4966E-12	100.0000E+0	885.5362E-12	11.5960E+0	11.6003E+0	11.5917E+0	13:29:13	14/03/2023
5.0648E+0	5.0183E+0	5.0415E+0	23.2500E-3	10.0000E-6	-10.0000E-6	857.0208E-6	-845.7913E-6	85.1406E+0	10.0000E-6	-10.0000E-6	-1.3163E-3	1.3128E-3	-131.4530E+0	100.0000E+0	-508.7456E-12	100.0000E+0	56.3204E-12	11.5791E+0	11.5834E+0	11.5749E+0	13:29:16	14/03/2023
4.9750E+0	5.0177E+0	4.9963E+0	-21.3500E-3	10.0000E-6	-10.0000E-6	854.2639E-6	-845.3366E-6	84.9800E+0	10.0000E-6	-10.0000E-6	-1.3144E-3	1.3102E-3	-131.2301E+0	100.0000E+0	2.6092E-9	100.0000E+0	1.0480E-9	11.5623E+0	11.5662E+0	11.5584E+0	13:29:20	14/03/2023
5.0063E+0	5.0196E+0	5.0130E+0	-6.6500E-3	10.0000E-6	-10.0000E-6	853.6027E-6	-843.5820E-6	84.8592E+0	10.0000E-6	-10.0000E-6	-1.3122E-3	1.3085E-3	-131.0310E+0	100.0000E+0	889.3238E-12	100.0000E+0	-647.3621E-12	11.5475E+0	11.5507E+0	11.5442E+0	13:29:23	14/03/2023
4.9935E+0	4.9990E+0	4.9962E+0	-2.7500E-3	10.0000E-6	-10.0000E-6	852.3891E-6	-841.9707E-6	84.7180E+0	10.0000E-6	-10.0000E-6	-1.3106E-3	1.3067E-3	-130.8671E+0	100.0000E+0	801.5067E-12	100.0000E+0	1.8180E-9	11.5301E+0	11.5333E+0	11.5268E+0	13:29:26	14/03/2023
4.9516E+0	5.0379E+0	4.9947E+0	-43.1500E-3	10.0000E-6	-10.0000E-6	850.6147E-6	-841.7175E-6	84.6166E+0	10.0000E-6	-10.0000E-6	-1.3083E-3	1.3050E-3	-130.6636E+0	100.0000E+0	594.0983E-12	100.0000E+0	1.8977E-9	11.5128E+0	11.5161E+0	11.5094E+0	13:29:30	14/03/2023
5.1143E+0	5.0634E+0	5.0888E+0	25.4500E-3	10.0000E-6	-10.0000E-6	848.9154E-6	-839.5925E-6	84.4254E+0	10.0000E-6	-10.0000E-6	-1.3070E-3	1.3030E-3	-130.5001E+0	100.0000E+0	-297.7547E-12	100.0000E+0	-506.3197E-12	11.4974E+0	11.5007E+0	11.4940E+0	13:29:33	14/03/2023
4.9444E+0	4.9699E+0	4.9572E+0	-12.7500E-3	10.0000E-6	-10.0000E-6	847.8195E-6	-838.1385E-6	84.2979E+0	10.0000E-6	-10.0000E-6	-1.3051E-3	1.3010E-3	-130.3041E+0	100.0000E+0	-20.5825E-12	100.0000E+0	1.7051E-9	11.4801E+0	11.4833E+0	11.4768E+0	13:29:36	14/03/2023
5.0669E+0	5.0864E+0	5.0767E+0	-9.7500E-3	10.0000E-6	-10.0000E-6	847.2266E-6	-838.0223E-6	84.2624E+0	10.0000E-6	-10.0000E-6	-1.3033E-3	1.2993E-3	-130.1300E+0	100.0000E+0	-75.5966E-12	100.0000E+0	1.7062E-9	11.4648E+0	11.4681E+0	11.4614E+0	13:29:40	14/03/2023
4.9959E+0	4.9838E+0	4.9898E+0	6.0500E-3	10.0000E-6	-10.0000E-6	845.0921E-6	-835.3759E-6	84.0234E+0	10.0000E-6	-10.0000E-6	-1.3012E-3	1.2973E-3	-129.9264E+0	100.0000E+0	1.1604E-9	100.0000E+0	-353.5282E-12	11.4478E+0	11.4515E+0	11.4440E+0	13:29:43	14/03/2023
5.0118E+0	5.0048E+0	5.0083E+0	3.5000E-3	10.0000E-6	-10.0000E-6	843.7547E-6	-834.4579E-6	83.9106E+0	10.0000E-6	-10.0000E-6	-1.2994E-3	1.2953E-3	-129.7322E+0	100.0000E+0	-329.0734E-12	100.0000E+0	1.1932E-9	11.4303E+0	11.4337E+0	11.4268E+0	13:29:46	14/03/2023
5.0120E+0	5.0797E+0	5.0458E+0	-33.8500E-3	10.0000E-6	-10.0000E-6	843.1703E-6	-832.8701E-6	83.8020E+0	10.0000E-6	-10.0000E-6	-1.2971E-3	1.2936E-3	-129.5309E+0	100.0000E+0	1.8498E-9	100.0000E+0	1.4843E-9	11.4148E+0	11.4199E+0	11.4096E+0	13:29:50	14/03/2023
5.0524E+0	4.9959E+0	5.0241E+0	28.2500E-3	10.0000E-6	-10.0000E-6	841.0838E-6	-832.0472E-6	83.6566E+0	10.0000E-6	-10.0000E-6	-1.2955E-3	1.2918E-3	-129.3645E+0	100.0000E+0	-286.9579E-12	100.0000E+0	-550.4855E-12	11.3978E+0	11.4011E+0	11.3945E+0	13:29:53	14/03/2023
4.9808E+0	5.0687E+0	5.0248E+0	-43.9500E-3	10.0000E-6	-10.0000E-6	839.3794E-6	-830.7460E-6	83.5063E+0	10.0000E-6	-10.0000E-6	-1.2937E-3	1.2900E-3	-129.1859E+0	100.0000E+0	231.7018E-12	100.0000E+0	253.6316E-12	11.3806E+0	11.3838E+0	11.3773E+0	13:29:56	14/03/2023
5.0649E+0	4.9882E+0	5.0266E+0	38.3500E-3	10.0000E-6	-10.0000E-6	839.4701E-6	-828.1364E-6	83.3803E+0	10.0000E-6	-10.0000E-6	-1.2919E-3	1.2877E-3	-128.9805E+0	100.0000E+0	-1.1294E-9	100.0000E+0	-1.0967E-9	11.3655E+0	11.3694E+0	11.3617E+0	13:29:59	14/03/2023
5.0587E+0	5.0753E+0	5.0670E+0	-8.3000E-3	10.0000E-6	-10.0000E-6	837.3628E-6	-827.9488E-6	83.2656E+0	10.0000E-6	-10.0000E-6	-1.2896E-3	1.2862E-3	-128.7906E+0	100.0000E+0	429.7547E-12	100.0000E+0	1.7457E-9	11.3486E+0	11.3528E+0	11.3444E+0	13:30:03	14/03/2023
5.0553E+0	5.0281E+0	5.0417E+0	13.6000E-3	10.0000E-6	-10.0000E-6	835.9071E-6	-827.0248E-6	83.1466E+0	10.0000E-6	-10.0000E-6	-1.2877E-3	1.2844E-3	-128.6083E+0	100.0000E+0	1.8868E-9	100.0000E+0	1.2086E-9	11.3324E+0	11.3376E+0	11.3273E+0	13:30:06	14/03/2023
5.0323E+0	5.0332E+0	5.0328E+0	-450.0000E-6	10.0000E-6	-10.0000E-6	834.6594E-6	-824.8102E-6	82.9735E+0	10.0000E-6	-10.0000E-6	-1.2856E-3	1.2822E-3	-128.3906E+0	100.0000E+0	2.9788E-9	100.0000E+0	-826.9819E-12	11.3162E+0	11.3206E+0	11.3118E+0	13:30:09	14/03/2023
4.9992E+0	4.9935E+0	4.9963E+0	2.8500E-3	10.0000E-6	-10.0000E-6	834.1506E-6	-824.6683E-6	82.9409E+0	10.0000E-6	-10.0000E-6	-1.2843E-3	1.2805E-3	-128.2405E+0	100.0000E+0	2.3802E-9	100.0000E+0	1.6442E-9	11.2984E+0	11.3020E+0	11.2949E+0	13:30:13	14/03/2023
5.0519E+0	5.0340E+0	5.0429E+0	8.9500E-3	10.0000E-6	-10.0000E-6	831.7423E-6	-822.6069E-6	82.7175E+0	10.0000E-6	-10.0000E-6	-1.2821E-3	1.2787E-3	-128.0424E+0	100.0000E+0	2.0424E-9	100.0000E+0	1.9720E-9	11.2839E+0	11.2881E+0	11.2796E+0	13:30:16	14/03/2023
5.0670E+0	5.0542E+0	5.0606E+0	6.4000E-3	10.0000E-6	-10.0000E-6	830.5876E-6	-820.6979E-6	82.5643E+0	10.0000E-6	-10.0000E-6	-1.2804E-3	1.2769E-3	-127.8627E+0	100.0000E+0	-139.0174E-12	100.0000E+0	1.8247E-9	11.2663E+0	11.2701E+0	11.2624E+0	13:30:19	14/03/2023
5.0400E+0	4.9764E+0	5.0082E+0	31.8000E-3	10.0000E-6	-10.0000E-6	829.9716E-6	-819.2106E-6	82.4591E+0	10.0000E-6	-10.0000E-6	-1.2785E-3	1.2746E-3	-127.6533E+0	100.0000E+0	-130.4871E-12	100.0000E+0	2.1931E-9	11.2531E+0	11.2573E+0	11.2489E+0	13:30:23	14/03/2023
5.0683E+0	5.0346E+0	5.0514E+0	16.8500E-3	10.0000E-6	-10.0000E-6	828.7038E-6	-818.9709E-6	82.3837E+0	10.0000E-6	-10.0000E-6	-1.2765E-3	1.2731E-3	-127.4775E+0	100.0000E+0	301.3871E-12	100.0000E+0	1.7207E-9	11.2346E+0	11.2389E+0	11.2304E+0	13:30:26	14/03/2023
4.9842E+0	5.0656E+0	5.0249E+0	-40.7000E-3	10.0000E-6	-10.0000E-6	827.7396E-6	-817.3790E-6	82.2559E+0	10.0000E-6	-10.0000E-6	-1.2752E-3	1.2711E-3	-127.3132E+0	100.0000E+0	-780.8897E-12	100.0000E+0	698.0838E-12	11.2173E+0	11.2217E+0	11.2130E+0	13:30:29	14/03/2023
5.0806E+0	4.9939E+0	5.0373E+0	43.3500E-3	10.0000E-6	-10.0000E-6	826.3523E-6	-815.5036E-6	82.0928E+0	10.0000E-6	-10.0000E-6	-1.2732E-3	1.2692E-3	-127.1191E+0	100.0000E+0	-1.3727E-9	100.0000E+0	1.7964E-9	11.2024E+0	11.2062E+0	11.1985E+0	13:30:32	14/03/2023
5.0302E+0	5.0246E+0	5.0274E+0	2.8000E-3	10.0000E-6	-10.0000E-6	824.1946E-6	-815.6102E-6	81.9902E+0	10.0000E-6	-10.0000E-6	-1.2707E-3	1.2671E-3	-126.8914E+0	100.0000E+0	-1.4471E-9	100.0000E+0	-540.0501E-12	11.1849E+0	11.1890E+0	11.1807E+0	13:30:36	14/03/2023
5.0030E+0	5.0458E+0	5.0244E+0	-21.4000E-3	10.0000E-6	-10.0000E-6	823.8382E-6	-812.8174E-6	81.8328E+0	10.0000E-6	-10.0000E-6	-1.2687E-3	1.2654E-3	-126.7019E+0	100.0000E+0	-386.8074E-12	100.0000E+0	2.0979E-9	11.1703E+0	11.1736E+0	11.1669E+0	13:30:39	14/03/2023
5.0446E+0	5.0187E+0	5.0316E+0	12.9500E-3	10.0000E-6	-10.0000E-6	821.9676E-6	-812.0261E-6	81.6997E+0	10.0000E-6	-10.0000E-6	-1.2673E-3	1.2634E-3	-126.5374E+0	100.0000E+0	-900.2316E-12	100.0000E+0	-452.9925E-12	11.1531E+0	11.1564E+0	11.1499E+0	13:30:42	14/03/2023
5.0406E+0	5.0315E+0	5.0361E+0	4.5500E-3	10.0000E-6	-10.0000E-6	821.4530E-6	-810.6071E-6	81.6030E+0	10.0000E-6	-10.0000E-6	-1.2653E-3	1.2614E-3	-126.3345E+0	100.0000E+0	-633.5670E-12	100.0000E+0	8.3791E-12	11.1360E+0	11.1411E+0	11.1309E+0	13:30:46	14/03/2023
5.0149E+0	5.0171E+0	5.0160E+0	-1.1000E-3	10.0000E-6	-10.0000E-6	818.2602E-6	-809.5391E-6	81.3900E+0	10.0000E-6	-10.0000E-6	-1.2635E-3	1.2597E-3	-126.1611E+0	100.0000E+0	2.1461E-9	100.0000E+0	1.5400E-9	11.1207E+0	11.1239E+0	11.1174E+0	13:30:49	14/03/2023
5.0237E+0	5.0569E+0	5.0403E+0	-16.6000E-3	10.0000E-6	-10.0000E-6	817.6670E-6	-808.4156E-6	81.3041E+0	10.0000E-6	-10.0000E-6	-1.2613E-3	1.2579E-3	-125.9625E+0	100.0000E+0	-648.2379E-12	100.0000E+0	-1.0145E-9	11.1026E+0	11.1069E+0	11.0984E+0	13:30:52	14/03/2023
4.9743E+0	5.0221E+0	4.9982E+0	-23.9000E-3	10.0000E-6	-10.0000E-6	816.9300E-6	-806.9723E-6	81.1951E+0	10.0000E-6	-10.0000E-6	-1.2595E-3	1.2559E-3	-125.7714E+0	100.0000E+0	-1.5510E-9	100.0000E+0	-443.6249E-12	11.0880E+0	11.0914E+0	11.0845E+0	13:30:55	14/03/2023
5.0454E+0	4.9866E+0	5.0160E+0	29.4000E-3	10.0000E-6	-10.0000E-6	814.9461E-6	-805.0420E-6	80.9994E+0	10.0000E-6	-10.0000E-6	-1.2577E-3	1.2543E-3	-125.5993E+0	100.0000E+0	-1.2584E-9	100.0000E+0	-909.8891E-12	11.0711E+0	11.0744E+0	11.0677E+0	13:30:59	14/03/2023
5.0288E+0	5.0546E+0	5.0417E+0	-12.9000E-3	10.0000E-6	-10.0000E-6	813.7795E-6	-803.8184E-6	80.8799E+0	10.0000E-6	-10.0000E-6	-1.2559E-3	1.2521E-3	-125.3959E+0	100.0000E+0	-711.5353E-12	100.0000E+0	747.2583E-12	11.0543E+0	11.0590E+0	11.0497E+0	13:31:02	14/03/2023
5.0111E+0	5.0153E+0	5.0132E+0	-2.1000E-3	10.0000E-6	-10.0000E-6	812.3018E-6	-803.2900E-6	80.7796E+0	10.0000E-6	-10.0000E-6	-1.2541E-3	1.2502E-3	-125.2179E+0	100.0000E+0	454.9752E-12	100.0000E+0	920.0024E-12	11.0384E+0	11.0418E+0	11.0351E+0	13:31:05	14/03/2023
4.9782E+0	4.9577E+0	4.9680E+0	10.2500E-3	10.0000E-6	-10.0000E-6	811.5610E-6	-801.9847E-6	80.6773E+0	10.0000E-6	-10.0000E-6	-1.2520E-3	1.2484E-3	-125.0165E+0	100.0000E+0	1.9163E-9	100.0000E+0	-355.6228E-12	11.0210E+0	11.0250E+0	11.0171E+0	13:31:09	14/03/2023
5.0112E+0	5.0291E+0	5.0201E+0	-8.9500E-3	10.0000E-6	-10.0000E-6	809.3560E-6	-799.5635E-6	80.4460E+0	10.0000E-6	-10.0000E-6	-1.2499E-3	1.2466E-3	-124.8265E+0	100.0000E+0	1.1334E-9	100.0000E+0	-325.2207E-12	11.0044E+0	11.0096E+0	10.9993E+0	13:31:12	14/03/2023
5.0000E+0	4.9743E+0	4.9871E+0	12.8500E-3	10.0000E-6	-10.0000E-6	809.5046E-6	-799.2213E-6	80.4363E+0	10.0000E-6	-10.0000E-6	-1.2481E-3	1.2447E-3	-124.6413E+0	100.0000E+0	2.7702E-9	100.0000E+0	1.7868E-9	10.9889E+0	10.9924E+0	10.9854E+0	13:31:15	14/03/2023
5.0453E+0	5.0296E+0	5.0374E+0	7.8500E-3	10.0000E-6	-10.0000E-6	807.2114E-6	-798.2687E-6	80.2740E+0	10.0000E-6	-10.0000E-6	-1.2467E-3	1.2424E-3	-124.4544E+0	100.0000E+0	1.8714E-9	100.0000E+0	226.1482E-12	10.9725E+0	10.9771E+0	10.9678E+0	13:31:19	14/03/2023
5.0180E+0	5.0167E+0	5.0174E+0	650.0000E-6	10.0000E-6	-10.0000E-6	806.3442E-6	-796.0419E-6	80.1193E+0	10.0000E-6	-10.0000E-6	-1.2448E-3	1.2412E-3	-124.3005E+0	100.0000E+0	653.3578E-12	100.0000E+0	-527.6837E-12	10.9567E+0	10.9599E+0	10.9534E+0	13:31:22	14/03/2023
4.9892E+0	5.0551E+0	5.0221E+0	-32.9500E-3	10.0000E-6	-10.0000E-6	805.2632E-6	-794.7992E-6	80.0031E+0	10.0000E-6	-10.0000E-6	-1.2430E-3	1.2393E-3	-124.1131E+0	100.0000E+0	764.3350E-12	100.0000E+0	467.0874E-12	10.9402E+0	10.9445E+0	10.9360E+0	13:31:25	14/03/2023
5.0425E+0	5.0305E+0	5.0365E+0	6.0000E-3	10.0000E-6	-10.0000E-6	803.5166E-6	-793.5669E-6	79.8542E+0	10.0000E-6	-10.0000E-6	-1.2406E-3	1.2372E-3	-123.8897E+0	100.0000E+0	2.1634E-9	100.0000E+0	-53.4493E-12	10.9240E+0	10.9273E+0	10.9206E+0	13:31:28	14/03/2023
4.9981E+0	4.9952E+0	4.9966E+0	1.4500E-3	10.0000E-6	-10.0000E-6	802.4314E-6	-792.2013E-6	79.7316E+0	10.0000E-6	-10.0000E-6	-1.2393E-3	1.2353E-3	-123.7293E+0	100.0000E+0	417.1447E-12	100.0000E+0	-892.8801E-12	10.9062E+0	10.9103E+0	10.9020E+0	13:31:32	14/03/2023
4.9715E+0	5.0262E+0	4.9989E+0	-27.3500E-3	10.0000E-6	-10.0000E-6	801.0409E-6	-791.7297E-6	79.6385E+0	10.0000E-6	-10.0000E-6	-1.2372E-3	1.2333E-3	-123.5267E+0	100.0000E+0	-184.9243E-12	100.0000E+0	2.1677E-9	10.8908E+0	10.8951E+0	10.8865E+0	13:31:35	14/03/2023
5.0259E+0	5.0062E+0	5.0160E+0	9.8500E-3	10.0000E-6	-10.0000E-6	800.1020E-6	-789.3764E-6	79.4739E+0	10.0000E-6	-10.0000E-6	-1.2353E-3	1.2317E-3	-123.3502E+0	100.0000E+0	-95.9127E-12	100.0000E+0	-61.8305E-12	10.8748E+0	10.8782E+0	10.8713E+0	13:31:38	14/03/2023
5.0262E+0	5.0388E+0	5.0325E+0	-6.3000E-3	10.0000E-6	-10.0000E-6	798.9846E-6	-788.7426E-6	79.3864E+0	10.0000E-6	-10.0000E-6	-1.2334E-3	1.2296E-3	-123.1481E+0	100.0000E+0	-1.0844E-9	100.0000E+0	-138.5756E-12	10.8576E+0	10.8610E+0	10.8543E+0	13:31:41	14/03/2023
