T [K]	T [K]	T_avg [K]	T_err [K]	A_I [A]	A_I [A]	A_V [V]	A_V [V]	A_R [ohm]	B_I [A]	B_I [A]	B_V [V]	B_V [V]	B_R [ohm]	A_Vg [V]	A_Ileak [A]	B_Vg [V]	B_Ileak [A]	B [T]	B1 [T]	B2 [T]	Time	Day
4.9660E+0	4.9832E+0	4.9746E+0	-8.6000E-3	10.0000E-6	-10.0000E-6	805.4150E-6	-830.7714E-6	81.8093E+0	10.0000E-6	-10.0000E-6	-1.9202E-3	1.9098E-3	-191.4993E+0	-100.0000E+0	-2.1925E-9	-100.0000E+0	-1.8368E-9	11.8775E+0	11.8817E+0	11.8732E+0	22:41:22	13/03/2023
5.0318E+0	5.0321E+0	5.0320E+0	-150.0000E-6	10.0000E-6	-10.0000E-6	803.1955E-6	-830.2180E-6	81.6707E+0	10.0000E-6	-10.0000E-6	-1.9173E-3	1.9071E-3	-191.2209E+0	-100.0000E+0	-2.1849E-9	-100.0000E+0	928.4207E-12	11.8589E+0	11.8631E+0	11.8546E+0	22:41:25	13/03/2023
5.0230E+0	5.0031E+0	5.0130E+0	9.9500E-3	10.0000E-6	-10.0000E-6	807.1564E-6	-829.7524E-6	81.8454E+0	10.0000E-6	-10.0000E-6	-1.9150E-3	1.9045E-3	-190.9741E+0	-100.0000E+0	-694.9664E-12	-100.0000E+0	-1.8835E-9	11.8446E+0	11.8480E+0	11.8413E+0	22:41:29	13/03/2023
4.9684E+0	5.0239E+0	4.9962E+0	-27.7500E-3	10.0000E-6	-10.0000E-6	802.0421E-6	-822.6672E-6	81.2355E+0	10.0000E-6	-10.0000E-6	-1.9121E-3	1.9021E-3	-190.7110E+0	-100.0000E+0	-423.3589E-12	-100.0000E+0	886.6829E-12	11.8284E+0	11.8328E+0	11.8240E+0	22:41:32	13/03/2023
5.0499E+0	4.9991E+0	5.0245E+0	25.4000E-3	10.0000E-6	-10.0000E-6	802.3780E-6	-824.8580E-6	81.3618E+0	10.0000E-6	-10.0000E-6	-1.9093E-3	1.9000E-3	-190.4670E+0	-100.0000E+0	-1.0933E-9	-100.0000E+0	-1.5316E-9	11.8124E+0	11.8175E+0	11.8072E+0	22:41:35	13/03/2023
5.0076E+0	4.9780E+0	4.9928E+0	14.8000E-3	10.0000E-6	-10.0000E-6	800.6967E-6	-820.1404E-6	81.0419E+0	10.0000E-6	-10.0000E-6	-1.9074E-3	1.8977E-3	-190.2560E+0	-100.0000E+0	344.7387E-12	-100.0000E+0	-101.3943E-12	11.7960E+0	11.8001E+0	11.7919E+0	22:41:38	13/03/2023
4.9291E+0	5.0036E+0	4.9664E+0	-37.2500E-3	10.0000E-6	-10.0000E-6	797.6331E-6	-821.3810E-6	80.9507E+0	10.0000E-6	-10.0000E-6	-1.9057E-3	1.8946E-3	-190.0167E+0	-100.0000E+0	715.5826E-12	-100.0000E+0	-546.2111E-12	11.7798E+0	11.7832E+0	11.7765E+0	22:41:42	13/03/2023
4.9990E+0	5.0134E+0	5.0062E+0	-7.2000E-3	10.0000E-6	-10.0000E-6	797.9232E-6	-822.0478E-6	80.9985E+0	10.0000E-6	-10.0000E-6	-1.9020E-3	1.8924E-3	-189.7166E+0	-100.0000E+0	-1.5100E-9	-100.0000E+0	-450.1977E-12	11.7641E+0	11.7678E+0	11.7603E+0	22:41:45	13/03/2023
5.0173E+0	5.0242E+0	5.0207E+0	-3.4500E-3	10.0000E-6	-10.0000E-6	792.8543E-6	-816.6641E-6	80.4759E+0	10.0000E-6	-10.0000E-6	-1.9002E-3	1.8896E-3	-189.4896E+0	-100.0000E+0	-1.5814E-9	-100.0000E+0	-694.1135E-12	11.7477E+0	11.7513E+0	11.7441E+0	22:41:48	13/03/2023
5.0268E+0	4.9807E+0	5.0038E+0	23.0500E-3	10.0000E-6	-10.0000E-6	794.3282E-6	-815.8708E-6	80.5099E+0	10.0000E-6	-10.0000E-6	-1.8979E-3	1.8874E-3	-189.2666E+0	-100.0000E+0	-1.5810E-9	-100.0000E+0	-1.3169E-9	11.7330E+0	11.7373E+0	11.7288E+0	22:41:51	13/03/2023
4.9847E+0	5.0003E+0	4.9925E+0	-7.8000E-3	10.0000E-6	-10.0000E-6	797.8401E-6	-810.9444E-6	80.4392E+0	10.0000E-6	-10.0000E-6	-1.8943E-3	1.8854E-3	-188.9849E+0	-100.0000E+0	-225.0202E-12	-100.0000E+0	-1.7690E-9	11.7151E+0	11.7203E+0	11.7100E+0	22:41:55	13/03/2023
5.0011E+0	5.0022E+0	5.0016E+0	-550.0000E-6	10.0000E-6	-10.0000E-6	790.7495E-6	-812.7133E-6	80.1731E+0	10.0000E-6	-10.0000E-6	-1.8921E-3	1.8816E-3	-188.6852E+0	-100.0000E+0	-736.5882E-12	-100.0000E+0	784.1461E-12	11.7004E+0	11.7049E+0	11.6960E+0	22:41:58	13/03/2023
5.0042E+0	5.0074E+0	5.0058E+0	-1.6000E-3	10.0000E-6	-10.0000E-6	792.0301E-6	-814.3889E-6	80.3210E+0	10.0000E-6	-10.0000E-6	-1.8897E-3	1.8792E-3	-188.4472E+0	-100.0000E+0	-1.0832E-9	-100.0000E+0	973.9797E-12	11.6825E+0	11.6859E+0	11.6792E+0	22:42:01	13/03/2023
5.0196E+0	4.9789E+0	4.9992E+0	20.3500E-3	10.0000E-6	-10.0000E-6	786.1417E-6	-812.0194E-6	79.9081E+0	10.0000E-6	-10.0000E-6	-1.8872E-3	1.8769E-3	-188.2024E+0	-100.0000E+0	-557.6178E-12	-100.0000E+0	443.2590E-12	11.6664E+0	11.6707E+0	11.6622E+0	22:42:04	13/03/2023
5.0091E+0	5.0107E+0	5.0099E+0	-800.0000E-6	10.0000E-6	-10.0000E-6	786.6415E-6	-811.8054E-6	79.9223E+0	10.0000E-6	-10.0000E-6	-1.8838E-3	1.8745E-3	-187.9137E+0	-100.0000E+0	498.4499E-12	-100.0000E+0	458.7872E-12	11.6493E+0	11.6519E+0	11.6467E+0	22:42:08	13/03/2023
5.0236E+0	5.0239E+0	5.0237E+0	-150.0000E-6	10.0000E-6	-10.0000E-6	784.8981E-6	-805.5336E-6	79.5216E+0	10.0000E-6	-10.0000E-6	-1.8824E-3	1.8719E-3	-187.7134E+0	-100.0000E+0	495.0712E-12	-100.0000E+0	-491.6925E-12	11.6337E+0	11.6380E+0	11.6293E+0	22:42:11	13/03/2023
5.0358E+0	5.0523E+0	5.0441E+0	-8.2500E-3	10.0000E-6	-10.0000E-6	781.8361E-6	-804.0226E-6	79.2929E+0	10.0000E-6	-10.0000E-6	-1.8797E-3	1.8688E-3	-187.4251E+0	-100.0000E+0	-560.6667E-12	-100.0000E+0	600.4335E-12	11.6176E+0	11.6230E+0	11.6123E+0	22:42:14	13/03/2023
4.9799E+0	4.9690E+0	4.9745E+0	5.4500E-3	10.0000E-6	-10.0000E-6	780.6845E-6	-808.2607E-6	79.4473E+0	10.0000E-6	-10.0000E-6	-1.8770E-3	1.8659E-3	-187.1445E+0	-100.0000E+0	-2.0823E-9	-100.0000E+0	226.3940E-12	11.6012E+0	11.6056E+0	11.5969E+0	22:42:18	13/03/2023
4.9985E+0	5.0639E+0	5.0312E+0	-32.7000E-3	10.0000E-6	-10.0000E-6	779.9611E-6	-802.9393E-6	79.1450E+0	10.0000E-6	-10.0000E-6	-1.8739E-3	1.8639E-3	-186.8896E+0	-100.0000E+0	-2.1972E-9	-100.0000E+0	-566.0540E-12	11.5852E+0	11.5901E+0	11.5802E+0	22:42:21	13/03/2023
5.0652E+0	4.9851E+0	5.0252E+0	40.0500E-3	10.0000E-6	-10.0000E-6	782.3786E-6	-805.8299E-6	79.4104E+0	10.0000E-6	-10.0000E-6	-1.8713E-3	1.8618E-3	-186.6514E+0	-100.0000E+0	137.7849E-12	-100.0000E+0	-803.1090E-12	11.5681E+0	11.5713E+0	11.5648E+0	22:42:24	13/03/2023
4.9968E+0	5.0494E+0	5.0231E+0	-26.3000E-3	10.0000E-6	-10.0000E-6	779.6416E-6	-803.1125E-6	79.1377E+0	10.0000E-6	-10.0000E-6	-1.8690E-3	1.8584E-3	-186.3686E+0	-100.0000E+0	782.7956E-12	-100.0000E+0	-1.7012E-9	11.5527E+0	11.5561E+0	11.5494E+0	22:42:27	13/03/2023
5.0529E+0	5.0397E+0	5.0463E+0	6.6000E-3	10.0000E-6	-10.0000E-6	780.6975E-6	-797.5100E-6	78.9104E+0	10.0000E-6	-10.0000E-6	-1.8663E-3	1.8565E-3	-186.1364E+0	-100.0000E+0	-920.0509E-12	-100.0000E+0	998.4232E-12	11.5361E+0	11.5403E+0	11.5320E+0	22:42:31	13/03/2023
5.0516E+0	5.0137E+0	5.0327E+0	18.9500E-3	10.0000E-6	-10.0000E-6	775.0263E-6	-800.2121E-6	78.7619E+0	10.0000E-6	-10.0000E-6	-1.8634E-3	1.8537E-3	-185.8582E+0	-100.0000E+0	-1.6240E-9	-100.0000E+0	783.7765E-12	11.5206E+0	11.5245E+0	11.5168E+0	22:42:34	13/03/2023
5.0184E+0	5.0164E+0	5.0174E+0	1.0000E-3	10.0000E-6	-10.0000E-6	772.0196E-6	-797.4019E-6	78.4711E+0	10.0000E-6	-10.0000E-6	-1.8608E-3	1.8513E-3	-185.6082E+0	-100.0000E+0	-1.2142E-9	-100.0000E+0	-1.3473E-9	11.5030E+0	11.5065E+0	11.4996E+0	22:42:37	13/03/2023
5.0345E+0	5.0542E+0	5.0443E+0	-9.8500E-3	10.0000E-6	-10.0000E-6	770.8988E-6	-795.0687E-6	78.2984E+0	10.0000E-6	-10.0000E-6	-1.8589E-3	1.8476E-3	-185.3266E+0	-100.0000E+0	337.1563E-12	-100.0000E+0	788.1718E-12	11.4884E+0	11.4927E+0	11.4841E+0	22:42:40	13/03/2023
5.0597E+0	5.0584E+0	5.0591E+0	650.0000E-6	10.0000E-6	-10.0000E-6	768.6720E-6	-791.2869E-6	77.9979E+0	10.0000E-6	-10.0000E-6	-1.8561E-3	1.8453E-3	-185.0694E+0	-100.0000E+0	-133.2477E-12	-100.0000E+0	-343.0505E-12	11.4708E+0	11.4743E+0	11.4673E+0	22:42:44	13/03/2023
5.0509E+0	5.0700E+0	5.0605E+0	-9.5500E-3	10.0000E-6	-10.0000E-6	767.4374E-6	-794.6781E-6	78.1058E+0	10.0000E-6	-10.0000E-6	-1.8533E-3	1.8426E-3	-184.7959E+0	-100.0000E+0	-989.1997E-12	-100.0000E+0	902.3757E-12	11.4561E+0	11.4602E+0	11.4519E+0	22:42:47	13/03/2023
5.0550E+0	5.0493E+0	5.0521E+0	2.8500E-3	10.0000E-6	-10.0000E-6	768.1239E-6	-792.7551E-6	78.0439E+0	10.0000E-6	-10.0000E-6	-1.8501E-3	1.8408E-3	-184.5470E+0	-100.0000E+0	177.7994E-12	-100.0000E+0	-1.2373E-9	11.4392E+0	11.4434E+0	11.4349E+0	22:42:50	13/03/2023
5.0093E+0	4.9897E+0	4.9995E+0	9.8000E-3	10.0000E-6	-10.0000E-6	764.9146E-6	-791.6317E-6	77.8273E+0	10.0000E-6	-10.0000E-6	-1.8479E-3	1.8381E-3	-184.3003E+0	-100.0000E+0	-561.2034E-12	-100.0000E+0	-1.7638E-9	11.4238E+0	11.4280E+0	11.4195E+0	22:42:53	13/03/2023
5.0576E+0	4.9896E+0	5.0236E+0	34.0000E-3	10.0000E-6	-10.0000E-6	768.1137E-6	-785.0570E-6	77.6585E+0	10.0000E-6	-10.0000E-6	-1.8464E-3	1.8364E-3	-184.1421E+0	-100.0000E+0	-1.5787E-9	-100.0000E+0	553.6421E-12	11.4065E+0	11.4110E+0	11.4021E+0	22:42:57	13/03/2023
5.0130E+0	5.0591E+0	5.0360E+0	-23.0500E-3	10.0000E-6	-10.0000E-6	761.5937E-6	-789.1053E-6	77.5349E+0	10.0000E-6	-10.0000E-6	-1.8426E-3	1.8342E-3	-183.8385E+0	-100.0000E+0	564.2204E-12	-100.0000E+0	-934.7420E-12	11.3902E+0	11.3938E+0	11.3866E+0	22:43:00	13/03/2023
5.0139E+0	4.9888E+0	5.0014E+0	12.5500E-3	10.0000E-6	-10.0000E-6	760.9953E-6	-787.1086E-6	77.4052E+0	10.0000E-6	-10.0000E-6	-1.8402E-3	1.8312E-3	-183.5712E+0	-100.0000E+0	-348.8942E-12	-100.0000E+0	-1.8643E-9	11.3751E+0	11.3789E+0	11.3712E+0	22:43:03	13/03/2023
5.0119E+0	5.0190E+0	5.0154E+0	-3.5500E-3	10.0000E-6	-10.0000E-6	759.5548E-6	-777.6169E-6	76.8586E+0	10.0000E-6	-10.0000E-6	-1.8383E-3	1.8276E-3	-183.2980E+0	-100.0000E+0	-152.7396E-12	-100.0000E+0	-1.4451E-9	11.3610E+0	11.3663E+0	11.3558E+0	22:43:06	13/03/2023
5.0539E+0	4.9985E+0	5.0262E+0	27.7000E-3	10.0000E-6	-10.0000E-6	755.1854E-6	-782.8912E-6	76.9038E+0	10.0000E-6	-10.0000E-6	-1.8353E-3	1.8261E-3	-183.0738E+0	-100.0000E+0	-26.1868E-12	-100.0000E+0	-1.5504E-9	11.3439E+0	11.3475E+0	11.3404E+0	22:43:10	13/03/2023
4.9909E+0	5.0091E+0	5.0000E+0	-9.1000E-3	10.0000E-6	-10.0000E-6	758.2558E-6	-780.6743E-6	76.9465E+0	10.0000E-6	-10.0000E-6	-1.8328E-3	1.8232E-3	-182.8029E+0	-100.0000E+0	606.0061E-12	-100.0000E+0	-677.7207E-12	11.3286E+0	11.3320E+0	11.3251E+0	22:43:13	13/03/2023
5.0288E+0	5.0344E+0	5.0316E+0	-2.8000E-3	10.0000E-6	-10.0000E-6	759.9129E-6	-780.2880E-6	77.0100E+0	10.0000E-6	-10.0000E-6	-1.8311E-3	1.8200E-3	-182.5547E+0	-100.0000E+0	321.2082E-12	-100.0000E+0	741.2164E-12	11.3108E+0	11.3150E+0	11.3065E+0	22:43:16	13/03/2023
5.0002E+0	5.0374E+0	5.0188E+0	-18.6000E-3	10.0000E-6	-10.0000E-6	754.4644E-6	-779.5413E-6	76.7003E+0	10.0000E-6	-10.0000E-6	-1.8283E-3	1.8179E-3	-182.3074E+0	-100.0000E+0	-1.8852E-9	-100.0000E+0	424.4441E-12	11.2933E+0	11.2972E+0	11.2895E+0	22:43:19	13/03/2023
5.0380E+0	5.0131E+0	5.0255E+0	12.4500E-3	10.0000E-6	-10.0000E-6	750.5432E-6	-775.8015E-6	76.3172E+0	10.0000E-6	-10.0000E-6	-1.8246E-3	1.8158E-3	-182.0209E+0	-100.0000E+0	-1.3883E-9	-100.0000E+0	-1.9952E-9	11.2785E+0	11.2828E+0	11.2743E+0	22:43:23	13/03/2023
5.0125E+0	4.9881E+0	5.0003E+0	12.2000E-3	10.0000E-6	-10.0000E-6	752.0561E-6	-778.0003E-6	76.5028E+0	10.0000E-6	-10.0000E-6	-1.8226E-3	1.8120E-3	-181.7315E+0	-100.0000E+0	-313.1661E-12	-100.0000E+0	-992.5063E-12	11.2622E+0	11.2656E+0	11.2589E+0	22:43:26	13/03/2023
4.9993E+0	5.0299E+0	5.0146E+0	-15.3000E-3	10.0000E-6	-10.0000E-6	748.1414E-6	-770.9891E-6	75.9565E+0	10.0000E-6	-10.0000E-6	-1.8198E-3	1.8108E-3	-181.5271E+0	-100.0000E+0	785.7214E-12	-100.0000E+0	-1.5411E-9	11.2452E+0	11.2484E+0	11.2421E+0	22:43:29	13/03/2023
5.0437E+0	5.0342E+0	5.0389E+0	4.7500E-3	10.0000E-6	-10.0000E-6	749.1248E-6	-766.8863E-6	75.8006E+0	10.0000E-6	-10.0000E-6	-1.8172E-3	1.8068E-3	-181.1997E+0	-100.0000E+0	385.7009E-12	-100.0000E+0	-1.4373E-9	11.2307E+0	11.2332E+0	11.2282E+0	22:43:32	13/03/2023
5.0387E+0	5.0144E+0	5.0266E+0	12.1500E-3	10.0000E-6	-10.0000E-6	747.1773E-6	-770.3261E-6	75.8752E+0	10.0000E-6	-10.0000E-6	-1.8150E-3	1.8055E-3	-181.0220E+0	-100.0000E+0	763.8390E-12	-100.0000E+0	474.2746E-12	11.2146E+0	11.2195E+0	11.2097E+0	22:43:36	13/03/2023
5.0327E+0	5.0547E+0	5.0437E+0	-11.0000E-3	10.0000E-6	-10.0000E-6	746.5383E-6	-768.8066E-6	75.7672E+0	10.0000E-6	-10.0000E-6	-1.8123E-3	1.8022E-3	-180.7269E+0	-100.0000E+0	246.2482E-12	-100.0000E+0	-1.6227E-9	11.1968E+0	11.2011E+0	11.1924E+0	22:43:39	13/03/2023
5.0234E+0	5.0105E+0	5.0169E+0	6.4500E-3	10.0000E-6	-10.0000E-6	741.7328E-6	-769.2820E-6	75.5507E+0	10.0000E-6	-10.0000E-6	-1.8108E-3	1.8004E-3	-180.5598E+0	-100.0000E+0	847.5761E-12	-100.0000E+0	-1.6825E-9	11.1817E+0	11.1859E+0	11.1774E+0	22:43:42	13/03/2023
5.0640E+0	5.0624E+0	5.0632E+0	800.0000E-6	10.0000E-6	-10.0000E-6	740.6657E-6	-768.1756E-6	75.4421E+0	10.0000E-6	-10.0000E-6	-1.8082E-3	1.7969E-3	-180.2538E+0	-100.0000E+0	-1.4363E-9	-100.0000E+0	-834.4563E-12	11.1655E+0	11.1705E+0	11.1604E+0	22:43:45	13/03/2023
5.0096E+0	5.0186E+0	5.0141E+0	-4.5000E-3	10.0000E-6	-10.0000E-6	742.4592E-6	-766.7106E-6	75.4585E+0	10.0000E-6	-10.0000E-6	-1.8054E-3	1.7947E-3	-180.0077E+0	-100.0000E+0	499.7278E-12	-100.0000E+0	41.9008E-12	11.1500E+0	11.1551E+0	11.1449E+0	22:43:49	13/03/2023
5.0008E+0	4.9706E+0	4.9857E+0	15.1000E-3	10.0000E-6	-10.0000E-6	741.1403E-6	-765.4622E-6	75.3301E+0	10.0000E-6	-10.0000E-6	-1.8021E-3	1.7931E-3	-179.7609E+0	-100.0000E+0	747.1080E-12	-100.0000E+0	245.2499E-12	11.1331E+0	11.1366E+0	11.1295E+0	22:43:52	13/03/2023
5.0318E+0	5.0303E+0	5.0311E+0	750.0000E-6	10.0000E-6	-10.0000E-6	738.7994E-6	-762.3672E-6	75.0583E+0	10.0000E-6	-10.0000E-6	-1.8011E-3	1.7910E-3	-179.6057E+0	-100.0000E+0	-848.4294E-12	-100.0000E+0	825.8846E-12	11.1174E+0	11.1222E+0	11.1127E+0	22:43:55	13/03/2023
5.0182E+0	5.0017E+0	5.0099E+0	8.2500E-3	10.0000E-6	-10.0000E-6	739.4525E-6	-762.4165E-6	75.0934E+0	10.0000E-6	-10.0000E-6	-1.7974E-3	1.7875E-3	-179.2457E+0	-100.0000E+0	-1.4909E-9	-100.0000E+0	-277.8913E-12	11.1008E+0	11.1057E+0	11.0959E+0	22:43:58	13/03/2023
4.9914E+0	5.0288E+0	5.0101E+0	-18.7000E-3	10.0000E-6	-10.0000E-6	736.7676E-6	-761.4535E-6	74.9111E+0	10.0000E-6	-10.0000E-6	-1.7941E-3	1.7842E-3	-178.9117E+0	-100.0000E+0	-1.8235E-9	-100.0000E+0	-1.5431E-9	11.0846E+0	11.0887E+0	11.0804E+0	22:44:01	13/03/2023
5.0373E+0	5.0851E+0	5.0612E+0	-23.9000E-3	10.0000E-6	-10.0000E-6	733.7197E-6	-753.2161E-6	74.3468E+0	10.0000E-6	-10.0000E-6	-1.7929E-3	1.7825E-3	-178.7693E+0	-100.0000E+0	409.2314E-12	-100.0000E+0	957.1780E-12	11.0711E+0	11.0753E+0	11.0669E+0	22:44:05	13/03/2023
5.0804E+0	5.0002E+0	5.0403E+0	40.1000E-3	10.0000E-6	-10.0000E-6	732.2178E-6	-753.7477E-6	74.2983E+0	10.0000E-6	-10.0000E-6	-1.7892E-3	1.7803E-3	-178.4714E+0	-100.0000E+0	-2.2242E-9	-100.0000E+0	-1.8356E-9	11.0531E+0	11.0583E+0	11.0480E+0	22:44:08	13/03/2023
4.9888E+0	5.0125E+0	5.0007E+0	-11.8500E-3	10.0000E-6	-10.0000E-6	730.9016E-6	-754.5774E-6	74.2739E+0	10.0000E-6	-10.0000E-6	-1.7876E-3	1.7769E-3	-178.2241E+0	-100.0000E+0	-586.6289E-12	-100.0000E+0	-389.0237E-12	11.0362E+0	11.0397E+0	11.0327E+0	22:44:11	13/03/2023
5.0200E+0	5.0935E+0	5.0567E+0	-36.7500E-3	10.0000E-6	-10.0000E-6	726.9972E-6	-748.4481E-6	73.7723E+0	10.0000E-6	-10.0000E-6	-1.7835E-3	1.7754E-3	-177.9424E+0	-100.0000E+0	74.8580E-12	-100.0000E+0	749.3913E-12	11.0214E+0	11.0252E+0	11.0175E+0	22:44:15	13/03/2023
5.0714E+0	5.0200E+0	5.0457E+0	25.7000E-3	10.0000E-6	-10.0000E-6	725.6197E-6	-752.2872E-6	73.8953E+0	10.0000E-6	-10.0000E-6	-1.7814E-3	1.7723E-3	-177.6833E+0	-100.0000E+0	-333.9764E-12	-100.0000E+0	-1.7326E-9	11.0039E+0	11.0090E+0	10.9987E+0	22:44:18	13/03/2023
5.0084E+0	5.0176E+0	5.0130E+0	-4.6000E-3	10.0000E-6	-10.0000E-6	728.4122E-6	-750.2115E-6	73.9312E+0	10.0000E-6	-10.0000E-6	-1.7801E-3	1.7699E-3	-177.5007E+0	-100.0000E+0	-1.3007E-9	-100.0000E+0	-1.3421E-9	10.9885E+0	10.9936E+0	10.9833E+0	22:44:21	13/03/2023
5.0034E+0	5.0288E+0	5.0161E+0	-12.7000E-3	10.0000E-6	-10.0000E-6	725.2656E-6	-748.3267E-6	73.6796E+0	10.0000E-6	-10.0000E-6	-1.7761E-3	1.7671E-3	-177.1572E+0	-100.0000E+0	236.8111E-12	-100.0000E+0	1.0286E-9	10.9721E+0	10.9748E+0	10.9695E+0	22:44:24	13/03/2023
4.9930E+0	4.9852E+0	4.9891E+0	3.9000E-3	10.0000E-6	-10.0000E-6	722.3005E-6	-748.9382E-6	73.5619E+0	10.0000E-6	-10.0000E-6	-1.7737E-3	1.7637E-3	-176.8690E+0	-100.0000E+0	-2.1482E-9	-100.0000E+0	993.7812E-12	10.9567E+0	10.9610E+0	10.9525E+0	22:44:27	13/03/2023
5.0364E+0	5.0467E+0	5.0416E+0	-5.1500E-3	10.0000E-6	-10.0000E-6	724.8448E-6	-743.7047E-6	73.4275E+0	10.0000E-6	-10.0000E-6	-1.7715E-3	1.7625E-3	-176.7020E+0	-100.0000E+0	-1.5696E-9	-100.0000E+0	-537.6243E-12	10.9399E+0	10.9442E+0	10.9356E+0	22:44:31	13/03/2023
4.9706E+0	4.9620E+0	4.9663E+0	4.3000E-3	10.0000E-6	-10.0000E-6	719.8150E-6	-744.6536E-6	73.2234E+0	10.0000E-6	-10.0000E-6	-1.7692E-3	1.7588E-3	-176.3986E+0	-100.0000E+0	49.3082E-12	-100.0000E+0	-285.0398E-12	10.9245E+0	10.9287E+0	10.9202E+0	22:44:34	13/03/2023
5.0257E+0	5.0003E+0	5.0130E+0	12.7000E-3	10.0000E-6	-10.0000E-6	716.9218E-6	-739.3157E-6	72.8119E+0	10.0000E-6	-10.0000E-6	-1.7670E-3	1.7566E-3	-176.1822E+0	-100.0000E+0	-635.0072E-12	-100.0000E+0	-159.3227E-12	10.9068E+0	10.9115E+0	10.9020E+0	22:44:37	13/03/2023
4.9728E+0	4.9826E+0	4.9777E+0	-4.9000E-3	10.0000E-6	-10.0000E-6	722.1897E-6	-742.7174E-6	73.2454E+0	10.0000E-6	-10.0000E-6	-1.7651E-3	1.7535E-3	-175.9312E+0	-100.0000E+0	70.4074E-12	-100.0000E+0	680.3352E-12	10.8936E+0	10.8978E+0	10.8893E+0	22:44:40	13/03/2023
