T [K]	T [K]	T_avg [K]	T_err [K]	A_I [A]	A_I [A]	A_V [V]	A_V [V]	A_R [ohm]	B_I [A]	B_I [A]	B_V [V]	B_V [V]	B_R [ohm]	A_Vg [V]	A_Ileak [A]	B_Vg [V]	B_Ileak [A]	B [T]	B1 [T]	B2 [T]	Time	Day
5.0323E+0	5.0314E+0	5.0319E+0	450.0000E-6	10.0000E-6	-10.0000E-6	836.7945E-6	-829.6206E-6	83.3208E+0	10.0000E-6	-10.0000E-6	-1.5897E-3	1.5849E-3	-158.7295E+0	0.0000E+0	72.5508E-12	0.0000E+0	-18.8984E-12	11.8769E+0	11.8808E+0	11.8730E+0	06:04:56	14/03/2023
4.9764E+0	4.9937E+0	4.9850E+0	-8.6500E-3	10.0000E-6	-10.0000E-6	836.0097E-6	-828.6636E-6	83.2337E+0	10.0000E-6	-10.0000E-6	-1.5879E-3	1.5830E-3	-158.5453E+0	0.0000E+0	45.9703E-12	0.0000E+0	45.6401E-12	11.8620E+0	11.8663E+0	11.8577E+0	06:05:00	14/03/2023
5.0154E+0	4.9725E+0	4.9939E+0	21.4500E-3	10.0000E-6	-10.0000E-6	834.2541E-6	-827.0039E-6	83.0629E+0	10.0000E-6	-10.0000E-6	-1.5859E-3	1.5807E-3	-158.3343E+0	0.0000E+0	49.5556E-12	0.0000E+0	-59.0781E-12	11.8450E+0	11.8491E+0	11.8408E+0	06:05:03	14/03/2023
5.0167E+0	5.0334E+0	5.0251E+0	-8.3500E-3	10.0000E-6	-10.0000E-6	832.9321E-6	-825.6422E-6	82.9287E+0	10.0000E-6	-10.0000E-6	-1.5835E-3	1.5783E-3	-158.0907E+0	0.0000E+0	45.3934E-12	0.0000E+0	25.8802E-12	11.8272E+0	11.8306E+0	11.8237E+0	06:05:06	14/03/2023
5.0190E+0	4.9427E+0	4.9809E+0	38.1500E-3	10.0000E-6	-10.0000E-6	831.7504E-6	-824.1281E-6	82.7939E+0	10.0000E-6	-10.0000E-6	-1.5818E-3	1.5762E-3	-157.9043E+0	0.0000E+0	56.1904E-12	0.0000E+0	63.4693E-12	11.8127E+0	11.8170E+0	11.8084E+0	06:05:10	14/03/2023
5.0081E+0	5.0499E+0	5.0290E+0	-20.9000E-3	10.0000E-6	-10.0000E-6	830.4229E-6	-823.1039E-6	82.6763E+0	10.0000E-6	-10.0000E-6	-1.5792E-3	1.5738E-3	-157.6512E+0	0.0000E+0	78.4438E-12	0.0000E+0	40.9569E-12	11.7949E+0	11.7985E+0	11.7914E+0	06:05:13	14/03/2023
5.0240E+0	5.0222E+0	5.0231E+0	900.0000E-6	10.0000E-6	-10.0000E-6	829.1119E-6	-821.5097E-6	82.5311E+0	10.0000E-6	-10.0000E-6	-1.5773E-3	1.5720E-3	-157.4648E+0	0.0000E+0	48.6078E-12	0.0000E+0	60.1828E-12	11.7803E+0	11.7845E+0	11.7760E+0	06:05:16	14/03/2023
4.9807E+0	4.9716E+0	4.9761E+0	4.5500E-3	10.0000E-6	-10.0000E-6	828.3054E-6	-820.5573E-6	82.4431E+0	10.0000E-6	-10.0000E-6	-1.5747E-3	1.5701E-3	-157.2389E+0	0.0000E+0	57.9212E-12	0.0000E+0	10.6390E-12	11.7642E+0	11.7691E+0	11.7593E+0	06:05:19	14/03/2023
4.9487E+0	4.9915E+0	4.9701E+0	-21.4000E-3	10.0000E-6	-10.0000E-6	826.2265E-6	-818.8870E-6	82.2557E+0	10.0000E-6	-10.0000E-6	-1.5732E-3	1.5673E-3	-157.0265E+0	0.0000E+0	50.6271E-12	0.0000E+0	-13.8454E-12	11.7484E+0	11.7523E+0	11.7444E+0	06:05:23	14/03/2023
4.9939E+0	4.9886E+0	4.9912E+0	2.6500E-3	10.0000E-6	-10.0000E-6	825.0741E-6	-817.6138E-6	82.1344E+0	10.0000E-6	-10.0000E-6	-1.5709E-3	1.5657E-3	-156.8271E+0	0.0000E+0	50.1737E-12	0.0000E+0	49.0087E-12	11.7317E+0	11.7369E+0	11.7265E+0	06:05:26	14/03/2023
4.9966E+0	5.0063E+0	5.0015E+0	-4.8500E-3	10.0000E-6	-10.0000E-6	823.7875E-6	-816.4374E-6	82.0112E+0	10.0000E-6	-10.0000E-6	-1.5684E-3	1.5631E-3	-156.5707E+0	0.0000E+0	39.9537E-12	0.0000E+0	-9.9838E-12	11.7164E+0	11.7196E+0	11.7133E+0	06:05:29	14/03/2023
4.9980E+0	5.0071E+0	5.0026E+0	-4.5500E-3	10.0000E-6	-10.0000E-6	822.1674E-6	-814.8478E-6	81.8508E+0	10.0000E-6	-10.0000E-6	-1.5663E-3	1.5615E-3	-156.3874E+0	0.0000E+0	42.5911E-12	0.0000E+0	48.3104E-12	11.6992E+0	11.7042E+0	11.6943E+0	06:05:32	14/03/2023
4.9991E+0	5.0444E+0	5.0218E+0	-22.6500E-3	10.0000E-6	-10.0000E-6	821.1160E-6	-813.5638E-6	81.7340E+0	10.0000E-6	-10.0000E-6	-1.5641E-3	1.5591E-3	-156.1612E+0	0.0000E+0	70.4903E-12	0.0000E+0	-72.5538E-12	11.6839E+0	11.6872E+0	11.6807E+0	06:05:36	14/03/2023
4.9898E+0	4.9840E+0	4.9869E+0	2.9000E-3	10.0000E-6	-10.0000E-6	819.4876E-6	-812.1306E-6	81.5809E+0	10.0000E-6	-10.0000E-6	-1.5623E-3	1.5573E-3	-155.9789E+0	0.0000E+0	82.1939E-12	0.0000E+0	-41.8226E-12	11.6676E+0	11.6718E+0	11.6635E+0	06:05:39	14/03/2023
5.0491E+0	5.0188E+0	5.0339E+0	15.1500E-3	10.0000E-6	-10.0000E-6	818.3601E-6	-810.9849E-6	81.4673E+0	10.0000E-6	-10.0000E-6	-1.5597E-3	1.5549E-3	-155.7320E+0	0.0000E+0	78.3201E-12	0.0000E+0	38.3687E-12	11.6497E+0	11.6549E+0	11.6444E+0	06:05:42	14/03/2023
5.0264E+0	5.0338E+0	5.0301E+0	-3.7000E-3	10.0000E-6	-10.0000E-6	817.1220E-6	-809.5793E-6	81.3351E+0	10.0000E-6	-10.0000E-6	-1.5579E-3	1.5524E-3	-155.5117E+0	0.0000E+0	48.8550E-12	0.0000E+0	-20.2952E-12	11.6343E+0	11.6377E+0	11.6310E+0	06:05:45	14/03/2023
5.0250E+0	5.0083E+0	5.0167E+0	8.3500E-3	10.0000E-6	-10.0000E-6	815.7502E-6	-808.0180E-6	81.1884E+0	10.0000E-6	-10.0000E-6	-1.5558E-3	1.5507E-3	-155.3283E+0	0.0000E+0	41.1488E-12	0.0000E+0	-62.2416E-12	11.6189E+0	11.6223E+0	11.6156E+0	06:05:49	14/03/2023
4.9896E+0	5.0250E+0	5.0073E+0	-17.7000E-3	10.0000E-6	-10.0000E-6	814.4487E-6	-806.7829E-6	81.0616E+0	10.0000E-6	-10.0000E-6	-1.5530E-3	1.5487E-3	-155.0823E+0	0.0000E+0	68.4298E-12	0.0000E+0	14.0487E-12	11.6019E+0	11.6052E+0	11.5985E+0	06:05:52	14/03/2023
5.0460E+0	5.0677E+0	5.0569E+0	-10.8500E-3	10.0000E-6	-10.0000E-6	812.5908E-6	-805.1409E-6	80.8866E+0	10.0000E-6	-10.0000E-6	-1.5511E-3	1.5464E-3	-154.8768E+0	0.0000E+0	41.5197E-12	0.0000E+0	-18.6520E-12	11.5864E+0	11.5898E+0	11.5829E+0	06:05:55	14/03/2023
5.0334E+0	5.0155E+0	5.0244E+0	8.9500E-3	10.0000E-6	-10.0000E-6	811.5092E-6	-803.9440E-6	80.7727E+0	10.0000E-6	-10.0000E-6	-1.5494E-3	1.5442E-3	-154.6816E+0	0.0000E+0	46.7121E-12	0.0000E+0	34.5482E-12	11.5694E+0	11.5728E+0	11.5659E+0	06:05:58	14/03/2023
5.0410E+0	5.0469E+0	5.0440E+0	-2.9500E-3	10.0000E-6	-10.0000E-6	810.3650E-6	-802.7672E-6	80.6566E+0	10.0000E-6	-10.0000E-6	-1.5466E-3	1.5418E-3	-154.4173E+0	0.0000E+0	37.1102E-12	0.0000E+0	-19.5968E-12	11.5547E+0	11.5590E+0	11.5505E+0	06:06:02	14/03/2023
5.0714E+0	5.0193E+0	5.0454E+0	26.0500E-3	10.0000E-6	-10.0000E-6	808.7271E-6	-801.3424E-6	80.5035E+0	10.0000E-6	-10.0000E-6	-1.5446E-3	1.5400E-3	-154.2312E+0	0.0000E+0	42.2202E-12	0.0000E+0	-28.6347E-12	11.5360E+0	11.5404E+0	11.5315E+0	06:06:05	14/03/2023
5.0003E+0	5.0071E+0	5.0037E+0	-3.4000E-3	10.0000E-6	-10.0000E-6	807.1962E-6	-799.7058E-6	80.3451E+0	10.0000E-6	-10.0000E-6	-1.5421E-3	1.5376E-3	-153.9858E+0	0.0000E+0	62.4955E-12	0.0000E+0	-6.8206E-12	11.5215E+0	11.5250E+0	11.5181E+0	06:06:08	14/03/2023
5.0155E+0	5.0325E+0	5.0240E+0	-8.5000E-3	10.0000E-6	-10.0000E-6	806.0840E-6	-798.6838E-6	80.2384E+0	10.0000E-6	-10.0000E-6	-1.5399E-3	1.5352E-3	-153.7537E+0	0.0000E+0	44.7340E-12	0.0000E+0	-5.9989E-12	11.5036E+0	11.5078E+0	11.4995E+0	06:06:12	14/03/2023
5.0466E+0	5.0461E+0	5.0464E+0	250.0000E-6	10.0000E-6	-10.0000E-6	804.2954E-6	-797.2926E-6	80.0794E+0	10.0000E-6	-10.0000E-6	-1.5378E-3	1.5334E-3	-153.5603E+0	0.0000E+0	67.5232E-12	0.0000E+0	-10.7644E-12	11.4890E+0	11.4924E+0	11.4857E+0	06:06:15	14/03/2023
4.9274E+0	4.9266E+0	4.9270E+0	400.0000E-6	10.0000E-6	-10.0000E-6	803.2940E-6	-795.7441E-6	79.9519E+0	10.0000E-6	-10.0000E-6	-1.5364E-3	1.5312E-3	-153.3792E+0	0.0000E+0	41.3960E-12	0.0000E+0	13.0217E-12	11.4716E+0	11.4754E+0	11.4677E+0	06:06:18	14/03/2023
5.0333E+0	5.0438E+0	5.0385E+0	-5.2500E-3	10.0000E-6	-10.0000E-6	802.2706E-6	-795.0401E-6	79.8655E+0	10.0000E-6	-10.0000E-6	-1.5337E-3	1.5288E-3	-153.1272E+0	0.0000E+0	29.6100E-12	0.0000E+0	21.8541E-12	11.4565E+0	11.4600E+0	11.4531E+0	06:06:21	14/03/2023
5.0040E+0	5.0064E+0	5.0052E+0	-1.2000E-3	10.0000E-6	-10.0000E-6	800.6198E-6	-793.2552E-6	79.6938E+0	10.0000E-6	-10.0000E-6	-1.5317E-3	1.5268E-3	-152.9246E+0	0.0000E+0	40.6955E-12	0.0000E+0	10.5568E-12	11.4394E+0	11.4426E+0	11.4363E+0	06:06:25	14/03/2023
5.0314E+0	5.0630E+0	5.0472E+0	-15.8000E-3	10.0000E-6	-10.0000E-6	799.6981E-6	-791.9506E-6	79.5824E+0	10.0000E-6	-10.0000E-6	-1.5298E-3	1.5243E-3	-152.7069E+0	0.0000E+0	61.4240E-12	0.0000E+0	2.5048E-12	11.4227E+0	11.4266E+0	11.4189E+0	06:06:28	14/03/2023
5.0250E+0	4.9564E+0	4.9907E+0	34.3000E-3	10.0000E-6	-10.0000E-6	797.7839E-6	-790.3667E-6	79.4075E+0	10.0000E-6	-10.0000E-6	-1.5278E-3	1.5220E-3	-152.4907E+0	0.0000E+0	76.9190E-12	0.0000E+0	19.1017E-12	11.4078E+0	11.4121E+0	11.4036E+0	06:06:31	14/03/2023
5.0426E+0	5.0643E+0	5.0534E+0	-10.8500E-3	10.0000E-6	-10.0000E-6	796.5360E-6	-789.0426E-6	79.2789E+0	10.0000E-6	-10.0000E-6	-1.5253E-3	1.5199E-3	-152.2632E+0	0.0000E+0	61.5889E-12	0.0000E+0	-15.2833E-12	11.3907E+0	11.3949E+0	11.3866E+0	06:06:34	14/03/2023
5.0351E+0	4.9755E+0	5.0053E+0	29.8000E-3	10.0000E-6	-10.0000E-6	795.5616E-6	-788.0200E-6	79.1791E+0	10.0000E-6	-10.0000E-6	-1.5232E-3	1.5186E-3	-152.0899E+0	0.0000E+0	45.1049E-12	0.0000E+0	28.0574E-12	11.3744E+0	11.3794E+0	11.3693E+0	06:06:38	14/03/2023
5.0319E+0	5.0903E+0	5.0611E+0	-29.2000E-3	10.0000E-6	-10.0000E-6	793.4125E-6	-786.4477E-6	78.9930E+0	10.0000E-6	-10.0000E-6	-1.5206E-3	1.5161E-3	-151.8333E+0	0.0000E+0	63.0312E-12	0.0000E+0	-24.9785E-12	11.3587E+0	11.3624E+0	11.3549E+0	06:06:41	14/03/2023
5.0705E+0	5.0579E+0	5.0642E+0	6.3000E-3	10.0000E-6	-10.0000E-6	792.5926E-6	-785.0862E-6	78.8839E+0	10.0000E-6	-10.0000E-6	-1.5185E-3	1.5133E-3	-151.5915E+0	0.0000E+0	36.5745E-12	0.0000E+0	-5.6703E-12	11.3409E+0	11.3450E+0	11.3367E+0	06:06:44	14/03/2023
5.0526E+0	5.0362E+0	5.0444E+0	8.2000E-3	10.0000E-6	-10.0000E-6	791.4243E-6	-783.9178E-6	78.7671E+0	10.0000E-6	-10.0000E-6	-1.5166E-3	1.5112E-3	-151.3860E+0	0.0000E+0	57.3855E-12	0.0000E+0	56.8964E-12	11.3240E+0	11.3284E+0	11.3197E+0	06:06:48	14/03/2023
5.0574E+0	5.0497E+0	5.0535E+0	3.8500E-3	10.0000E-6	-10.0000E-6	789.5081E-6	-782.2868E-6	78.5897E+0	10.0000E-6	-10.0000E-6	-1.5140E-3	1.5096E-3	-151.1786E+0	0.0000E+0	76.0948E-12	0.0000E+0	61.8261E-12	11.3090E+0	11.3130E+0	11.3051E+0	06:06:51	14/03/2023
5.0030E+0	5.0170E+0	5.0100E+0	-7.0000E-3	10.0000E-6	-10.0000E-6	788.5130E-6	-780.8544E-6	78.4684E+0	10.0000E-6	-10.0000E-6	-1.5122E-3	1.5072E-3	-150.9676E+0	0.0000E+0	71.4793E-12	0.0000E+0	5.0519E-12	11.2916E+0	11.2960E+0	11.2873E+0	06:06:54	14/03/2023
5.0499E+0	5.0069E+0	5.0284E+0	21.5000E-3	10.0000E-6	-10.0000E-6	787.1147E-6	-780.0666E-6	78.3591E+0	10.0000E-6	-10.0000E-6	-1.5104E-3	1.5053E-3	-150.7825E+0	0.0000E+0	59.3635E-12	0.0000E+0	286.5035E-15	11.2772E+0	11.2805E+0	11.2738E+0	06:06:57	14/03/2023
5.0045E+0	5.0146E+0	5.0095E+0	-5.0500E-3	10.0000E-6	-10.0000E-6	785.5210E-6	-777.9663E-6	78.1744E+0	10.0000E-6	-10.0000E-6	-1.5075E-3	1.5028E-3	-150.5136E+0	0.0000E+0	30.3518E-12	0.0000E+0	18.4855E-12	11.2601E+0	11.2636E+0	11.2566E+0	06:07:01	14/03/2023
5.0431E+0	5.0301E+0	5.0366E+0	6.5000E-3	10.0000E-6	-10.0000E-6	784.3659E-6	-776.7910E-6	78.0578E+0	10.0000E-6	-10.0000E-6	-1.5053E-3	1.5011E-3	-150.3191E+0	0.0000E+0	53.7590E-12	0.0000E+0	-28.5114E-12	11.2447E+0	11.2481E+0	11.2412E+0	06:07:04	14/03/2023
4.9882E+0	5.0635E+0	5.0259E+0	-37.6500E-3	10.0000E-6	-10.0000E-6	783.1519E-6	-775.6662E-6	77.9409E+0	10.0000E-6	-10.0000E-6	-1.5033E-3	1.4982E-3	-150.0771E+0	0.0000E+0	61.2180E-12	0.0000E+0	-3.4109E-12	11.2276E+0	11.2311E+0	11.2240E+0	06:07:07	14/03/2023
5.0630E+0	5.0324E+0	5.0477E+0	15.3000E-3	10.0000E-6	-10.0000E-6	781.7198E-6	-774.2189E-6	77.7969E+0	10.0000E-6	-10.0000E-6	-1.5008E-3	1.4965E-3	-149.8664E+0	0.0000E+0	85.7792E-12	0.0000E+0	1.2724E-12	11.2114E+0	11.2157E+0	11.2070E+0	06:07:11	14/03/2023
5.0504E+0	5.0663E+0	5.0583E+0	-7.9500E-3	10.0000E-6	-10.0000E-6	779.9559E-6	-772.7127E-6	77.6334E+0	10.0000E-6	-10.0000E-6	-1.4992E-3	1.4938E-3	-149.6494E+0	0.0000E+0	68.6770E-12	0.0000E+0	-2.4249E-12	11.1950E+0	11.1985E+0	11.1914E+0	06:07:14	14/03/2023
5.0481E+0	5.0127E+0	5.0304E+0	17.7000E-3	10.0000E-6	-10.0000E-6	779.1235E-6	-771.7963E-6	77.5460E+0	10.0000E-6	-10.0000E-6	-1.4973E-3	1.4914E-3	-149.4368E+0	0.0000E+0	70.9435E-12	0.0000E+0	-68.8562E-12	11.1780E+0	11.1813E+0	11.1748E+0	06:07:17	14/03/2023
5.0339E+0	5.0610E+0	5.0474E+0	-13.5500E-3	10.0000E-6	-10.0000E-6	777.2277E-6	-770.1418E-6	77.3685E+0	10.0000E-6	-10.0000E-6	-1.4944E-3	1.4903E-3	-149.2346E+0	0.0000E+0	73.5398E-12	0.0000E+0	-64.2548E-12	11.1627E+0	11.1661E+0	11.1594E+0	06:07:20	14/03/2023
5.0748E+0	5.0340E+0	5.0544E+0	20.4000E-3	10.0000E-6	-10.0000E-6	776.3313E-6	-768.8964E-6	77.2614E+0	10.0000E-6	-10.0000E-6	-1.4922E-3	1.4883E-3	-149.0205E+0	0.0000E+0	83.0181E-12	0.0000E+0	60.8813E-12	11.1453E+0	11.1487E+0	11.1419E+0	06:07:24	14/03/2023
5.0177E+0	5.0348E+0	5.0262E+0	-8.5500E-3	10.0000E-6	-10.0000E-6	774.8185E-6	-767.5091E-6	77.1164E+0	10.0000E-6	-10.0000E-6	-1.4897E-3	1.4858E-3	-148.7749E+0	0.0000E+0	42.8384E-12	0.0000E+0	-41.1242E-12	11.1307E+0	11.1350E+0	11.1265E+0	06:07:27	14/03/2023
5.0285E+0	4.9832E+0	5.0059E+0	22.6500E-3	10.0000E-6	-10.0000E-6	773.3100E-6	-765.9625E-6	76.9636E+0	10.0000E-6	-10.0000E-6	-1.4883E-3	1.4837E-3	-148.6014E+0	0.0000E+0	71.1084E-12	0.0000E+0	31.5082E-12	11.1129E+0	11.1164E+0	11.1094E+0	06:07:30	14/03/2023
5.0169E+0	5.0822E+0	5.0495E+0	-32.6500E-3	10.0000E-6	-10.0000E-6	772.0350E-6	-764.4860E-6	76.8261E+0	10.0000E-6	-10.0000E-6	-1.4862E-3	1.4815E-3	-148.3824E+0	0.0000E+0	77.4135E-12	0.0000E+0	-30.1547E-12	11.0983E+0	11.1023E+0	11.0942E+0	06:07:34	14/03/2023
5.0766E+0	5.0306E+0	5.0536E+0	23.0000E-3	10.0000E-6	-10.0000E-6	770.5357E-6	-763.5381E-6	76.7037E+0	10.0000E-6	-10.0000E-6	-1.4837E-3	1.4789E-3	-148.1321E+0	0.0000E+0	46.3412E-12	0.0000E+0	-10.3535E-12	11.0814E+0	11.0857E+0	11.0770E+0	06:07:37	14/03/2023
4.9694E+0	5.0291E+0	4.9992E+0	-29.8500E-3	10.0000E-6	-10.0000E-6	769.0097E-6	-761.7815E-6	76.5396E+0	10.0000E-6	-10.0000E-6	-1.4813E-3	1.4770E-3	-147.9187E+0	0.0000E+0	76.8366E-12	0.0000E+0	46.2152E-12	11.0652E+0	11.0687E+0	11.0618E+0	06:07:40	14/03/2023
5.0265E+0	4.9782E+0	5.0023E+0	24.1500E-3	10.0000E-6	-10.0000E-6	768.3425E-6	-760.9315E-6	76.4637E+0	10.0000E-6	-10.0000E-6	-1.4798E-3	1.4752E-3	-147.7497E+0	0.0000E+0	60.1053E-12	0.0000E+0	-25.3893E-12	11.0489E+0	11.0515E+0	11.0463E+0	06:07:43	14/03/2023
5.0067E+0	5.0412E+0	5.0240E+0	-17.2500E-3	10.0000E-6	-10.0000E-6	766.2306E-6	-759.4596E-6	76.2845E+0	10.0000E-6	-10.0000E-6	-1.4773E-3	1.4727E-3	-147.5014E+0	0.0000E+0	67.3995E-12	0.0000E+0	21.4432E-12	11.0308E+0	11.0342E+0	11.0273E+0	06:07:47	14/03/2023
5.0432E+0	4.9650E+0	5.0041E+0	39.1000E-3	10.0000E-6	-10.0000E-6	765.6412E-6	-757.8903E-6	76.1766E+0	10.0000E-6	-10.0000E-6	-1.4755E-3	1.4705E-3	-147.2981E+0	0.0000E+0	52.6875E-12	0.0000E+0	13.3503E-12	11.0146E+0	11.0190E+0	11.0101E+0	06:07:50	14/03/2023
4.9841E+0	4.9887E+0	4.9864E+0	-2.3000E-3	10.0000E-6	-10.0000E-6	764.1022E-6	-756.8778E-6	76.0490E+0	10.0000E-6	-10.0000E-6	-1.4735E-3	1.4685E-3	-147.0964E+0	0.0000E+0	38.9234E-12	0.0000E+0	-27.4844E-12	10.9982E+0	11.0016E+0	10.9947E+0	06:07:53	14/03/2023
5.0004E+0	5.0106E+0	5.0055E+0	-5.1000E-3	10.0000E-6	-10.0000E-6	762.5068E-6	-755.1093E-6	75.8808E+0	10.0000E-6	-10.0000E-6	-1.4712E-3	1.4666E-3	-146.8942E+0	0.0000E+0	46.4236E-12	0.0000E+0	-11.4627E-12	10.9834E+0	10.9878E+0	10.9791E+0	06:07:56	14/03/2023
5.0373E+0	5.0418E+0	5.0396E+0	-2.2500E-3	10.0000E-6	-10.0000E-6	761.5638E-6	-753.8952E-6	75.7730E+0	10.0000E-6	-10.0000E-6	-1.4693E-3	1.4645E-3	-146.6870E+0	0.0000E+0	46.8769E-12	0.0000E+0	3.7373E-12	10.9681E+0	10.9708E+0	10.9655E+0	06:08:00	14/03/2023
5.0136E+0	5.0143E+0	5.0140E+0	-350.0000E-6	10.0000E-6	-10.0000E-6	759.7924E-6	-752.8839E-6	75.6338E+0	10.0000E-6	-10.0000E-6	-1.4664E-3	1.4620E-3	-146.4172E+0	0.0000E+0	76.5481E-12	0.0000E+0	23.8670E-12	10.9516E+0	10.9550E+0	10.9483E+0	06:08:03	14/03/2023
4.9854E+0	4.9938E+0	4.9896E+0	-4.2000E-3	10.0000E-6	-10.0000E-6	758.5247E-6	-750.9816E-6	75.4753E+0	10.0000E-6	-10.0000E-6	-1.4649E-3	1.4593E-3	-146.2088E+0	0.0000E+0	37.5223E-12	0.0000E+0	48.9677E-12	10.9363E+0	10.9400E+0	10.9326E+0	06:08:06	14/03/2023
4.9938E+0	5.0301E+0	5.0120E+0	-18.1500E-3	10.0000E-6	-10.0000E-6	757.5033E-6	-750.0759E-6	75.3790E+0	10.0000E-6	-10.0000E-6	-1.4623E-3	1.4575E-3	-145.9864E+0	0.0000E+0	39.4179E-12	0.0000E+0	70.4943E-12	10.9205E+0	10.9239E+0	10.9170E+0	06:08:09	14/03/2023
5.0540E+0	5.0215E+0	5.0377E+0	16.2500E-3	10.0000E-6	-10.0000E-6	755.6596E-6	-748.5129E-6	75.2086E+0	10.0000E-6	-10.0000E-6	-1.4606E-3	1.4554E-3	-145.7987E+0	0.0000E+0	65.3802E-12	0.0000E+0	-2.2195E-12	10.9028E+0	10.9071E+0	10.8986E+0	06:08:13	14/03/2023
5.0215E+0	4.9899E+0	5.0057E+0	15.8000E-3	10.0000E-6	-10.0000E-6	754.8443E-6	-747.1319E-6	75.0988E+0	10.0000E-6	-10.0000E-6	-1.4584E-3	1.4531E-3	-145.5734E+0	0.0000E+0	27.5496E-12	0.0000E+0	-3.7395E-12	10.8881E+0	10.8916E+0	10.8845E+0	06:08:16	14/03/2023
4.9783E+0	4.9864E+0	4.9824E+0	-4.0500E-3	10.0000E-6	-10.0000E-6	753.2816E-6	-746.1302E-6	74.9706E+0	10.0000E-6	-10.0000E-6	-1.4560E-3	1.4514E-3	-145.3724E+0	0.0000E+0	79.5976E-12	0.0000E+0	26.2498E-12	10.8702E+0	10.8744E+0	10.8659E+0	06:08:19	14/03/2023
