------------------------------------------------------------------------------------------------------------------
time (s)	 T (K)	 R1 (Ohm)	 Theta1 (deg.)	 X1 (Ohm)	 R2 (Ohm)	 Theta2 (deg.)	 X2 (Ohm)	 Vgate (V) 	 Ileak (nA)
1700227037.3249440	7.81800	13405.900000000	6.65	13315.760437599	887.972500000	4.32	885.449681562	 6.000	 0.022
1700227039.0264070	7.80900	13405.900000000	6.65	13315.760437599	887.972500000	4.33	885.442672198	 6.000	 0.027
1700227040.2312100	7.79900	13405.900000000	6.65	13315.760437599	887.972500000	4.32	885.449681562	 6.000	 0.024
1700227042.4323330	7.78300	13404.000000000	6.65	13313.873212956	887.685000000	4.33	885.155991283	 6.000	 0.024
1700227043.6285059	7.77800	13403.000000000	6.65	13312.879936829	887.637500000	4.33	885.108626611	 6.000	 0.021
1700227045.3266189	7.76800	13403.000000000	6.65	13312.879936829	887.590000000	4.33	885.061261938	 6.000	 0.030
1700227046.5264211	7.76200	13403.000000000	6.65	13312.879936829	887.590000000	4.33	885.061261938	 6.000	 0.022
1700227048.2288840	7.75500	13403.000000000	6.65	13312.879936829	887.590000000	4.33	885.061261938	 6.000	 0.028
1700227049.4286871	7.73700	13403.000000000	6.65	13312.879936829	887.590000000	4.33	885.061261938	 6.000	 0.027
1700227051.1255150	7.73100	13403.000000000	6.65	13312.879936829	887.542500000	4.33	885.013897265	 6.000	 0.028
1700227052.3299589	7.71900	13403.000000000	6.65	13312.879936829	887.305000000	4.33	884.777073901	 6.000	 0.026
1700227054.0267839	7.71200	13403.000000000	6.65	13312.879936829	887.162500000	4.33	884.634979883	 6.000	 0.028
1700227055.2395599	7.69500	13391.600000000	6.65	13301.394165197	887.162500000	4.33	884.634979883	 6.000	 0.025
1700227057.4257481	7.68300	13388.700000000	6.65	13298.513699600	887.162500000	4.33	884.634979883	 6.000	 0.022
1700227058.6301630	7.67400	13387.700000000	6.65	13297.520435602	887.115000000	4.33	884.587615210	 6.000	 0.022
1700227060.3319890	7.66700	13387.700000000	6.65	13297.520435602	887.115000000	4.33	884.587615210	 6.000	 0.024
1700227061.5304360	7.65600	13387.700000000	6.65	13297.520435602	887.115000000	4.33	884.587615210	 6.000	 0.028
1700227063.2348900	7.64300	13387.700000000	6.65	13297.520435602	886.827500000	4.33	884.300934295	 6.000	 0.021
1700227064.4317000	7.63400	13387.700000000	6.65	13297.520435602	886.685000000	4.33	884.151831380	 6.000	 0.022
1700227066.1291759	7.62300	13387.700000000	6.65	13297.520435602	886.685000000	4.33	884.151831380	 6.000	 0.024
1700227067.3343191	7.61600	13387.700000000	6.65	13297.520435602	886.685000000	4.33	884.158840277	 6.000	 0.025
1700227069.0407691	7.59800	13387.700000000	6.65	13297.520435602	886.685000000	4.33	884.158840277	 6.000	 0.027
1700227070.2352359	7.58800	13387.700000000	6.65	13297.520435602	886.637500000	4.33	884.111475604	 6.000	 0.024
1700227072.4317369	7.57700	13387.700000000	6.65	13297.520435602	886.637500000	4.33	884.111475604	 6.000	 0.025
1700227073.6381669	7.56800	13387.700000000	6.65	13297.520435602	886.637500000	4.33	884.111475604	 6.000	 0.022
1700227075.3340001	7.56000	13387.700000000	6.65	13297.520435602	886.397500000	4.33	883.865152738	 6.000	 0.023
1700227076.5264699	7.54200	13387.700000000	6.65	13297.520435602	886.302500000	4.33	883.770424144	 6.000	 0.022
1700227078.2322810	7.53400	13387.700000000	6.65	13297.520435602	886.255000000	4.33	883.723059846	 6.000	 0.021
1700227079.4307280	7.52000	13387.700000000	6.65	13297.520435602	886.255000000	4.33	883.723059846	 6.000	 0.027
1700227081.1311970	7.51100	13387.700000000	6.65	13297.520435602	886.255000000	4.33	883.723059846	 6.000	 0.021
1700227082.3300090	7.50000	13385.800000000	6.66	13295.470734769	886.207500000	4.33	883.675695549	 6.000	 0.024
1700227084.0297551	7.48800	13385.800000000	6.66	13295.470734769	885.970000000	4.33	883.438874062	 6.000	 0.025
1700227085.2336180	7.47800	13385.800000000	6.66	13295.470734769	885.827500000	4.33	883.296781170	 6.000	 0.020
1700227087.4337549	7.46500	13385.800000000	6.66	13295.470734769	885.827500000	4.33	883.296781170	 6.000	 0.028
1700227088.6312089	7.45400	13385.800000000	6.66	13295.470734769	885.827500000	4.33	883.296781170	 6.000	 0.028
1700227090.3316770	7.44300	13385.800000000	6.66	13295.470734769	885.827500000	4.33	883.296781170	 6.000	 0.026
1700227091.5358291	7.43100	13380.100000000	6.66	13289.809199172	885.827500000	4.33	883.296781170	 6.000	 0.026
1700227093.2333081	7.42100	13372.500000000	6.66	13282.260485044	885.777500000	4.33	883.246924015	 6.000	 0.022
1700227094.4350979	7.40500	13370.600000000	6.67	13280.210846164	885.635000000	4.33	883.104831123	 6.000	 0.023
1700227096.1332159	7.40100	13370.600000000	6.67	13280.210846164	885.397500000	4.33	882.868009637	 6.000	 0.020
1700227097.3350141	7.37700	13369.600000000	6.65	13279.542357225	885.350000000	4.33	882.820645339	 6.000	 0.028
1700227099.0338500	7.37000	13369.600000000	6.64	13279.866525488	885.350000000	4.33	882.820645339	 6.000	 0.025
1700227100.2406020	7.35500	13369.600000000	6.66	13279.380054652	885.350000000	4.33	882.820645339	 6.000	 0.018
1700227102.4354210	7.34800	13370.600000000	6.67	13280.210846164	885.350000000	4.33	882.820645339	 6.000	 0.027
1700227103.6365750	7.33100	13369.600000000	6.62	13280.513114440	885.302500000	4.33	882.773281042	 6.000	 0.028
1700227105.3366890	7.32000	13368.700000000	6.60	13280.102491482	885.255000000	4.34	882.718909471	 6.000	 0.026
1700227106.5354919	7.31300	13369.600000000	6.64	13280.028391176	885.207500000	4.34	882.671545550	 6.000	 0.028
1700227108.2353289	7.29400	13369.600000000	6.65	13279.542357225	884.967500000	4.34	882.432233105	 6.000	 0.024
1700227109.4361160	7.28500	13369.600000000	6.62	13280.513114440	884.920000000	4.34	882.384869184	 6.000	 0.025
1700227111.1375880	7.26700	13368.700000000	6.61	13279.941510449	884.920000000	4.34	882.384869184	 6.000	 0.027
1700227112.3400240	7.26000	13368.700000000	6.60	13280.102491482	884.920000000	4.34	882.384869184	 6.000	 0.025
1700227114.0338709	7.24400	13369.600000000	6.62	13280.513114440	884.920000000	4.34	882.384869184	 6.000	 0.029
1700227115.2406499	7.22700	13368.700000000	6.60	13280.102491482	884.587500000	4.34	882.053321734	 6.000	 0.026
1700227117.4367919	7.21300	13368.700000000	6.60	13280.102491482	884.442500000	4.34	881.908737132	 6.000	 0.027
1700227118.6366050	7.19600	13365.800000000	6.60	13277.221710462	884.442500000	4.34	881.908737132	 6.000	 0.027
1700227120.3380640	7.18900	13365.800000000	6.60	13277.221710462	884.442500000	4.34	881.908737132	 6.000	 0.022
1700227121.5375121	7.17200	13365.800000000	6.60	13277.221710462	884.442500000	4.34	881.908737132	 6.000	 0.027
1700227123.2389791	7.16700	13365.800000000	6.60	13277.221710462	884.442500000	4.34	881.908737132	 6.000	 0.024
1700227124.4377830	7.15100	13365.800000000	6.60	13277.221710462	884.300000000	4.34	881.766645368	 6.000	 0.026
1700227126.1382520	7.13200	13357.200000000	6.61	13268.517862124	884.062500000	4.34	881.522818261	 6.000	 0.026
1700227127.3440399	7.11700	13350.500000000	6.61	13261.862345273	883.967500000	4.34	881.428091171	 6.000	 0.025
1700227129.0368700	7.10400	13350.500000000	6.61	13261.862345273	883.967500000	4.34	881.428091171	 6.000	 0.024
1700227130.2482951	7.08600	13350.500000000	6.61	13261.862345273	883.967500000	4.34	881.428091171	 6.000	 0.022
1700227132.4398201	7.07600	13350.500000000	6.61	13261.862345273	883.967500000	4.34	881.428091171	 6.000	 0.024
1700227133.6386249	7.06500	13350.500000000	6.61	13261.862345273	883.967500000	4.34	881.428091171	 6.000	 0.024
1700227135.3367400	7.05500	13350.500000000	6.61	13261.862345273	883.775000000	4.34	881.236144173	 6.000	 0.019
1700227136.5408831	7.04700	13350.500000000	6.61	13261.862345273	883.585000000	4.34	881.046689994	 6.000	 0.024
1700227138.2393610	7.03400	13350.500000000	6.61	13261.862345273	883.585000000	4.34	881.046689994	 6.000	 0.021
1700227139.4431579	7.01600	13350.500000000	6.61	13261.862345273	883.585000000	4.34	881.046689994	 6.000	 0.029
1700227141.1426220	7.01300	13350.500000000	6.61	13261.862345273	883.585000000	4.34	881.046689994	 6.000	 0.029
1700227142.3390770	6.99400	13350.500000000	6.61	13261.862345273	883.537500000	4.34	880.999326449	 6.000	 0.029
1700227144.0465260	6.98600	13350.500000000	6.61	13261.862345273	883.442500000	4.34	880.904599359	 6.000	 0.024
1700227145.2433381	6.96600	13350.500000000	6.61	13261.862345273	883.107500000	4.34	880.570561727	 6.000	 0.027
1700227147.4418321	6.95900	13350.500000000	6.61	13261.862345273	883.107500000	4.34	880.570561727	 6.000	 0.027
1700227148.6392860	6.94800	13350.500000000	6.61	13261.862345273	883.107500000	4.34	880.570561727	 6.000	 0.027
1700227150.3401151	6.93200	13350.500000000	6.61	13261.862345273	883.107500000	4.34	880.570561727	 6.000	 0.023
1700227151.5425589	6.92600	13350.500000000	6.61	13261.862345273	883.107500000	4.34	880.570561727	 6.000	 0.022
1700227153.2423820	6.91000	13350.500000000	6.61	13261.862345273	883.107500000	4.34	880.570561727	 6.000	 0.023
1700227154.4478071	6.89700	13349.600000000	6.61	13260.807424161	882.822500000	4.35	880.279373133	 6.000	 0.028
1700227156.1562581	6.88600	13347.700000000	6.61	13258.920061686	882.727500000	4.35	880.184646797	 6.000	 0.025
1700227157.3420930	6.87400	13345.800000000	6.61	13257.032699210	882.680000000	4.35	880.137283629	 6.000	 0.024
1700227159.0415640	6.86500	13346.700000000	6.61	13257.926713014	882.680000000	4.35	880.137283629	 6.000	 0.027
1700227160.2483480	6.84700	13332.400000000	6.62	13243.560992623	882.680000000	4.35	880.137283629	 6.000	 0.027
1700227162.4444959	6.83400	13332.400000000	6.62	13243.560992623	882.680000000	4.35	880.137283629	 6.000	 0.023
1700227163.6446469	6.82300	13332.400000000	6.62	13243.560992623	882.297500000	4.35	879.755885488	 6.000	 0.022
1700227165.3431261	6.81400	13332.400000000	6.62	13243.560992623	882.297500000	4.35	879.755885488	 6.000	 0.024
1700227166.5425711	6.80000	13332.400000000	6.62	13243.560992623	882.250000000	4.35	879.708522321	 6.000	 0.023
1700227168.2463951	6.78800	13332.400000000	6.62	13243.560992623	882.202500000	4.35	879.661159153	 6.000	 0.029
1700227169.4471869	6.77000	13332.400000000	6.62	13243.560992623	882.202500000	4.35	879.661159153	 6.000	 0.029
1700227171.1416719	6.77300	13332.400000000	6.62	13243.560992623	882.202500000	4.35	879.661159153	 6.000	 0.027
1700227172.3454831	6.74800	13332.400000000	6.62	13243.560992623	881.917500000	4.35	879.376980146	 6.000	 0.019
1700227174.0455761	6.74000	13332.400000000	6.62	13243.560992623	881.867500000	4.35	879.327124180	 6.000	 0.028
1700227175.2483730	6.71900	13332.400000000	6.62	13243.560992623	881.820000000	4.35	879.279761012	 6.000	 0.021
1700227177.4485099	6.71100	13332.400000000	6.62	13243.560992623	881.772500000	4.35	879.232397844	 6.000	 0.024
1700227178.6496601	6.70100	13332.400000000	6.62	13243.560992623	881.725000000	4.35	879.185034676	 6.000	 0.026
1700227180.3447869	6.68600	13332.400000000	6.62	13243.560992623	881.725000000	4.35	879.185034676	 6.000	 0.023
1700227181.5499401	6.67100	13332.400000000	6.62	13243.560992623	881.725000000	4.35	879.185034676	 6.000	 0.025
1700227183.2540359	6.65700	13332.400000000	6.62	13243.560992623	881.630000000	4.35	879.090308341	 6.000	 0.027
1700227184.4458580	6.64600	13332.400000000	6.62	13243.560992623	881.345000000	4.36	878.799124098	 6.000	 0.024
1700227186.1496749	6.63400	13332.400000000	6.62	13243.560992623	881.345000000	4.36	878.799124098	 6.000	 0.028
1700227187.3454919	6.62400	13332.400000000	6.62	13243.560992623	881.345000000	4.36	878.799124098	 6.000	 0.022
1700227189.0459640	6.61700	13332.400000000	6.62	13243.560992623	881.345000000	4.36	878.799124098	 6.000	 0.027
1700227190.2497640	6.59700	13332.400000000	6.62	13243.560992623	881.297500000	4.36	878.751761308	 6.000	 0.025
1700227192.4475341	6.58100	13330.500000000	6.62	13241.673653067	881.010000000	4.36	878.465091788	 6.000	 0.023
1700227193.6453440	6.57300	13318.100000000	6.62	13229.195472168	880.915000000	4.36	878.370366208	 6.000	 0.027
1700227195.3478091	6.56500	13314.300000000	6.63	13225.259932830	880.915000000	4.36	878.370366208	 6.000	 0.024
1700227196.5456150	6.54700	13314.300000000	6.63	13225.259932830	880.915000000	4.36	878.370366208	 6.000	 0.028
1700227198.2494340	6.53800	13314.300000000	6.63	13225.259932830	880.915000000	4.36	878.370366208	 6.000	 0.024
1700227199.4502370	6.52600	13314.300000000	6.63	13225.259932830	880.867500000	4.36	878.323003417	 6.000	 0.023
1700227201.1496849	6.51000	13314.300000000	6.63	13225.259932830	880.820000000	4.36	878.275640627	 6.000	 0.019
1700227202.3495059	6.49500	13314.300000000	6.63	13225.259932830	880.485000000	4.36	877.941608317	 6.000	 0.020
1700227204.0516109	6.48200	13314.300000000	6.63	13225.259932830	880.437500000	4.36	877.894245526	 6.000	 0.027
1700227205.2653761	6.45800	13314.300000000	6.63	13225.259932830	880.437500000	4.36	877.894245526	 6.000	 0.020
1700227207.4519131	6.44800	13314.300000000	6.63	13225.259932830	880.437500000	4.36	877.894245526	 6.000	 0.027
1700227208.6483760	6.43700	13314.300000000	6.63	13225.259932830	880.390000000	4.36	877.846882736	 6.000	 0.023
1700227210.3541830	6.42900	13314.300000000	6.63	13225.259932830	880.390000000	4.36	877.846882736	 6.000	 0.024
1700227211.5476480	6.41100	13314.300000000	6.63	13225.259932830	880.010000000	4.36	877.460976167	 6.000	 0.022
1700227213.2540989	6.40200	13314.300000000	6.63	13225.259932830	880.010000000	4.36	877.460976167	 6.000	 0.021
1700227214.4552529	6.38100	13314.300000000	6.63	13225.259932830	880.010000000	4.36	877.460976167	 6.000	 0.023
1700227216.1503811	6.37100	13314.300000000	6.63	13225.259932830	880.010000000	4.36	877.460976167	 6.000	 0.020
1700227217.3511779	6.34400	13314.300000000	6.63	13225.259932830	879.962500000	4.36	877.413613755	 6.000	 0.023
1700227219.0579829	6.34900	13314.300000000	6.63	13225.259932830	880.010000000	4.36	877.460976167	 6.000	 0.027
1700227220.2574360	6.32400	13314.300000000	6.63	13225.259932830	879.770000000	4.36	877.221671348	 6.000	 0.026
1700227222.4525869	6.31100	13314.300000000	6.63	13225.259932830	879.580000000	4.36	877.032221699	 6.000	 0.028
1700227223.6543820	6.28800	13314.300000000	6.63	13225.259932830	879.580000000	4.36	877.032221699	 6.000	 0.025
1700227225.3538539	6.28200	13311.400000000	6.62	13222.540197793	879.580000000	4.36	877.032221699	 6.000	 0.027
1700227226.5536549	6.26600	13299.000000000	6.62	13210.222973575	879.532500000	4.36	876.984859287	 6.000	 0.022
1700227228.2584670	6.25700	13297.100000000	6.64	13208.014115628	879.437500000	4.36	876.890134462	 6.000	 0.027
1700227229.4569190	6.24000	13297.100000000	6.63	13208.174958716	879.102500000	4.37	876.549098182	 6.000	 0.021
1700227231.1553929	6.24000	13297.100000000	6.62	13208.335656961	879.102500000	4.37	876.549098182	 6.000	 0.024
1700227232.3545499	6.22200	13297.100000000	6.63	13208.174958716	879.102500000	4.37	876.549098182	 6.000	 0.025
1700227234.0546751	6.20500	13297.100000000	6.63	13208.174958716	879.102500000	4.37	876.549098182	 6.000	 0.025
1700227235.2644391	6.18900	13297.100000000	6.63	13208.174958716	879.102500000	4.36	876.563101842	 6.000	 0.021
1700227237.4546051	6.18600	13297.100000000	6.62	13208.335656961	879.102500000	4.37	876.549098182	 6.000	 0.025
1700227238.6547630	6.16100	13297.100000000	6.62	13208.335656961	878.722500000	4.37	876.170201913	 6.000	 0.022
1700227240.3538821	6.15800	13297.100000000	6.63	13208.174958716	878.675000000	4.37	876.122839879	 6.000	 0.026
