------------------------------------------------------------------------------------------------------------------
time (s)	 T (K)	 R1 (Ohm)	 Theta1 (deg.)	 X1 (Ohm)	 R2 (Ohm)	 Theta2 (deg.)	 X2 (Ohm)	 Vgate (V) 	 Ileak (nA)
------------------------------------------------------------------------------------------------------------------

1700219884.0023410	8.00900	15988.500000000	6.47	15886.543307920	136.519250000	1.90	136.444509557	 1.000	 0.006
1700219887.2217619	8.00400	15988.500000000	6.47	15886.543307920	273.037500000	1.89	272.888964157	 1.000	 0.004
1700219890.4391870	7.99600	15988.500000000	6.47	15886.543307920	546.077500000	1.90	545.778537954	 1.000	 0.006
1700219893.6486330	7.97900	15988.500000000	6.47	15886.543307920	1258.380000000	1.89	1257.695425411	 1.000	 0.005
1700219897.9186051	7.97100	15988.500000000	6.47	15886.543307920	1258.285000000	1.89	1257.600477092	 1.000	 0.005
1700219899.1024511	7.96400	15988.500000000	6.47	15886.543307920	1258.285000000	1.89	1257.600477092	 1.000	 0.005
1700219900.3471370	7.96300	15988.500000000	6.47	15886.543307920	1258.285000000	1.89	1257.600477092	 1.000	 0.006
1700219901.5339761	7.95700	15988.500000000	6.47	15886.543307920	1257.997500000	1.89	1257.313133496	 1.000	 0.003
1700219902.7198119	7.95100	15988.500000000	6.47	15886.543307920	1257.997500000	1.89	1257.313133496	 1.000	 0.008
1700219904.4059601	7.94200	15988.500000000	6.47	15886.543307920	1257.902500000	1.89	1257.218185177	 1.000	 0.007
1700219905.6017740	7.92800	15987.500000000	6.47	15885.549684796	1257.902500000	1.89	1257.218185177	 1.000	 0.006
1700219907.8058980	7.92600	15987.500000000	6.47	15885.549684796	1257.902500000	1.89	1257.218185177	 1.000	 0.006
1700219909.0076950	7.91900	15985.600000000	6.47	15883.661800862	1257.902500000	1.89	1257.218185177	 1.000	 0.006
1700219910.7075219	7.91100	15985.600000000	6.47	15883.661800862	1257.617500000	1.89	1256.933340221	 1.000	 0.005
1700219911.9113190	7.90200	15985.600000000	6.47	15883.661800862	1257.520000000	1.89	1256.835893262	 1.000	 0.010
1700219913.6067979	7.89400	15985.600000000	6.47	15883.661800862	1257.520000000	1.89	1256.835893262	 1.000	 0.006
1700219914.8062379	7.88600	15985.600000000	6.47	15883.661800862	1257.425000000	1.89	1256.740944943	 1.000	 0.006
1700219916.5100579	7.88000	15985.600000000	6.47	15883.661800862	1257.425000000	1.89	1256.740944943	 1.000	 0.008
1700219917.7108581	7.86600	15985.600000000	6.47	15883.661800862	1257.140000000	1.89	1256.456099987	 1.000	 0.004
1700219919.4113221	7.86000	15985.600000000	6.47	15883.661800862	1257.045000000	1.89	1256.361151668	 1.000	 0.006
1700219920.6077771	7.85000	15985.600000000	6.47	15883.661800862	1257.045000000	1.89	1256.361151668	 1.000	 0.007
1700219922.8112631	7.84000	15983.700000000	6.47	15881.773916927	1256.947500000	1.89	1256.263704709	 1.000	 0.008
1700219924.0156910	7.83300	15983.700000000	6.47	15881.773916927	1256.947500000	1.89	1256.263704709	 1.000	 0.001
1700219925.7121730	7.82600	15971.300000000	6.48	15869.264323708	1256.947500000	1.89	1256.263704709	 1.000	 0.003
