----------------------------------------------------------------------------------------------------------------------
time (s)	T (K)	B (T)	R1 (Ohm)	Theta1 (deg.)	 X1 (Ohm)	 R2 (Ohm)	 Theta2 (deg.)	 X2 (Ohm)	 I_leak(nA)
1701256828.2152181	4.96700	12.332288	1606.760000000	-9.30	1585.640290894	892.873000000	-119.99	-446.274540962	0.007355016
1701256829.9759080	4.95800	12.340916	1606.912500000	-9.28	1585.872290017	893.559000000	-119.99	-446.617416528	0.005418423
1701256831.1893411	4.96500	12.346668	1607.522500000	-9.24	1586.663941333	894.628000000	-119.99	-447.232863763	0.010445380
1701256832.9038019	4.95600	12.355296	1607.522500000	-9.22	1586.771923340	893.788000000	-119.98	-446.650805135	0.007602190
1701256834.1129529	4.97000	12.361048	1606.760000000	-9.31	1585.585873357	895.391000000	-120.02	-448.020272640	-0.000103199
1701256835.8194339	4.95400	12.369676	1606.607500000	-9.32	1585.408150759	894.322000000	-120.02	-447.485384896	0.009827278
1701256837.0741050	4.96400	12.376866	1606.760000000	-9.31	1585.585873357	894.055000000	-120.02	-447.351788051	0.005541987
1701256838.8171411	4.98100	12.385494	1606.760000000	-9.30	1585.640290894	894.017000000	-120.02	-447.251713057	0.008261440
1701256840.0220900	4.96400	12.391246	1607.217500000	-9.24	1586.362898889	895.200000000	-120.01	-447.762361501	0.010404210
1701256841.7776511	4.95600	12.399874	1606.760000000	-9.30	1585.640290894	896.497000000	-120.05	-448.898768900	0.011475430
1701256842.9924350	4.95700	12.405626	1606.912500000	-9.29	1585.845139532	893.178000000	-120.02	-446.831984811	0.006077600
1701256844.7088871	4.96500	12.414254	1606.760000000	-9.31	1585.613090819	894.704000000	-120.04	-447.919864499	0.008467518
1701256845.9216781	4.95600	12.420006	1606.912500000	-9.29	1585.845139532	896.001000000	-120.04	-448.569187699	0.006283668
1701256847.6850090	4.96300	12.430072	1606.607500000	-9.33	1585.353634070	895.925000000	-120.07	-448.855968106	0.007478608
1701256848.8977971	4.97800	12.435824	1607.065000000	-9.28	1586.049928917	894.742000000	-120.05	-448.101098312	0.006242454
1701256850.6112559	4.95800	12.444452	1606.760000000	-9.31	1585.585873357	894.475000000	-120.07	-448.129522082	0.009250420
1701256851.8243999	4.96500	12.450204	1606.912500000	-9.29	1585.817971657	894.399000000	-120.05	-447.929318428	0.007931860
1701256853.5823870	4.95900	12.458832	1606.912500000	-9.29	1585.845139532	894.170000000	-120.07	-447.976717919	0.002080745
1701256854.7941821	4.97300	12.464584	1606.760000000	-9.31	1585.585873357	894.666000000	-120.08	-448.387369159	0.007148986
1701256857.0292621	4.96600	12.476088	1607.065000000	-9.27	1586.077047193	891.232000000	-120.04	-446.100866818	0.008343864
1701256858.2350681	4.96100	12.481840	1606.607500000	-9.32	1585.408150759	894.513000000	-120.09	-448.472798052	0.006860530
1701256859.9947691	4.95700	12.491906	1606.607500000	-9.33	1585.353634070	895.009000000	-120.09	-448.721472479	0.003028376
1701256861.2105341	4.96300	12.497658	1606.607500000	-9.32	1585.408150759	896.153000000	-120.10	-449.457414720	0.007560987
1701256862.9296350	4.96200	12.506286	1606.760000000	-9.32	1585.531386268	894.589000000	-120.10	-448.673004695	0.013824210
1701256864.1377900	4.96400	12.512038	1606.760000000	-9.31	1585.613090819	892.110000000	-120.08	-447.187196209	0.008179023
1701256865.8971360	4.95800	12.520666	1606.760000000	-9.31	1585.585873357	892.835000000	-120.09	-447.631516422	0.004099759
1701256867.1149099	4.96600	12.526418	1606.760000000	-9.32	1585.558638506	893.712000000	-120.11	-448.314118115	0.008920784
1701256868.8293741	4.96900	12.535046	1606.912500000	-9.29	1585.845139532	892.873000000	-120.10	-447.731466725	0.009992129
1701256870.0411520	4.95800	12.542236	1606.912500000	-9.28	1585.872290017	891.652000000	-120.08	-446.876817142	0.004717862
1701256871.8044920	4.96400	12.550864	1607.217500000	-9.26	1586.254659027	893.445000000	-120.11	-448.180182497	0.003481708
1701256873.0122931	4.96400	12.556616	1607.827500000	-9.20	1587.126883095	892.377000000	-120.08	-447.240171559	0.005459525
1701256874.7991970	4.96000	12.565244	1607.827500000	-9.20	1587.126883095	895.467000000	-120.11	-449.194481451	0.010527770
1701256876.0083449	4.95900	12.570996	1607.980000000	-9.19	1587.358142026	894.017000000	-120.10	-448.305125911	0.007684631
1701256877.8046000	4.96300	12.579624	1607.217500000	-9.25	1586.308813750	894.475000000	-120.11	-448.777891997	0.010321780
1701256879.0110459	4.96100	12.586814	1606.912500000	-9.29	1585.817971657	893.750000000	-120.13	-448.657003994	0.004717844
1701256880.7424600	4.95800	12.595442	1606.760000000	-9.31	1585.585873357	895.810000000	-120.16	-450.096713189	0.008014270
1701256881.9562459	4.95600	12.601194	1607.065000000	-9.28	1586.022793249	894.246000000	-120.14	-448.986981537	0.006654528
1701256883.7148659	4.95300	12.609822	1606.760000000	-9.31	1585.613090819	896.497000000	-120.17	-450.523061790	0.005418287
1701256884.9278190	4.97100	12.615574	1607.522500000	-9.23	1586.690962935	895.200000000	-120.14	-449.465970071	0.007643365
1701256886.6341269	4.96500	12.624202	1606.912500000	-9.26	1585.980718043	898.976000000	-120.18	-451.931620990	0.008179141
1701256887.8389361	4.95600	12.629954	1606.760000000	-9.28	1585.748917304	898.709000000	-120.19	-451.878748403	0.001957115
1701256889.5404279	4.96800	12.638582	1605.997500000	-9.36	1584.615159683	900.769000000	-120.23	-453.485172896	0.007190155
1701256892.7831969	4.95900	12.655838	1605.997500000	-9.37	1584.560420401	901.036000000	-120.24	-453.782635109	0.007767027
1701256894.0115869	4.95800	12.661590	1606.150000000	-9.36	1584.765629289	900.121000000	-120.23	-453.158942317	0.008797137
1701256895.7320311	4.96600	12.670218	1606.607500000	-9.31	1585.435383025	896.916000000	-120.20	-451.139579224	0.013000110
1701256896.9408319	4.95200	12.675970	1607.217500000	-9.26	1586.254659027	892.949000000	-120.16	-448.659213388	0.005047442
1701256898.6413250	4.95700	12.684598	1607.217500000	-9.26	1586.254659027	895.467000000	-120.19	-450.248642437	0.005500708
1701256899.8524830	4.95400	12.690350	1606.912500000	-9.29	1585.845139532	895.696000000	-120.20	-450.525931696	0.009703644
1701256901.6114621	4.96500	12.698978	1606.760000000	-9.31	1585.613090819	895.009000000	-120.20	-450.261381158	0.005459615
1701256902.8262420	4.97300	12.704730	1607.217500000	-9.26	1586.281745086	891.805000000	-120.16	-448.084414446	0.002946022
1701256904.5436959	4.95100	12.713358	1607.065000000	-9.28	1586.049928917	892.415000000	-120.17	-448.471705078	0.007890660
1701256905.7504990	4.96800	12.720548	1606.455000000	-9.34	1585.148570449	898.747000000	-120.24	-452.629841601	0.008591124
1701256907.9550290	4.96000	12.730614	1606.760000000	-9.30	1585.640290894	897.145000000	-120.22	-451.498339313	0.004017404
1701256909.1624651	4.97200	12.737804	1606.912500000	-9.29	1585.845139532	897.527000000	-120.23	-451.853013118	0.012464430
1701256910.9181700	4.96400	12.746432	1607.675000000	-9.22	1586.922454806	894.551000000	-120.19	-449.788069623	0.004676586
1701256912.1219859	4.97300	12.752184	1607.522500000	-9.25	1586.636902331	894.628000000	-120.20	-450.069707570	0.006530824
1701256913.8410730	4.95500	12.760812	1606.912500000	-9.30	1585.790786391	894.017000000	-120.22	-450.005036894	0.013576990
1701256915.0472391	4.95700	12.766564	1606.912500000	-9.29	1585.845139532	895.467000000	-120.23	-450.815922081	0.006242444
1701256916.8155510	4.96400	12.775192	1607.675000000	-9.23	1586.868493484	895.162000000	-120.21	-450.419364790	0.001380195
1701256918.0229990	4.96000	12.780944	1607.522500000	-9.23	1586.690962935	896.764000000	-120.23	-451.468886681	0.009374015
1701256919.7494249	4.95800	12.789572	1607.065000000	-9.26	1586.131231565	894.628000000	-120.22	-450.312584824	0.005871574
1701256920.9652030	4.95500	12.796762	1606.760000000	-9.30	1585.640290894	895.848000000	-120.25	-451.331922509	0.009497705
1701256922.7235489	4.97100	12.805390	1607.065000000	-9.28	1586.022793249	894.551000000	-120.25	-450.597566070	0.006159989
1701256923.9263639	4.95600	12.811142	1606.607500000	-9.32	1585.380901107	895.925000000	-120.26	-451.532794128	0.011928710
1701256925.6537881	4.97500	12.819770	1606.912500000	-9.29	1585.817971657	894.780000000	-120.25	-450.793859697	0.007684613
1701256926.8689239	4.96400	12.825522	1607.827500000	-9.21	1587.099943385	891.194000000	-120.20	-448.342129878	0.012423210
1701256928.6299081	4.96300	12.834150	1606.912500000	-9.29	1585.817971657	896.230000000	-120.27	-451.767569074	0.010362990
1701256929.8440509	4.96300	12.841340	1606.607500000	-9.32	1585.408150759	895.238000000	-120.27	-451.267526196	0.008179041
1701256931.5561600	4.96100	12.848530	1606.912500000	-9.29	1585.817971657	894.017000000	-120.26	-450.490326382	0.003564093
1701256932.7689450	4.97000	12.855720	1606.607500000	-9.33	1585.353634070	896.688000000	-120.31	-452.484937123	0.008302678
1701256934.5312779	4.95000	12.864348	1606.455000000	-9.34	1585.175869665	897.145000000	-120.31	-452.796655099	0.002451518
1701256935.7414370	4.96200	12.870100	1606.455000000	-9.34	1585.175869665	896.230000000	-120.31	-452.253822063	0.008508826
1701256937.9635520	4.97400	12.881604	1606.455000000	-9.33	1585.203151498	897.298000000	-120.31	-452.792754125	0.011599130
1701256939.1663489	4.96400	12.887356	1606.760000000	-9.31	1585.613090819	896.688000000	-120.31	-452.484937123	0.007890653
1701256940.9267030	4.96900	12.895984	1606.302500000	-9.35	1584.943447664	898.366000000	-120.34	-453.818919102	0.006489684
1701256942.1411240	4.97000	12.901736	1606.150000000	-9.36	1584.765629289	898.671000000	-120.35	-454.054208658	0.006942929
1701256943.8559470	4.96800	12.910364	1606.607500000	-9.32	1585.408150759	895.696000000	-120.31	-452.065332567	0.007066597
1701256945.0653789	4.95500	12.917554	1606.760000000	-9.32	1585.558638506	895.085000000	-120.31	-451.676034412	0.014483490
1701256946.7672269	4.97000	12.924744	1606.760000000	-9.30	1585.640290894	893.483000000	-120.31	-450.867636319	0.008014242
1701256947.9787741	4.96800	12.931934	1606.760000000	-9.30	1585.640290894	894.094000000	-120.31	-451.256789643	0.010733790
1701256949.7370131	4.95600	12.940562	1606.607500000	-9.34	1585.326349647	894.551000000	-120.34	-451.810883959	0.008920746
1701256950.9368310	4.95600	12.946314	1606.455000000	-9.34	1585.175869665	895.162000000	-120.34	-452.119481736	0.014277480
1701256952.6586101	4.95300	12.954942	1606.302500000	-9.35	1584.970779051	896.306000000	-120.35	-452.859290603	0.005953984
1701256953.8630800	4.95800	12.960694	1606.302500000	-9.34	1584.998093058	896.764000000	-120.37	-453.333795522	0.012670450
1701256955.5665720	4.96100	12.969322	1607.065000000	-9.28	1586.022793249	896.230000000	-120.33	-452.577891544	0.008385122
1701256956.7767191	4.97100	12.975074	1607.370000000	-9.25	1586.486383674	895.238000000	-120.32	-451.996031492	0.011145870
1701256958.5357080	4.96000	12.983702	1607.217500000	-9.26	1586.254659027	894.399000000	-120.32	-451.572429421	0.001668655
1701256959.7568259	4.95800	12.990892	1606.302500000	-9.35	1584.970779051	897.985000000	-120.38	-454.194423962	0.004841409
1701256961.9686129	4.96800	12.999520	1606.302500000	-9.35	1584.970779051	899.510000000	-120.41	-455.290754381	0.007355012
1701256963.1724229	4.95500	12.999520	1606.302500000	-9.35	1584.970779051	897.832000000	-120.38	-454.117037651	0.000061631
1701256964.9317660	4.96300	12.999520	1606.455000000	-9.33	1585.203151498	896.001000000	-120.38	-453.109986338	0.008179082
1701256966.1489050	4.96500	12.999520	1606.302500000	-9.35	1584.970779051	896.306000000	-120.38	-453.264225614	0.007148903
1701256967.8653510	4.94700	12.999520	1606.150000000	-9.35	1584.820304254	897.298000000	-120.39	-453.928000984	0.010404180
1701256969.0771420	4.97500	12.999520	1605.997500000	-9.37	1584.560420401	899.053000000	-120.41	-455.140637232	0.008961956
1701256970.8351331	4.97200	12.995206	1606.455000000	-9.33	1585.203151498	897.985000000	-120.38	-454.194423962	0.010527770
1701256972.0522740	4.96100	12.989454	1606.302500000	-9.35	1584.943447664	900.197000000	-120.41	-455.638482309	0.005624359
1701256973.7703600	4.95400	12.980826	1607.217500000	-9.27	1586.227555573	898.061000000	-120.36	-453.908311782	0.006695696
1701256974.9781630	4.97800	12.975074	1606.760000000	-9.32	1585.558638506	896.688000000	-120.35	-453.133327853	0.002080728
1701256976.7348521	4.95700	12.966446	1606.302500000	-9.35	1584.943447664	898.900000000	-120.38	-454.657224452	0.009168038
1701256977.9446681	4.96800	12.959256	1606.150000000	-9.35	1584.792975461	899.358000000	-120.39	-454.970120416	0.003770151
1701256979.6697340	4.95200	12.950628	1606.607500000	-9.32	1585.380901107	895.925000000	-120.34	-452.585822590	0.006324833
1701256980.8798850	4.95300	12.944876	1606.150000000	-9.35	1584.792975461	898.061000000	-120.37	-454.070597960	0.002369153
1701256982.6368749	4.96300	12.936248	1605.997500000	-9.38	1584.533024695	899.282000000	-120.39	-454.931673291	0.011351900
1701256983.8520110	4.96200	12.930496	1607.065000000	-9.28	1586.022793249	895.848000000	-120.34	-452.465959764	0.000473746
1701256985.5674629	4.96500	12.921868	1607.065000000	-9.28	1586.049928917	896.840000000	-120.33	-452.885929116	0.007684617
1701256986.7801900	4.97500	12.916116	1606.150000000	-9.37	1584.710884810	899.510000000	-120.38	-454.884496569	0.008920770
1701256988.5435879	4.96700	12.907488	1606.455000000	-9.34	1585.175869665	896.993000000	-120.34	-453.125333887	0.008591138
1701256989.7550240	4.96500	12.900298	1606.150000000	-9.37	1584.710884810	898.900000000	-120.37	-454.413590192	0.004346960
1701256991.9721551	4.95000	12.890232	1606.455000000	-9.35	1585.121253849	896.611000000	-120.34	-452.932362618	0.003687810
1701256993.1789579	4.96200	12.883042	1606.302500000	-9.35	1584.943447664	896.688000000	-120.34	-452.971259968	0.010568980
1701256994.9392970	4.97100	12.874414	1606.302500000	-9.35	1584.943447664	896.688000000	-120.34	-452.890218574	0.003893757
1701256996.1520829	4.97600	12.868662	1606.912500000	-9.31	1585.763583734	892.491000000	-120.29	-450.124965250	0.013906600
1701256997.8698900	4.96100	12.860034	1606.760000000	-9.31	1585.585873357	893.636000000	-120.29	-450.702442318	0.009538852
1701256999.0813241	4.96600	12.854282	1606.760000000	-9.32	1585.531386268	894.551000000	-120.29	-451.244807492	0.007396170
1701257000.8410220	4.96500	12.845654	1606.607500000	-9.35	1585.271728647	894.628000000	-120.30	-451.364539038	0.004923836
1701257002.0534551	4.97400	12.838464	1606.607500000	-9.33	1585.353634070	895.085000000	-120.30	-451.595108162	0.008961974
1701257003.7720759	4.97300	12.831274	1606.912500000	-9.29	1585.817971657	893.254000000	-120.26	-450.105854813	0.007973035
1701257004.9840491	4.95900	12.824084	1606.760000000	-9.31	1585.585873357	895.009000000	-120.27	-451.152092911	0.014854310
1701257006.7430339	4.95600	12.815456	1607.217500000	-9.26	1586.281745086	895.085000000	-120.26	-451.028485800	0.002904791
1701257007.9578180	4.97400	12.809704	1607.370000000	-9.24	1586.513420111	894.856000000	-120.25	-450.751198739	0.000514932
1701257009.7484260	4.96200	12.801076	1606.912500000	-9.29	1585.817971657	895.467000000	-120.26	-451.301968981	0.002863643
1701257010.9658511	4.95700	12.795324	1606.302500000	-9.36	1584.916098896	896.153000000	-120.28	-451.890845491	0.008385081
1701257012.6813059	4.96000	12.785258	1606.302500000	-9.35	1584.943447664	895.696000000	-120.28	-451.660400336	0.005665517
1701257013.8874769	4.96800	12.779506	1606.150000000	-9.37	1584.738265739	896.306000000	-120.28	-451.967996713	0.008179107
1701257015.5916030	4.97400	12.770878	1606.455000000	-9.34	1585.148570449	895.314000000	-120.26	-451.224859271	0.004923877
1701257016.8017471	4.96300	12.765126	1606.607500000	-9.32	1585.380901107	893.941000000	-120.24	-450.209428493	0.007643452
1701257019.0627661	4.96800	12.753622	1607.217500000	-9.26	1586.254659027	895.772000000	-120.23	-451.050519745	0.011393100
1701257020.2781920	4.96400	12.747870	1607.827500000	-9.20	1587.126883095	892.568000000	-120.20	-448.952579672	0.009456484
1701257021.9916551	4.96400	12.739242	1607.217500000	-9.26	1586.254659027	897.069000000	-120.25	-451.865917088	0.008508749
1701257023.1984539	4.95800	12.733490	1607.065000000	-9.28	1586.022793249	896.611000000	-120.23	-451.472983705	0.005088728
1701257024.9139111	4.96800	12.724862	1606.912500000	-9.30	1585.790786391	895.085000000	-120.22	-450.542616581	0.006530856
1701257026.1745739	4.96600	12.719110	1606.760000000	-9.30	1585.640290894	894.094000000	-120.22	-449.962889154	0.004470625
1701257027.9681830	4.97100	12.709044	1606.607500000	-9.34	1585.299047839	896.306000000	-120.24	-451.400497365	0.012134780
1701257029.1809709	4.96100	12.703292	1606.912500000	-9.29	1585.817971657	896.993000000	-120.23	-451.584174956	0.008879533
1701257030.9034050	4.95900	12.694664	1607.065000000	-9.26	1586.131231565	897.985000000	-120.22	-452.002336706	0.008632355
1701257032.1082129	4.96700	12.688912	1607.065000000	-9.27	1586.077047193	898.595000000	-120.22	-452.309381284	0.002904833
1701257033.8765359	4.96800	12.680284	1606.760000000	-9.30	1585.640290894	897.756000000	-120.23	-451.968301394	0.007560987
1701257035.0913179	4.95800	12.673094	1606.302500000	-9.34	1585.025389682	897.756000000	-120.23	-452.049528679	0.001338998
1701257036.8143959	4.96500	12.665904	1606.607500000	-9.31	1585.435383025	895.696000000	-120.20	-450.606997313	0.011599130
1701257038.0251880	4.96400	12.658714	1606.760000000	-9.30	1585.640290894	894.551000000	-120.19	-449.788069623	-0.001215646
1701257039.7749140	4.95700	12.650086	1606.760000000	-9.32	1585.558638506	895.848000000	-120.20	-450.602386142	0.013700580
1701257040.9857030	4.96100	12.644334	1607.217500000	-9.26	1586.254659027	892.415000000	-120.16	-448.390906889	0.009374061
1701257042.7087851	4.97500	12.635706	1607.065000000	-9.29	1585.995640187	893.483000000	-120.17	-449.008414772	0.004923825
1701257043.9125969	4.96100	12.629954	1606.912500000	-9.30	1585.790786391	891.957000000	-120.16	-448.080024697	0.007313764
1701257045.6290481	4.95300	12.621326	1606.760000000	-9.31	1585.585873357	893.712000000	-120.17	-449.204406476	0.002534004
1701257046.8907111	4.96200	12.614136	1606.912500000	-9.31	1585.736363688	893.636000000	-120.17	-449.085302958	0.006489680
1701257048.6091559	4.96700	12.605508	1607.065000000	-9.30	1585.941281887	890.965000000	-120.14	-447.420329104	0.008302716
1701257049.8129699	4.96900	12.599756	1607.065000000	-9.30	1585.941281887	890.965000000	-120.14	-447.420329104	0.006778102
1701257052.0145040	4.96800	12.589690	1607.370000000	-9.24	1586.513420111	893.559000000	-120.13	-448.561123169	0.000556166
1701257053.2199471	4.95500	12.582500	1607.217500000	-9.26	1586.281745086	893.178000000	-120.14	-448.450755380	0.007519804
1701257054.9826350	4.96800	12.573872	1607.217500000	-9.28	1586.173296480	892.034000000	-120.13	-447.714789376	0.011063430
1701257056.1940701	4.96000	12.568120	1607.217500000	-9.28	1586.173296480	891.881000000	-120.11	-447.476424821	0.003811271
1701257057.9258389	4.96900	12.559492	1607.217500000	-9.28	1586.200434724	891.957000000	-120.12	-447.595351717	0.009992097
1701257059.1831551	4.97000	12.553740	1607.370000000	-9.26	1586.405169979	892.034000000	-120.11	-447.472380408	0.006283637
1701257060.9255450	4.95500	12.545112	1607.217500000	-9.26	1586.281745086	894.933000000	-120.11	-449.007680727	0.004594176
1701257062.1293471	4.96000	12.539360	1607.065000000	-9.28	1586.049928917	898.061000000	-120.14	-450.983762747	0.012464430
1701257063.8856931	4.97200	12.529294	1607.675000000	-9.22	1586.895482846	894.017000000	-120.09	-448.224123625	0.005912774
1701257065.0968380	4.96600	12.523542	1607.675000000	-9.22	1586.922454806	894.170000000	-120.09	-448.300831664	0.014277460
1701257066.8249040	4.96600	12.514914	1607.675000000	-9.22	1586.895482846	894.551000000	-120.09	-448.491849722	0.004759016
1701257068.0297110	4.97000	12.509162	1607.675000000	-9.23	1586.841486720	894.399000000	-120.09	-448.415643043	0.002245593
1701257069.7295680	4.95600	12.500534	1607.065000000	-9.28	1586.022793249	895.696000000	-120.11	-449.309355071	0.008838423
1701257070.9403710	4.95100	12.494782	1606.302500000	-9.35	1584.943447664	897.603000000	-120.15	-450.835049346	0.014895510
1701257072.6438389	4.97700	12.486154	1606.912500000	-9.31	1585.763583734	895.543000000	-120.11	-449.232605447	0.009621307
1701257073.8961740	4.96300	12.478964	1607.065000000	-9.28	1586.022793249	893.254000000	-120.08	-447.679705109	0.007931888
1701257075.6255910	4.96900	12.470336	1607.065000000	-9.28	1586.022793249	894.170000000	-120.10	-448.381847812	0.003728941
1701257076.8264101	4.95700	12.464584	1606.912500000	-9.31	1585.763583734	896.001000000	-120.11	-449.462352688	0.005377140
1701257079.0285771	4.94900	12.454518	1606.912500000	-9.31	1585.736363688	896.077000000	-120.10	-449.419297609	0.003811333
1701257080.2367339	4.97500	12.448766	1606.760000000	-9.32	1585.531386268	896.230000000	-120.10	-449.414835506	0.010486570
1701257081.9917200	4.96100	12.438700	1606.912500000	-9.29	1585.817971657	893.407000000	-120.07	-447.594457011	0.007602235
1701257083.2025111	4.96800	12.432948	1606.760000000	-9.34	1585.476829630	896.153000000	-120.10	-449.376223830	0.012258380
1701257084.9229519	4.97000	12.424320	1607.370000000	-9.26	1586.405169979	892.034000000	-120.04	-446.583169862	0.006984149
1701257086.1347411	4.96200	12.418568	1607.065000000	-9.28	1586.022793249	894.017000000	-120.06	-447.819038485	0.003687800
1701257087.8342359	4.96300	12.409940	1607.217500000	-9.27	1586.227555573	892.415000000	-120.04	-446.773911681	0.006283668
1701257089.0483799	4.96800	12.404188	1607.065000000	-9.29	1585.995640187	895.009000000	-120.06	-448.315937857	0.003893733
1701257090.8033681	4.96200	12.395560	1606.760000000	-9.32	1585.558638506	896.230000000	-120.06	-448.927544847	0.009621279
1701257092.0051839	4.96300	12.388370	1606.760000000	-9.32	1585.558638506	896.993000000	-120.07	-449.472324824	-0.000844793
1701257093.7365940	4.95000	12.379742	1606.912500000	-9.31	1585.763583734	896.382000000	-120.05	-448.922436531	0.010239360
1701257094.9477470	4.96500	12.373990	1606.912500000	-9.31	1585.736363688	897.069000000	-120.06	-449.347805506	0.009950860
1701257096.6518681	4.96400	12.365362	1607.522500000	-9.26	1586.582772130	891.576000000	-120.00	-445.788000000	0.012546840
1701257097.9029040	4.96000	12.359610	1607.217500000	-9.28	1586.173296480	893.178000000	-120.02	-446.831984811	0.010362960
1701257099.6319749	4.96600	12.350982	1607.370000000	-9.27	1586.378063953	893.102000000	-120.02	-446.793964136	0.004223403
1701257100.8347840	4.96500	12.345230	1607.370000000	-9.28	1586.350940531	891.652000000	-119.99	-445.745133664	0.008014277
1701257103.0349519	4.97500	12.333726	1607.522500000	-9.26	1586.582772130	890.355000000	-119.98	-444.854475888	0.003358060
1701257104.2431040	4.97000	12.327974	1607.522500000	-9.26	1586.555680931	891.805000000	-119.99	-445.740734687	0.012464430
1701257105.9542160	4.96100	12.319346	1607.217500000	-9.28	1586.200434724	893.331000000	-119.99	-446.584481391	0.015142740
1701257107.2158771	4.96800	12.313594	1606.912500000	-9.31	1585.736363688	895.619000000	-120.02	-448.134355339	0.004882685
1701257108.9385209	4.95700	12.304966	1607.065000000	-9.29	1585.968469733	893.407000000	-119.99	-446.541444099	0.007643372
1701257110.1464710	4.97300	12.297776	1606.912500000	-9.31	1585.736363688	894.475000000	-120.00	-447.237500000	0.011557890
1701257111.8576291	4.96600	12.289148	1607.065000000	-9.31	1585.886854020	893.025000000	-119.99	-446.431509143	0.013329740
1701257113.1156030	4.96800	12.283396	1607.065000000	-9.30	1585.941281887	893.331000000	-119.99	-446.584481391	0.009085618
1701257114.8486559	4.96800	12.274768	1607.065000000	-9.30	1585.941281887	893.788000000	-119.99	-446.731874989	0.004511821
1701257116.0614390	4.95700	12.269016	1607.065000000	-9.31	1585.914076650	892.720000000	-119.98	-446.036117857	-0.000515216
1701257117.8221350	4.96400	12.260388	1606.760000000	-9.32	1585.531386268	894.475000000	-119.99	-447.156377639	0.014277470
1701257119.0355611	4.95700	12.254636	1607.065000000	-9.29	1585.968469733	893.178000000	-119.96	-446.102898172	0.001833509
1701257120.7453761	4.95600	12.246008	1607.370000000	-9.28	1586.323799712	891.576000000	-119.95	-445.060089127	0.004594200
1701257121.9482009	4.96200	12.238818	1607.065000000	-9.30	1585.941281887	891.805000000	-119.95	-445.255321463	0.008014280
1701257123.6642931	4.96500	12.230190	1607.065000000	-9.30	1585.941281887	892.720000000	-119.95	-445.712157452	0.008261457
1701257124.9129839	4.96600	12.224438	1607.217500000	-9.28	1586.173296480	891.805000000	-119.93	-444.931614980	0.011805170
1701257126.6463871	4.96900	12.215810	1607.065000000	-9.30	1585.941281887	892.797000000	-119.93	-445.507558984	0.005541984
1701257127.8501999	4.96000	12.210058	1607.217500000	-9.28	1586.200434724	890.508000000	-119.91	-444.042049055	0.009950894
1701257129.6155231	4.95400	12.201430	1607.675000000	-9.25	1586.787420988	893.865000000	-119.92	-445.878246528	0.005294702
1701257130.8243170	4.96200	12.195678	1607.827500000	-9.23	1587.019019831	893.712000000	-119.91	-445.639688521	0.004223389
1701257133.0554070	4.96900	12.184174	1607.675000000	-9.22	1586.895482846	894.856000000	-119.92	-446.291357090	0.007313747
1701257134.2622070	4.97000	12.176984	1607.217500000	-9.28	1586.173296480	894.780000000	-119.94	-446.578279142	0.004594249
1701257135.9640360	4.97200	12.169794	1607.522500000	-9.27	1586.528572333	889.745000000	-119.89	-443.338492460	0.003852561
1701257137.2167380	4.95000	12.162604	1607.522500000	-9.26	1586.555680931	889.668000000	-119.88	-443.219346297	0.008591163
1701257138.9501450	4.96800	12.153976	1607.522500000	-9.26	1586.555680931	888.829000000	-119.87	-442.720661398	0.011393090
1701257140.1637280	4.96300	12.148224	1607.065000000	-9.31	1585.914076650	892.491000000	-119.90	-444.949834535	0.004594259
1701257141.8620639	4.96000	12.139596	1607.217500000	-9.27	1586.227555573	892.186000000	-119.89	-444.554783937	0.006860606
1701257143.1925361	4.96500	12.132406	1607.522500000	-9.25	1586.609845930	890.813000000	-119.87	-443.708880496	0.011063460
1701257144.9269409	4.94700	12.123778	1607.217500000	-9.27	1586.227555573	891.347000000	-119.87	-443.974862854	0.010527760
1701257146.1257620	4.96300	12.118026	1606.912500000	-9.31	1585.736363688	892.186000000	-119.89	-444.635786606	0.004388205
1701257147.8551819	4.96900	12.109398	1607.065000000	-9.29	1585.995640187	890.203000000	-119.86	-443.243363668	0.007684617
1701257149.0550020	4.95900	12.103646	1607.370000000	-9.27	1586.378063953	891.805000000	-119.87	-444.122007350	0.008838388
1701257150.7554951	4.96100	12.095018	1606.760000000	-9.32	1585.531386268	893.865000000	-119.89	-445.472544284	0.009580066
1701257151.9682789	4.96600	12.089266	1606.912500000	-9.30	1585.790786391	890.279000000	-119.86	-443.200351187	0.003275668
1701257153.7326031	4.96400	12.080638	1607.065000000	-9.29	1585.968469733	891.042000000	-119.85	-443.499261266	0.004594210
1701257154.9394081	4.97000	12.074886	1607.827500000	-9.22	1587.046011753	890.965000000	-119.83	-443.137203312	0.004346995
1701257156.6528640	4.95500	12.066258	1606.912500000	-9.30	1585.790786391	892.797000000	-119.86	-444.534949167	0.007890681
1701257157.8506899	4.96600	12.059068	1607.065000000	-9.29	1585.995640187	892.034000000	-119.84	-443.911987487	0.005006322
1701257160.0588379	4.96700	12.049002	1606.607500000	-9.33	1585.353634070	895.314000000	-119.87	-445.950802954	0.008096645
1701257161.2586610	4.96100	12.043250	1606.760000000	-9.32	1585.558638506	895.162000000	-119.87	-445.875092620	0.013000090
1701257162.9601519	4.96200	12.034622	1606.760000000	-9.31	1585.585873357	893.636000000	-119.86	-444.871539185	0.012588040
