----------------------------------------------------------------------------------------------------------------------
time (s)	T (K)	B (T)	R1 (Ohm)	Theta1 (deg.)	 X1 (Ohm)	 R2 (Ohm)	 Theta2 (deg.)	 X2 (Ohm)	 I_leak(nA)
1701365803.7400911	4.97400	6.114376	897.527500000	8.90	886.711452228	38.778900000	-162.45	-36.973904003	0.024784760
1701365804.9498661	4.97500	6.121566	897.680000000	8.90	886.862114460	38.817100000	-162.47	-37.014001306	0.022230060
1701365806.7151611	4.97500	6.130194	897.527500000	8.90	886.711452228	38.912400000	-162.43	-37.096271936	0.017491460
1701365807.9249389	4.98100	6.135946	897.680000000	8.90	886.862114460	38.919600000	-162.48	-37.114194735	0.022600890
1701365809.6433570	4.97600	6.144574	897.680000000	8.90	886.862114460	38.979200000	-162.46	-37.166111515	0.020911490
1701365810.8523180	4.98200	6.150326	897.680000000	8.90	886.862114460	39.012600000	-162.47	-37.201650580	0.025320450
1701365812.6164320	4.96800	6.158954	897.680000000	8.90	886.862114460	39.124800000	-162.55	-37.323418519	0.021941620
1701365813.8301959	4.97800	6.164706	897.680000000	8.90	886.862114460	39.146200000	-162.53	-37.341373266	0.023466210
1701365815.5536020	4.96800	6.173334	897.680000000	8.90	886.862114460	39.229700000	-162.57	-37.428414200	0.026927430
1701365816.7524581	4.98200	6.180524	897.680000000	8.90	886.862114460	39.291700000	-162.60	-37.493724716	0.016378910
1701365818.4572179	4.97100	6.189152	897.680000000	8.90	886.862114460	39.360800000	-162.63	-37.565820585	0.019386870
1701365819.6680040	4.97300	6.194904	897.680000000	8.90	886.862114460	39.375100000	-162.64	-37.580699243	0.021158700
1701365821.4209640	4.96800	6.203532	897.680000000	8.90	886.862114460	39.453800000	-162.67	-37.663203519	0.020458200
1701365822.6221170	4.97800	6.209284	897.680000000	8.90	886.862114460	39.482400000	-162.68	-37.692967594	0.021941620
1701365824.3521531	4.97000	6.217912	897.680000000	8.90	886.862114460	39.556300000	-162.72	-37.770908391	0.014112700
1701365825.5699041	4.97100	6.223664	897.680000000	8.90	886.862114460	39.620700000	-162.75	-37.838558713	0.020870290
1701365827.3232341	4.97100	6.233730	897.680000000	8.90	886.862114460	39.658800000	-162.76	-37.877407252	0.022230030
1701365828.5263779	4.97600	6.239482	897.680000000	8.90	886.862114460	39.725600000	-162.80	-37.948596025	0.020128600
1701365830.7584391	4.96600	6.249548	897.680000000	8.90	886.862114460	39.787600000	-162.82	-38.012748192	0.025196820
1701365831.9642129	4.96900	6.256738	897.680000000	8.90	886.862114460	39.842400000	-162.85	-38.070029317	0.019963750
1701365833.7295139	4.97900	6.265366	897.680000000	8.90	886.862114460	39.914000000	-162.88	-38.145833435	0.015925620
1701365834.9412980	4.97400	6.271118	897.680000000	8.90	886.862114460	39.954500000	-162.89	-38.187001528	0.022188860
1701365836.6616940	4.97500	6.279746	897.680000000	8.90	886.862114460	40.026000000	-162.93	-38.262728335	0.026268150
1701365837.8684919	4.97400	6.285498	897.680000000	8.90	886.862114460	40.090400000	-162.95	-38.329217372	0.019057230
1701365839.6244440	4.97600	6.294126	897.680000000	8.90	886.862114460	40.171400000	-162.91	-38.398016574	0.020952660
1701365840.8272381	4.97300	6.299878	897.680000000	8.90	886.862114460	40.216700000	-162.93	-38.445027398	0.018727610
1701365842.5496480	4.98000	6.308506	897.680000000	8.90	886.862114460	40.295400000	-162.96	-38.526448420	0.023631030
1701365843.7514441	4.98000	6.315696	897.680000000	8.90	886.862114460	40.350300000	-162.98	-38.583887866	0.020169780
1701365845.4708631	4.97300	6.324324	897.680000000	8.90	886.862114460	40.405100000	-163.01	-38.641238367	0.024537540
1701365846.7205269	4.97100	6.330076	897.832500000	8.90	887.012776692	40.452800000	-163.03	-38.691804583	0.022436070
1701365848.4542589	4.97000	6.338704	897.832500000	8.90	887.012776692	40.541000000	-163.07	-38.783591276	0.028122390
1701365849.6706641	4.98000	6.344456	897.832500000	8.90	887.012776692	40.567200000	-163.08	-38.811129138	0.015431190
1701365851.4333229	4.97400	6.353084	897.832500000	8.90	887.012776692	40.629200000	-163.10	-38.875394938	0.025361630
1701365852.6450939	4.97100	6.360274	897.832500000	8.90	887.012776692	40.693600000	-163.13	-38.943202305	0.023095380
1701365854.3621621	4.97100	6.367464	897.832500000	8.90	887.012776692	40.777000000	-163.17	-39.030440744	0.022106410
1701365855.5683060	4.98200	6.374654	897.832500000	8.90	887.012776692	40.834200000	-163.19	-39.090139669	0.022147630
1701365857.3272631	4.97900	6.383282	897.832500000	8.90	887.012776692	40.910500000	-163.22	-39.169368876	0.028410820
1701365858.5340459	4.96900	6.389034	897.832500000	8.90	887.012776692	40.970100000	-163.25	-39.231382228	0.023754590
1701365860.7634511	4.96800	6.400538	897.832500000	8.90	887.012776692	41.041700000	-163.28	-39.306132109	0.022024000
1701365861.9692450	4.97600	6.406290	897.832500000	8.90	887.012776692	41.082200000	-163.30	-39.348631029	0.023012950
1701365863.7331870	4.97400	6.414918	897.832500000	8.90	887.012776692	41.165600000	-163.31	-39.430989001	0.017985910
1701365864.9429610	4.97400	6.420670	897.832500000	8.90	887.012776692	41.218100000	-163.31	-39.481276788	0.019263240
1701365866.6593850	4.97900	6.429298	897.832500000	8.90	887.012776692	41.292000000	-163.37	-39.564461085	0.020829080
1701365867.8675179	4.97300	6.436488	897.832500000	8.90	887.012776692	41.330200000	-163.37	-39.601062906	0.021776750
1701365869.5746150	4.96700	6.443678	897.832500000	8.90	887.012776692	41.413600000	-163.36	-39.679732171	0.019386880
1701365870.7837479	4.96400	6.450868	897.832500000	8.90	887.012776692	41.482700000	-163.39	-39.752152743	0.019922560
1701365872.5390661	4.97500	6.459496	897.832500000	8.90	887.012776692	41.549500000	-163.42	-39.821137043	0.026556570
1701365873.7438540	4.96800	6.465248	897.680000000	8.90	886.862114460	41.587700000	-163.43	-39.861475112	0.020210990
1701365875.4602921	4.97600	6.473876	897.832500000	8.90	887.012776692	41.659200000	-163.45	-39.933736854	0.013082520
1701365876.6696999	4.97100	6.479628	897.832500000	8.90	887.012776692	41.711600000	-163.48	-39.988939396	0.026350570
1701365878.3844910	4.97900	6.488256	897.832500000	8.90	887.012776692	41.771200000	-163.50	-40.051050909	0.020252200
1701365879.6407809	4.97600	6.495446	897.832500000	8.90	887.012776692	41.807000000	-163.51	-40.087862625	0.023177780
1701365881.3731649	4.97200	6.502636	897.832500000	8.90	887.012776692	41.878500000	-163.54	-40.162640335	0.021199880
1701365882.5889220	4.96000	6.509826	897.832500000	8.90	887.012776692	41.940500000	-163.57	-40.227073753	0.024496340
1701365884.3472421	4.98000	6.518454	897.832500000	8.90	887.012776692	41.990600000	-163.58	-40.278857076	0.021158690
1701365885.5643530	4.97900	6.524206	897.832500000	8.90	887.012776692	42.002500000	-163.59	-40.291514808	0.022188840
1701365887.3502469	4.97900	6.532834	897.832500000	8.90	887.012776692	42.095500000	-163.63	-40.388190637	0.023837050
1701365888.5692201	4.96600	6.538586	897.832500000	8.90	887.012776692	42.100300000	-163.63	-40.394038586	0.025814880
1701365890.3426089	4.96900	6.548652	897.832500000	8.91	886.998219350	42.164600000	-163.62	-40.453243111	0.020623080
1701365891.5583601	4.97800	6.554404	897.832500000	8.90	887.012776692	42.231400000	-163.67	-40.528538337	0.026803810
1701365893.3505950	4.97300	6.563032	897.832500000	8.91	886.998219350	42.312400000	-163.71	-40.613737515	0.024496340
1701365894.5640020	4.98700	6.568784	897.832500000	8.90	887.012776692	42.355400000	-163.71	-40.655011248	0.021900420
1701365896.3456061	4.96400	6.578850	897.832500000	8.90	887.012776692	42.422100000	-163.75	-40.727745277	0.025155620
1701365897.5570230	4.98300	6.584602	897.832500000	8.91	886.998219350	42.467400000	-163.75	-40.771235978	0.021611960
1701365899.7894340	4.97300	6.596106	897.832500000	8.91	886.998219350	42.527000000	-163.75	-40.828455531	0.025155600
1701365900.9938619	4.97800	6.601858	897.832500000	8.91	886.998219350	42.562800000	-163.75	-40.862825665	0.018974840
1701365902.6986749	4.96700	6.610486	897.832500000	8.91	886.998219350	42.653400000	-163.78	-40.956050202	0.022600940
1701365903.9479871	4.95700	6.616238	897.832500000	8.91	886.998219350	42.701100000	-163.80	-41.005596701	0.020870290
1701365905.6907189	4.98400	6.624866	897.832500000	8.90	887.012776692	42.784500000	-163.82	-41.090681538	0.021323510
1701365906.8964889	4.97900	6.630618	897.832500000	8.90	887.012776692	42.820300000	-163.84	-41.127561788	0.027833950
1701365908.6557920	4.97400	6.639246	897.832500000	8.91	886.998219350	42.875100000	-163.85	-41.183943219	0.019016070
1701365909.8702030	4.97300	6.646436	897.832500000	8.91	886.998219350	42.922800000	-163.87	-41.233509591	0.018686370
1701365911.5916090	4.96800	6.655064	897.832500000	8.91	886.998219350	42.984800000	-163.90	-41.298067490	0.021900410
1701365912.7997451	4.96600	6.660816	897.985000000	8.91	887.148879109	43.032500000	-163.91	-41.347643632	0.026845000
1701365914.5606980	4.98000	6.669444	897.985000000	8.91	887.148879109	43.127800000	-163.96	-41.447960900	0.020705440
1701365915.7728169	4.97200	6.675196	897.832500000	8.91	886.998219350	43.189800000	-163.97	-41.511293929	0.022477280
1701365917.4948781	4.97100	6.683824	897.985000000	8.91	887.148879109	43.208900000	-163.98	-41.530900594	0.021241090
1701365918.7076449	4.96600	6.689576	897.985000000	8.91	887.148879109	43.251800000	-164.00	-41.575882445	0.025402830
1701365920.4633181	4.97300	6.698204	897.985000000	8.91	887.148879109	43.301900000	-164.02	-41.627789263	0.020746610
1701365921.6770840	4.97100	6.705394	897.985000000	8.91	887.148879109	43.359100000	-164.04	-41.687775485	0.021405940
1701365923.3961461	4.96900	6.714022	897.985000000	8.91	887.148879109	43.409200000	-164.06	-41.739692090	0.022724500
1701365924.6019311	4.97800	6.719774	897.985000000	8.91	887.148879109	43.456900000	-164.02	-41.778049669	0.021076300
1701365926.3602450	4.97200	6.728402	897.985000000	8.91	887.148879109	43.554600000	-164.11	-41.889507347	0.018974840
1701365927.5660329	4.98100	6.734154	897.985000000	8.91	887.148879109	43.604700000	-164.08	-41.932686293	0.025320410
1701365929.8024220	4.96900	6.745658	897.985000000	8.91	887.148879109	43.666700000	-164.15	-42.006076515	0.020952670
1701365931.0577230	4.97600	6.751410	897.985000000	8.91	887.148879109	43.702400000	-164.11	-42.032910036	0.023631020
1701365932.2974191	4.96900	6.758600	897.985000000	8.91	887.148879109	43.762000000	-164.12	-42.092741438	0.021776800
1701365933.5115371	4.97300	6.764352	897.985000000	8.91	887.148879109	43.812100000	-164.14	-42.144693566	0.026680200
1701365935.2798231	4.97200	6.772980	897.985000000	8.91	887.148879109	43.866900000	-164.16	-42.201171667	0.024125480
1701365936.4842570	4.96900	6.778732	897.985000000	8.91	887.148879109	43.917000000	-164.17	-42.251878926	0.022188830
1701365938.7086861	4.97800	6.790236	897.985000000	8.91	887.148879109	44.021900000	-164.21	-42.360337479	0.020417020
1701365939.9673309	4.97800	6.795988	897.985000000	8.91	887.148879109	44.031400000	-164.21	-42.370733532	0.027586710
1701365941.6983600	4.97200	6.804616	897.985000000	8.91	887.148879109	44.103000000	-164.24	-42.444655091	0.021158730
1701365942.8995061	4.96700	6.810368	897.985000000	8.91	887.148879109	44.138700000	-164.26	-42.482777363	0.025608860
1701365944.6169510	4.96800	6.820434	898.137500000	8.90	887.314101156	44.186400000	-164.27	-42.531197980	0.025196820
1701365945.8666050	4.97400	6.826186	898.137500000	8.90	887.314101156	44.229300000	-164.29	-42.576256341	0.023960650
1701365947.6109531	4.96200	6.834814	898.137500000	8.90	887.314101156	44.327100000	-164.32	-42.677935891	0.019345700
1701365948.8197310	4.97400	6.840566	898.137500000	8.90	887.314101156	44.353300000	-164.33	-42.705670462	0.019057300
1701365950.5816801	4.97500	6.849194	898.137500000	8.90	887.314101156	44.403400000	-164.35	-42.757674081	0.017532650
1701365951.7904589	4.97400	6.854946	898.137500000	8.90	887.314101156	44.458200000	-164.35	-42.810443025	0.016090470
1701365953.5770481	4.96600	6.865012	898.137500000	8.90	887.314101156	44.515400000	-164.39	-42.873058770	0.021570750
1701365954.7858341	4.97300	6.870764	898.137500000	8.90	887.314101156	44.589300000	-164.37	-42.940460308	0.027009850
1701365956.5770731	4.98100	6.879392	898.137500000	8.90	887.314101156	44.665600000	-164.38	-43.015198819	0.023136520
1701365957.7914619	4.97600	6.885144	898.137500000	8.90	887.314101156	44.694200000	-164.39	-43.045262163	0.026597780
1701365959.5062499	4.96900	6.893772	898.137500000	8.90	887.314101156	44.753800000	-164.41	-43.106444967	0.019881360
1701365960.7160270	4.97300	6.900962	898.137500000	8.90	887.314101156	44.801500000	-164.42	-43.156170610	0.022559690
1701365962.4799631	4.96700	6.909590	898.137500000	8.90	887.314101156	44.856400000	-164.44	-43.212836229	0.023754630
1701365963.6907351	4.98200	6.915342	898.137500000	8.90	887.314101156	44.870700000	-164.45	-43.227872327	0.018810030
1701365965.4184849	4.96300	6.923970	898.137500000	8.90	887.314101156	44.913600000	-164.47	-43.272982595	0.024455110
1701365966.6352401	4.97900	6.929722	898.137500000	8.90	887.314101156	44.963700000	-164.47	-43.322513297	0.020540630
1701365968.3975329	4.96900	6.938350	898.137500000	8.90	887.314101156	45.056600000	-164.51	-43.419592675	0.022188860
1701365971.6359110	4.97100	6.955606	898.137500000	8.90	887.314101156	45.180600000	-164.55	-43.547922019	0.027051060
1701365972.8932059	4.96300	6.961358	898.137500000	8.90	887.314101156	45.237800000	-164.57	-43.608099182	0.028163590
1701365974.6178131	4.96700	6.969986	898.137500000	8.90	887.314101156	45.304600000	-164.59	-43.676276392	0.022312420
1701365975.8293791	4.97700	6.975738	898.137500000	8.90	887.314101156	45.347500000	-164.61	-43.721417457	0.022683270
1701365977.5956709	4.97400	6.984366	898.137500000	8.90	887.314101156	45.400000000	-164.63	-43.775817920	0.025732470
1701365978.8054450	4.95700	6.991556	898.137500000	8.90	887.314101156	45.447600000	-164.65	-43.825497696	0.024001860
1701365980.5228679	4.97600	6.998746	898.137500000	8.90	887.314101156	45.504900000	-164.66	-43.884535662	0.018480380
1701365981.7316470	4.96600	7.005936	898.137500000	8.90	887.314101156	45.528700000	-164.67	-43.908748909	0.026226930
1701365983.4982800	4.96900	7.014564	898.137500000	8.90	887.314101156	45.590700000	-164.67	-43.968542894	0.020499440
1701365984.7077129	4.97400	7.020316	898.137500000	8.90	887.314101156	45.619300000	-164.69	-43.999912104	0.020623070
1701365986.4261320	4.98200	7.028944	898.137500000	8.90	887.314101156	45.719400000	-164.68	-44.093929163	0.021817960
1701365987.6339099	4.97400	7.034696	898.290000000	8.90	887.464763388	45.748100000	-164.68	-44.122874624	0.024413920
1701365989.3942211	4.95900	7.043324	898.290000000	8.90	887.464763388	45.800500000	-164.70	-44.177212044	0.020911470
1701365990.6113441	4.97300	7.050514	898.290000000	8.90	887.464763388	45.843400000	-164.71	-44.221124143	0.019510500
1701365992.3267570	4.97200	7.057704	898.290000000	8.90	887.464763388	45.900600000	-164.74	-44.281365653	0.022353670
1701365993.5365331	4.96800	7.064894	898.290000000	8.90	887.464763388	45.957900000	-164.75	-44.340443169	0.025155590
1701365995.3058219	4.97800	7.073522	898.290000000	8.90	887.464763388	45.972200000	-164.76	-44.355505607	0.023507400
1701365996.5112491	4.97000	7.079274	898.290000000	8.90	887.464763388	46.019900000	-164.77	-44.404060750	0.020210990
1701365998.7325151	4.97600	7.090778	898.290000000	8.90	887.464763388	46.086600000	-164.80	-44.473485485	0.021323530
1701365999.9341249	4.96900	7.096530	898.290000000	8.90	887.464763388	46.129500000	-164.81	-44.517416680	0.021035090
1701366001.6509030	4.96700	7.105158	898.290000000	8.90	887.464763388	46.182000000	-164.83	-44.571881786	0.018150720
1701366002.9062030	4.97300	7.110910	898.290000000	8.90	887.464763388	46.239200000	-164.84	-44.629621432	0.023960640
1701366004.6379471	4.97400	7.119538	898.290000000	8.90	887.464763388	46.306000000	-164.86	-44.699165381	0.027133460
1701366005.8487251	4.96700	7.126728	898.290000000	8.90	887.464763388	46.363200000	-164.89	-44.760713861	0.020046180
1701366007.5986941	4.97100	7.135356	898.290000000	8.90	887.464763388	46.439500000	-164.91	-44.838177006	0.020375770
1701366008.8098421	4.97500	7.141108	898.290000000	8.90	887.464763388	46.491900000	-164.92	-44.891304123	0.016996990
1701366010.5412040	4.96800	7.149736	898.290000000	8.90	887.464763388	46.563400000	-164.95	-44.965412380	0.025155600
1701366011.7988441	4.96600	7.155488	898.290000000	8.90	887.464763388	46.577800000	-164.95	-44.980584806	0.025196790
1701366013.5451970	4.97200	7.164116	898.290000000	8.90	887.464763388	46.630200000	-164.97	-45.034989091	0.026062120
1701366014.8084791	4.97400	7.171306	898.290000000	8.90	887.464763388	46.673100000	-164.98	-45.078955450	0.021076260
1701366016.5338769	4.96900	7.179934	898.290000000	8.90	887.464763388	46.763700000	-164.98	-45.166460959	0.022765720
1701366017.7350359	4.97400	7.185686	898.290000000	8.90	887.464763388	46.811400000	-164.96	-45.208718792	0.019057210
1701366019.5033150	4.97100	7.194314	898.290000000	8.90	887.464763388	46.887700000	-164.99	-45.288769298	0.020911440
1701366020.7111011	4.97200	7.200066	898.290000000	8.90	887.464763388	46.949700000	-165.01	-45.352471771	0.024949580
1701366022.4365001	4.97700	7.208694	898.290000000	8.90	887.464763388	47.011700000	-165.03	-45.416179843	0.018027100
1701366023.6572440	4.96800	7.215884	898.290000000	8.90	887.464763388	47.064100000	-165.05	-45.470618529	0.020870290
1701366025.4115660	4.97900	7.224512	898.290000000	8.90	887.464763388	47.121300000	-165.07	-45.529699094	0.019922550
1701366026.6293190	4.96400	7.230264	898.290000000	8.90	887.464763388	47.145200000	-165.08	-45.555335441	0.021117470
1701366028.3463891	4.97100	7.238892	898.290000000	8.90	887.464763388	47.231000000	-165.10	-45.643332502	0.023136550
1701366029.5551701	4.97400	7.244644	898.290000000	8.90	887.464763388	47.254900000	-165.11	-45.668972624	0.022559690
1701366031.3164721	4.97100	7.253272	898.290000000	8.90	887.464763388	47.316800000	-165.13	-45.732611706	0.025402830
1701366032.5302360	4.97100	7.259024	898.290000000	8.90	887.464763388	47.335900000	-165.19	-45.762499301	0.017656220
1701366034.7456851	4.96800	7.270528	898.290000000	8.90	887.464763388	47.426500000	-165.17	-45.846276053	0.025567640
1701366035.9501209	4.97100	7.276280	898.290000000	8.90	887.464763388	47.479000000	-165.17	-45.898299289	0.024743550
1701366037.6539290	4.97200	7.284908	898.290000000	8.90	887.464763388	47.550500000	-165.20	-45.972511516	0.019881310
1701366038.9055970	4.98000	7.292098	898.290000000	8.90	887.464763388	47.569600000	-165.21	-45.993521995	0.023837020
1701366040.6479499	4.97000	7.300726	898.290000000	8.90	887.464763388	47.660200000	-165.23	-46.084940193	0.024661140
1701366041.8533840	4.96600	7.306478	898.442500000	8.90	887.615425620	47.679200000	-165.23	-46.104585024	0.021323520
1701366043.6130600	4.97400	7.315106	898.442500000	8.90	887.615425620	47.760300000	-165.26	-46.189373993	0.022724500
1701366044.8324420	4.96900	7.320858	898.442500000	8.90	887.615425620	47.822300000	-165.28	-46.251881378	0.026185710
1701366046.5418861	4.98200	7.329486	898.442500000	8.90	887.615425620	47.889100000	-165.30	-46.321582139	0.025073170
1701366047.7506649	4.97000	7.335238	898.442500000	8.90	887.615425620	47.893800000	-165.30	-46.326128298	0.019057250
1701366049.4574740	4.97800	7.343866	898.442500000	8.90	887.615425620	47.970100000	-165.32	-46.405025685	0.023260170
1701366050.7161140	4.97300	7.351056	898.442500000	8.90	887.615425620	48.003500000	-165.32	-46.437335975	0.020664240
1701366052.4491391	4.97400	7.359684	898.442500000	8.90	887.615425620	48.060700000	-165.32	-46.491394410	0.019222060
1701366053.6549251	4.97300	7.365436	898.442500000	8.90	887.615425620	48.117900000	-165.31	-46.545449300	0.018686400
1701366055.3605411	4.97200	7.374064	898.442500000	8.90	887.615425620	48.165600000	-165.37	-46.604354009	0.022394870
1701366056.5675220	4.97400	7.379816	898.442500000	8.90	887.615425620	48.222800000	-165.35	-46.655871695	0.021735600
1701366058.3244801	4.97500	7.388444	898.442500000	8.90	887.615425620	48.318200000	-165.38	-46.753285188	0.024125490
1701366059.5306220	4.97400	7.394196	898.442500000	8.90	887.615425620	48.365900000	-165.39	-46.801996427	0.025114410
1701366061.7457180	4.96100	7.405700	898.442500000	8.90	887.615425620	48.442200000	-165.41	-46.880943439	0.016955750
1701366062.9495039	4.97700	7.411452	898.442500000	8.90	887.615425620	48.499400000	-165.43	-46.940134669	0.019510490
1701366064.7207911	4.96400	7.420080	898.442500000	8.90	887.615425620	48.556600000	-165.45	-46.999330307	0.026103350
1701366065.9282110	4.97200	7.427270	898.442500000	8.90	887.615425620	48.637700000	-165.47	-47.082943481	0.021282320
1701366067.6529710	4.97700	7.435898	898.442500000	8.90	887.615425620	48.666300000	-165.49	-47.113184731	0.017409030
1701366068.8697231	4.96400	7.441650	898.442500000	8.90	887.615425620	48.690100000	-165.49	-47.137502777	0.021817980
1701366070.6290381	4.97700	7.450278	898.442500000	8.90	887.615425620	48.766400000	-165.51	-47.215205441	0.027751530
1701366071.8438029	4.96400	7.456030	898.442500000	8.90	887.615425620	48.809300000	-165.52	-47.258019492	0.019798960
1701366073.5618620	4.97600	7.464658	898.442500000	8.90	887.615425620	48.847500000	-165.53	-47.297563135	0.020128620
1701366074.7699940	4.96800	7.470410	898.442500000	8.90	887.615425620	48.885600000	-165.54	-47.337011870	0.021488360
1701366076.5279551	4.97300	7.479038	898.442500000	8.90	887.615425620	48.976200000	-165.56	-47.429860405	0.025856100
1701366077.7427170	4.98100	7.486228	898.442500000	8.90	887.615425620	49.009600000	-165.55	-47.459645881	0.021488310
1701366079.4621339	4.96900	7.494856	898.442500000	8.90	887.615425620	49.066800000	-165.59	-47.523998156	0.023589780
1701366080.6722579	4.96200	7.500608	898.442500000	8.90	887.615425620	49.124100000	-165.61	-47.583333675	0.018933620
1701366082.4285810	4.97100	7.509236	898.442500000	8.90	887.615425620	49.219400000	-165.61	-47.675644612	0.020499390
1701366083.6280291	4.96900	7.514988	898.442500000	8.90	887.615425620	49.276600000	-165.60	-47.728484998	0.024372720
1701366085.3527889	4.97600	7.523616	898.442500000	8.90	887.615425620	49.338600000	-165.62	-47.792389533	0.021158730
1701366086.5585909	4.96700	7.529368	898.442500000	8.90	887.615425620	49.357700000	-165.65	-47.818584547	0.021611970
1701366088.2749920	4.97400	7.537996	898.442500000	8.90	887.615425620	49.429200000	-165.70	-47.896819928	0.019798950
1701366089.5226600	4.96400	7.545186	898.442500000	8.90	887.615425620	49.500800000	-165.67	-47.959790033	0.017821080
1701366091.7344210	4.97100	7.555252	898.595000000	8.90	887.766087852	49.577100000	-165.68	-48.037568357	0.019510510
1701366092.9425530	4.97900	7.562442	898.595000000	8.90	887.766087852	49.605700000	-165.70	-48.067848160	0.015513650
1701366094.6659660	4.96200	7.571070	898.595000000	8.90	887.766087852	49.662900000	-165.71	-48.127127248	0.022559670
1701366095.9295969	4.97400	7.576822	898.595000000	8.90	887.766087852	49.739200000	-165.73	-48.204921286	0.025526430
1701366097.6609700	4.97600	7.585450	898.595000000	8.90	887.766087852	49.810700000	-165.76	-48.279353785	0.015431160
1701366098.8727529	4.97100	7.591202	898.442500000	8.90	887.615425620	49.872700000	-165.77	-48.343300446	0.026515380
1701366100.6350579	4.96100	7.599830	898.595000000	8.90	887.766087852	49.896500000	-165.78	-48.367654395	0.019386910
1701366101.8488140	4.98100	7.607020	898.595000000	8.90	887.766087852	49.939500000	-165.79	-48.411905083	0.021076280
1701366103.5658829	4.97500	7.615648	898.442500000	8.90	887.615425620	49.982400000	-165.80	-48.454777236	0.024496360
1701366104.7756569	4.97100	7.621400	898.595000000	8.90	887.766087852	50.049100000	-165.82	-48.523293870	0.025773690
1701366106.5359640	4.97500	7.630028	898.595000000	8.90	887.766087852	50.130200000	-165.84	-48.607062576	0.014607040
1701366107.7490940	4.97000	7.635780	898.595000000	8.90	887.766087852	50.163600000	-165.85	-48.640732570	0.022312450
1701366109.4645100	4.96800	7.644408	898.595000000	8.90	887.766087852	50.211300000	-165.86	-48.690839374	0.026391770
1701366110.6769280	4.97200	7.650160	898.595000000	8.90	887.766087852	50.268500000	-165.88	-48.748877463	0.022023980
1701366112.4382329	4.97200	7.658788	898.595000000	8.90	887.766087852	50.311400000	-165.89	-48.793050821	0.021859200
1701366113.6549881	4.96900	7.665978	898.595000000	8.90	887.766087852	50.406800000	-165.89	-48.885571741	0.022683300
1701366115.3697629	4.97500	7.674606	898.595000000	8.90	887.766087852	50.473500000	-165.88	-48.948969813	0.021694340
1701366116.5815430	4.97200	7.680358	898.595000000	8.90	887.766087852	50.511700000	-165.92	-48.993747715	0.025650040
1701366118.3434930	4.96800	7.688986	898.595000000	8.90	887.766087852	50.568900000	-165.91	-49.046650763	0.019263230
1701366119.5556059	4.96200	7.694738	898.595000000	8.90	887.766087852	50.611800000	-165.92	-49.092128849	0.023631010
1701366121.7727180	4.97300	7.706242	898.595000000	8.90	887.766087852	50.659500000	-165.94	-49.140975999	0.019716530
1701366122.9741480	4.97700	7.711994	898.595000000	8.90	887.766087852	50.726200000	-165.95	-49.209546793	0.021982780
1701366124.7404420	4.96600	7.720622	898.595000000	8.90	887.766087852	50.826400000	-165.98	-49.313203083	0.024825960
1701366125.9525731	4.97200	7.726374	898.595000000	8.90	887.766087852	50.897900000	-166.00	-49.386444632	0.020252180
1701366127.6699879	4.96700	7.735002	898.595000000	8.90	887.766087852	50.955100000	-166.01	-49.444526378	0.019304460
1701366128.8774140	4.98400	7.742192	898.595000000	8.90	887.766087852	50.998000000	-166.03	-49.490024309	0.023136550
1701366130.6387169	4.96900	7.750820	898.595000000	8.90	887.766087852	51.055300000	-166.04	-49.546920253	0.020993880
1701366131.8538320	4.96800	7.756572	898.595000000	8.90	887.766087852	51.107700000	-166.05	-49.600353694	0.019798940
1701366133.5702479	4.97800	7.765200	898.595000000	8.90	887.766087852	51.184000000	-166.07	-49.678277356	0.021529540
1701366134.7790380	4.97100	7.770952	898.595000000	8.90	887.766087852	51.246000000	-166.09	-49.742327252	0.023218970
1701366136.5453351	4.97200	7.779580	898.595000000	8.90	887.766087852	51.327000000	-166.10	-49.824825538	0.024949570
1701366137.7520871	4.97000	7.785332	898.595000000	8.90	887.766087852	51.331800000	-166.10	-49.828193814	0.018974820
1701366139.4745200	4.97400	7.795398	898.595000000	8.90	887.766087852	51.408100000	-166.12	-49.907428210	0.021941590
1701366140.6822989	4.97900	7.801150	898.595000000	8.90	887.766087852	51.474900000	-166.15	-49.978736004	0.022353650
1701366142.4383249	4.96200	7.809778	898.595000000	8.90	887.766087852	51.555900000	-166.13	-50.052208414	0.021035120
1701366143.6520281	4.96300	7.815530	898.595000000	8.90	887.766087852	51.603600000	-166.15	-50.103695223	0.021817990
1701366145.3638370	4.97000	7.824158	898.595000000	8.90	887.766087852	51.699000000	-166.16	-50.197617864	0.019757730
1701366146.5662601	4.97500	7.829910	898.595000000	8.90	887.766087852	51.727600000	-166.16	-50.226682988	0.019881340
1701366148.3437660	4.97400	7.838538	898.595000000	8.90	887.766087852	51.780000000	-166.18	-50.280154918	0.025897290
1701366149.5572879	4.96400	7.845728	898.595000000	8.90	887.766087852	51.813400000	-166.19	-50.315179284	0.018191900
1701366151.7787249	4.96700	7.855794	898.595000000	8.90	887.766087852	51.937400000	-166.22	-50.442079119	0.015760800
1701366152.9984751	4.97500	7.862984	898.595000000	8.90	887.766087852	51.956500000	-166.22	-50.461925107	0.022271240
1701366154.7536070	4.97600	7.871612	898.595000000	8.90	887.766087852	52.075700000	-166.25	-50.584182225	0.020087370
1701366155.9575810	4.96800	7.877364	898.595000000	8.90	887.766087852	52.152000000	-166.28	-50.663483304	0.025650050
