----------------------------------------------------------------------------------------------------------------------
time (s)	T (K)	B (T)	R1 (Ohm)	Theta1 (deg.)	 X1 (Ohm)	 R2 (Ohm)	 Theta2 (deg.)	 X2 (Ohm)	 I_leak(nA)
1701289505.6557510	4.99800	0.024446	749.517500000	9.31	739.640244861	10.552500000	-31.99	8.950393644	0.024990690
1701289507.4157000	5.00900	0.033074	749.517500000	9.31	739.640244861	10.485700000	-32.21	8.872147422	0.023630930
1701289508.6278329	5.00600	0.040264	749.670000000	9.31	739.790735193	10.419000000	-32.44	8.793543156	0.020128450
1701289510.3482561	4.99900	0.048892	749.822500000	9.32	739.928515908	10.352200000	-32.67	8.714415041	0.025443960
1701289511.5600410	5.00500	0.054644	749.822500000	9.32	739.928515908	10.337900000	-32.72	8.697114131	0.029358460
1701289513.3190041	4.99800	0.063272	750.127500000	9.32	740.229491402	10.295000000	-32.92	8.641738702	0.020540490
1701289514.5310359	5.01000	0.069024	750.127500000	9.32	740.229491402	10.285500000	-32.95	8.631421947	0.021735500
1701289516.2505701	5.00100	0.077652	750.280000000	9.32	740.379979149	10.218700000	-33.34	8.536749825	0.026062060
1701289517.4593561	5.00500	0.083404	750.432500000	9.32	740.530466896	10.185300000	-33.65	8.478827748	0.028864020
1701289519.2243040	4.99600	0.093470	750.585000000	9.31	740.693677185	10.171000000	-33.71	8.461017337	0.026515320
1701289520.4324601	5.00600	0.099222	750.737500000	9.31	740.844167517	10.132900000	-33.85	8.415754232	0.028287150
1701289522.1369109	5.00000	0.107850	750.890000000	9.31	740.994657849	10.070900000	-34.09	8.340101092	0.027833890
1701289523.3483400	4.99700	0.113602	751.195000000	9.31	741.295638512	10.018400000	-34.29	8.277168376	0.024661060
1701289525.1219780	5.01000	0.122230	751.195000000	9.31	741.295638512	9.965970000	-34.50	8.213216872	0.022312350
1701289528.3593709	5.00900	0.138048	751.500000000	9.31	741.609349094	9.865840000	-34.96	8.085374294	0.023466080
1701289529.5658081	4.99200	0.145238	751.805000000	9.31	741.910334925	9.820540000	-35.15	8.029346416	0.023960560
1701289531.2716341	5.00300	0.152428	751.957500000	9.31	742.060827840	9.811000000	-35.35	8.002571661	0.025320340
1701289532.5249391	5.00700	0.159618	752.110000000	9.31	742.211320755	9.796690000	-35.60	7.965895158	0.028287120
1701289534.2493551	4.99500	0.168246	752.262500000	9.31	742.349070836	9.737050000	-35.86	7.891798239	0.029564500
1701289535.4525130	4.99200	0.173998	752.415000000	9.31	742.499561168	9.675060000	-36.13	7.814762992	0.024249020
1701289537.1709490	5.00000	0.182626	752.567500000	9.31	742.662799500	9.613070000	-36.40	7.737898652	0.021859090
1701289538.4226160	4.99900	0.188378	752.720000000	9.31	742.813292415	9.572540000	-36.57	7.687989721	0.020540500
1701289540.1536529	4.99900	0.197006	752.872500000	9.31	742.963785331	9.529630000	-36.76	7.634458019	0.026515300
1701289541.3548210	5.00500	0.204196	753.025000000	9.30	743.127025847	9.522480000	-36.80	7.624550219	0.029729320
1701289543.1257491	4.99800	0.212824	753.330000000	9.30	743.428016841	9.455720000	-37.27	7.524573838	0.026556520
1701289544.3275530	4.99500	0.218576	753.330000000	9.31	743.415264076	9.431880000	-37.49	7.483414738	0.024578640
1701289546.5380299	4.99900	0.230080	753.637500000	9.31	743.718717003	9.379420000	-37.88	7.402759711	0.023260110
1701289547.7518070	4.99200	0.235832	753.790000000	9.31	743.869209918	9.343660000	-38.06	7.356474327	0.025526370
1701289549.4668880	5.00500	0.244460	753.942500000	9.31	744.019702834	9.264980000	-38.45	7.256080429	0.024949490
1701289550.6776681	5.00100	0.250212	754.095000000	9.30	744.182961464	9.238760000	-38.58	7.222291611	0.024001760
1701289552.3794971	4.99700	0.258840	754.247500000	9.30	744.333456961	9.198230000	-38.77	7.171345642	0.031913200
1701289553.6338069	4.99200	0.264592	754.400000000	9.30	744.483952457	9.169620000	-38.92	7.133982430	0.027174590
1701289555.3622100	4.99800	0.273220	754.552500000	9.30	744.634447954	9.143390000	-39.05	7.100322325	0.019098360
1701289556.5640161	4.99800	0.280410	754.705000000	9.30	744.784943451	9.105240000	-39.35	7.041166937	0.025814810
1701289558.2818079	4.99900	0.287600	754.857500000	9.30	744.935438948	9.069480000	-39.53	6.995413675	0.024207810
1701289559.5420949	4.99000	0.294790	755.010000000	9.30	745.085934444	9.033720000	-39.94	6.926105594	0.021447050
1701289561.2577939	4.99900	0.303418	755.162500000	9.29	745.249205555	8.986030000	-40.34	6.849504271	0.025856030
1701289562.4676700	4.99900	0.309170	755.315000000	9.30	745.386925438	8.947890000	-40.55	6.798548997	0.030965490
1701289564.1831090	4.99600	0.317798	755.467500000	9.30	745.537420935	8.928810000	-40.65	6.774315921	0.025279120
1701289565.4324319	4.99900	0.323550	755.620000000	9.29	745.700699785	8.897820000	-40.82	6.733169785	0.024949510
1701289567.1708059	4.99600	0.332178	755.772500000	9.30	745.838411928	8.852520000	-41.08	6.672762899	0.023672130
1701289568.3839190	4.98100	0.339368	755.925000000	9.30	745.988907425	8.807220000	-41.33	6.613097964	0.024331440
1701289570.1379199	5.01100	0.347996	756.077500000	9.29	746.152194015	8.769070000	-41.56	6.561962854	0.025485160
1701289571.3586700	4.99300	0.353748	756.077500000	9.29	746.152194015	8.730930000	-41.90	6.498735538	0.025073120
1701289573.1369431	4.99900	0.362376	756.382500000	9.29	746.453190168	8.680860000	-42.10	6.441394687	0.026103260
1701289574.3467231	4.99100	0.368128	756.382500000	9.29	746.453190168	8.680860000	-42.54	6.396105447	0.024413820
1701289576.5668199	4.99600	0.379632	756.687500000	9.29	746.766979546	8.618870000	-42.95	6.308159651	0.025608780
1701289577.7706189	5.00000	0.385384	756.687500000	9.29	746.754186322	8.575950000	-43.25	6.246062775	0.026185680
1701289579.4710970	5.00000	0.394012	756.840000000	9.30	746.891880405	8.521120000	-43.57	6.173626312	0.028328320
1701289580.6848691	4.99900	0.399764	756.992500000	9.30	747.042375902	8.506810000	-43.69	6.150964699	0.031295140
1701289582.4411991	5.00000	0.408392	757.145000000	9.29	747.205680552	8.454360000	-44.03	6.078071520	0.021982710
1701289583.6410091	5.00000	0.415582	757.297500000	9.29	747.356178629	8.416210000	-44.28	6.025471788	0.027710250
1701289585.3763940	4.99100	0.424210	757.450000000	9.29	747.506676705	8.358990000	-44.65	5.947104512	0.026556490
1701289586.5851800	4.99800	0.429962	757.450000000	9.29	747.506676705	8.313690000	-44.96	5.882974284	0.026556490
1701289588.2886519	4.99600	0.438590	757.602500000	9.29	747.669983476	8.308920000	-45.47	5.826487693	0.023960570
1701289589.5363340	4.99600	0.444342	757.602500000	9.29	747.669983476	8.266010000	-45.64	5.779712280	0.021405870
1701289591.2680910	4.99900	0.452970	757.755000000	9.29	747.820484131	8.232630000	-46.07	5.711211976	0.025114290
1701289592.4685380	4.99900	0.458722	757.910000000	9.29	747.973452010	8.211170000	-46.25	5.678338302	0.021323430
1701289594.1733639	4.99700	0.467350	758.062500000	9.29	748.123952665	8.173030000	-46.54	5.622216497	0.025073130
1701289595.3807909	5.00000	0.474540	758.215000000	9.29	748.274453320	8.153950000	-46.68	5.594199653	0.028657980
1701289597.1434569	4.99500	0.483168	758.215000000	9.29	748.274453320	8.127730000	-46.87	5.556364259	0.024867080
1701289598.3602300	5.00100	0.488920	758.367500000	9.29	748.424953975	8.082430000	-47.22	5.489466374	0.028039930
1701289600.1444881	4.99000	0.497548	758.520000000	9.29	748.575454630	8.041900000	-47.54	5.429095361	0.028657980
1701289601.3502741	4.98900	0.503300	758.672500000	9.28	748.738773859	8.022820000	-47.68	5.401943377	0.019015920
1701289603.1431489	5.00200	0.511928	758.672500000	9.28	748.738773859	7.987060000	-48.27	5.316356480	0.030223800
1701289604.3529320	4.99100	0.519118	758.825000000	9.28	748.889277090	7.965600000	-48.65	5.262112071	0.024249020
1701289606.1445251	4.99100	0.527746	758.825000000	9.29	748.876455940	7.920300000	-49.12	5.183444601	0.030635840
1701289607.3513160	5.00100	0.533498	758.977500000	9.29	749.026956595	7.894080000	-49.35	5.142492308	0.024578620
1701289609.5853751	4.98800	0.545002	759.282500000	9.29	749.327957905	7.855930000	-49.67	5.083853552	0.020952590
1701289610.8436730	4.98800	0.550754	759.282500000	9.29	749.327957905	7.824940000	-49.94	5.035630763	0.020664140
1701289612.0807440	5.00200	0.560820	759.435000000	9.29	749.478458560	7.784400000	-50.31	4.971378790	0.025814820
1701289614.0631130	4.99600	0.568010	759.435000000	9.29	749.478458560	7.743870000	-50.66	4.909210565	0.025196700
1701289615.2772450	4.99100	0.573762	759.435000000	9.29	749.478458560	7.712880000	-50.93	4.860774067	0.028369540
1701289616.4776909	4.99100	0.579514	759.587500000	9.28	749.641793248	7.693800000	-51.12	4.829331795	0.025196710
1701289618.2483571	4.99000	0.588142	759.740000000	9.28	749.792296480	7.641350000	-51.61	4.745780453	0.022889230
1701289619.4587629	4.99000	0.593894	759.740000000	9.28	749.792296480	7.622280000	-51.79	4.714518263	0.024784680
1701289621.1751969	4.99600	0.602522	759.892500000	9.28	749.942799712	7.605590000	-52.36	4.644509418	0.024702260
1701289622.3823490	4.99600	0.608274	760.045000000	9.28	750.093302943	7.586520000	-52.70	4.596921793	0.022765660
1701289624.1542780	4.98800	0.618340	760.045000000	9.28	750.093302943	7.550750000	-53.13	4.530460791	0.029605710
1701289625.3624170	4.98600	0.624092	760.197500000	9.28	750.256642288	7.519760000	-53.50	4.473346595	0.027092170
1701289627.0914681	4.99800	0.632720	760.350000000	9.28	750.394309407	7.510220000	-53.63	4.453751749	0.028699190
1701289628.2966220	4.99300	0.638472	760.350000000	9.29	750.381462490	7.474460000	-54.00	4.393377357	0.023754520
1701289630.4957831	4.99200	0.649976	760.502500000	9.29	750.531963145	7.417240000	-54.58	4.298566677	0.032490080
1701289631.7035639	4.99500	0.655728	760.655000000	9.28	750.695315870	7.414860000	-54.62	4.292756688	0.026638900
1701289633.4555440	4.99700	0.664356	760.807500000	9.28	750.845819102	7.369560000	-55.13	4.213509107	0.023424900
1701289634.6656971	4.99200	0.670108	760.807500000	9.28	750.845819102	7.345710000	-55.42	4.169526807	0.024784670
1701289636.3831151	4.99400	0.678736	760.960000000	9.28	750.996322333	7.305180000	-55.88	4.097891167	0.026556510
1701289637.5915470	4.99900	0.684488	760.960000000	9.28	750.996322333	7.283720000	-56.13	4.059293192	0.021323420
1701289639.3099771	4.99400	0.693116	761.112500000	9.28	751.146825565	7.269420000	-56.93	3.966868040	0.019963650
1701289640.5620019	4.99300	0.700306	761.112500000	9.28	751.146825565	7.226500000	-57.13	3.921860812	0.022683210
1701289642.2963891	4.98700	0.708934	761.265000000	9.28	751.310182934	7.219350000	-57.62	3.866406024	0.028740390
1701289643.5090690	4.99100	0.714686	761.265000000	9.28	751.310182934	7.181200000	-58.09	3.796310945	0.022271140
1701289645.2754681	5.00500	0.723314	761.417500000	9.28	751.460688741	7.162130000	-58.46	3.746038872	0.023095250
1701289646.4832561	4.98400	0.729066	761.417500000	9.28	751.460688741	7.150210000	-58.61	3.724476094	0.025031920
1701289648.2006891	4.99200	0.737694	761.570000000	9.28	751.598335260	7.107300000	-59.16	3.643503381	0.024537470
1701289649.4101181	4.98900	0.743446	761.570000000	9.28	751.598335260	7.095370000	-59.36	3.616313092	0.030677050
1701289651.1754241	4.99200	0.753512	761.722500000	9.28	751.748838491	7.064380000	-59.75	3.558424767	0.027009790
1701289652.3842101	4.98600	0.759264	761.875000000	9.28	751.899341723	7.040540000	-60.10	3.509409820	0.018933530
1701289654.1129711	4.99400	0.767892	761.875000000	9.28	751.899341723	7.004780000	-60.61	3.437394581	0.024455050
1701289655.3716171	4.98900	0.773644	762.027500000	9.28	752.049844955	6.971400000	-61.10	3.368728714	0.024001750
1701289657.1080091	4.98600	0.782272	762.027500000	9.28	752.049844955	6.933250000	-61.69	3.287824402	0.023836970
1701289658.3207791	4.99200	0.789462	762.182500000	9.28	752.202815453	6.914180000	-61.97	3.248780853	0.028534380
1701289660.0827391	4.99800	0.798090	762.182500000	9.28	752.215685082	6.935630000	-62.47	3.205523576	0.029358480
1701289661.2925210	4.99200	0.803842	762.182500000	9.28	752.215685082	6.914180000	-62.84	3.155733872	0.019139530
1701289663.5076289	4.98700	0.813908	762.335000000	9.28	752.366190889	6.892720000	-63.21	3.106698808	0.027957470
1701289664.7134230	4.99200	0.821098	762.335000000	9.28	752.366190889	6.868880000	-63.58	3.056078415	0.026309290
1701289666.4172480	4.99700	0.829726	762.487500000	9.28	752.516696696	6.845030000	-64.04	2.995938161	0.023260070
1701289667.6276979	4.98100	0.835478	762.640000000	9.28	752.667202502	6.825960000	-64.41	2.948325590	0.020705370
1701289669.3859990	4.98700	0.844106	762.640000000	9.28	752.667202502	6.787810000	-65.18	2.849526799	0.028864010
1701289670.5858080	4.99400	0.849858	762.640000000	9.28	752.667202502	6.756820000	-65.73	2.777303648	0.022930450
1701289672.3115799	4.99200	0.858486	762.792500000	9.27	752.830579983	6.730590000	-66.23	2.712443098	0.023177710
1701289673.5113890	4.99800	0.864238	762.792500000	9.28	752.817708309	6.709140000	-66.64	2.660651500	0.025979670
1701289675.2806849	4.98900	0.874304	762.792500000	9.28	752.817708309	6.690060000	-67.04	2.609284740	0.025773630
1701289676.4901071	4.98800	0.880056	762.945000000	9.28	752.968214116	6.656680000	-67.74	2.521617942	0.025897220
1701289678.2088921	4.98900	0.888684	762.945000000	9.28	752.968214116	6.670990000	-68.41	2.455105669	0.019963660
1701289679.4156799	4.99700	0.894436	763.097500000	9.28	753.118719922	6.666220000	-68.64	2.428015285	0.024661050
1701289681.1331220	4.98900	0.903064	763.097500000	9.28	753.118719922	6.649530000	-69.06	2.376476259	0.027875090
1701289682.3867829	4.97600	0.908816	763.250000000	9.27	753.282105123	6.637610000	-69.30	2.346228158	0.024290230
1701289684.1138330	4.99300	0.917444	763.250000000	9.27	753.282105123	6.613770000	-69.84	2.279389026	0.017079290
1701289685.3159800	4.98800	0.923196	763.402500000	9.27	753.432613503	6.604230000	-70.09	2.249462129	0.026762520
1701289687.5177829	4.98400	0.934700	763.402500000	9.27	753.432613503	6.570850000	-71.12	2.126459665	0.025237910
1701289688.7228050	4.99400	0.940452	763.555000000	9.27	753.583121883	6.544630000	-71.75	2.049758201	0.024166600
1701289690.4250529	4.98500	0.949080	763.555000000	9.27	753.583121883	6.527940000	-72.24	1.991220925	0.025361560
1701289691.6351900	4.98600	0.954832	763.555000000	9.27	753.583121883	6.518400000	-72.52	1.957733494	0.021694260
1701289693.3965061	4.99000	0.964898	763.707500000	9.27	753.733630263	6.492180000	-73.27	1.869285938	0.031006670
1701289694.6099210	4.98900	0.970650	763.707500000	9.26	753.746509112	6.482640000	-73.53	1.837914458	0.023754580
1701289696.3297050	4.98200	0.979278	763.860000000	9.26	753.897020064	6.461180000	-74.23	1.756430292	0.025237940
1701289697.5375161	4.98800	0.985030	763.860000000	9.27	753.884138643	6.470720000	-74.74	1.702872992	0.021776650
1701289699.3034389	4.99500	0.993658	764.012500000	9.27	754.034647023	6.444490000	-75.25	1.641214789	0.023054060
1701289700.5125999	4.99300	0.999410	764.012500000	9.27	754.034647023	6.461180000	-75.74	1.591096520	0.025526370
1701289702.2326519	4.99000	1.008038	764.012500000	9.28	754.021754762	6.442110000	-76.61	1.491414191	0.028781600
1701289703.4374950	4.98600	1.013790	764.012500000	9.28	754.021754762	6.437340000	-76.83	1.466690460	0.027833900
1701289705.1389251	4.99700	1.022418	764.165000000	9.28	754.172260569	6.423030000	-77.29	1.412953635	0.025856000
1701289706.3497050	4.99800	1.029608	764.165000000	9.28	754.172260569	6.413500000	-77.76	1.359707599	0.029564520
1701289708.6077011	4.98100	1.039674	764.165000000	9.28	754.172260569	6.401580000	-78.30	1.298159094	0.024949520
1701289709.8206561	4.99500	1.046864	764.470000000	9.27	754.486172163	6.394420000	-78.59	1.265216845	0.022312350
1701289711.5369120	4.98900	1.055492	764.470000000	9.27	754.486172163	6.384890000	-79.26	1.189840617	0.019922440
1701289712.7456970	4.98700	1.061244	764.470000000	9.27	754.486172163	6.380120000	-79.60	1.151514759	0.027627830
1701289714.4521589	4.98700	1.069872	764.470000000	9.27	754.486172163	6.370580000	-79.97	1.109743384	0.031624780
1701289715.7038291	4.98700	1.075624	764.622500000	9.27	754.636680543	6.365810000	-80.31	1.071476202	0.027380620
1701289717.4375820	4.99300	1.084252	764.622500000	9.27	754.636680543	6.356280000	-80.72	1.024571530	0.025073130
1701289718.6473651	4.98800	1.090004	764.622500000	9.27	754.636680543	6.368200000	-81.23	0.971168831	0.026803720
1701289720.3504741	4.99400	1.098632	764.775000000	9.27	754.787188923	6.361040000	-81.79	0.908147432	0.025608810
1701289721.6044950	4.99100	1.105822	764.775000000	9.26	754.800085774	6.346740000	-82.26	0.854766183	0.027298210
1701289723.3335409	4.99100	1.114450	764.775000000	9.26	754.800085774	6.370580000	-82.85	0.793150191	0.024702250
1701289724.5363419	4.99000	1.120202	764.927500000	9.26	754.950596726	6.365810000	-83.33	0.739613980	0.022477190
1701289726.2491450	4.98700	1.128830	764.927500000	9.26	754.950596726	6.361040000	-83.86	0.680144774	0.028245940
1701289727.5028059	4.99500	1.134582	764.927500000	9.26	754.950596726	6.356280000	-84.30	0.631304139	0.028822810
1701289729.2372060	4.99000	1.143210	765.080000000	9.27	755.088205683	6.349120000	-84.98	0.555128510	0.022477200
1701289730.4516139	4.99300	1.148962	765.080000000	9.27	755.088205683	6.341970000	-85.64	0.481693702	0.017903370
1701289732.2099380	4.97700	1.157590	765.080000000	9.27	755.088205683	6.339590000	-86.00	0.441785934	0.022806820
1701289733.4187231	4.99300	1.164780	765.080000000	9.27	755.088205683	6.337200000	-86.54	0.382019148	0.028451970
1701289735.2123129	4.98700	1.173408	765.232500000	9.28	755.225801215	6.339590000	-87.37	0.291340811	0.023878150
1701289736.4187450	4.98300	1.179160	765.232500000	9.28	755.225801215	6.339590000	-87.46	0.281392772	0.027545460
1701289738.1504991	4.98600	1.187788	765.385000000	9.27	755.389222443	6.334820000	-88.24	0.195003145	0.022600790
1701289739.3632700	4.98900	1.193540	765.385000000	9.27	755.389222443	6.332430000	-88.45	0.171729748	0.025155530
1701289741.6192780	4.98500	1.205044	765.385000000	9.27	755.389222443	6.332430000	-89.33	0.073605830	0.020458060
1701289742.8308189	4.99100	1.210796	765.537500000	9.27	755.539730823	6.358660000	-89.61	0.043281691	0.028204710
1701289744.5434971	4.99500	1.220862	765.537500000	9.27	755.539730823	6.377730000	-90.43	-0.048086496	0.024455050
1701289745.7572711	4.99500	1.226614	765.537500000	9.27	755.539730823	6.382500000	-90.94	-0.104929965	0.022394750
1701289747.4597399	4.98300	1.235242	765.690000000	9.27	755.690239203	6.382500000	-91.48	-0.165069930	0.026886170
1701289748.7240210	4.98000	1.240994	765.690000000	9.27	755.690239203	6.382500000	-91.72	-0.191794414	0.030635830
1701289750.4418099	4.99400	1.249622	765.690000000	9.27	755.690239203	6.387270000	-92.47	-0.274822081	0.025526370
1701289751.6452551	4.98700	1.255374	765.842500000	9.26	755.853662436	6.387270000	-92.80	-0.311571285	0.026226860
1701289753.3630600	4.99100	1.264002	765.842500000	9.26	755.853662436	6.389660000	-93.20	-0.356457744	0.021941500
1701289754.5758209	4.99100	1.269754	765.842500000	9.26	755.853662436	6.394420000	-93.69	-0.411532966	0.024743470
1701289756.3357799	4.99300	1.279820	765.842500000	9.26	755.853662436	6.399190000	-94.34	-0.484703369	0.026762550
1701289757.5495541	4.98400	1.285572	765.995000000	9.26	756.004173388	6.411110000	-94.89	-0.546502421	0.022559570
1701289759.3268330	4.99600	1.294200	765.995000000	9.26	756.004173388	6.415880000	-95.50	-0.614488994	0.024578610
1701289760.5359781	4.98700	1.299952	765.995000000	9.26	756.004173388	6.420650000	-95.63	-0.629668317	0.029111240
1701289762.2680070	4.98300	1.308580	765.995000000	9.26	756.004173388	6.427800000	-96.35	-0.711371365	0.022023930
1701289763.4790759	4.98800	1.314332	765.995000000	9.26	756.004173388	6.449260000	-96.83	-0.766747418	0.027298200
1701289765.2371120	4.98900	1.322960	766.300000000	9.26	756.305195291	6.470720000	-97.18	-0.808307114	0.021941510
1701289766.4392841	4.99500	1.330150	766.300000000	9.26	756.305195291	6.496940000	-97.74	-0.874994817	0.023589700
1701289768.1626880	4.98900	1.338778	766.300000000	9.27	756.292272723	6.504100000	-98.32	-0.941378335	0.023507310
1701289769.3684869	4.99100	1.344530	766.300000000	9.26	756.305195291	6.508860000	-98.47	-0.958250585	0.020952600
1701289771.0859029	4.98300	1.353158	766.300000000	9.26	756.305195291	6.518400000	-98.98	-1.017679763	0.020993810
1701289772.3435681	4.99000	1.358910	766.300000000	9.26	756.305195291	6.527940000	-99.42	-1.068430100	0.023466110
1701289774.5653090	4.99000	1.370414	766.452500000	9.26	756.455706243	6.539860000	-100.21	-1.159457442	0.022889240
1701289775.7780840	4.98800	1.376166	766.452500000	9.26	756.455706243	6.554160000	-100.80	-1.228127117	0.022559610
1701289777.4825480	4.98900	1.384794	766.452500000	9.26	756.455706243	6.561320000	-101.20	-1.274658404	0.023630940
1701289778.7392070	4.99000	1.390546	766.607500000	9.26	756.608684587	6.573240000	-101.73	-1.336339609	0.028740390
1701289780.5364280	4.99700	1.400612	766.607500000	9.26	756.608684587	6.589930000	-102.32	-1.406552231	0.028657990
1701289781.7492030	4.99300	1.406364	766.607500000	9.26	756.608684587	6.597080000	-102.56	-1.435062890	0.025196750
1701289783.5344551	4.99400	1.414992	766.607500000	9.26	756.608684587	6.620920000	-103.19	-1.511217812	0.024743470
1701289784.7452350	4.99400	1.420744	766.760000000	9.26	756.759195539	6.642380000	-103.67	-1.569564462	0.024537440
1701289786.4799840	4.98600	1.429372	766.760000000	9.26	756.772117565	6.668600000	-104.18	-1.633374391	0.020870210
1701289787.7402730	4.98300	1.436562	766.760000000	9.26	756.772117565	6.709140000	-104.51	-1.681421585	0.029152460
1701289789.4750140	4.99200	1.445190	766.912500000	9.26	756.922631087	6.723440000	-104.99	-1.739474225	0.029193650
1701289790.6844430	4.99400	1.450942	766.912500000	9.26	756.922631087	6.740130000	-105.49	-1.799634315	0.020828980
1701289792.3879111	4.98500	1.459570	766.912500000	9.26	756.922631087	6.756820000	-106.02	-1.864699093	0.023672150
1701289793.6385839	4.99400	1.465322	766.912500000	9.26	756.922631087	6.771120000	-106.45	-1.917662344	0.019263120
1701289795.3703401	4.98200	1.473950	767.065000000	9.26	757.073144608	6.787810000	-106.93	-1.976178241	0.025402790
1701289796.5731380	4.98600	1.479702	767.065000000	9.26	757.073144608	6.804500000	-107.30	-2.023260553	0.026515310
1701289798.2905741	4.99900	1.489768	767.065000000	9.26	757.073144608	6.830730000	-108.07	-2.118973615	0.024743500
1701289799.5438840	4.98100	1.495520	767.065000000	9.26	757.073144608	6.842650000	-108.38	-2.157382657	0.022353590
1701289801.2712891	4.98200	1.504148	767.217500000	9.26	757.223658130	6.864110000	-108.85	-2.217963581	0.027339410
1701289802.4730930	4.99100	1.509900	767.217500000	9.26	757.223658130	6.883180000	-109.33	-2.277937774	0.030677040
1701289804.1765649	4.98300	1.518528	767.217500000	9.26	757.223658130	6.918940000	-110.15	-2.383883534	0.024825900
1701289805.3846920	4.98800	1.524280	767.217500000	9.26	757.223658130	6.935630000	-110.52	-2.431176347	0.017738560
1701289807.0908151	4.98800	1.532908	767.370000000	9.26	757.374171652	6.966630000	-110.90	-2.485716004	0.025402760
1701289808.3414891	5.00000	1.538660	767.370000000	9.26	757.374171652	6.971400000	-111.20	-2.520802647	0.024207790
1701289810.5739069	4.98400	1.550164	767.370000000	9.26	757.374171652	7.059610000	-112.00	-2.644119480	0.022147530
1701289811.7807040	4.99100	1.555916	767.370000000	9.26	757.374171652	7.083450000	-112.34	-2.692890803	0.023836940
1701289813.4831700	4.99000	1.564544	767.522500000	9.26	757.511750297	7.109680000	-112.87	-2.762659826	0.024166590
1701289814.6955919	4.98600	1.571734	767.522500000	9.26	757.511750297	7.121600000	-113.09	-2.792695994	0.028657990
1701289816.4552569	4.98800	1.580362	767.522500000	9.26	757.511750297	7.152590000	-113.68	-2.872224007	0.021405850
1701289817.6706800	4.98600	1.586114	767.522500000	9.26	757.511750297	7.178820000	-114.11	-2.932932006	0.028287130
1701289819.3864801	4.99700	1.594742	767.522500000	9.26	757.511750297	7.214580000	-114.76	-3.021140263	0.028905230
1701289820.5951369	4.98100	1.600494	767.675000000	9.26	757.662261249	7.231270000	-115.03	-3.059726589	0.024331420
