----------------------------------------------------------------------------------------------------------------------
time (s)	T (K)	B (T)	R1 (Ohm)	Theta1 (deg.)	 X1 (Ohm)	 R2 (Ohm)	 Theta2 (deg.)	 X2 (Ohm)	 I_leak(nA)
1701300616.2412560	5.00500	0.038826	521.395000000	9.87	513.677943652	5.514660000	-24.83	5.004710626	0.031583480
1701300618.0041890	5.00400	0.047454	521.547500000	9.87	513.828186532	5.462210000	-25.09	4.946972968	0.028081030
1701300619.2129650	5.00300	0.053206	521.547500000	9.88	513.818821751	5.416910000	-25.31	4.896768007	0.036486970
1701300620.9397099	5.00900	0.061834	521.700000000	9.88	513.969061893	5.381140000	-25.52	4.856209743	0.038176410
1701300622.1415019	4.99800	0.069024	521.852500000	9.88	514.109926139	5.326310000	-25.79	4.795619608	0.032819670
1701300623.8978150	4.99800	0.077652	522.005000000	9.88	514.260163541	5.252400000	-26.32	4.707811404	0.030594570
1701300625.0992501	5.00400	0.083404	522.005000000	9.88	514.260163541	5.242860000	-26.74	4.682093028	0.027668960
1701300627.3283010	5.00700	0.094908	522.157500000	9.88	514.419782318	5.159420000	-27.36	4.582268957	0.026103150
1701300628.5384290	4.99400	0.100660	522.310000000	9.88	514.570022460	5.126040000	-27.56	4.544206276	0.031871940
1701300630.2983799	5.01000	0.109288	522.462500000	9.87	514.729643812	5.064050000	-27.95	4.473198037	0.033561370
1701300631.5134871	5.00200	0.115040	522.462500000	9.87	514.729643812	5.021130000	-28.22	4.424144924	0.030553350
1701300633.2378840	5.00300	0.123668	522.615000000	9.87	514.879886692	4.978220000	-28.49	4.375442334	0.027586550
1701300636.4689050	5.00500	0.139486	522.767500000	9.88	515.011350550	4.866140000	-29.21	4.247180834	0.034261870
1701300637.6986229	5.00200	0.146676	522.920000000	9.88	515.161587952	4.820840000	-29.52	4.195016652	0.028699110
1701300638.9047580	4.99800	0.152428	522.920000000	9.88	515.161587952	4.805350000	-29.61	4.177813131	0.032943280
1701300640.1224971	4.99700	0.158180	523.072500000	9.88	515.321223168	4.756470000	-29.95	4.121463456	0.030841770
1701300641.8987730	5.00200	0.166808	523.227500000	9.88	515.473926263	4.712360000	-30.92	4.042750277	0.029729240
1701300643.1071861	5.00200	0.173998	523.380000000	9.87	515.633564090	4.655140000	-31.36	3.975006153	0.026803640
1701300645.3282571	4.99700	0.184064	523.380000000	9.87	515.633564090	4.599110000	-31.79	3.909257480	0.027916180
1701300646.5310500	4.99500	0.189816	523.532500000	9.87	515.783806970	4.557390000	-32.15	3.858380775	0.028946330
1701300648.2926900	5.00300	0.199882	523.532500000	9.87	515.783806970	4.502550000	-32.68	3.789708364	0.035580460
1701300649.5041120	5.00200	0.205634	523.685000000	9.86	515.943447353	4.460830000	-33.04	3.739639565	0.024784540
1701300651.2315011	4.99800	0.214262	523.685000000	9.88	515.924646688	4.373810000	-33.77	3.635671927	0.033561380
1701300652.4382789	5.00700	0.220014	523.837500000	9.87	516.084292730	4.332080000	-34.15	3.585017889	0.032860880
1701300654.1999321	4.99700	0.228642	523.990000000	9.87	516.234535610	4.276060000	-34.66	3.517405599	0.030141310
1701300655.4087050	4.99500	0.234394	523.990000000	9.87	516.234535610	4.262940000	-34.78	3.501273960	0.030429740
1701300657.1361001	4.99400	0.243022	524.142500000	9.86	516.394184203	4.217640000	-35.21	3.445828856	0.030800590
1701300658.4003661	5.00800	0.250212	524.142500000	9.86	516.394184203	4.175920000	-35.61	3.395019406	0.025567480
1701300660.1417179	4.99900	0.258840	524.295000000	9.86	516.544429819	4.146120000	-36.25	3.343530522	0.032077960
1701300661.4043460	4.98900	0.264592	524.295000000	9.86	516.544429819	4.116320000	-36.90	3.291757953	0.034426690
1701300663.1350811	4.99700	0.273220	524.447500000	9.86	516.694675436	4.066250000	-37.60	3.221561157	0.026680040
1701300664.3518369	4.99600	0.280410	524.447500000	9.86	516.704080956	4.020950000	-38.09	3.164486176	0.028616670
1701300666.1081481	5.00100	0.289038	524.600000000	9.86	516.854329308	3.975650000	-38.66	3.104539462	0.025732290
1701300667.3259130	4.99300	0.294790	524.600000000	9.86	516.854329308	3.932730000	-39.25	3.045650889	0.030883000
1701300669.0439539	4.99100	0.303418	524.752500000	9.88	516.976327681	3.865980000	-40.06	2.958821730	0.028451870
1701300670.2520871	4.99300	0.309170	524.752500000	9.87	516.985750009	3.849290000	-40.26	2.937468985	0.030594570
1701300672.0103920	5.00500	0.317798	524.752500000	9.87	516.985750009	3.807560000	-40.81	2.881782958	0.032613640
1701300673.2267909	5.00500	0.323550	524.905000000	9.87	517.135992889	3.752730000	-41.55	2.808457534	0.024578540
1701300674.9471979	4.99600	0.332178	525.057500000	9.87	517.286235769	3.696700000	-42.32	2.733412529	0.030223700
1701300676.1543391	4.99800	0.339368	525.057500000	9.87	517.286235769	3.651400000	-42.97	2.671681552	0.028451850
1701300677.9182680	5.00800	0.347996	525.210000000	9.86	517.445903519	3.626370000	-44.13	2.602869932	0.029605630
1701300679.1280379	4.99500	0.353748	525.210000000	9.86	517.445903519	3.614440000	-44.59	2.574195468	0.032531240
1701300680.9052930	4.99200	0.362376	525.210000000	9.86	517.445903519	3.557220000	-45.50	2.493111318	0.031665920
1701300682.1164179	4.99200	0.368128	525.210000000	9.86	517.445903519	3.547690000	-45.67	2.479001445	0.029111140
1701300684.3401260	4.98800	0.379632	525.362500000	9.86	517.605571065	3.501200000	-46.45	2.412193832	0.030718170
1701300685.5422730	5.00200	0.385384	525.362500000	9.86	517.605571065	3.473780000	-46.93	2.372391533	0.028410660
1701300687.3052161	4.98800	0.394012	525.515000000	9.86	517.755819417	3.412980000	-48.04	2.281869530	0.027092080
1701300688.5163369	5.00100	0.401202	525.515000000	9.86	517.755819417	3.397480000	-48.52	2.250527698	0.026927230
1701300690.2407379	4.99200	0.409830	525.667500000	9.86	517.906067768	3.359340000	-49.24	2.193197263	0.024825790
1701300691.4405439	4.99300	0.415582	525.667500000	9.86	517.906067768	3.323570000	-49.99	2.136705084	0.035333220
1701300693.1476171	4.98700	0.424210	525.667500000	9.86	517.896640369	3.272310000	-51.10	2.055067578	0.027792570
1701300694.3504059	5.00500	0.429962	525.820000000	9.87	518.037450169	3.241320000	-51.76	2.006415028	0.030017690
1701300696.0558519	4.99300	0.438590	525.820000000	9.87	518.037450169	3.204360000	-52.74	1.940024991	0.032490030
1701300697.3075130	4.99800	0.444342	525.972500000	9.87	518.187693049	3.211520000	-53.71	1.900991112	0.029894070
1701300699.0428829	4.98900	0.452970	525.972500000	9.87	518.187693049	3.176950000	-54.38	1.850367304	0.034303080
1701300700.2550011	4.98900	0.458722	525.972500000	9.87	518.187693049	3.145950000	-55.55	1.779713054	0.027916180
1701300701.9584520	5.00800	0.467350	525.972500000	9.87	518.187693049	3.100650000	-56.78	1.698798005	0.027421720
1701300703.2117510	4.99400	0.474540	526.125000000	9.86	518.347377218	3.075620000	-57.55	1.650446331	0.031954360
1701300704.9471200	4.98900	0.483168	526.125000000	9.86	518.347377218	3.042240000	-58.50	1.589566034	0.032366410
1701300706.1542490	5.00000	0.488920	526.125000000	9.86	518.347377218	3.016010000	-59.36	1.537176560	0.028204650
1701300707.9185441	4.99500	0.497548	526.277500000	9.86	518.497622835	2.983830000	-60.41	1.473476295	0.030800580
1701300709.1323111	4.99200	0.503300	526.277500000	9.86	518.497622835	2.962370000	-61.39	1.418697879	0.025649880
1701300710.9205410	4.98700	0.513366	526.277500000	9.86	518.497622835	2.933760000	-62.47	1.356203595	0.035621660
1701300712.1263120	4.99300	0.519118	526.430000000	9.86	518.657309526	2.911110000	-63.40	1.303657677	0.027627750
1701300714.3540120	4.99600	0.530622	526.430000000	9.86	518.657309526	2.863430000	-65.33	1.195261664	0.026762400
1701300715.5607891	4.99600	0.536374	526.430000000	9.86	518.657309526	2.846740000	-66.12	1.152424197	0.034715130
1701300717.3234310	5.00400	0.545002	526.582500000	9.86	518.807557878	2.832430000	-67.36	1.090223647	0.032613640
1701300718.5372081	4.98700	0.550754	526.582500000	9.86	518.807557878	2.843160000	-68.72	1.031671689	0.028410660
1701300720.2552581	4.99400	0.559382	526.582500000	9.86	518.807557878	2.822890000	-69.92	0.969002999	0.026927250
1701300721.4640310	4.98800	0.565134	526.582500000	9.86	518.807557878	2.806210000	-70.88	0.918982606	0.032284000
1701300723.2226679	4.98900	0.573762	526.582500000	9.86	518.807557878	2.788320000	-71.98	0.862471326	0.029482010
1701300724.4394670	4.99700	0.580952	526.582500000	9.86	518.798114068	2.772830000	-72.98	0.811715143	0.034797550
1701300726.1565080	4.99600	0.589580	526.887500000	9.86	519.098605301	2.751370000	-74.53	0.733790769	0.034962370
1701300727.3662789	4.99200	0.595332	526.887500000	9.86	519.098605301	2.738260000	-75.61	0.680699826	0.033932230
1701300729.1259389	4.99000	0.603960	526.887500000	9.86	519.098605301	2.720370000	-77.06	0.609266561	0.026597590
1701300730.3416891	4.99000	0.609712	526.887500000	9.86	519.098605301	2.710840000	-78.26	0.551669626	0.025732310
1701300732.0591159	4.98400	0.618340	527.040000000	9.86	519.258302932	2.703690000	-79.58	0.489088859	0.027792590
1701300733.2685261	4.97900	0.624092	527.040000000	9.86	519.248850918	2.695340000	-80.74	0.433905886	0.033849820
1701300735.0301690	4.99600	0.632720	527.040000000	9.86	519.248850918	2.687000000	-81.84	0.381387150	0.029894060
1701300736.2425880	4.99000	0.639910	527.192500000	9.86	519.399096534	2.678650000	-83.10	0.321804543	0.029976480
1701300737.9643509	4.99600	0.648538	527.192500000	9.86	519.399096534	2.706070000	-84.83	0.243941084	0.033643780
1701300739.1667819	4.98900	0.654290	527.192500000	9.86	519.399096534	2.716800000	-85.40	0.217978966	0.031089040
1701300740.9294369	4.99300	0.662918	527.192500000	9.86	519.399096534	2.712030000	-87.16	0.134562205	0.032490020
1701300742.1408410	4.99600	0.668670	527.192500000	9.86	519.399096534	2.709650000	-88.09	0.090500655	0.026803640
1701300743.9264319	4.98600	0.677298	527.345000000	9.86	519.549342151	2.708450000	-89.73	0.012763223	0.027627760
1701300745.1342101	5.00000	0.684488	527.345000000	9.86	519.549342151	2.708450000	-90.72	-0.034034491	0.031501090
1701300746.9264240	4.99600	0.693116	527.345000000	9.86	519.549342151	2.709650000	-91.58	-0.074617838	0.035992510
1701300748.1408279	4.99500	0.698868	527.345000000	9.86	519.549342151	2.712030000	-92.75	-0.130023565	0.030512130
1701300749.9280579	4.99100	0.707496	527.345000000	9.86	519.558799635	2.716800000	-94.31	-0.204080472	0.026061940
1701300751.1341939	4.98800	0.714686	527.345000000	9.86	519.558799635	2.720370000	-95.21	-0.247216121	0.028657900
1701300752.9303980	4.99000	0.723314	527.345000000	9.86	519.558799635	2.731100000	-96.91	-0.328673571	0.029646840
1701300754.1358221	4.98500	0.729066	527.345000000	9.86	519.558799635	2.737060000	-97.98	-0.379978988	0.024825750
1701300756.3618851	4.99800	0.740570	527.497500000	9.86	519.709047987	2.754950000	-99.49	-0.454033959	0.029646830
1701300757.5789959	4.98900	0.746322	527.497500000	9.86	519.709047987	2.763290000	-100.48	-0.502431459	0.028781510
1701300759.3329520	4.99500	0.754950	527.497500000	9.86	519.709047987	2.775210000	-101.57	-0.556515059	0.032572430
1701300760.5367410	4.99100	0.760702	527.497500000	9.86	519.709047987	2.813360000	-101.98	-0.583777678	0.023012720
1701300762.2664800	4.99000	0.769330	527.652500000	9.86	519.861759426	2.840780000	-103.16	-0.646667029	0.034426690
1701300763.4788859	4.99400	0.775082	527.652500000	9.86	519.861759426	2.847930000	-103.87	-0.682512022	0.029523220
1701300765.2341990	4.98200	0.783710	527.652500000	9.86	519.861759426	2.861040000	-104.86	-0.733833333	0.035127190
1701300766.4360170	4.98900	0.790900	527.652500000	9.86	519.861759426	2.875350000	-105.86	-0.785701326	0.031171440
1701300768.1653781	4.99200	0.799528	527.805000000	9.85	520.021467809	2.890840000	-106.99	-0.844813810	0.028616700
1701300769.3834801	4.98700	0.805280	527.957500000	9.86	520.162256129	2.906340000	-107.86	-0.891158697	0.030388530
1701300771.1368001	4.98200	0.813908	527.957500000	9.86	520.162256129	2.927800000	-109.12	-0.959090800	0.030347340
1701300772.3415890	4.99600	0.819660	527.957500000	9.86	520.162256129	2.945680000	-110.14	-1.014339000	0.029811650
1701300774.0629890	4.99100	0.828288	527.957500000	9.86	520.162256129	2.967140000	-111.26	-1.075790513	0.028822720
1701300775.2684181	4.98800	0.834040	527.957500000	9.86	520.162256129	2.986210000	-112.14	-1.125415980	0.029646830
1701300777.0320711	4.98700	0.844106	527.957500000	9.86	520.162256129	3.017210000	-113.44	-1.200308091	0.027792560
1701300778.2424810	4.99600	0.849858	527.957500000	9.86	520.162256129	3.039860000	-114.15	-1.243688507	0.026597610
1701300779.9618881	4.98700	0.858486	527.957500000	9.86	520.162256129	3.061310000	-115.04	-1.295605337	0.027833790
1701300781.1690230	4.99100	0.864238	528.110000000	9.86	520.312504481	3.085160000	-115.87	-1.346246987	0.026803610
1701300782.9363060	4.99100	0.872866	528.110000000	9.86	520.312504481	3.138800000	-116.67	-1.408854049	0.030470950
1701300784.1447251	4.99600	0.878618	528.110000000	9.86	520.312504481	3.175750000	-117.31	-1.456851837	0.035085980
1701300785.9369421	4.98000	0.888684	528.110000000	9.86	520.312504481	3.206750000	-118.35	-1.522745728	0.028740300
1701300787.1516981	4.99100	0.894436	528.110000000	9.86	520.312504481	3.234170000	-119.18	-1.577032632	0.028163420
1701300788.9412770	4.99000	0.903064	528.110000000	9.86	520.312504481	3.263970000	-120.13	-1.638197245	0.033602580
1701300790.1576760	4.98900	0.908816	528.110000000	9.86	520.312504481	3.290200000	-120.90	-1.689653428	0.034138250
1701300791.8734510	4.99800	0.917444	528.262500000	9.85	520.472221064	3.323570000	-121.84	-1.753148925	0.026556420
1701300793.0878580	4.99500	0.923196	528.262500000	9.85	520.472221064	3.350990000	-122.57	-1.803838543	0.030718180
1701300795.3438320	4.98400	0.934700	528.262500000	9.85	520.472221064	3.408210000	-124.09	-1.910085776	0.029688030
1701300796.5579419	4.99100	0.941890	528.262500000	9.85	520.472221064	3.435630000	-124.75	-1.958396513	0.030264910
1701300798.2740159	4.98100	0.949080	528.262500000	9.85	520.472221064	3.471390000	-125.59	-2.020086108	0.029399590
1701300799.4881330	4.99300	0.956270	528.262500000	9.85	520.472221064	3.494040000	-126.09	-2.058182877	0.027668940
1701300801.2410910	4.99600	0.964898	528.415000000	9.85	520.622472149	3.538150000	-127.05	-2.131776895	0.028946330
1701300802.4578409	4.98200	0.970650	528.415000000	9.85	520.622472149	3.590600000	-127.61	-2.191482275	0.034591510
1701300804.1736269	4.99200	0.979278	528.415000000	9.85	520.622472149	3.668090000	-128.27	-2.272098754	0.034097040
1701300805.3850300	4.99600	0.985030	528.415000000	9.85	520.622472149	3.696700000	-128.83	-2.317974990	0.030676980
1701300807.1446929	4.99000	0.993658	528.415000000	9.85	520.622472149	3.750340000	-129.82	-2.401735183	0.025567470
1701300808.3594539	4.98700	1.000848	528.415000000	9.85	520.622472149	3.770610000	-130.19	-2.433467608	0.031006610
1701300810.0778830	4.99400	1.008038	528.415000000	9.85	520.631937404	3.813520000	-130.96	-2.499984850	0.031954350
1701300811.2862790	4.98200	1.015228	528.415000000	9.85	520.631937404	3.851670000	-131.60	-2.557124133	0.026886050
1701300813.0549090	4.99400	1.023856	528.415000000	9.85	520.631937404	3.882670000	-132.13	-2.604352340	0.033314140
1701300814.2616961	4.99200	1.029608	528.415000000	9.85	520.631937404	3.933930000	-132.94	-2.679718390	0.031789520
1701300815.9810929	4.98900	1.038236	528.415000000	9.85	520.631937404	3.987570000	-133.75	-2.757557262	0.026927270
1701300817.1878841	4.98900	1.043988	528.415000000	9.85	520.631937404	4.028100000	-134.36	-2.816203485	0.031665910
1701300818.9511790	4.98400	1.052616	528.720000000	9.85	520.932445037	4.068630000	-134.95	-2.874243119	0.034014630
1701300820.1639359	4.99400	1.059806	528.720000000	9.85	520.932445037	4.099630000	-135.36	-2.917033008	0.033520160
1701300821.9508131	4.99400	1.068434	528.720000000	9.85	520.932445037	4.127040000	-135.74	-2.955905183	0.034261870
1701300823.1695590	4.98900	1.074186	528.720000000	9.85	520.932445037	4.166380000	-136.10	-3.002291422	0.031583500
1701300824.8819871	4.98800	1.082814	528.720000000	9.85	520.932445037	4.220030000	-136.84	-3.078083962	0.023218740
1701300826.0947499	4.98600	1.088566	528.720000000	9.85	520.932445037	4.291550000	-137.15	-3.146496386	0.028575460
1701300827.8574090	4.99500	1.097194	528.720000000	9.85	520.932445037	4.357120000	-137.62	-3.218666414	0.030924190
1701300829.0731771	4.99000	1.104384	528.720000000	9.85	520.932445037	4.397650000	-138.09	-3.272709037	0.031418680
1701300831.2892489	4.98600	1.114450	528.872500000	9.85	521.073225403	4.457250000	-138.78	-3.352676311	0.035333210
1701300832.4906950	4.98800	1.120202	528.872500000	9.85	521.073225403	4.487060000	-139.10	-3.391764961	0.027792570
1701300834.2004769	4.99000	1.130268	528.872500000	9.85	521.073225403	4.529970000	-139.57	-3.448310493	0.026391580
1701300835.4032669	5.00100	1.136020	528.872500000	9.85	521.073225403	4.575270000	-140.06	-3.508143019	0.030058890
1701300837.1622109	4.99300	1.144648	528.872500000	9.85	521.073225403	4.614610000	-140.48	-3.559619200	0.035168390
1701300838.3803141	4.98400	1.150400	528.872500000	9.86	521.063746239	4.664680000	-140.98	-3.623907253	0.027916200
1701300840.0975280	4.98600	1.159028	529.025000000	9.86	521.213994590	4.742160000	-141.72	-3.722560823	0.027009670
1701300841.3051519	4.99000	1.164780	529.025000000	9.86	521.213994590	4.782700000	-142.12	-3.774772734	0.030264920
1701300843.0654531	4.98500	1.173408	529.025000000	9.86	521.213994590	4.832760000	-142.58	-3.838395361	0.033932210
1701300844.2955239	4.99000	1.179160	529.025000000	9.86	521.213994590	4.873290000	-142.94	-3.888806551	0.025979510
1701300846.0544751	4.98900	1.189226	529.025000000	9.86	521.213994590	4.938880000	-143.17	-3.952959845	0.027215690
1701300847.2712269	5.00100	1.194978	529.025000000	9.86	521.213994590	4.990140000	-143.30	-4.000868611	0.033108110
1701300848.9896369	4.98900	1.203606	529.025000000	9.86	521.213994590	5.067620000	-143.77	-4.087905090	0.034921150
1701300850.1997719	4.98600	1.209358	529.025000000	9.86	521.213994590	5.102190000	-144.05	-4.130583068	0.030388540
1701300851.9590671	4.99200	1.217986	529.177500000	9.86	521.364242942	5.146300000	-144.42	-4.185505916	0.025361450
1701300853.1768270	4.99600	1.223738	529.177500000	9.86	521.364242942	5.186830000	-144.74	-4.235153856	0.033190520
1701300854.9610550	4.99300	1.233804	529.177500000	9.86	521.364242942	5.238090000	-145.13	-4.297807010	0.032860870
1701300856.1628549	4.98600	1.239556	529.177500000	9.86	521.364242942	5.288160000	-145.50	-4.358111146	0.032902080
1701300857.9606960	4.99300	1.248184	529.177500000	9.86	521.364242942	5.356110000	-146.00	-4.440311881	0.030470950
1701300859.1708281	5.00200	1.253936	529.177500000	9.86	521.364242942	5.401410000	-146.33	-4.495502945	0.029976480
1701300860.9656730	4.99300	1.264002	529.330000000	9.85	521.523978658	5.465780000	-146.77	-4.572106516	0.026597590
1701300862.1774390	4.98400	1.269754	529.330000000	9.85	521.523978658	5.512270000	-147.10	-4.628315903	0.031501100
1701300863.8958490	4.98900	1.278382	529.330000000	9.85	521.523978658	5.558770000	-147.40	-4.683103650	0.034220660
1701300865.1046231	4.99500	1.284134	529.330000000	9.85	521.523978658	5.605260000	-147.71	-4.738330504	0.027874970
1701300867.3675871	4.98700	1.295638	529.330000000	9.85	521.523978658	5.712550000	-148.04	-4.846523795	0.030470950
1701300868.5767109	4.98800	1.301390	529.330000000	9.85	521.523978658	5.759040000	-148.33	-4.901227959	0.025814690
1701300870.2911530	4.99700	1.310018	529.330000000	9.85	521.523978658	5.825800000	-148.42	-4.963162536	0.033643780
1701300871.5049019	4.98500	1.315770	529.330000000	9.85	521.523978658	5.874670000	-148.70	-5.019876713	0.029482000
1701300873.2708280	4.99000	1.324398	529.330000000	9.85	521.523978658	5.929510000	-149.03	-5.084073903	0.026844860
1701300874.4786050	4.99600	1.331588	529.330000000	9.85	521.523978658	5.974810000	-149.29	-5.136708445	0.034591510
1701300876.1953919	4.98700	1.338778	529.330000000	9.85	521.523978658	6.041560000	-149.66	-5.214339794	0.030594560
1701300877.4047971	4.99500	1.345968	529.330000000	9.85	521.523978658	6.077330000	-149.86	-5.255788118	0.031913150
1701300879.1754210	4.99200	1.354596	529.482500000	9.85	521.674229743	6.134550000	-150.17	-5.321647010	0.034879950
1701300880.3831971	4.99300	1.360348	529.482500000	9.85	521.674229743	6.178650000	-150.40	-5.372411374	0.023836800
1701300882.1105869	4.99500	1.368976	529.482500000	9.85	521.674229743	6.253760000	-150.79	-5.458619123	0.029894090
1701300883.3219979	4.98800	1.374728	529.482500000	9.85	521.674229743	6.297860000	-151.02	-5.509297923	0.034467890
1701300885.0882831	4.98900	1.383356	529.482500000	9.85	521.674229743	6.358660000	-151.32	-5.578539785	0.030882990
1701300886.2930679	4.97500	1.390546	529.635000000	9.85	521.833967936	6.401580000	-151.54	-5.627736184	0.030676970
1701300888.0168290	4.99600	1.399174	529.635000000	9.85	521.833967936	6.456410000	-151.79	-5.689736892	0.031006610
1701300889.2235920	4.98500	1.404926	529.635000000	9.85	521.833967936	6.524360000	-151.76	-5.748002692	0.028575480
1701300890.9889100	4.99500	1.413554	529.635000000	9.85	521.833967936	6.589930000	-151.93	-5.814562221	0.030100090
1701300892.2006550	4.99900	1.419306	529.635000000	9.85	521.833967936	6.641190000	-152.12	-5.870231460	0.031089030
1701300893.9200649	4.99100	1.427934	529.635000000	9.85	521.833967936	6.694830000	-152.33	-5.929405485	0.034879950
1701300895.1258380	4.98800	1.433686	529.635000000	9.85	521.833967936	6.743710000	-152.55	-5.984458937	0.032448800
1701300896.8911359	4.98900	1.443752	529.635000000	9.85	521.833967936	6.808080000	-152.84	-6.057280420	0.033190520
1701300898.1019051	4.98900	1.449504	529.635000000	9.85	521.833967936	6.847420000	-153.00	-6.101095894	0.031171440
1701300900.3219769	4.98700	1.461008	529.787500000	9.85	521.984221753	6.928480000	-153.34	-6.191660592	0.027215700
1701300901.5407300	4.99400	1.466760	529.787500000	9.85	521.984221753	6.979740000	-153.55	-6.249233078	0.027998600
1701300903.3020229	4.98700	1.475388	529.787500000	9.85	521.984221753	7.032190000	-153.76	-6.307630797	0.032242790
1701300904.5118001	4.98800	1.481140	529.787500000	9.85	521.984221753	7.094180000	-154.01	-6.376966445	0.025691090
1701300906.2322011	4.98500	1.489768	529.787500000	9.85	521.984221753	7.151400000	-154.24	-6.440494040	0.028946330
1701300907.4369919	4.98100	1.495520	529.787500000	9.85	521.984221753	7.197890000	-154.42	-6.492159576	0.030800590
1701300909.1410820	4.98500	1.504148	529.787500000	9.85	521.984221753	7.282530000	-154.73	-6.585528435	0.034097040
1701300910.3960941	4.99500	1.511338	529.787500000	9.85	521.984221753	7.326640000	-154.51	-6.613577917	0.033643780
1701300912.1264651	4.98800	1.519966	529.787500000	9.85	521.984221753	7.376710000	-154.66	-6.666731876	0.024084090
1701300913.3428659	4.98800	1.525718	529.787500000	9.85	521.984221753	7.433930000	-154.86	-6.729731885	0.030718170
1701300915.1015279	4.98900	1.534346	529.787500000	9.85	521.984221753	7.500690000	-155.08	-6.802463498	0.034261850
1701300916.3172820	4.99500	1.540098	529.787500000	9.85	521.984221753	7.536450000	-155.21	-6.841860895	0.029152350
1701300918.0356939	4.98800	1.548726	529.787500000	9.85	521.984221753	7.585320000	-155.34	-6.893536407	0.031583500
1701300919.2444699	4.99200	1.554478	529.787500000	9.85	521.984221753	7.624660000	-155.46	-6.935936194	0.029688040
1701300921.0017681	4.99500	1.564544	529.787500000	9.85	521.984221753	7.699770000	-155.72	-7.018590695	0.027092080
1701300922.2151849	4.99100	1.570296	529.787500000	9.85	521.984221753	7.740300000	-155.86	-7.063512639	0.031089020
1701300923.9209859	4.98500	1.578924	529.787500000	9.85	521.984221753	7.795130000	-156.04	-7.123196322	0.033684980
1701300925.1284070	4.98800	1.584676	529.787500000	9.85	521.984221753	7.840430000	-156.19	-7.172903911	0.030388520
1701300926.8970430	4.98600	1.593304	529.940000000	9.84	522.143962415	7.919110000	-156.43	-7.258546813	0.027009660
1701300928.1034679	4.98900	1.599056	529.940000000	9.84	522.143962415	7.944140000	-156.51	-7.285806380	0.029482010
1701300930.3358650	4.99300	1.610560	529.940000000	9.85	522.124982997	8.022820000	-156.76	-7.371628099	0.033808610
