T [K]	T [K]	T_avg [K]	T_err [K]	A_I [A]	A_I [A]	A_V [V]	A_V [V]	A_R [ohm]	B_I [A]	B_I [A]	B_V [V]	B_V [V]	B_R [ohm]	A_Vg [V]	A_Ileak [A]	B_Vg [V]	B_Ileak [A]	B [T]	B1 [T]	B2 [T]	Time	Day
9.9943E+0	10.0373E+0	10.0158E+0	-21.5000E-3	1.0000E-6	-1.0000E-6	3.0886E-3	-3.0926E-3	3.0906E+3	1.0000E-6	-1.0000E-6	1.9489E-3	-1.9531E-3	1.9510E+3	200.0000E+0	1.3977E-9	200.0000E+0	-573.3318E-12	10.8307E-6	10.8307E-6	10.8307E-6	09:45:53	05/03/2023
10.0445E+0	10.0163E+0	10.0304E+0	14.1000E-3	1.0000E-6	-1.0000E-6	3.0889E-3	-3.0911E-3	3.0900E+3	1.0000E-6	-1.0000E-6	1.9485E-3	-1.9516E-3	1.9501E+3	200.0000E+0	1.8891E-9	200.0000E+0	505.9947E-12	10.8307E-6	-0.0000E+0	21.6614E-6	09:45:56	05/03/2023
9.9751E+0	9.9414E+0	9.9582E+0	16.8500E-3	1.0000E-6	-1.0000E-6	3.0884E-3	-3.0910E-3	3.0897E+3	1.0000E-6	-1.0000E-6	1.9471E-3	-1.9511E-3	1.9491E+3	200.0000E+0	225.9334E-12	200.0000E+0	1.5130E-9	0.0000E+0	0.0000E+0	0.0000E+0	09:45:58	05/03/2023
9.9472E+0	9.9809E+0	9.9641E+0	-16.8500E-3	1.0000E-6	-1.0000E-6	3.0889E-3	-3.0914E-3	3.0901E+3	1.0000E-6	-1.0000E-6	1.9477E-3	-1.9521E-3	1.9499E+3	200.0000E+0	861.1821E-12	200.0000E+0	2.0240E-9	-5.4154E-6	10.8307E-6	-21.6614E-6	09:46:02	05/03/2023
10.0068E+0	9.9698E+0	9.9883E+0	18.5000E-3	1.0000E-6	-1.0000E-6	3.0887E-3	-3.0915E-3	3.0901E+3	1.0000E-6	-1.0000E-6	1.9476E-3	-1.9519E-3	1.9498E+3	200.0000E+0	856.1546E-12	200.0000E+0	-688.3686E-12	-5.4154E-6	-21.6614E-6	10.8307E-6	09:46:05	05/03/2023
9.9767E+0	10.0052E+0	9.9909E+0	-14.2500E-3	1.0000E-6	-1.0000E-6	3.0893E-3	-3.0922E-3	3.0908E+3	1.0000E-6	-1.0000E-6	1.9481E-3	-1.9523E-3	1.9502E+3	200.0000E+0	3.9629E-9	200.0000E+0	1.7946E-9	32.4921E-6	32.4921E-6	32.4921E-6	09:46:08	05/03/2023
10.0133E+0	10.0089E+0	10.0111E+0	2.2000E-3	1.0000E-6	-1.0000E-6	3.0899E-3	-3.0915E-3	3.0907E+3	1.0000E-6	-1.0000E-6	1.9482E-3	-1.9516E-3	1.9499E+3	200.0000E+0	1.8675E-9	200.0000E+0	-189.2745E-12	16.2461E-6	21.6614E-6	10.8307E-6	09:46:10	05/03/2023
9.9732E+0	9.9431E+0	9.9581E+0	15.0500E-3	1.0000E-6	-1.0000E-6	3.0881E-3	-3.0923E-3	3.0902E+3	1.0000E-6	-1.0000E-6	1.9469E-3	-1.9503E-3	1.9486E+3	200.0000E+0	729.6815E-12	200.0000E+0	809.7068E-12	-16.2461E-6	-10.8307E-6	-21.6614E-6	09:46:13	05/03/2023
9.9343E+0	9.9666E+0	9.9505E+0	-16.1500E-3	1.0000E-6	-1.0000E-6	3.0884E-3	-3.0923E-3	3.0903E+3	1.0000E-6	-1.0000E-6	1.9473E-3	-1.9520E-3	1.9496E+3	200.0000E+0	1.8827E-9	200.0000E+0	2.2933E-9	0.0000E+0	-0.0000E+0	0.0000E+0	09:46:16	05/03/2023
10.0161E+0	10.0132E+0	10.0146E+0	1.4500E-3	1.0000E-6	-1.0000E-6	3.0895E-3	-3.0927E-3	3.0911E+3	1.0000E-6	-1.0000E-6	1.9482E-3	-1.9520E-3	1.9501E+3	200.0000E+0	2.4590E-9	200.0000E+0	-643.4628E-12	0.0000E+0	0.0000E+0	0.0000E+0	09:46:19	05/03/2023
9.9856E+0	9.9740E+0	9.9798E+0	5.8000E-3	1.0000E-6	-1.0000E-6	3.0900E-3	-3.0915E-3	3.0908E+3	1.0000E-6	-1.0000E-6	1.9475E-3	-1.9515E-3	1.9495E+3	200.0000E+0	1.3665E-9	200.0000E+0	-637.0537E-12	21.6614E-6	21.6614E-6	21.6614E-6	09:46:22	05/03/2023
9.9771E+0	9.9892E+0	9.9832E+0	-6.0500E-3	1.0000E-6	-1.0000E-6	3.0882E-3	-3.0925E-3	3.0903E+3	1.0000E-6	-1.0000E-6	1.9480E-3	-1.9526E-3	1.9503E+3	200.0000E+0	1.6855E-9	200.0000E+0	2.1447E-9	27.0768E-6	54.1536E-6	0.0000E+0	09:46:25	05/03/2023
10.0368E+0	10.0425E+0	10.0396E+0	-2.8500E-3	1.0000E-6	-1.0000E-6	3.0888E-3	-3.0912E-3	3.0900E+3	1.0000E-6	-1.0000E-6	1.9489E-3	-1.9523E-3	1.9506E+3	200.0000E+0	186.7429E-12	200.0000E+0	2.2982E-9	16.2461E-6	0.0000E+0	32.4921E-6	09:46:28	05/03/2023
9.9886E+0	9.9726E+0	9.9806E+0	8.0000E-3	1.0000E-6	-1.0000E-6	3.0894E-3	-3.0905E-3	3.0899E+3	1.0000E-6	-1.0000E-6	1.9478E-3	-1.9510E-3	1.9494E+3	200.0000E+0	524.9928E-12	200.0000E+0	2.4604E-9	21.6614E-6	-10.8307E-6	54.1536E-6	09:46:31	05/03/2023
9.9527E+0	9.9693E+0	9.9610E+0	-8.3000E-3	1.0000E-6	-1.0000E-6	3.0889E-3	-3.0916E-3	3.0902E+3	1.0000E-6	-1.0000E-6	1.9476E-3	-1.9522E-3	1.9499E+3	200.0000E+0	2.2706E-9	200.0000E+0	1.2811E-9	37.9075E-6	43.3229E-6	32.4921E-6	09:46:34	05/03/2023
10.0031E+0	10.0093E+0	10.0062E+0	-3.1000E-3	1.0000E-6	-1.0000E-6	3.0886E-3	-3.0920E-3	3.0903E+3	1.0000E-6	-1.0000E-6	1.9483E-3	-1.9520E-3	1.9501E+3	200.0000E+0	4.2749E-9	200.0000E+0	234.2429E-12	27.0768E-6	43.3229E-6	10.8307E-6	09:46:37	05/03/2023
10.0008E+0	9.9989E+0	9.9999E+0	950.0000E-6	1.0000E-6	-1.0000E-6	3.0887E-3	-3.0921E-3	3.0904E+3	1.0000E-6	-1.0000E-6	1.9480E-3	-1.9511E-3	1.9495E+3	200.0000E+0	887.0621E-12	200.0000E+0	528.4658E-12	5.4154E-6	10.8307E-6	0.0000E+0	09:46:40	05/03/2023
9.9459E+0	9.9349E+0	9.9404E+0	5.5000E-3	1.0000E-6	-1.0000E-6	3.0882E-3	-3.0912E-3	3.0897E+3	1.0000E-6	-1.0000E-6	1.9467E-3	-1.9512E-3	1.9489E+3	200.0000E+0	2.9408E-9	200.0000E+0	2.5628E-9	10.8307E-6	0.0000E+0	21.6614E-6	09:46:43	05/03/2023
9.9507E+0	9.9635E+0	9.9571E+0	-6.4000E-3	1.0000E-6	-1.0000E-6	3.0882E-3	-3.0912E-3	3.0897E+3	1.0000E-6	-1.0000E-6	1.9471E-3	-1.9508E-3	1.9489E+3	200.0000E+0	169.8469E-12	200.0000E+0	2.0324E-9	10.8307E-6	10.8307E-6	10.8307E-6	09:46:46	05/03/2023
9.9557E+0	9.9445E+0	9.9501E+0	5.6000E-3	1.0000E-6	-1.0000E-6	3.0883E-3	-3.0914E-3	3.0898E+3	1.0000E-6	-1.0000E-6	1.9469E-3	-1.9509E-3	1.9489E+3	200.0000E+0	2.0052E-9	200.0000E+0	1.6695E-9	-21.6614E-6	-10.8307E-6	-32.4921E-6	09:46:49	05/03/2023
9.9499E+0	9.9520E+0	9.9509E+0	-1.0500E-3	1.0000E-6	-1.0000E-6	3.0888E-3	-3.0918E-3	3.0903E+3	1.0000E-6	-1.0000E-6	1.9469E-3	-1.9510E-3	1.9489E+3	200.0000E+0	1.6773E-9	200.0000E+0	2.2665E-9	-0.0000E+0	-0.0000E+0	-0.0000E+0	09:46:52	05/03/2023
9.9800E+0	9.9638E+0	9.9719E+0	8.1000E-3	1.0000E-6	-1.0000E-6	3.0881E-3	-3.0923E-3	3.0902E+3	1.0000E-6	-1.0000E-6	1.9471E-3	-1.9507E-3	1.9489E+3	200.0000E+0	2.6667E-9	200.0000E+0	2.2430E-9	10.8307E-6	10.8307E-6	10.8307E-6	09:46:55	05/03/2023
9.9457E+0	9.9669E+0	9.9563E+0	-10.6000E-3	1.0000E-6	-1.0000E-6	3.0878E-3	-3.0917E-3	3.0897E+3	1.0000E-6	-1.0000E-6	1.9474E-3	-1.9522E-3	1.9498E+3	200.0000E+0	1.8952E-9	200.0000E+0	1.1224E-9	16.2461E-6	10.8307E-6	21.6614E-6	09:46:58	05/03/2023
10.0135E+0	10.0147E+0	10.0141E+0	-600.0000E-6	1.0000E-6	-1.0000E-6	3.0890E-3	-3.0920E-3	3.0905E+3	1.0000E-6	-1.0000E-6	1.9484E-3	-1.9518E-3	1.9501E+3	200.0000E+0	1.1879E-9	200.0000E+0	1.9958E-9	5.4154E-6	10.8307E-6	0.0000E+0	09:47:01	05/03/2023
9.9806E+0	9.9820E+0	9.9813E+0	-700.0000E-6	1.0000E-6	-1.0000E-6	3.0898E-3	-3.0931E-3	3.0914E+3	1.0000E-6	-1.0000E-6	1.9479E-3	-1.9519E-3	1.9499E+3	200.0000E+0	1.1998E-9	200.0000E+0	1.7571E-9	5.4154E-6	10.8307E-6	-0.0000E+0	09:47:04	05/03/2023
9.9828E+0	9.9766E+0	9.9797E+0	3.1000E-3	1.0000E-6	-1.0000E-6	3.0889E-3	-3.0916E-3	3.0902E+3	1.0000E-6	-1.0000E-6	1.9478E-3	-1.9511E-3	1.9494E+3	200.0000E+0	4.5317E-9	200.0000E+0	1.5804E-9	0.0000E+0	-0.0000E+0	0.0000E+0	09:47:07	05/03/2023
9.9414E+0	9.9705E+0	9.9559E+0	-14.5500E-3	1.0000E-6	-1.0000E-6	3.0894E-3	-3.0917E-3	3.0906E+3	1.0000E-6	-1.0000E-6	1.9473E-3	-1.9515E-3	1.9494E+3	200.0000E+0	2.9818E-9	200.0000E+0	344.3405E-12	37.9075E-6	43.3229E-6	32.4921E-6	09:47:10	05/03/2023
9.9673E+0	9.9684E+0	9.9679E+0	-550.0000E-6	1.0000E-6	-1.0000E-6	3.0876E-3	-3.0923E-3	3.0900E+3	1.0000E-6	-1.0000E-6	1.9475E-3	-1.9508E-3	1.9491E+3	200.0000E+0	4.3980E-9	200.0000E+0	2.1567E-9	21.6614E-6	-0.0000E+0	43.3229E-6	09:47:13	05/03/2023
9.9423E+0	9.9359E+0	9.9391E+0	3.2000E-3	1.0000E-6	-1.0000E-6	3.0873E-3	-3.0919E-3	3.0896E+3	1.0000E-6	-1.0000E-6	1.9469E-3	-1.9515E-3	1.9492E+3	200.0000E+0	2.7134E-9	200.0000E+0	-64.0903E-12	10.8307E-6	10.8307E-6	10.8307E-6	09:47:16	05/03/2023
9.9878E+0	10.0123E+0	10.0000E+0	-12.2500E-3	1.0000E-6	-1.0000E-6	3.0896E-3	-3.0919E-3	3.0908E+3	1.0000E-6	-1.0000E-6	1.9480E-3	-1.9519E-3	1.9499E+3	200.0000E+0	1.9558E-9	200.0000E+0	-666.0181E-12	10.8307E-6	21.6614E-6	-0.0000E+0	09:47:19	05/03/2023
9.9903E+0	9.9744E+0	9.9824E+0	7.9500E-3	1.0000E-6	-1.0000E-6	3.0896E-3	-3.0906E-3	3.0901E+3	1.0000E-6	-1.0000E-6	1.9476E-3	-1.9509E-3	1.9492E+3	200.0000E+0	640.3387E-12	200.0000E+0	80.9695E-12	0.0000E+0	-21.6614E-6	21.6614E-6	09:47:22	05/03/2023
9.9400E+0	9.9120E+0	9.9260E+0	14.0000E-3	1.0000E-6	-1.0000E-6	3.0880E-3	-3.0916E-3	3.0898E+3	1.0000E-6	-1.0000E-6	1.9462E-3	-1.9499E-3	1.9481E+3	200.0000E+0	719.4205E-12	200.0000E+0	2.1438E-9	0.0000E+0	0.0000E+0	0.0000E+0	09:47:25	05/03/2023
9.9181E+0	9.9163E+0	9.9172E+0	900.0000E-6	1.0000E-6	-1.0000E-6	3.0891E-3	-3.0916E-3	3.0904E+3	1.0000E-6	-1.0000E-6	1.9461E-3	-1.9501E-3	1.9481E+3	200.0000E+0	569.6230E-12	200.0000E+0	2.3218E-9	-0.0000E+0	-0.0000E+0	-0.0000E+0	09:47:28	05/03/2023
9.9190E+0	9.9206E+0	9.9198E+0	-800.0000E-6	1.0000E-6	-1.0000E-6	3.0891E-3	-3.0910E-3	3.0900E+3	1.0000E-6	-1.0000E-6	1.9463E-3	-1.9506E-3	1.9485E+3	200.0000E+0	1.8216E-9	200.0000E+0	1.1299E-9	10.8307E-6	10.8307E-6	10.8307E-6	09:47:31	05/03/2023
9.9461E+0	9.9471E+0	9.9466E+0	-500.0000E-6	1.0000E-6	-1.0000E-6	3.0877E-3	-3.0918E-3	3.0898E+3	1.0000E-6	-1.0000E-6	1.9468E-3	-1.9506E-3	1.9487E+3	200.0000E+0	3.7892E-9	200.0000E+0	-338.4110E-12	27.0768E-6	10.8307E-6	43.3229E-6	09:47:34	05/03/2023
9.9510E+0	9.9113E+0	9.9312E+0	19.8500E-3	1.0000E-6	-1.0000E-6	3.0880E-3	-3.0916E-3	3.0898E+3	1.0000E-6	-1.0000E-6	1.9460E-3	-1.9505E-3	1.9482E+3	200.0000E+0	1.9063E-9	200.0000E+0	1.5905E-9	10.8307E-6	10.8307E-6	10.8307E-6	09:47:37	05/03/2023
9.9340E+0	9.9607E+0	9.9474E+0	-13.3500E-3	1.0000E-6	-1.0000E-6	3.0887E-3	-3.0917E-3	3.0902E+3	1.0000E-6	-1.0000E-6	1.9470E-3	-1.9513E-3	1.9492E+3	200.0000E+0	-1.2969E-12	200.0000E+0	-654.5146E-12	10.8307E-6	10.8307E-6	10.8307E-6	09:47:40	05/03/2023
9.9735E+0	9.9599E+0	9.9667E+0	6.8000E-3	1.0000E-6	-1.0000E-6	3.0887E-3	-3.0924E-3	3.0906E+3	1.0000E-6	-1.0000E-6	1.9473E-3	-1.9512E-3	1.9492E+3	200.0000E+0	3.7337E-9	200.0000E+0	415.2048E-12	32.4921E-6	32.4921E-6	32.4921E-6	09:47:43	05/03/2023
9.9576E+0	9.9237E+0	9.9406E+0	16.9500E-3	1.0000E-6	-1.0000E-6	3.0879E-3	-3.0901E-3	3.0890E+3	1.0000E-6	-1.0000E-6	1.9465E-3	-1.9498E-3	1.9481E+3	200.0000E+0	3.9976E-9	200.0000E+0	2.4734E-9	10.8307E-6	10.8307E-6	10.8307E-6	09:47:46	05/03/2023
9.8918E+0	9.9004E+0	9.8961E+0	-4.3000E-3	1.0000E-6	-1.0000E-6	3.0882E-3	-3.0910E-3	3.0896E+3	1.0000E-6	-1.0000E-6	1.9459E-3	-1.9496E-3	1.9477E+3	200.0000E+0	571.8895E-12	200.0000E+0	2.0504E-9	16.2461E-6	-0.0000E+0	32.4921E-6	09:47:49	05/03/2023
9.9101E+0	9.8895E+0	9.8998E+0	10.3000E-3	1.0000E-6	-1.0000E-6	3.0873E-3	-3.0916E-3	3.0895E+3	1.0000E-6	-1.0000E-6	1.9453E-3	-1.9499E-3	1.9476E+3	200.0000E+0	1.7910E-9	200.0000E+0	2.1177E-9	-5.4154E-6	-10.8307E-6	0.0000E+0	09:47:52	05/03/2023
9.9363E+0	9.9807E+0	9.9585E+0	-22.2000E-3	1.0000E-6	-1.0000E-6	3.0883E-3	-3.0913E-3	3.0898E+3	1.0000E-6	-1.0000E-6	1.9469E-3	-1.9504E-3	1.9486E+3	200.0000E+0	3.9454E-9	200.0000E+0	-308.5426E-12	-5.4154E-6	0.0000E+0	-10.8307E-6	09:47:55	05/03/2023
9.9392E+0	9.8984E+0	9.9188E+0	20.4000E-3	1.0000E-6	-1.0000E-6	3.0882E-3	-3.0909E-3	3.0896E+3	1.0000E-6	-1.0000E-6	1.9455E-3	-1.9501E-3	1.9478E+3	200.0000E+0	1.3467E-9	200.0000E+0	-748.5981E-12	16.2461E-6	32.4921E-6	0.0000E+0	09:47:58	05/03/2023
9.9173E+0	9.9294E+0	9.9233E+0	-6.0500E-3	1.0000E-6	-1.0000E-6	3.0879E-3	-3.0910E-3	3.0895E+3	1.0000E-6	-1.0000E-6	1.9459E-3	-1.9502E-3	1.9480E+3	200.0000E+0	1.8801E-9	200.0000E+0	1.1124E-9	10.8307E-6	10.8307E-6	10.8307E-6	09:48:01	05/03/2023
9.9288E+0	9.9129E+0	9.9209E+0	7.9500E-3	1.0000E-6	-1.0000E-6	3.0883E-3	-3.0919E-3	3.0901E+3	1.0000E-6	-1.0000E-6	1.9460E-3	-1.9500E-3	1.9480E+3	200.0000E+0	1.1701E-9	200.0000E+0	2.1272E-9	10.8307E-6	21.6614E-6	-0.0000E+0	09:48:04	05/03/2023
9.9299E+0	9.9501E+0	9.9400E+0	-10.1000E-3	1.0000E-6	-1.0000E-6	3.0879E-3	-3.0918E-3	3.0899E+3	1.0000E-6	-1.0000E-6	1.9467E-3	-1.9508E-3	1.9487E+3	200.0000E+0	1.9798E-9	200.0000E+0	1.6008E-9	10.8307E-6	21.6614E-6	0.0000E+0	09:48:07	05/03/2023
9.9641E+0	9.9492E+0	9.9566E+0	7.4500E-3	1.0000E-6	-1.0000E-6	3.0890E-3	-3.0925E-3	3.0908E+3	1.0000E-6	-1.0000E-6	1.9467E-3	-1.9504E-3	1.9486E+3	200.0000E+0	192.8008E-12	200.0000E+0	2.4120E-9	-5.4154E-6	-10.8307E-6	0.0000E+0	09:48:10	05/03/2023
9.9339E+0	9.9049E+0	9.9194E+0	14.5000E-3	1.0000E-6	-1.0000E-6	3.0878E-3	-3.0907E-3	3.0892E+3	1.0000E-6	-1.0000E-6	1.9458E-3	-1.9493E-3	1.9475E+3	200.0000E+0	3.9234E-9	200.0000E+0	200.5564E-12	5.4154E-6	-0.0000E+0	10.8307E-6	09:48:13	05/03/2023
9.8770E+0	9.8975E+0	9.8873E+0	-10.2500E-3	1.0000E-6	-1.0000E-6	3.0881E-3	-3.0913E-3	3.0897E+3	1.0000E-6	-1.0000E-6	1.9454E-3	-1.9497E-3	1.9476E+3	200.0000E+0	-397.5242E-12	200.0000E+0	986.6842E-12	16.2461E-6	10.8307E-6	21.6614E-6	09:48:16	05/03/2023
9.9185E+0	9.9103E+0	9.9144E+0	4.1000E-3	1.0000E-6	-1.0000E-6	3.0874E-3	-3.0901E-3	3.0888E+3	1.0000E-6	-1.0000E-6	1.9453E-3	-1.9492E-3	1.9473E+3	200.0000E+0	3.9502E-9	200.0000E+0	665.7168E-12	16.2461E-6	-0.0000E+0	32.4921E-6	09:48:19	05/03/2023
9.8888E+0	9.8909E+0	9.8898E+0	-1.0500E-3	1.0000E-6	-1.0000E-6	3.0879E-3	-3.0897E-3	3.0888E+3	1.0000E-6	-1.0000E-6	1.9452E-3	-1.9489E-3	1.9470E+3	200.0000E+0	-415.6975E-12	200.0000E+0	1.8438E-9	27.0768E-6	43.3229E-6	10.8307E-6	09:48:22	05/03/2023
9.8883E+0	9.8943E+0	9.8913E+0	-3.0000E-3	1.0000E-6	-1.0000E-6	3.0890E-3	-3.0904E-3	3.0897E+3	1.0000E-6	-1.0000E-6	1.9452E-3	-1.9486E-3	1.9469E+3	200.0000E+0	2.1416E-9	200.0000E+0	2.2652E-9	10.8307E-6	10.8307E-6	10.8307E-6	09:48:25	05/03/2023
9.8773E+0	9.8766E+0	9.8770E+0	350.0000E-6	1.0000E-6	-1.0000E-6	3.0874E-3	-3.0898E-3	3.0886E+3	1.0000E-6	-1.0000E-6	1.9448E-3	-1.9482E-3	1.9465E+3	200.0000E+0	103.9525E-12	200.0000E+0	967.1298E-12	16.2461E-6	32.4921E-6	-0.0000E+0	09:48:28	05/03/2023
9.8672E+0	9.8641E+0	9.8657E+0	1.5500E-3	1.0000E-6	-1.0000E-6	3.0867E-3	-3.0911E-3	3.0889E+3	1.0000E-6	-1.0000E-6	1.9444E-3	-1.9487E-3	1.9466E+3	200.0000E+0	3.2349E-9	200.0000E+0	-94.5339E-12	10.8307E-6	10.8307E-6	10.8307E-6	09:48:31	05/03/2023
9.8953E+0	9.9060E+0	9.9007E+0	-5.3500E-3	1.0000E-6	-1.0000E-6	3.0874E-3	-3.0912E-3	3.0893E+3	1.0000E-6	-1.0000E-6	1.9451E-3	-1.9489E-3	1.9470E+3	200.0000E+0	3.3848E-9	200.0000E+0	942.8502E-12	21.6614E-6	32.4921E-6	10.8307E-6	09:48:34	05/03/2023
