----------------------------------------------------------------------------------------------------------------------
time (s)	T (K)	B (T)	R1 (Ohm)	Theta1 (deg.)	 X1 (Ohm)	 R2 (Ohm)	 Theta2 (deg.)	 X2 (Ohm)	 I_leak(nA)
1701342380.2305059	5.00600	0.044578	1392.832500000	3.41	1390.360649694	173.150000000	-89.84	0.489569439	0.007890660
1701342381.4851480	5.01000	0.050330	1392.680000000	3.42	1390.199727832	173.169000000	-89.88	0.362684040	0.012546850
1701342383.2161591	5.00300	0.058958	1392.985000000	3.42	1390.504184647	173.169000000	-89.92	0.253878923	0.014401080
1701342384.4312661	5.00100	0.064710	1393.442500000	3.41	1390.969567131	173.246000000	-89.94	0.181422754	0.008261537
1701342386.1942029	5.00200	0.074776	1393.595000000	3.41	1391.121796490	173.303000000	-89.98	0.072592989	0.006778144
1701342387.4063179	5.00700	0.080528	1393.900000000	3.41	1391.426255209	173.265000000	-90.00	0.000000000	0.012134750
1701342389.1223810	5.00100	0.089156	1394.052500000	3.41	1391.578484568	173.303000000	-90.00	0.000000000	0.011557920
1701342390.3351419	5.00000	0.094908	1394.510000000	3.41	1392.035172646	173.284000000	-90.05	-0.163316298	0.009126762
1701342392.0964379	5.00200	0.103536	1394.815000000	3.41	1392.339631364	173.494000000	-90.06	-0.181682459	0.008220247
1701342393.3064611	5.00800	0.109288	1394.967500000	3.41	1392.491860724	173.093000000	-90.06	-0.181262533	0.000679710
1701342395.0219769	5.00500	0.117916	1395.577500000	3.41	1393.100778161	173.188000000	-90.06	-0.181362016	0.013082520
1701342396.2343841	5.00000	0.123668	1395.730000000	3.41	1393.253007520	173.093000000	-90.07	-0.199388778	0.005871591
1701342397.9940369	5.00100	0.133734	1396.187500000	3.41	1393.709695598	173.627000000	-90.12	-0.363643273	0.005377220
1701342399.2074430	5.00100	0.139486	1396.495000000	3.41	1394.025350907	173.703000000	-90.17	-0.509323068	0.011351890
1701342400.9111691	4.99600	0.148114	1396.952500000	3.41	1394.482041835	173.665000000	-90.17	-0.527397721	0.009456446
1701342402.1200130	4.99800	0.153866	1397.105000000	3.41	1394.634272145	173.703000000	-90.19	-0.582083251	0.004759082
1701342403.8969150	4.99600	0.162494	1397.562500000	3.40	1395.099655453	173.875000000	-90.26	-0.801155652	0.006036380
1701342405.1076801	5.00400	0.168246	1397.715000000	3.40	1395.251886711	173.913000000	-90.25	-0.746694904	0.010651410
1701342407.3307419	4.99700	0.179750	1398.630000000	3.40	1396.165274258	173.990000000	-90.27	-0.819905524	0.005954001
1701342408.5365219	5.00500	0.185502	1399.087500000	3.40	1396.621968032	174.142000000	-90.29	-0.875329479	0.008673527
1701342410.2499449	4.99500	0.194130	1399.392500000	3.40	1396.926430548	174.237000000	-90.34	-1.040019015	0.017615070
1701342411.5059509	4.99900	0.201320	1399.697500000	3.40	1397.239583400	174.180000000	-90.35	-1.057918538	0.009085562
1701342413.2329760	5.00200	0.208510	1400.307500000	3.40	1397.848512219	174.237000000	-90.35	-1.076510453	0.007107769
1701342414.4357610	5.00600	0.215700	1400.615000000	3.40	1398.155472239	174.371000000	-90.40	-1.205156241	0.013288550
1701342416.1535289	5.00300	0.224328	1401.530000000	3.40	1399.068865468	174.257000000	-90.39	-1.186120615	0.014771920
1701342417.4022100	5.00300	0.230080	1401.530000000	3.40	1399.068865468	174.257000000	-90.41	-1.240863738	0.008096648
1701342419.1315720	5.00000	0.238708	1402.140000000	3.40	1399.677794287	174.390000000	-90.43	-1.314857165	0.010651420
1701342420.3360009	5.00400	0.244460	1402.445000000	3.40	1399.982258696	174.257000000	-90.44	-1.350349612	0.009744896
1701342422.0404510	4.99600	0.253088	1402.902500000	3.39	1400.447650188	174.409000000	-90.52	-1.588951914	0.006654479
1701342423.2495620	4.99800	0.258840	1403.360000000	3.40	1400.895651925	174.333000000	-90.51	-1.551748780	0.011475520
1701342425.0098691	5.00000	0.267468	1403.817500000	3.39	1401.361049088	174.543000000	-90.56	-1.718113673	0.010115730
1701342426.2256219	5.00100	0.274658	1404.122500000	3.38	1401.674202456	174.810000000	-90.59	-1.793962428	0.010074570
1701342427.9416840	4.99800	0.283286	1404.732500000	3.39	1402.274447988	174.390000000	-90.55	-1.680085194	0.007890629
1701342429.1497641	5.00100	0.289038	1404.885000000	3.39	1402.426681138	174.161000000	-90.58	-1.750827847	0.008714755
1701342430.9061191	4.99500	0.297666	1405.345000000	3.39	1402.885876213	174.543000000	-90.62	-1.900884845	0.011516700
1701342432.1135390	4.99500	0.303418	1405.802500000	3.39	1403.342575663	174.638000000	-90.65	-1.975067142	0.008961953
1701342433.9081180	4.99900	0.312046	1406.260000000	3.38	1403.807975405	174.905000000	-90.70	-2.142919410	0.010733800
1701342435.1165180	5.00000	0.319236	1406.717500000	3.38	1404.264677685	175.077000000	-90.70	-2.145026738	0.011269460
1701342436.9110770	4.99500	0.327864	1407.175000000	3.38	1404.721379965	175.020000000	-90.70	-2.144328379	0.002575183
1701342438.1234820	4.99000	0.333616	1407.480000000	3.38	1405.025848152	174.791000000	-90.71	-2.178128040	0.009003191
1701342439.9087160	5.00000	0.342244	1407.937500000	3.38	1405.482550433	174.962000000	-90.76	-2.326822586	0.009003211
1701342441.1208310	4.99300	0.349434	1408.395000000	3.38	1405.947950796	175.115000000	-90.76	-2.310520945	0.003852554
1701342442.8432491	4.99900	0.358062	1408.852500000	3.38	1406.404655902	175.229000000	-90.81	-2.477159110	0.013123720
1701342444.0546420	5.00000	0.363814	1409.312500000	3.38	1406.863856664	175.077000000	-90.82	-2.493342507	0.006572073
1701342446.2571111	5.00600	0.373880	1409.922500000	3.37	1407.481488887	175.210000000	-90.86	-2.623658545	0.015101560
1701342447.5237150	4.98300	0.381070	1410.227500000	3.37	1407.785960838	175.229000000	-90.88	-2.678986569	0.007643441
1701342449.2571011	4.99100	0.389698	1410.532500000	3.37	1408.090432789	175.477000000	-90.92	-2.829767242	0.013659360
1701342450.4695041	4.99800	0.395450	1411.142500000	3.37	1408.708060846	175.611000000	-90.94	-2.868703182	0.004223347
1701342452.2278080	4.99300	0.404078	1411.600000000	3.37	1409.156084617	175.668000000	-90.92	-2.832847335	0.012423170
1701342453.4455540	4.99700	0.409830	1411.905000000	3.37	1409.460556568	175.706000000	-90.94	-2.870255060	0.008467515
1701342455.1633041	4.99600	0.418458	1412.362500000	3.37	1409.925956157	176.030000000	-90.99	-3.041428707	0.009703686
1701342456.3717380	4.99400	0.425648	1412.667500000	3.37	1410.230429985	176.164000000	-90.99	-3.043743946	0.010733870
1701342458.1293731	5.00100	0.434276	1413.277500000	3.37	1410.839377641	176.069000000	-91.04	-3.208017522	0.011516690
1701342459.3493991	4.98700	0.440028	1413.430000000	3.37	1410.991614555	176.126000000	-91.04	-3.209056075	0.006407284
1701342461.1256609	4.99700	0.448656	1413.890000000	3.36	1411.459506569	176.355000000	-91.09	-3.360945656	0.008549977
1701342462.3384211	5.00200	0.454408	1414.347500000	3.36	1411.916220121	176.240000000	-91.10	-3.377206444	0.009909719
1701342464.0664520	4.98300	0.463036	1414.652500000	3.35	1412.229370605	176.164000000	-91.10	-3.394194535	0.003234434
1701342465.3280809	4.99800	0.470226	1415.110000000	3.35	1412.686086962	176.526000000	-91.15	-3.530544648	0.011805130
1701342467.1286240	5.00100	0.478854	1415.720000000	3.35	1413.295042106	176.393000000	-91.16	-3.564820825	0.010239300
1701342468.3383999	4.99200	0.484606	1416.025000000	3.35	1413.599519677	176.278000000	-91.16	-3.580952728	0.008055515
1701342470.1306119	4.99500	0.493234	1416.330000000	3.35	1413.903997249	176.526000000	-91.21	-3.733844941	0.015225170
1701342471.3390250	5.00200	0.500424	1416.635000000	3.35	1414.208474821	176.564000000	-91.22	-3.771619833	0.000803402
1701342473.0674100	4.98800	0.509052	1417.092500000	3.35	1414.665191178	176.488000000	-91.23	-3.788473923	0.009415278
1701342474.2685590	4.99600	0.514804	1417.397500000	3.35	1414.978344848	176.450000000	-91.27	-3.898498723	0.010033310
1701342476.0274980	4.99400	0.523432	1417.855000000	3.35	1415.435064006	176.736000000	-91.27	-3.923320839	0.013453340
1701342477.2422559	4.99700	0.529184	1418.162500000	3.35	1415.742039178	177.003000000	-91.32	-4.077495658	0.009374054
1701342478.9709990	4.99300	0.537812	1418.772500000	3.34	1416.368320489	177.118000000	-91.39	-4.284113229	0.015472410
1701342480.1873879	4.99900	0.543564	1418.925000000	3.34	1416.511907689	176.793000000	-91.35	-4.165201504	0.010939830
1701342481.9380701	5.00100	0.553630	1419.382500000	3.34	1416.968629643	176.831000000	-91.37	-4.240146644	0.011681490
1701342483.1436911	4.99600	0.559382	1419.840000000	3.34	1417.434011557	177.232000000	-91.42	-4.379641366	0.008261489
1701342485.3748910	4.98600	0.570886	1420.145000000	3.34	1417.738494720	177.060000000	-91.45	-4.468070499	0.004388250
1701342486.5856500	4.99500	0.576638	1420.602500000	3.34	1418.195219464	176.965000000	-91.45	-4.465673195	0.011887540
1701342488.3465929	4.99000	0.585266	1420.907500000	3.34	1418.499702626	176.946000000	-91.45	-4.465193734	0.008879526
1701342489.5607090	5.00200	0.591018	1421.212500000	3.34	1418.804185789	176.984000000	-91.49	-4.614373624	0.009497611
1701342491.2771180	4.99600	0.599646	1421.670000000	3.32	1419.278206087	177.289000000	-91.55	-4.807916591	0.005665576
1701342492.4858789	4.99600	0.605398	1421.822500000	3.32	1419.430449524	177.270000000	-91.55	-4.807401328	0.009744872
1701342494.2478421	4.99400	0.614026	1422.282500000	3.33	1419.881031910	177.175000000	-91.56	-4.823371887	0.008508680
1701342495.4586079	4.99100	0.621216	1422.587500000	3.33	1420.185516929	177.327000000	-91.55	-4.808947116	0.006942957
1701342497.1644061	4.99400	0.629844	1422.892500000	3.33	1420.490001949	177.346000000	-91.60	-4.957979068	0.011063420
1701342498.3698361	4.99300	0.635596	1423.350000000	3.32	1420.955379683	177.442000000	-91.61	-4.997811626	0.004511821
1701342500.1410990	4.99200	0.644224	1423.655000000	3.32	1421.259866556	177.995000000	-91.70	-5.274232650	0.010280550
1701342501.3508680	5.00100	0.649976	1423.960000000	3.32	1421.564353429	177.976000000	-91.72	-5.329557651	0.011351880
1701342503.1404369	4.99700	0.658604	1424.417500000	3.32	1422.021083739	177.766000000	-91.72	-5.341876357	0.012958900
1701342504.3518500	4.99400	0.665794	1424.722500000	3.32	1422.325570612	177.709000000	-91.73	-5.358764714	0.009044421
1701342506.0833580	4.99300	0.674422	1425.180000000	3.32	1422.790946646	177.900000000	-91.75	-5.420387517	0.010898620
1701342507.2929940	4.99500	0.680174	1425.332500000	3.32	1422.943191008	178.033000000	-91.78	-5.536248278	0.006242448
1701342509.0476680	4.99500	0.688802	1425.637500000	3.31	1423.256312623	178.300000000	-91.81	-5.637862859	0.009003159
1701342510.2540801	5.00000	0.694554	1426.095000000	3.31	1423.713048478	178.243000000	-91.81	-5.636060513	0.011846330
1701342511.9878111	4.99500	0.703182	1426.400000000	3.31	1424.017539048	178.396000000	-91.84	-5.715586866	0.009538877
1701342513.2494380	4.98800	0.710372	1426.552500000	3.31	1424.178407148	178.510000000	-91.86	-5.793974488	0.011763930
1701342514.9937761	5.00200	0.719000	1427.012500000	3.31	1424.637641609	178.491000000	-91.89	-5.886765427	0.013782990
1701342516.2480719	4.99300	0.724752	1427.317500000	3.31	1424.942134022	178.300000000	-91.89	-5.880466105	0.013370910
1701342517.9834390	4.99500	0.733380	1427.622500000	3.31	1425.246626436	178.682000000	-91.93	-6.023972645	0.004429387
1701342519.1925590	4.98300	0.739132	1427.775000000	3.30	1425.407487216	178.758000000	-91.94	-6.063952434	0.015183970
1701342520.8960130	4.99600	0.747760	1428.080000000	3.30	1425.711981470	178.643000000	-91.99	-6.209622655	0.011846360
1701342522.1496611	4.99600	0.754950	1428.385000000	3.30	1426.016475724	178.853000000	-92.00	-6.254358357	0.010321790
1701342523.8896580	4.99400	0.763578	1428.842500000	3.29	1426.481822476	178.777000000	-92.01	-6.270410692	0.010569000
1701342525.0924449	4.99400	0.769330	1428.995000000	3.30	1426.625464232	178.796000000	-92.05	-6.383347570	0.010733800
1701342527.3018980	4.99500	0.779396	1429.605000000	3.30	1427.234452740	178.510000000	-92.03	-6.317091710	0.006489670
1701342528.5046740	4.99400	0.786586	1429.757500000	3.30	1427.386699868	178.491000000	-92.06	-6.409817602	0.010569020
1701342530.2590070	4.99100	0.795214	1430.215000000	3.30	1427.843441249	178.701000000	-92.08	-6.473462990	0.009168024
1701342531.4607940	4.98800	0.800966	1430.520000000	3.29	1428.156550976	178.663000000	-92.11	-6.584268745	0.012299620
1701342533.1967969	5.00000	0.809594	1430.825000000	3.29	1428.469648713	179.082000000	-92.16	-6.749633293	0.009209244
1701342534.4059119	4.99900	0.815346	1430.980000000	3.29	1428.624393560	179.178000000	-92.17	-6.790751691	0.008632386
1701342536.1658649	4.99400	0.823974	1431.437500000	3.29	1429.081140447	179.254000000	-92.17	-6.793632051	0.015266390
1701342537.3779881	4.99300	0.829726	1431.590000000	3.29	1429.233389409	179.063000000	-92.17	-6.786393251	0.015142750
1701342539.0970349	4.98800	0.838354	1431.895000000	3.28	1429.546479735	179.292000000	-92.22	-6.945165231	0.008343898
1701342540.3041649	4.98600	0.845544	1432.200000000	3.28	1429.850979490	179.292000000	-92.23	-6.963926515	0.011434310
1701342542.0082591	4.99700	0.854172	1432.505000000	3.29	1430.146883183	179.273000000	-92.28	-7.132018737	0.010033330
1701342543.2622559	4.99500	0.859924	1432.657500000	3.28	1430.307729122	179.216000000	-92.32	-7.242265280	0.011722730
1701342544.9912901	4.99200	0.868552	1433.115000000	3.28	1430.764478754	179.349000000	-92.33	-7.285171843	0.009909705
1701342546.1974261	4.99900	0.874304	1433.267500000	3.28	1430.925313578	179.502000000	-92.33	-7.310168568	0.014030200
1701342547.9118421	4.99300	0.882932	1433.572500000	3.28	1431.229815159	179.387000000	-92.33	-7.305485225	0.004553042
1701342549.1615200	4.99500	0.888684	1433.725000000	3.28	1431.373478264	179.464000000	-92.38	-7.440063899	0.011805160
1701342550.9078381	4.98800	0.898750	1434.182500000	3.27	1431.847393047	179.807000000	-92.39	-7.491909848	0.006778099
1701342552.1092751	4.99400	0.904502	1434.335000000	3.27	1431.999644750	179.826000000	-92.42	-7.605589910	0.013164950
1701342553.8586049	4.99300	0.913130	1434.640000000	3.26	1432.312709908	180.150000000	-92.48	-7.788925259	0.006819292
1701342555.0707181	4.99400	0.918882	1434.945000000	3.26	1432.617215133	179.979000000	-92.45	-7.706212330	0.015101580
1701342557.3011069	5.00300	0.930386	1435.250000000	3.27	1432.913154965	179.979000000	-92.50	-7.856850187	0.014771940
1701342558.5078831	4.99200	0.936138	1435.557500000	3.27	1433.220154300	179.826000000	-92.51	-7.868984424	0.004965126
1701342560.2711799	4.98700	0.944766	1435.862500000	3.26	1433.541780082	180.303000000	-92.54	-8.003035046	0.010981060
1701342561.4819410	4.99600	0.950518	1436.015000000	3.26	1433.685479367	180.303000000	-92.55	-8.021897679	0.006695762
1701342563.1983531	4.98900	0.959146	1436.320000000	3.26	1433.998540645	180.322000000	-92.56	-8.041607545	0.007272637
1701342564.4091170	4.99000	0.964898	1436.472500000	3.26	1434.150794167	180.360000000	-92.60	-8.175379263	0.008714789
1701342566.1075809	4.99500	0.973526	1436.777500000	3.26	1434.455301209	180.646000000	-92.63	-8.301728046	0.007231347
1701342567.3206940	4.99100	0.980716	1437.082500000	3.25	1434.768353113	180.379000000	-92.63	-8.270588520	0.010033310
1701342569.0806389	4.99400	0.989344	1437.387500000	3.26	1435.064315293	180.246000000	-92.66	-8.377621468	0.008055504
1701342570.2933969	4.99700	0.995096	1437.540000000	3.26	1435.216568814	179.998000000	-92.66	-8.366094720	0.013741770
1701342572.0048299	4.99000	1.003724	1437.845000000	3.25	1435.529625252	180.341000000	-92.67	-8.400901765	0.008549952
1701342573.2069590	4.99500	1.009476	1437.997500000	3.25	1435.681879680	180.246000000	-92.66	-8.377621468	0.010445370
1701342574.9234071	5.00000	1.018104	1438.302500000	3.25	1435.986388536	180.494000000	-92.69	-8.483551363	0.010527820
1701342576.1750300	4.99100	1.023856	1438.607500000	3.25	1436.299435570	180.684000000	-92.70	-8.511381940	0.008632397
1701342577.9114110	4.99600	1.032484	1438.760000000	3.25	1436.443151820	180.360000000	-92.72	-8.571583854	0.008467536
1701342579.1261649	4.99600	1.039674	1438.912500000	3.25	1436.595406247	180.589000000	-92.72	-8.563577133	0.012382010
1701342581.3837731	4.99600	1.051178	1439.370000000	3.25	1437.052169531	180.379000000	-92.77	-8.704559817	0.010033340
1701342582.5918989	4.98400	1.056930	1439.677500000	3.25	1437.367718890	180.379000000	-92.77	-8.723427007	0.008961953
1701342584.3079600	4.99900	1.065558	1439.830000000	3.25	1437.519974223	180.360000000	-92.78	-8.741373243	0.008385154
1701342585.5197239	4.99700	1.071310	1440.135000000	3.25	1437.824484889	180.398000000	-92.81	-8.856427430	0.008838402
1701342587.2813721	4.98900	1.079938	1440.440000000	3.24	1438.137528839	180.532000000	-92.83	-8.919652975	0.010898660
1701342588.4957740	4.99200	1.085690	1440.592500000	3.25	1438.281250888	180.532000000	-92.83	-8.919652975	0.010610220
1701342590.2833681	4.99800	1.095756	1440.897500000	3.24	1438.594297548	180.551000000	-92.86	-8.996127595	0.008962001
1701342591.4877810	4.98600	1.101508	1441.050000000	3.23	1438.755074904	180.875000000	-92.89	-9.106858263	0.015513620
1701342593.2873280	4.99700	1.114450	1441.355000000	3.23	1439.059589181	180.951000000	-92.94	-9.281006707	0.007931850
1701342596.3161681	4.99700	1.124516	1441.660000000	3.23	1439.372612400	181.218000000	-92.99	-9.465266169	0.006942950
1701342597.5170090	4.98900	1.131706	1441.812500000	3.23	1439.524870438	181.409000000	-93.02	-9.551126230	0.004511853
1701342599.2912199	4.99100	1.140334	1442.117500000	3.22	1439.837882368	181.333000000	-93.05	-9.641937592	0.009786155
1701342600.4933619	4.99900	1.146086	1442.422500000	3.22	1440.142400241	181.466000000	-93.05	-9.649009541	0.000803409
1701342602.2935531	4.99300	1.154714	1442.575000000	3.23	1440.286160629	181.276000000	-93.05	-9.657863028	0.009497628
1701342603.4969850	5.00100	1.160466	1442.727500000	3.22	1440.446918114	181.333000000	-93.10	-9.793632464	0.011063470
1701342605.2307110	4.99300	1.170532	1443.032500000	3.22	1440.759921432	181.638000000	-93.15	-9.981040779	0.007025366
1701342606.4414840	4.98400	1.176284	1443.185000000	3.22	1440.912181265	181.543000000	-93.16	-9.994802872	0.008591104
1701342608.2004189	4.98300	1.184912	1443.490000000	3.22	1441.216700932	181.676000000	-93.16	-10.002125152	0.013206150
1701342609.4035630	4.98900	1.190664	1443.642500000	3.22	1441.368960765	181.829000000	-93.20	-10.143631292	0.004305792
1701342611.1249859	4.99700	1.199292	1443.947500000	3.22	1441.673480432	181.733000000	-93.21	-10.176278348	0.008673565
1701342612.3277719	4.99200	1.205044	1444.102500000	3.22	1441.828236328	181.657000000	-93.22	-10.191015843	0.010733810
1701342614.0917060	4.98400	1.213672	1444.255000000	3.22	1441.980496161	181.543000000	-93.25	-10.279524999	0.012546840
1701342615.3014741	4.99600	1.220862	1444.407500000	3.21	1442.141233710	182.000000000	-93.30	-10.476652907	0.013041260
1701342617.0288589	4.99300	1.229490	1444.712500000	3.21	1442.445755167	182.172000000	-93.30	-10.486553919	0.011393100
1701342618.2429700	4.98900	1.235242	1444.865000000	3.20	1442.606480475	182.458000000	-93.34	-10.636541317	0.009167979
1701342619.9444261	4.99100	1.243870	1445.017500000	3.20	1442.758742097	182.153000000	-93.34	-10.618761087	0.010404170
1701342621.1990781	5.00000	1.249622	1445.322500000	3.20	1443.063265341	182.096000000	-93.34	-10.596401548	0.009580066
1701342622.9354351	4.98200	1.258250	1445.475000000	3.20	1443.215526963	182.058000000	-93.36	-10.670320397	0.007973056
1701342624.1451941	4.99400	1.264002	1445.780000000	3.20	1443.520050206	182.210000000	-93.37	-10.717325172	0.011063480
1701342625.8945291	4.98700	1.272630	1445.932500000	3.20	1443.672311828	182.191000000	-93.37	-10.716207620	0.011434320
1701342627.1053040	5.00400	1.279820	1446.085000000	3.20	1443.824573450	182.172000000	-93.40	-10.810308490	0.004347037
1701342629.3379791	4.98500	1.289886	1446.390000000	3.20	1444.137554371	182.267000000	-93.43	-10.892158234	0.008426333
1701342630.5461030	4.99200	1.297076	1446.542500000	3.20	1444.289816885	182.496000000	-93.46	-11.020301655	0.008261510
1701342632.3040550	4.99600	1.305704	1446.695000000	3.20	1444.442079399	182.134000000	-93.48	-11.055555847	0.009703648
1701342633.5221441	4.99400	1.311456	1446.847500000	3.20	1444.594341912	182.420000000	-93.52	-11.187320405	0.009662496
1701342635.3080311	4.99300	1.320084	1447.152500000	3.20	1444.898866939	182.306000000	-93.53	-11.237493858	0.014359860
1701342636.5101740	4.99200	1.325836	1447.305000000	3.19	1445.059576634	182.267000000	-93.54	-11.254140464	0.006901712
1701342638.3063819	4.99200	1.335902	1447.610000000	3.19	1445.364103442	182.496000000	-93.59	-11.420871950	0.014607060
1701342639.5177879	4.99200	1.341654	1447.762500000	3.19	1445.524800845	182.573000000	-93.60	-11.463853522	0.008343964
1701342641.2391860	4.98900	1.350282	1447.915000000	3.19	1445.677065137	182.706000000	-93.63	-11.567678950	0.005377174
1701342642.4409750	4.99100	1.356034	1448.067500000	3.19	1445.820893652	182.763000000	-93.64	-11.590388230	0.013906620
1701342644.1434259	4.99300	1.364662	1448.220000000	3.19	1445.973157056	182.496000000	-93.65	-11.611600416	0.010610220
1701342645.3531950	4.98300	1.370414	1448.527500000	3.19	1446.288618441	182.668000000	-93.68	-11.737083022	0.013741810
1701342647.0496621	4.99200	1.379042	1448.680000000	3.18	1446.449306215	183.126000000	-93.71	-11.862195983	0.010115770
1701342648.3086569	4.99400	1.384794	1448.832500000	3.18	1446.601571394	183.221000000	-93.74	-11.964080897	0.000679783
1701342650.0441611	4.98100	1.393422	1448.985000000	3.17	1446.762245964	183.202000000	-93.74	-11.962840223	0.011763920
1701342651.2559190	4.99900	1.400612	1449.137500000	3.17	1446.914512027	183.641000000	-93.80	-12.183397688	0.010816240
1701342653.0178559	4.99000	1.409240	1449.442500000	3.17	1447.227440330	183.526000000	-93.84	-12.290824501	0.010280620
1701342654.2316179	4.98300	1.414992	1449.595000000	3.17	1447.379707277	183.698000000	-93.85	-12.340730398	0.009662496
1701342655.9480300	4.99200	1.423620	1449.747500000	3.17	1447.531974225	183.641000000	-93.86	-12.375275691	0.014071420
1701342657.1578000	4.97800	1.429372	1449.900000000	3.17	1447.684241172	183.660000000	-93.89	-12.472499923	0.006942912
1701342658.9194551	4.99400	1.438000	1450.052500000	3.17	1447.836508119	183.717000000	-93.90	-12.495565155	0.011187080
1701342660.1312010	4.98600	1.445190	1450.205000000	3.17	1447.988775066	183.545000000	-93.93	-12.579746197	0.008508715
1701342662.3419509	5.00300	1.455256	1450.510000000	3.17	1448.293308961	183.717000000	-93.96	-12.687500744	0.006160059
1701342663.5530691	4.98600	1.461008	1450.662500000	3.16	1448.453963266	183.469000000	-93.97	-12.689540747	0.010445400
1701342665.2545271	4.99200	1.469636	1450.815000000	3.16	1448.606231095	183.774000000	-94.00	-12.825825494	0.007190200
1701342666.5121679	4.99300	1.476826	1450.815000000	3.16	1448.606231095	183.717000000	-94.00	-12.802655433	0.014813150
1701342668.2451811	4.99200	1.485454	1450.967500000	3.16	1448.758498924	183.793000000	-94.01	-12.865550901	0.005088742
1701342669.4589350	4.98700	1.491206	1451.272500000	3.16	1449.063034582	183.660000000	-94.05	-12.971352236	0.013370920
1701342671.2172959	4.99100	1.499834	1451.425000000	3.16	1449.215302411	183.450000000	-94.05	-12.956520569	0.008137910
1701342672.4309990	4.98800	1.505586	1451.577500000	3.16	1449.367570240	183.717000000	-94.07	-13.032949601	0.011104700
1701342674.1477680	4.99000	1.514214	1451.730000000	3.16	1449.519838069	183.870000000	-94.11	-13.178244129	0.011681500
1701342675.3571830	4.99200	1.519966	1451.882500000	3.16	1449.680484412	183.831000000	-94.12	-13.194650097	0.008879550
1701342677.0626271	4.99000	1.530032	1452.187500000	3.16	1449.985021830	183.870000000	-94.15	-13.312677701	0.004182214
1701342678.2694039	4.99700	1.535784	1452.187500000	3.16	1449.985021830	184.060000000	-94.16	-13.364882177	0.001297833
1701342680.0277059	4.98500	1.544412	1452.492500000	3.15	1450.297925379	184.175000000	-94.17	-13.392468282	0.006695745
1701342681.2288480	4.99700	1.550164	1452.647500000	3.15	1450.452691189	184.327000000	-94.21	-13.519027928	0.008549963
