----------------------------------------------------------------------------------------------------------------------
time (s)	T (K)	B (T)	R1 (Ohm)	Theta1 (deg.)	 X1 (Ohm)	 R2 (Ohm)	 Theta2 (deg.)	 X2 (Ohm)	 I_leak(nA)
1701281230.2299321	4.97000	11.890822	1031.957500000	8.33	1021.059979426	85.278200000	-165.32	-82.493647217	0.018851200
1701281231.4443359	4.97400	11.883632	1032.110000000	8.33	1021.210869019	85.259100000	-165.32	-82.475170881	0.022106390
1701281233.1986561	4.95300	11.875004	1031.957500000	8.33	1021.059979426	85.240000000	-165.32	-82.456694545	0.020540620
1701281234.4034381	4.96400	11.869252	1032.110000000	8.33	1021.210869019	85.220900000	-165.31	-82.435955855	0.024702340
1701281236.6408379	4.96300	11.857748	1031.957500000	8.33	1021.059979426	85.077900000	-165.30	-82.293109144	0.021158700
1701281237.8402700	4.95900	11.851996	1032.110000000	8.33	1021.210869019	85.068300000	-165.30	-82.283823373	0.022559700
1701281239.5430739	4.96000	11.843368	1031.957500000	8.33	1021.059979426	84.925300000	-165.28	-82.136469839	0.019386880
1701281240.7993650	4.96000	11.837616	1032.110000000	8.33	1021.210869019	84.896700000	-165.27	-82.106548972	0.019963760
1701281242.5420690	4.96500	11.828988	1032.110000000	8.33	1021.210869019	84.877600000	-165.26	-82.085816254	0.025444030
1701281243.7455020	4.94300	11.823236	1031.957500000	8.33	1021.075637327	84.753600000	-165.23	-81.954595658	0.018810000
1701281245.5038090	4.96000	11.813170	1032.110000000	8.33	1021.210869019	84.734600000	-165.25	-81.940744495	0.018356740
1701281246.7199149	4.96600	11.807418	1031.957500000	8.33	1021.059979426	84.686900000	-165.23	-81.890098438	0.017903500
1701281248.4403250	4.95800	11.798790	1032.110000000	8.33	1021.210869019	84.572400000	-165.22	-81.772604042	0.017079370
1701281249.6480989	4.96600	11.793038	1032.110000000	8.33	1021.210869019	84.562900000	-165.21	-81.761158410	0.017821060
1701281251.4050550	4.97000	11.784410	1031.957500000	8.33	1021.059979426	84.524800000	-165.20	-81.722060729	0.019757710
1701281252.6118369	4.97200	11.778658	1031.957500000	8.33	1021.059979426	84.400800000	-165.19	-81.595396962	0.010733770
1701281254.3375790	4.97300	11.770030	1032.110000000	8.33	1021.210869019	84.381700000	-165.18	-81.574672064	0.021859170
1701281255.5483580	4.96000	11.764278	1031.957500000	8.33	1021.059979426	84.229100000	-165.15	-81.415856653	0.014977880
1701281257.3186221	4.95100	11.754212	1031.957500000	8.33	1021.059979426	84.219600000	-165.15	-81.406673952	0.027586710
1701281258.5234079	4.97000	11.748460	1031.957500000	8.33	1021.059979426	84.219600000	-165.15	-81.406673952	0.016008060
1701281260.2398281	4.95800	11.739832	1031.957500000	8.33	1021.059979426	84.124200000	-165.13	-81.307682972	0.019551700
1701281261.4472470	4.95300	11.734080	1031.957500000	8.33	1021.059979426	84.047900000	-165.12	-81.229418955	0.022518480
1701281263.6493671	4.95600	11.722576	1031.957500000	8.33	1021.059979426	84.047900000	-165.12	-81.229418955	0.020829080
1701281264.8521559	4.95800	11.716824	1031.957500000	8.33	1021.059979426	84.047900000	-165.12	-81.229418955	0.024001840
1701281266.5576029	4.97100	11.708196	1031.957500000	8.33	1021.059979426	83.885800000	-165.09	-81.061464642	0.020705420
1701281267.8096139	4.96000	11.702444	1031.957500000	8.33	1021.059979426	83.866700000	-165.08	-81.040747521	0.021447140
1701281269.5399971	4.96100	11.693816	1032.110000000	8.33	1021.210869019	83.866700000	-165.08	-81.040747521	0.015225150
1701281270.7437911	4.95900	11.688064	1032.110000000	8.33	1021.210869019	83.723700000	-165.06	-80.893531781	0.019016010
1701281272.4598479	4.97300	11.679436	1031.957500000	8.33	1021.059979426	83.695100000	-165.05	-80.863638562	0.016255270
1701281273.7138529	4.97500	11.672246	1031.957500000	8.33	1021.059979426	83.695100000	-165.05	-80.863638562	0.019386880
1701281275.4468729	4.95600	11.663618	1031.957500000	8.33	1021.059979426	83.532900000	-165.02	-80.695634501	0.018397920
1701281276.6599901	4.96900	11.657866	1031.957500000	8.33	1021.059979426	83.523400000	-165.02	-80.686457176	0.018892410
1701281278.4179411	4.96000	11.649238	1031.957500000	8.33	1021.059979426	83.428000000	-165.01	-80.587520582	0.021199910
1701281279.6356919	4.96600	11.643486	1032.110000000	8.33	1021.210869019	83.370800000	-164.99	-80.527748799	0.018439120
1701281281.3514659	4.96600	11.634858	1031.957500000	8.33	1021.059979426	83.342200000	-165.01	-80.504641821	0.016584950
1701281282.5591869	4.95900	11.627668	1031.957500000	8.33	1021.059979426	83.265900000	-164.98	-80.421908907	0.021405910
1701281284.2616971	4.96400	11.620478	1031.957500000	8.33	1021.059979426	83.132400000	-165.06	-80.322219891	0.020705420
1701281285.5123580	4.96400	11.613288	1031.957500000	8.33	1021.059979426	83.132400000	-165.06	-80.322219891	0.020004970
1701281287.2463739	4.96500	11.604660	1031.957500000	8.33	1021.059979426	83.132400000	-165.06	-80.322219891	0.017409040
1701281288.4481640	4.96300	11.598908	1031.957500000	8.33	1021.059979426	83.008400000	-165.04	-80.195684523	0.015719680
1701281290.1629479	4.97500	11.590280	1031.957500000	8.33	1021.059979426	82.960700000	-165.04	-80.147358014	0.021323530
1701281291.4142499	4.96700	11.584528	1031.957500000	8.33	1021.059979426	82.951200000	-165.03	-80.135936743	0.018933620
1701281293.6576190	4.94900	11.573024	1031.957500000	8.33	1021.059979426	82.808100000	-165.00	-79.986482416	0.013659370
1701281294.8590529	4.96800	11.567272	1031.957500000	8.33	1021.059979426	82.789100000	-165.00	-79.968129825	0.021653140
1701281296.5658541	4.95500	11.558644	1031.957500000	8.33	1021.059979426	82.646000000	-164.98	-79.820938864	0.015266330
1701281297.8165150	4.97700	11.551454	1031.957500000	8.33	1021.059979426	82.626900000	-164.97	-79.800248339	0.015719620
1701281299.5575099	4.96700	11.542826	1031.957500000	8.33	1021.059979426	82.607900000	-164.96	-79.779654553	0.019840130
1701281300.7606499	4.95400	11.537074	1031.957500000	8.33	1021.059979426	82.560200000	-164.96	-79.733587657	0.014730680
1701281302.4670980	4.95900	11.528446	1031.957500000	8.33	1021.059979426	82.464800000	-164.94	-79.632485588	0.018521560
1701281303.7193999	4.97400	11.522694	1031.957500000	8.33	1021.059979426	82.455300000	-164.94	-79.623311873	0.017903470
1701281305.4601080	4.95900	11.514066	1031.957500000	8.33	1021.059979426	82.340800000	-164.92	-79.503775717	0.022642090
1701281306.6619070	4.96700	11.508314	1031.957500000	8.33	1021.059979426	82.283600000	-164.90	-79.444060039	0.016296460
1701281308.3633499	4.96500	11.499686	1031.957500000	8.33	1021.075637327	82.274100000	-164.90	-79.434887877	0.015266360
1701281309.6190100	4.96100	11.492496	1031.957500000	8.33	1021.059979426	82.140600000	-164.88	-79.297027043	0.018356730
1701281311.3520250	4.95000	11.483868	1031.957500000	8.33	1021.059979426	82.112000000	-164.87	-79.267173783	0.022477270
1701281312.5657849	4.95500	11.478116	1031.957500000	8.33	1021.059979426	82.102400000	-164.87	-79.257906381	0.018727550
1701281314.3340640	4.96600	11.469488	1031.957500000	8.33	1021.059979426	81.959400000	-164.84	-79.108651819	0.016790960
1701281315.5398440	4.97100	11.463736	1031.957500000	8.33	1021.059979426	81.940300000	-164.84	-79.087972305	0.021364710
1701281317.2606061	4.96500	11.455108	1031.957500000	8.33	1021.059979426	81.940300000	-164.84	-79.090216164	0.020746610
1701281318.4670310	4.96600	11.449356	1031.957500000	8.33	1021.059979426	81.940300000	-164.84	-79.090216164	0.021570720
1701281320.2306790	4.96200	11.439290	1031.957500000	8.33	1021.059979426	81.825900000	-164.82	-78.970827176	0.014359820
1701281321.4410911	4.96000	11.433538	1031.957500000	8.33	1021.059979426	81.759100000	-164.81	-78.901872383	0.015802010
1701281323.6501930	4.96600	11.423472	1031.957500000	8.33	1021.059979426	81.759100000	-164.81	-78.901872383	0.018521570
1701281324.8619580	4.97300	11.416282	1031.957500000	8.33	1021.059979426	81.616000000	-164.78	-78.752563845	0.019881340
1701281326.5687599	4.97400	11.409092	1031.957500000	8.33	1021.059979426	81.587400000	-164.77	-78.722723562	0.018315530
1701281327.7725501	4.94800	11.401902	1031.957500000	8.33	1021.059979426	81.587400000	-164.77	-78.722723562	0.018233140
1701281329.4819810	4.97000	11.393274	1031.957500000	8.33	1021.059979426	81.425300000	-164.74	-78.555106081	0.021241110
1701281330.7326400	4.96500	11.387522	1031.957500000	8.33	1021.059979426	81.415800000	-164.74	-78.543696808	0.019634100
1701281332.4650171	4.97100	11.378894	1031.957500000	8.33	1021.059979426	81.415800000	-164.74	-78.543696808	0.017203010
1701281333.6837671	4.96200	11.373142	1031.957500000	8.33	1021.059979426	81.406200000	-164.74	-78.536679344	0.020252180
1701281335.4390919	4.96600	11.364514	1031.957500000	8.33	1021.059979426	81.272700000	-164.71	-78.396675555	0.014524620
1701281336.6528571	4.97700	11.357324	1031.957500000	8.33	1021.059979426	81.244100000	-164.71	-78.366843927	0.020293390
1701281338.3722479	4.97100	11.348696	1031.957500000	8.33	1021.075637327	81.244100000	-164.71	-78.366843927	0.019798900
1701281339.5800259	4.95700	11.342944	1031.805000000	8.33	1020.909089834	81.148700000	-164.69	-78.270337795	0.020581860
1701281341.3439610	4.96600	11.334316	1031.957500000	8.33	1021.059979426	81.062900000	-164.68	-78.180854743	0.018603970
1701281342.5540841	4.96300	11.328564	1031.957500000	8.33	1021.059979426	81.072400000	-164.67	-78.187772878	0.018810000
1701281344.2734950	4.96800	11.319936	1031.805000000	8.33	1020.909089834	81.072400000	-164.67	-78.187772878	0.019634090
1701281345.4832699	4.96700	11.314184	1031.957500000	8.33	1021.059979426	80.958000000	-164.66	-78.072958876	0.014071380
1701281347.2412159	4.96600	11.305556	1031.957500000	8.33	1021.059979426	80.891300000	-164.64	-78.001908259	0.018933620
1701281348.4519849	4.95800	11.298366	1031.805000000	8.33	1020.924745420	80.891300000	-164.64	-78.001908259	0.021405920
1701281350.6620851	4.95500	11.288300	1031.957500000	8.33	1021.059979426	80.738700000	-164.61	-77.843550529	0.016296460
1701281351.8638799	4.96700	11.281110	1031.957500000	8.33	1021.059979426	80.719600000	-164.61	-77.825135421	0.020829060
1701281353.5783000	4.96600	11.272482	1031.805000000	8.33	1020.909089834	80.681400000	-164.60	-77.783819011	0.023960660
1701281354.7894220	4.95900	11.266730	1031.805000000	8.33	1020.909089834	80.567000000	-164.58	-77.666801416	0.019222080
1701281356.5474610	4.96900	11.258102	1031.957500000	8.33	1021.059979426	80.547900000	-164.57	-77.643901677	0.015225150
1701281357.7505150	4.95500	11.252350	1031.805000000	8.33	1020.909089834	80.414400000	-164.54	-77.506244858	0.012917710
1701281359.4815421	4.95600	11.243722	1031.957500000	8.33	1021.059979426	80.395300000	-164.54	-77.485591534	0.022230020
1701281360.6913121	4.96600	11.237970	1031.805000000	8.33	1020.924745420	80.395300000	-164.54	-77.487835602	0.015554780
1701281362.4476230	4.95600	11.229342	1031.805000000	8.33	1020.924745420	80.366700000	-164.54	-77.458026640	0.016708520
1701281363.6477809	4.97200	11.222152	1031.805000000	8.33	1020.924745420	80.366700000	-164.54	-77.458026640	0.014607090
1701281365.3668311	4.96900	11.213524	1031.805000000	8.33	1020.924745420	80.223700000	-164.52	-77.313479250	0.014730690
1701281366.5779669	4.94500	11.207772	1031.805000000	8.33	1020.924745420	80.195100000	-164.52	-77.285916753	0.019304460
1701281368.2913790	4.96500	11.199144	1031.805000000	8.33	1020.909089834	80.080600000	-164.50	-77.166610639	0.021859180
1701281369.5506620	4.96300	11.193392	1031.805000000	8.33	1020.924745420	80.032900000	-164.49	-77.118405638	0.016791000
1701281371.2694280	4.96000	11.184764	1031.805000000	8.33	1020.909089834	79.956700000	-164.47	-77.038259728	0.011969940
1701281372.4762089	4.95500	11.179012	1031.805000000	8.33	1020.909089834	79.870800000	-164.45	-76.948773902	0.024372690
1701281374.6803219	4.96300	11.167508	1031.805000000	8.33	1020.924745420	79.861300000	-164.45	-76.939621454	0.016255270
1701281375.8887379	4.95900	11.161756	1031.805000000	8.33	1020.924745420	79.861300000	-164.45	-76.939621454	0.018397940
1701281377.6440549	4.95800	11.153128	1031.805000000	8.33	1020.924745420	79.708700000	-164.42	-76.781408129	0.017944690
1701281378.8561749	4.95800	11.145938	1031.805000000	8.33	1020.924745420	79.689600000	-164.42	-76.760768364	0.022394840
1701281380.5815740	4.96500	11.137310	1031.805000000	8.33	1020.924745420	79.699200000	-164.41	-76.767773213	0.019675300
1701281381.7860000	4.96500	11.131558	1031.805000000	8.33	1020.924745420	79.565600000	-164.39	-76.632366440	0.022477260
1701281383.4914441	4.97900	11.122930	1031.805000000	8.33	1020.924745420	79.518000000	-164.39	-76.584280659	0.018851210
1701281384.6952319	4.95000	11.117178	1031.805000000	8.33	1020.924745420	79.518000000	-164.39	-76.584280659	0.017985880
1701281386.3960519	4.97100	11.108550	1031.805000000	8.33	1020.909089834	79.394000000	-164.36	-76.453657462	0.018191900
1701281387.6553321	4.96400	11.102798	1031.805000000	8.33	1020.909089834	79.327200000	-164.39	-76.400519992	0.019551690
1701281389.3827190	4.96600	11.094170	1031.805000000	8.33	1020.924745420	79.336800000	-164.35	-76.396335349	0.017779830
1701281390.5825169	4.96600	11.088418	1031.805000000	8.33	1020.924745420	79.146000000	-164.41	-76.234920535	0.023383780
1701281392.2853320	4.97000	11.079790	1031.805000000	8.33	1020.924745420	79.127000000	-164.42	-76.221070987	0.023301350
1701281393.4937420	4.95700	11.074038	1031.805000000	8.33	1020.909089834	79.022000000	-164.40	-76.111032353	0.014648230
1701281395.2560389	4.97200	11.065410	1031.805000000	8.33	1020.909089834	78.955300000	-164.39	-76.044565516	0.017161800
1701281396.4701519	4.96700	11.058220	1031.805000000	8.33	1020.909089834	78.955300000	-164.39	-76.042340788	0.018686360
1701281398.6932211	4.96800	11.046716	1031.805000000	8.33	1020.909089834	78.955300000	-164.39	-76.044565516	0.019180850
1701281399.9069879	4.96300	11.040964	1031.805000000	8.33	1020.909089834	78.831300000	-164.36	-75.914022353	0.021447090
1701281401.6084480	4.96500	11.032336	1031.805000000	8.33	1020.924745420	78.783600000	-164.35	-75.863638634	0.020293400
1701281402.8581209	4.95900	11.026584	1031.805000000	8.33	1020.924745420	78.783600000	-164.35	-75.863638634	0.019634100
1701281404.5891271	4.95100	11.017956	1031.805000000	8.33	1020.924745420	78.650100000	-164.32	-75.723968534	0.011022250
1701281405.7939091	4.96900	11.012204	1031.805000000	8.33	1020.909089834	78.631000000	-164.32	-75.705579138	0.015513600
1701281407.5113289	4.94800	11.003576	1031.805000000	8.33	1020.924745420	78.612000000	-164.32	-75.687286022	0.023630980
1701281408.7649779	4.96400	10.996386	1031.805000000	8.33	1020.924745420	78.573800000	-164.32	-75.648283296	0.021776770
1701281410.4963560	4.97400	10.987758	1031.805000000	8.33	1020.909089834	78.440300000	-164.28	-75.506415532	0.020623040
1701281411.7121100	4.96300	10.982006	1031.805000000	8.33	1020.909089834	78.364000000	-164.27	-75.428520959	0.018233130
1701281413.4694190	4.97000	10.973378	1031.805000000	8.33	1020.909089834	78.287700000	-164.26	-75.350631744	0.013164880
1701281414.6715651	4.95600	10.967626	1031.652500000	8.33	1020.758200241	78.268600000	-164.24	-75.327798708	0.017326610
1701281416.3916190	4.96800	10.958998	1031.805000000	8.33	1020.909089834	78.154200000	-164.23	-75.211026254	0.015595980
1701281417.5977530	4.96700	10.953246	1031.805000000	8.33	1020.909089834	78.106200000	-164.22	-75.162609972	0.018521530
1701281419.3620450	4.97300	10.944618	1031.805000000	8.33	1020.924745420	78.096700000	-164.21	-75.149018284	0.022642050
1701281420.5714581	4.97000	10.937428	1031.805000000	8.33	1020.924745420	78.001300000	-164.20	-75.052771489	0.024207880
1701281422.2962170	4.96500	10.928800	1031.805000000	8.33	1020.924745420	77.934600000	-164.18	-74.984145758	0.019922530
1701281423.5029941	4.96700	10.923048	1031.805000000	8.33	1020.924745420	77.915500000	-164.17	-74.961319591	0.012958820
1701281425.2692640	4.97300	10.914420	1031.805000000	8.33	1020.924745420	77.906000000	-164.18	-74.954404553	0.019922540
1701281426.4780490	4.96500	10.908668	1031.805000000	8.33	1020.924745420	77.772400000	-164.14	-74.812528181	0.020293400
1701281428.2729020	4.95400	10.898602	1031.805000000	8.33	1020.924745420	77.715200000	-164.14	-74.755280867	0.021941600
1701281429.4800410	4.96800	10.892850	1031.805000000	8.33	1020.924745420	77.600800000	-164.11	-74.634120890	0.014442220
1701281431.7050929	4.95900	10.882784	1031.805000000	8.33	1020.909089834	77.591200000	-164.11	-74.624887898	0.018274340
1701281432.9178629	4.96500	10.875594	1031.805000000	8.33	1020.909089834	77.591200000	-164.11	-74.624887898	0.018397940
1701281434.6282890	4.96000	10.868404	1031.805000000	8.33	1020.924745420	77.591200000	-164.11	-74.624887898	0.014565890
1701281435.8815889	4.96100	10.861214	1031.805000000	8.33	1020.924745420	77.457700000	-164.08	-74.485374580	0.011022250
1701281437.6063399	4.96600	10.852586	1031.805000000	8.33	1020.924745420	77.419600000	-164.07	-74.446511851	0.020252190
1701281438.8207431	4.97000	10.846834	1031.805000000	8.33	1020.924745420	77.419600000	-164.07	-74.446511851	0.014359810
1701281440.5225599	4.95800	10.838206	1031.805000000	8.33	1020.924745420	77.267000000	-164.03	-74.286432675	0.022724500
1701281441.7769980	4.96800	10.832454	1031.805000000	8.33	1020.924745420	77.247900000	-164.03	-74.265843927	0.014854310
1701281443.5052359	4.96200	10.823826	1031.805000000	8.33	1020.924745420	77.238400000	-164.03	-74.258935917	0.019757720
1701281444.7140100	4.96600	10.816636	1031.652500000	8.33	1020.758200241	77.085800000	-164.00	-74.098885110	0.015142700
1701281446.4244461	4.96100	10.808008	1031.652500000	8.33	1020.758200241	77.066700000	-163.99	-74.078300013	0.017038180
1701281447.6744750	4.96500	10.802256	1031.805000000	8.33	1020.924745420	77.066700000	-163.99	-74.078300013	0.017573820
1701281449.4034929	4.96700	10.793628	1031.805000000	8.33	1020.924745420	77.028600000	-163.99	-74.039452515	0.021158710
1701281450.6205969	4.95700	10.787876	1031.805000000	8.33	1020.924745420	76.904600000	-163.96	-73.911371063	0.016214130
1701281452.3735640	4.97500	10.779248	1031.805000000	8.33	1020.924745420	76.895100000	-163.96	-73.900015725	0.019345640
1701281453.5833349	4.95500	10.772058	1031.652500000	8.33	1020.758200241	76.885500000	-163.96	-73.890789648	0.018315530
1701281455.3087280	4.96500	10.764868	1031.652500000	8.33	1020.758200241	76.723400000	-163.92	-73.721665773	0.018974820
1701281456.5125141	4.96500	10.757678	1031.652500000	8.33	1020.758200241	76.723400000	-163.92	-73.721665773	0.018150680
1701281458.2817919	4.96900	10.749050	1031.805000000	8.33	1020.924745420	76.609000000	-163.90	-73.602846875	0.022477270
1701281459.4865770	4.96000	10.743298	1031.805000000	8.33	1020.924745420	76.561300000	-163.88	-73.552569214	0.017120600
1701281461.2821460	4.97900	10.734670	1031.652500000	8.33	1020.758200241	76.551700000	-163.88	-73.543346478	0.023631010
1701281462.4935541	4.95000	10.727480	1031.652500000	8.33	1020.758200241	76.418200000	-163.85	-73.403975961	0.017697460
1701281464.2819970	4.96900	10.718852	1031.652500000	8.33	1020.758200241	76.370500000	-163.84	-73.353707836	0.015678380
1701281465.4865589	4.96300	10.713100	1031.652500000	8.33	1020.758200241	76.370500000	-163.84	-73.353707836	0.021735590
1701281467.7159610	4.96700	10.701596	1031.652500000	8.33	1020.758200241	76.227500000	-163.81	-73.205239426	0.020787850
1701281468.9207499	4.96600	10.695844	1031.652500000	8.33	1020.758200241	76.208400000	-163.81	-73.186896701	0.013329730
1701281470.6261930	4.96500	10.687216	1031.652500000	8.33	1020.758200241	76.198900000	-163.82	-73.182220978	0.019592910
1701281471.8778501	4.95700	10.681464	1031.652500000	8.33	1020.758200241	76.065400000	-163.78	-73.038452761	0.018480340
1701281473.6212029	4.96000	10.672836	1031.652500000	8.33	1020.758200241	76.027200000	-163.78	-72.999548889	0.018356730
1701281474.8239911	4.95900	10.667084	1031.652500000	8.33	1020.758200241	76.017700000	-163.79	-72.994873861	0.012464430
1701281476.5812881	4.96900	10.658456	1031.652500000	8.33	1020.758200241	75.893700000	-163.76	-72.866922700	0.018439180
1701281477.7920640	4.96100	10.651266	1031.652500000	8.33	1020.758200241	75.874600000	-163.76	-72.846362506	0.017326620
1701281479.5184550	4.97300	10.642638	1031.652500000	8.33	1020.758200241	75.846000000	-163.75	-72.816682066	0.021117500
1701281480.7248790	4.95400	10.636886	1031.652500000	8.33	1020.758200241	75.722000000	-163.72	-72.686531391	0.014607070
1701281482.4306860	4.97000	10.628258	1031.652500000	8.33	1020.758200241	75.674400000	-163.77	-72.658584055	0.021900360
1701281483.6361091	4.96600	10.622506	1031.652500000	8.33	1020.758200241	75.569500000	-163.79	-72.566705452	0.017450240
1701281485.3359270	4.96700	10.613878	1031.652500000	8.33	1020.758200241	75.483600000	-163.79	-72.484218735	0.016214090
1701281486.5882270	4.96100	10.608126	1031.652500000	8.33	1020.758200241	75.483600000	-163.79	-72.482012223	0.018810000
1701281488.3255889	4.97300	10.599498	1031.652500000	8.33	1020.758200241	75.474100000	-163.78	-72.470682959	0.023136540
1701281489.5387051	4.97000	10.592308	1031.652500000	8.33	1020.758200241	75.340600000	-163.76	-72.335881323	0.016873310
1701281491.2946610	4.96000	10.583680	1031.652500000	8.33	1020.758200241	75.312000000	-163.76	-72.306216482	0.016502510
1701281492.5007980	4.96300	10.577928	1031.652500000	8.33	1020.758200241	75.312000000	-163.76	-72.306216482	0.020952660
1701281494.2916610	4.95700	10.569300	1031.652500000	8.33	1020.758200241	75.245200000	-163.70	-72.222215352	0.018809990
1701281495.5047801	4.95100	10.563548	1031.652500000	8.33	1020.758200241	75.159400000	-163.67	-72.128809945	0.018562770
1701281497.2930110	4.96100	10.553482	1031.652500000	8.33	1020.758200241	75.168900000	-163.64	-72.124636184	0.019510490
1701281498.4994271	4.97500	10.547730	1031.652500000	8.33	1020.758200241	75.149800000	-163.63	-72.101874280	0.020705440
1701281500.2956350	4.95800	10.539102	1031.652500000	8.33	1020.758200241	74.978200000	-163.68	-71.957123057	0.019510500
1701281501.4994199	4.96100	10.533350	1031.652500000	8.33	1020.758200241	74.968600000	-163.68	-71.947909867	0.025361620
1701281503.7284689	4.97100	10.521846	1031.652500000	8.33	1020.758200241	74.987700000	-163.61	-71.939704015	0.018603960
1701281504.9352491	4.96400	10.516094	1031.652500000	8.33	1020.758200241	74.863700000	-163.66	-71.838418386	0.014401040
1701281506.6397591	4.97000	10.507466	1031.652500000	8.33	1020.758200241	74.787400000	-163.64	-71.760792387	0.014565930
1701281507.8967590	4.96700	10.501714	1031.652500000	8.33	1020.758200241	74.787400000	-163.64	-71.758586545	0.017203010
1701281509.6371210	4.95500	10.493086	1031.652500000	8.33	1020.758200241	74.787400000	-163.64	-71.758586545	0.019428050
1701281510.8438971	4.96500	10.485896	1031.652500000	8.33	1020.758200241	74.634900000	-163.61	-71.601244140	0.015101570
1701281512.6051991	4.97200	10.477268	1031.652500000	8.33	1020.758200241	74.615800000	-163.60	-71.580715000	0.017367830
1701281513.8166020	4.96100	10.471516	1031.652500000	8.33	1020.758200241	74.587200000	-163.60	-71.551072908	0.019675290
1701281515.5433130	4.96400	10.462888	1031.652500000	8.33	1020.758200241	74.444100000	-163.57	-71.402780157	0.018727600
1701281516.7441449	4.96800	10.457136	1031.652500000	8.33	1020.758200241	74.434600000	-163.56	-71.391462652	0.013782930
1701281518.5014501	4.95800	10.448508	1031.652500000	8.33	1020.758200241	74.348700000	-163.54	-71.302460630	0.019263220
1701281519.7092481	4.97100	10.441318	1031.652500000	8.33	1020.758200241	74.272500000	-163.52	-71.222768566	0.017862270
1701281521.4206631	4.94700	10.434128	1031.652500000	8.33	1020.758200241	74.272500000	-163.52	-71.222768566	0.014648260
1701281522.6294370	4.97400	10.426938	1031.652500000	8.33	1020.758200241	74.158000000	-163.50	-71.104153898	0.014854250
1701281524.4063339	4.97200	10.418310	1031.652500000	8.33	1020.758200241	74.100800000	-163.49	-71.044900037	0.021817960
1701281525.6244371	4.96300	10.412558	1031.652500000	8.33	1020.758200241	74.100800000	-163.48	-71.042694182	0.022765680
1701281527.3395030	4.95600	10.403930	1031.652500000	8.33	1020.758200241	73.957700000	-163.45	-70.894480214	0.020787860
1701281528.5456560	4.96700	10.398178	1031.652500000	8.33	1020.758200241	73.919600000	-163.45	-70.855753136	0.017450230
1701281530.2451000	4.97400	10.389550	1031.652500000	8.33	1020.758200241	73.919600000	-163.45	-70.855753136	0.020334550
1701281531.4588611	4.95600	10.383798	1031.652500000	8.33	1020.758200241	73.891000000	-163.44	-70.826133512	0.019345650
1701281533.7204721	4.97100	10.372294	1031.652500000	8.33	1020.758200241	73.767000000	-163.41	-70.696258446	0.019098410
1701281534.9296019	4.96700	10.365104	1031.652500000	8.33	1020.758200241	73.747900000	-163.40	-70.675748105	0.017120580
1701281536.6470110	4.97200	10.356476	1031.652500000	8.33	1020.758200241	73.652600000	-163.38	-70.575600012	0.021900390
1701281537.8564279	4.97100	10.350724	1031.652500000	8.33	1020.758200241	73.604900000	-163.37	-70.525481974	0.016502490
1701281539.6190829	4.96000	10.342096	1031.652500000	8.33	1020.758200241	73.566700000	-163.36	-70.486674732	0.023218960
1701281540.8274961	4.97300	10.336344	1031.652500000	8.33	1020.758200241	73.433200000	-163.33	-70.347745328	0.016172860
1701281542.6150839	4.96800	10.327716	1031.652500000	8.33	1020.758200241	73.423700000	-163.33	-70.336438729	0.019963730
1701281543.8318450	4.95700	10.321964	1031.652500000	8.33	1020.758200241	73.404600000	-163.33	-70.318141831	0.019304450
1701281545.6190591	4.96900	10.311898	1031.652500000	8.33	1020.758200241	73.261600000	-163.29	-70.167933067	0.018191900
1701281546.8338151	4.96600	10.306146	1031.652500000	8.33	1020.758200241	73.261600000	-163.29	-70.167933067	0.013370920
1701281548.5632050	4.95100	10.297518	1031.652500000	8.33	1020.758200241	73.252000000	-163.29	-70.158738452	0.019716490
1701281549.7719779	4.96700	10.291766	1031.652500000	8.33	1020.758200241	73.118500000	-163.25	-70.017652511	0.015019110
1701281551.5309219	4.96700	10.283138	1031.652500000	8.33	1020.758200241	73.080400000	-163.25	-69.978962849	0.020375790
1701281552.7456789	4.96400	10.277386	1031.652500000	8.33	1020.758200241	72.994500000	-163.23	-69.890095230	0.022230000
1701281554.5209391	4.97000	10.267320	1031.652500000	8.33	1020.758200241	72.908700000	-163.21	-69.799126419	0.019180850
1701281555.7310641	4.96400	10.261568	1031.652500000	8.33	1020.758200241	72.908700000	-163.21	-69.799126419	0.016873350
1701281557.4534700	4.96200	10.252940	1031.652500000	8.33	1020.758200241	72.861000000	-163.19	-69.749050219	0.020829040
1701281558.6648769	4.96700	10.247188	1031.652500000	8.33	1020.758200241	72.746600000	-163.17	-69.630719783	0.016914570
1701281560.4221840	4.96700	10.238560	1031.652500000	8.33	1020.758200241	72.737000000	-163.16	-69.619325215	0.023960660
1701281561.6309569	4.96500	10.232808	1031.652500000	8.33	1020.758200241	72.737000000	-163.16	-69.619325215	0.017409010
1701281563.3533580	4.97600	10.224180	1031.652500000	8.33	1020.758200241	72.574900000	-163.13	-69.450952162	0.021076290
1701281564.5651200	4.96200	10.216990	1031.652500000	8.33	1020.758200241	72.574900000	-163.13	-69.450952162	0.013288510
1701281566.2639401	4.96600	10.208362	1031.652500000	8.33	1020.758200241	72.565400000	-163.12	-69.439655202	0.016543740
1701281567.4767110	4.97100	10.202610	1031.652500000	8.33	1020.758200241	72.431900000	-163.09	-69.300885176	0.023342580
1701281569.2360151	4.96200	10.193982	1031.652500000	8.33	1020.758200241	72.393700000	-163.09	-69.262131227	0.023548590
